root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Honduras,Honduras,1yhtzq33ssznnl1pkg6fjz26t,B. Acosta,Midfielder,0,22.0,,20.0,8.0,3.0,1.0,,1.0,,,1.0,5.0,3.0,1.0,,,,,10.0,4.0,26.0,22.0,1.0,,20.0,3.0,15.0,,,1.0,,3.0,,3.0,2.0,1.0,,4.0,,,1.0,1.0,,1.0,1.0,8.0,,,1.0,,2.0,70.0,1.0,3.0,1.0,,19.0,,,4.0,,,0.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Honduras,Honduras,3l8chzg4xu0v6xp4nsg0ve5ii,O. Almendárez,Midfielder,0,8.0,,5.0,3.0,,3.0,,1.0,1.0,,,4.0,1.0,,,1.0,,,10.0,1.0,11.0,8.0,,,5.0,1.0,1.0,,,,,5.0,,,3.0,,,,,,,,,,3.0,,,,,,4.0,6.0,,1.0,1.0,,5.0,,,1.0,,,0.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Honduras,Honduras,2ab9n9o2yymwfv8s19kk0q3md,Y. Arboleda,Forward,0,12.0,,9.0,,6.0,2.0,,,5.0,,2.0,9.0,2.0,2.0,,13.0,,2.0,10.0,3.0,23.0,13.0,1.0,,10.0,1.0,1.0,3.0,,1.0,1.0,9.0,1.0,14.0,3.0,,1.0,8.0,,,,2.0,,,3.0,6.0,,,5.0,8.0,4.0,104.0,1.0,2.0,7.0,,10.0,,,21.0,,,0.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Honduras,Honduras,5eu2m1niuft5t0dg2w6ltvw9g,J. Arriaga,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Honduras,Honduras,kdf39fz73dd5n2nzlsuwbq3t,K. Arriaga,Defender,0,295.0,,271.0,85.0,14.0,17.0,2.0,2.0,8.0,2.0,7.0,147.0,5.0,7.0,1.0,14.0,,7.0,10.0,39.0,373.0,302.0,1.0,,278.0,,131.0,7.0,,2.0,,34.0,1.0,20.0,24.0,6.0,5.0,38.0,2.0,1.0,3.0,24.0,1.0,5.0,23.0,86.0,3.0,,10.0,6.0,92.0,444.0,26.0,5.0,32.0,3.0,264.0,2.0,3.0,52.0,1.0,0.0,0.0,5.0,,,2.0,1.0,,14.0,7.0,5.0,10.0,2.0,6.0,,1.0,2.0,,,9.0,1.0,4.0,15.0,2.0,,3.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Honduras,Honduras,7w2rw1jd8ouhu8bbvswvysu8k,J. Batiz,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Honduras,Honduras,7cjlewnhcjtycqfbj8mkc9rs9,J. Benguché,Forward,0,20.0,1.0,18.0,5.0,6.0,2.0,1.0,,4.0,1.0,2.0,17.0,4.0,2.0,,16.0,1.0,5.0,10.0,10.0,40.0,22.0,1.0,,20.0,3.0,3.0,1.0,,2.0,,10.0,1.0,18.0,2.0,1.0,1.0,11.0,,1.0,1.0,5.0,,4.0,2.0,1.0,,,4.0,12.0,6.0,116.0,,4.0,9.0,,20.0,,,27.0,0.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Honduras,Honduras,80jh6qz31xli246tgd2oze8d1,R. Castillo,Forward,0,7.0,,6.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,5.0,2.0,2.0,,3.0,,,10.0,3.0,10.0,9.0,,,8.0,2.0,3.0,,,,,1.0,,2.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,4.0,,,1.0,1.0,1.0,36.0,,2.0,2.0,,8.0,,1.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Honduras,Honduras,202fppogvtu6vm32hr1gvy6l1,D. Flores,Midfielder,0,244.0,1.0,214.0,62.0,17.0,17.0,,9.0,2.0,1.0,7.0,92.0,6.0,7.0,,7.0,,9.0,10.0,35.0,324.0,252.0,1.0,,221.0,,129.0,4.0,,7.0,,44.0,4.0,22.0,31.0,3.0,6.0,40.0,3.0,1.0,1.0,23.0,,1.0,22.0,66.0,5.0,,4.0,5.0,89.0,539.0,27.0,6.0,25.0,2.0,207.0,,1.0,47.0,0.0,1.0,0.0,1.0,1.0,,1.0,5.0,2.0,14.0,14.0,8.0,10.0,,5.0,,,,,,9.0,,1.0,14.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Honduras,Honduras,2gokcph7qfydc7c29zgw7to2c,E. Flores,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
