liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
USA_US_Open_Cup,2015,Charleston Battery,1kz4ljkqe2y8htd7l9azzc251,E. Adjetey,Defender,15.0,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,87rpg135z1k0ir74kdczwo2y1,F. Lasso,Defender,3.0,1,0,0,0,0,0,0,1
USA_US_Open_Cup,2015,Charleston Battery,9kt1q0fl8eb4irla10i3xmlsl,O. Ballo,Defender,5.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,b4zuh9zkysfe0bc6hb2gv4b8p,R. Beebe,Goalkeeper,1.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,b2x1tch083isdvn3msy6iaok5,N. Boyd,Midfielder,10.0,2,0,1,0,0,0,0,2
USA_US_Open_Cup,2015,Charleston Battery,1udt0es1u7ffbh84vdsv2f4yd,M. Chang,Midfielder,12.0,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,1u3f8w69di8iig48sxp19dql1,O. Cooper,Goalkeeper,23.0,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,7zozgqkmomak9knr6swmwepk9,K. Corby,Goalkeeper,0.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,bilig6duu480125npdeax3dnt,H. Cordovés,Attacker,16.0,1,1,0,0,0,0,1,0
USA_US_Open_Cup,2015,Charleston Battery,7uc2ziy62eicw1al7xv4p90ph,S. Ferguson,Defender,6.0,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,27lzfz034y5608azri23bh695,R. Garbanzo,Attacker,17.0,2,1,1,0,0,0,0,2
USA_US_Open_Cup,2015,Charleston Battery,42kqvetzspprh1qpdp4t4d2ad,Q. Griffith,Defender,11.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,2ahydamecjom9wgc8o59g3v85,D. Kelly,Attacker,9.0,2,2,1,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,btc1ds8cppusov151byq9c82d,D. Marini,Midfielder,19.0,2,0,0,0,0,0,2,0
USA_US_Open_Cup,2015,Charleston Battery,agc660dm4iyeyl7idvj393c2d,T. Mueller,Defender,4.0,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,Midfielder,20.0,2,2,0,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,70z0wg4nrg23x0gf83dt3p3h1,Z. Prince,Midfielder,24.0,2,1,0,0,0,0,2,0
USA_US_Open_Cup,2015,Charleston Battery,azzlg3wwltk1o9fhnjs374b85,M. Rodríguez,Midfielder,18.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,7uojl5vp43a1erlz05w512jmd,A. Savage,Attacker,26.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,3462eowxjd02mqkg1orujpc5x,S. Thuriere,Midfielder,8.0,1,0,0,0,0,0,1,0
USA_US_Open_Cup,2015,Charleston Battery,ay3xse6n4dj7f9wsg058p6ndh,J. van Schaik,Defender,14.0,2,1,0,0,0,0,0,0
USA_US_Open_Cup,2015,Charleston Battery,bqclw3gr0tdyt47lsoeuy90id,O. Woodbine,Defender,7.0,1,0,0,0,0,0,0,1
