liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Beaman United FC,1p290phavgkqllvy743arh90,O. Abudiore,Midfielder,20,1.0,3.0,1.0,1.0,10.0,1.0,3.0,90.0,0.0,,,,,15.0,24.0,26.0,93.0,,,43.0,10.0,,1.0,,5.0,16.0,20.0,6.0,,,,4.0,35.0,19.0,42.0,,,2.0,,24.0,7.0,4.0,14.0,,2.0,2.0,1.0,1.0,3.0,18.0,1.0,2.0,2.0,7.0,,1.0,3.0,2.0,,4.0,5.0,16.0,,1.0,8.0,2.0,3.0,12.0,9.0,10.0,,,,3.0,1.0,15.0,,7.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Beaman United FC,d7r30pd9yolrlpxzjfzxxnspg,E. Brady,Defender,0,1.0,2.0,1.0,1.0,10.0,,2.0,37.0,0.0,,1.0,,,2.0,15.0,11.0,33.0,,,24.0,11.0,,7.0,,4.0,5.0,16.0,1.0,,,,,10.0,8.0,23.0,,,,,16.0,3.0,3.0,5.0,,,1.0,4.0,,,5.0,,,4.0,1.0,,,,1.0,,,,1.0,,4.0,1.0,1.0,,5.0,,4.0,,,,2.0,,5.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Beaman United FC,69wtgzxfaubsp5q6bd9ywsc7p,E. García,Defender,16,1.0,2.0,1.0,1.0,10.0,1.0,2.0,69.0,0.0,1.0,,1.0,,1.0,4.0,11.0,28.0,,,15.0,4.0,,3.0,,,10.0,4.0,3.0,,,,1.0,14.0,10.0,14.0,,,4.0,1.0,5.0,5.0,3.0,1.0,,1.0,1.0,,1.0,2.0,8.0,,1.0,,4.0,,,2.0,,,2.0,3.0,8.0,1.0,,4.0,,,5.0,4.0,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Beaman United FC,5vhs5kk83j4h5wkale79yf4k,B. Gonzalez,Midfielder,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Beaman United FC,491tkpt65looitd4w3lvhihhw,A. Gooden,Forward,25,1.0,2.0,1.0,1.0,10.0,1.0,2.0,83.0,0.0,,,1.0,,8.0,13.0,3.0,36.0,,,18.0,10.0,,2.0,,,3.0,15.0,1.0,,,,1.0,10.0,2.0,15.0,,,1.0,,16.0,1.0,1.0,6.0,,,1.0,5.0,3.0,,9.0,,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,6.0,3.0,,6.0,1.0,,1.0,3.0,3.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Beaman United FC,cmo3164v6lzr89onct694ufl6,M. Jones,Forward,19,1.0,3.0,1.0,1.0,10.0,1.0,3.0,90.0,0.0,,,,,6.0,12.0,6.0,53.0,,,21.0,12.0,,4.0,,1.0,11.0,11.0,7.0,,,,1.0,21.0,9.0,21.0,,,1.0,,12.0,1.0,,2.0,,2.0,3.0,5.0,3.0,3.0,13.0,,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,12.0,7.0,,5.0,3.0,,8.0,8.0,8.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Beaman United FC,3x7vt21rpvr7gmre52mduov84,A. Morenzoni,Defender,6,,1.0,1.0,1.0,10.0,1.0,1.0,53.0,0.0,,,1.0,,,7.0,1.0,24.0,,,9.0,4.0,,5.0,,,3.0,7.0,4.0,,,,,7.0,2.0,9.0,,,3.0,,7.0,2.0,,3.0,,1.0,,3.0,,1.0,4.0,,1.0,,2.0,1.0,,2.0,1.0,,,2.0,4.0,2.0,,2.0,1.0,,,2.0,2.0,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Beaman United FC,6gyrc6u4j2plzzosrf8qrmbdg,J. Navarro,Defender,21,,1.0,1.0,1.0,10.0,,1.0,21.0,0.0,,1.0,,,1.0,2.0,1.0,7.0,,,2.0,1.0,,,,,1.0,2.0,,,,,,3.0,,2.0,,,,,2.0,,,1.0,,,1.0,,,,2.0,,1.0,,2.0,,,1.0,1.0,,1.0,,2.0,3.0,,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Beaman United FC,6ykqf3onvgfckslrsytcr1a6t,D. Oduro,Midfielder,0,1.0,3.0,1.0,1.0,10.0,1.0,3.0,90.0,0.0,,,,,8.0,20.0,12.0,49.0,,,32.0,18.0,,9.0,,3.0,4.0,22.0,4.0,,,,3.0,11.0,7.0,26.0,,,,1.0,25.0,1.0,1.0,7.0,,,1.0,3.0,4.0,2.0,11.0,,,1.0,4.0,,,1.0,,1.0,2.0,2.0,10.0,,1.0,4.0,,,6.0,6.0,7.0,,1.0,1.0,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Beaman United FC,31zhd2dnc8syxusg0jsmun10,J. Omondi,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
