root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,374d5vwsh5mshcsia66lve579,E. Alvarado,Goalkeeper,1,,17.0,10.0,1.0,,1.0,3.0,,38.0,1.0,,,,17.0,,29.0,1.0,12.0,31.0,,,33.0,77.0,3.0,,1.0,,12.0,,196.0,,,5.0,,34.0,3.0,2.0,15.0,,,3.0,,58.0,41.0,3.0,17.0,,,,,12.0,,,0.0,0.0,0.0,8.0,,,,,,4.0,,,,,,,,,,,,,,,,5.0,,,1.0,1.0,4.0,,,,,7.0,17.0,4.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,aau4faihpdv6pyok673ii2yfp,C. Borges,Midfielder,5,3.0,33.0,10.0,5.0,1.0,,4.0,3.0,71.0,4.0,10.0,1.0,8.0,4.0,3.0,149.0,1.0,23.0,62.0,,8.0,144.0,227.0,85.0,15.0,6.0,38.0,23.0,24.0,294.0,23.0,1.0,4.0,23.0,175.0,4.0,3.0,54.0,1.0,22.0,4.0,2.0,181.0,155.0,4.0,26.0,7.0,1.0,8.0,15.0,41.0,15.0,,1.0,1.0,1.0,11.0,2.0,,2.0,,1.0,10.0,3.0,,,2.0,,2.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,3vqar43rau8xa567hxw29ekx6,J. Brenes,Midfielder,0,,3.0,10.0,3.0,1.0,,3.0,3.0,22.0,1.0,2.0,,3.0,,,27.0,2.0,2.0,,,1.0,28.0,42.0,8.0,3.0,2.0,9.0,3.0,8.0,51.0,4.0,,1.0,6.0,29.0,,1.0,12.0,,2.0,3.0,,31.0,29.0,,2.0,2.0,,1.0,3.0,11.0,5.0,,0.0,0.0,0.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,6epv7s0kj0bd979mil2jvjget,K. Briceño,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,8vjv4ix1zqi58118r6tyqhhhx,F. Calvo,Defender,15,3.0,40.0,10.0,3.0,,1.0,3.0,2.0,123.0,,3.0,3.0,4.0,17.0,3.0,152.0,,25.0,82.0,,3.0,149.0,234.0,38.0,5.0,,22.0,14.0,5.0,265.0,17.0,,13.0,9.0,190.0,4.0,3.0,38.0,,21.0,3.0,,199.0,161.0,4.0,38.0,1.0,,12.0,13.0,74.0,5.0,,0.0,0.0,0.0,12.0,1.0,,,,,12.0,1.0,,,,,,5.0,,,,,,,1.0,,7.0,,,1.0,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,bzb96y82gcod1quxxvz6csvyt,J. Campbell,Forward,12,7.0,59.0,10.0,1.0,1.0,,4.0,1.0,47.0,1.0,3.0,4.0,17.0,3.0,10.0,98.0,,33.0,25.0,,3.0,101.0,208.0,57.0,22.0,4.0,54.0,7.0,40.0,358.0,31.0,13.0,4.0,39.0,127.0,4.0,4.0,45.0,2.0,26.0,4.0,3.0,133.0,104.0,4.0,29.0,6.0,4.0,9.0,15.0,23.0,23.0,1.0,1.0,1.0,0.0,3.0,18.0,,,1.0,,,3.0,,2.0,2.0,1.0,2.0,,1.0,2.0,,8.0,,,3.0,1.0,,,,,,,,1.0,,,,,,,2.0,4.0,,,4.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,52cki9zte648usjhlutb0x239,Allan Cruz,Midfielder,13,2.0,11.0,10.0,1.0,1.0,,2.0,1.0,14.0,2.0,2.0,2.0,3.0,2.0,1.0,37.0,1.0,8.0,15.0,,2.0,34.0,58.0,24.0,2.0,3.0,10.0,11.0,9.0,89.0,4.0,1.0,2.0,5.0,46.0,1.0,1.0,10.0,,7.0,2.0,,46.0,37.0,1.0,9.0,3.0,,2.0,5.0,12.0,6.0,2.0,0.0,0.0,0.0,3.0,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,Defender,6,,16.0,10.0,2.0,,,2.0,2.0,70.0,1.0,4.0,,3.0,9.0,,85.0,,6.0,50.0,,1.0,86.0,129.0,23.0,5.0,1.0,13.0,15.0,4.0,180.0,10.0,,10.0,8.0,100.0,2.0,2.0,28.0,,7.0,2.0,,109.0,93.0,2.0,16.0,,,5.0,5.0,27.0,3.0,,0.0,0.0,0.0,7.0,1.0,,3.0,,,5.0,,,,,,,4.0,,,,,,,,,7.0,,,2.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,efr6uboj041gcgi2qxm0pa5be,L. Díaz,Midfielder,0,1.0,25.0,10.0,5.0,1.0,,3.0,3.0,15.0,2.0,1.0,1.0,14.0,1.0,4.0,29.0,2.0,13.0,4.0,,,26.0,74.0,15.0,9.0,3.0,29.0,6.0,19.0,140.0,13.0,7.0,2.0,23.0,39.0,2.0,1.0,6.0,3.0,9.0,3.0,,39.0,29.0,2.0,10.0,2.0,,4.0,6.0,10.0,16.0,2.0,0.0,0.0,0.0,3.0,5.0,,1.0,1.0,1.0,1.0,3.0,,,,1.0,,,5.0,1.0,1.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Costa Rica,Costa_Rica,373320n20gpzgazgw4i06dl62,K. Fuller,Defender,4,1.0,57.0,10.0,10.0,,,4.0,5.0,63.0,2.0,13.0,1.0,21.0,12.0,2.0,115.0,,22.0,57.0,,8.0,117.0,258.0,59.0,22.0,8.0,43.0,24.0,29.0,360.0,22.0,6.0,14.0,43.0,146.0,4.0,4.0,49.0,2.0,19.0,4.0,,152.0,121.0,4.0,31.0,,,,,17.0,21.0,1.0,0.0,0.0,0.0,4.0,9.0,,5.0,,1.0,1.0,,,,,,,4.0,5.0,,1.0,5.0,,4.0,38.0,,7.0,,,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
