liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,97d0drjb3zqkh5ozfufg17nys,P. Hogan,Defender,3,6.0,547.0,41.0,1311.0,14.0,39.0,44.0,10.0,26.0,785.0,100.0,235.0,3.0,223.0,77.0,48.0,89.0,31.0,1896.0,450.0,1033.0,105.0,148.0,10.0,136.0,1000.0,26.0,13.0,14.0,248.0,10.0,264.0,96.0,78.0,720.0,152.0,225.0,810.0,1.0,1.0,1.0,4.0,1.0,35.0,304.0,,127.0,,80.0,2.0,,2.0,10.0,23.0,3.0,73.0,36.0,29.0,90.0,28.0,1.0,1.0,9.0,1.0,5.0,35.0,,3.0,6.0,,1.0,,,1.0,,1.0,,11.0,,1.0,,3.0,12.0,4.0,1.0,0.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,Forward,10,7.0,24.0,43.0,289.0,14.0,6.0,37.0,1.0,8.0,98.0,8.0,24.0,,48.0,69.0,24.0,67.0,7.0,620.0,38.0,146.0,2.0,32.0,3.0,34.0,146.0,8.0,2.0,2.0,109.0,10.0,77.0,41.0,27.0,95.0,52.0,101.0,98.0,2.0,32.0,3.0,7.0,3.0,4.0,47.0,2.0,7.0,15.0,2.0,11.0,2.0,11.0,8.0,8.0,9.0,7.0,26.0,5.0,3.0,42.0,,4.0,15.0,,4.0,,,6.0,,,5.0,10.0,,,1.0,,,1.0,4.0,1.0,2.0,5.0,,11.0,1.0,4.0,,,1.0,,,2.0,,3.0,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,Forward,9,10.0,17.0,67.0,333.0,20.0,1.0,37.0,1.0,21.0,76.0,19.0,34.0,11.0,57.0,105.0,39.0,106.0,32.0,885.0,32.0,140.0,,58.0,10.0,57.0,133.0,21.0,8.0,9.0,140.0,10.0,69.0,53.0,28.0,81.0,57.0,163.0,83.0,0.0,29.0,3.0,10.0,5.0,3.0,37.0,,4.0,7.0,1.0,7.0,,7.0,34.0,10.0,10.0,7.0,38.0,,2.0,58.0,,2.0,10.0,,5.0,,,10.0,3.0,,2.0,5.0,,,,1.0,1.0,,,7.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,,5.0,,2.0,,,3.0,2.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,8delieh6jv1cgaukmgcwfjsic,E. Kizza,Forward,19,23.0,201.0,128.0,1055.0,58.0,18.0,215.0,4.0,34.0,438.0,48.0,183.0,2.0,154.0,212.0,82.0,210.0,43.0,2552.0,115.0,629.0,6.0,130.0,20.0,132.0,592.0,34.0,21.0,22.0,330.0,10.0,275.0,143.0,107.0,462.0,139.0,342.0,475.0,6.0,75.0,1.0,24.0,23.0,9.0,116.0,1.0,11.0,31.0,8.0,14.0,1.0,14.0,54.0,32.0,12.0,29.0,84.0,14.0,13.0,133.0,,11.0,48.0,,22.0,4.0,1.0,9.0,3.0,,12.0,11.0,,,1.0,1.0,2.0,3.0,8.0,11.0,3.0,24.0,4.0,26.0,5.0,7.0,,,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,dma4vhygj70d2ohqfeluu9no4,J. Lent-Koop,Defender,22,1.0,1.0,,7.0,1.0,,,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,17.0,,3.0,,3.0,,3.0,3.0,2.0,,1.0,1.0,10.0,1.0,1.0,,2.0,1.0,4.0,2.0,0.0,,,,1.0,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,2bhgif1020mgkwuzkjebaf6s4,P. Linzoain,Midfielder,70,,,,1.0,,,,,2.0,,,,2.0,,,,,,2.0,,,,,,,,2.0,,,1.0,10.0,,,,,1.0,,,0.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,Midfielder,14,30.0,275.0,106.0,1570.0,44.0,44.0,320.0,19.0,35.0,752.0,33.0,200.0,3.0,190.0,164.0,116.0,222.0,31.0,2562.0,240.0,971.0,12.0,149.0,13.0,91.0,937.0,35.0,22.0,22.0,459.0,10.0,558.0,150.0,134.0,761.0,278.0,313.0,781.0,0.0,55.0,52.0,25.0,30.0,21.0,211.0,4.0,40.0,23.0,15.0,44.0,5.0,127.0,59.0,32.0,18.0,39.0,58.0,25.0,20.0,90.0,,3.0,19.0,,9.0,2.0,1.0,4.0,4.0,,3.0,15.0,,,,,1.0,2.0,2.0,4.0,10.0,53.0,1.0,10.0,3.0,0.0,1.0,,6.0,2.0,1.0,8.0,,15.0,,2.0,1.0,,,,,,100.0,63.0,27.0,,2.0,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,3gy4zhtyu078gw79usl5blfjd,E. Mushagalusa,Forward,0,3.0,22.0,29.0,171.0,9.0,6.0,26.0,4.0,11.0,46.0,7.0,20.0,8.0,31.0,33.0,15.0,44.0,8.0,305.0,20.0,78.0,,22.0,5.0,11.0,77.0,11.0,6.0,9.0,83.0,10.0,26.0,26.0,12.0,46.0,31.0,55.0,47.0,0.0,20.0,1.0,3.0,1.0,,12.0,,5.0,12.0,2.0,8.0,,8.0,6.0,3.0,6.0,8.0,4.0,2.0,1.0,16.0,,1.0,8.0,,3.0,,1.0,3.0,2.0,,1.0,3.0,,,,3.0,,,1.0,2.0,1.0,2.0,,5.0,1.0,0.0,,,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,Midfielder,4,,5.0,2.0,23.0,,1.0,5.0,1.0,6.0,13.0,1.0,3.0,6.0,,4.0,4.0,6.0,,26.0,1.0,13.0,,5.0,,3.0,13.0,6.0,1.0,1.0,2.0,10.0,8.0,,2.0,13.0,,9.0,13.0,0.0,1.0,,,,,4.0,,,,,,,,1.0,,,,2.0,,,3.0,,,2.0,,1.0,,,,,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,Defender,28,15.0,610.0,51.0,1523.0,26.0,46.0,97.0,14.0,32.0,917.0,64.0,241.0,2.0,269.0,110.0,64.0,115.0,36.0,2629.0,485.0,1211.0,97.0,128.0,19.0,123.0,1185.0,32.0,25.0,26.0,296.0,10.0,334.0,129.0,101.0,850.0,186.0,238.0,942.0,0.0,4.0,2.0,9.0,,28.0,388.0,1.0,140.0,1.0,80.0,4.0,1.0,4.0,13.0,30.0,3.0,87.0,59.0,32.0,92.0,19.0,,,5.0,,3.0,25.0,1.0,2.0,11.0,,,6.0,,,,1.0,1.0,10.0,,2.0,19.0,6.0,14.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,7.0,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,1azc3l05hobzelciagzclhpm1,G. Perrotta,Goalkeeper,12,,35.0,1.0,128.0,,1.0,,1.0,4.0,27.0,1.0,9.0,,31.0,1.0,1.0,2.0,1.0,360.0,59.0,78.0,3.0,2.0,1.0,1.0,39.0,4.0,4.0,5.0,32.0,10.0,12.0,,41.0,29.0,28.0,3.0,47.0,0.0,,,,,,10.0,,31.0,,17.0,,,,,4.0,1.0,3.0,,,18.0,,,,,,,6.0,,,1.0,18.0,,,37.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,10.0,7.0,13.0,2.0,2.0,,,,,,,,2.0,2.0,2.0,3.0,1.0,1.0,1.0,,,,2.0,2.0,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,9tbzso59dbmu47ovroulv9rf8,J. Randolph,Goalkeeper,31,,28.0,,109.0,1.0,1.0,,,4.0,21.0,3.0,13.0,,41.0,1.0,2.0,2.0,,360.0,55.0,80.0,3.0,5.0,,4.0,37.0,4.0,4.0,5.0,42.0,10.0,11.0,,27.0,26.0,36.0,6.0,39.0,0.0,,,,,,12.0,,41.0,,19.0,,,,3.0,4.0,,5.0,1.0,1.0,13.0,,,,,,,5.0,,,,28.0,,,26.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,6.0,14.0,8.0,,2.0,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,amqkkery2iviorex40t7yi3xm,D. Rovira,Defender,4,8.0,88.0,33.0,552.0,22.0,23.0,45.0,5.0,28.0,214.0,4.0,50.0,18.0,106.0,39.0,37.0,70.0,13.0,780.0,124.0,321.0,11.0,41.0,11.0,10.0,318.0,28.0,5.0,7.0,175.0,10.0,135.0,60.0,39.0,189.0,109.0,80.0,215.0,0.0,11.0,8.0,10.0,2.0,13.0,102.0,1.0,46.0,5.0,27.0,34.0,1.0,34.0,10.0,10.0,4.0,31.0,6.0,18.0,26.0,13.0,,,2.0,,,5.0,,,1.0,,,4.0,,,,2.0,,,,,60.0,5.0,2.0,2.0,,,,,,,,3.0,,8.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,1l26kd7tulii6x999b3fdxi0a,B. Sample,Midfielder,15,17.0,173.0,30.0,832.0,25.0,25.0,94.0,9.0,31.0,447.0,19.0,133.0,19.0,140.0,54.0,50.0,80.0,11.0,1436.0,231.0,594.0,19.0,69.0,9.0,43.0,585.0,31.0,12.0,15.0,193.0,10.0,289.0,97.0,85.0,419.0,134.0,123.0,454.0,0.0,12.0,8.0,6.0,8.0,20.0,136.0,4.0,43.0,2.0,20.0,13.0,4.0,20.0,17.0,12.0,8.0,26.0,24.0,16.0,35.0,39.0,1.0,1.0,15.0,1.0,10.0,11.0,,12.0,3.0,,1.0,9.0,,,,3.0,,2.0,,,2.0,17.0,2.0,5.0,1.0,0.0,,,1.0,,,8.0,1.0,5.0,,,,,,,,,8.0,6.0,2.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,76c4m8r3cr7g07qbpb945arxl,K. Sterling,Forward,45,12.0,49.0,41.0,377.0,17.0,6.0,63.0,2.0,19.0,134.0,20.0,64.0,7.0,68.0,98.0,28.0,69.0,12.0,1103.0,53.0,214.0,3.0,48.0,3.0,77.0,202.0,19.0,9.0,10.0,134.0,10.0,98.0,66.0,31.0,142.0,54.0,146.0,146.0,1.0,26.0,1.0,9.0,12.0,2.0,34.0,,2.0,12.0,1.0,1.0,,1.0,16.0,12.0,2.0,15.0,57.0,4.0,4.0,39.0,,3.0,16.0,,6.0,3.0,,8.0,,,3.0,6.0,,,,1.0,2.0,2.0,2.0,6.0,,9.0,,10.0,1.0,2.0,,1.0,3.0,1.0,1.0,,,1.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,3g0rdzkjns986gn34vg3umiqy,S. Suber,Defender,5,20.0,566.0,30.0,1599.0,27.0,26.0,59.0,11.0,33.0,893.0,60.0,234.0,7.0,335.0,77.0,36.0,66.0,18.0,2408.0,595.0,1265.0,104.0,96.0,8.0,107.0,1218.0,33.0,18.0,21.0,374.0,10.0,367.0,140.0,85.0,802.0,244.0,173.0,930.0,0.0,4.0,3.0,1.0,1.0,20.0,377.0,,195.0,1.0,118.0,16.0,,16.0,6.0,26.0,5.0,107.0,47.0,15.0,128.0,33.0,,2.0,14.0,,10.0,31.0,,5.0,3.0,,2.0,5.0,,2.0,,3.0,,12.0,,1.0,35.0,9.0,12.0,4.0,2.0,0.0,,,1.0,,,,2.0,3.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,Forward,9,12.0,76.0,91.0,821.0,36.0,17.0,173.0,6.0,32.0,319.0,50.0,114.0,4.0,120.0,176.0,78.0,169.0,43.0,2333.0,68.0,447.0,7.0,128.0,21.0,135.0,439.0,32.0,33.0,35.0,266.0,10.0,253.0,112.0,71.0,324.0,120.0,304.0,327.0,0.0,50.0,2.0,14.0,18.0,5.0,92.0,2.0,8.0,20.0,6.0,17.0,2.0,17.0,42.0,28.0,20.0,17.0,85.0,11.0,3.0,130.0,,10.0,57.0,,26.0,,1.0,23.0,5.0,,10.0,20.0,,,,2.0,,2.0,8.0,26.0,2.0,11.0,,31.0,7.0,3.0,,,,1.0,1.0,2.0,1.0,2.0,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Pittsburgh Riverhounds SC,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,Midfielder,42,20.0,262.0,47.0,978.0,33.0,45.0,139.0,12.0,25.0,515.0,14.0,139.0,3.0,163.0,63.0,64.0,111.0,15.0,1902.0,207.0,688.0,31.0,78.0,5.0,30.0,678.0,25.0,15.0,16.0,231.0,10.0,269.0,82.0,70.0,480.0,131.0,141.0,525.0,0.0,18.0,6.0,7.0,4.0,27.0,203.0,,81.0,7.0,52.0,11.0,,11.0,14.0,22.0,4.0,43.0,16.0,33.0,45.0,17.0,,,9.0,,5.0,7.0,1.0,5.0,3.0,,2.0,7.0,,,2.0,1.0,1.0,8.0,2.0,,23.0,9.0,2.0,4.0,1.0,1.0,,,1.0,,,1.0,,6.0,1.0,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,
