liga,temporada,equipo,id,nombre,posicion,dorsal,Total Passes,Total Clearances,Offsides,Foul Attempted Tackle,Through balls,Unsuccessful Long Passes,Time Played,Starts,Duels,Index,Aerial Duels lost,Clean Sheets,Penalty Goals Conceded,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Total Shots,Unsuccessful Crosses open play,Total Fouls Conceded,Open Play Passes,Aerial Duels won,Throw Ins to Own Player,Blocks,Total Tackles,Successful Short Passes,Unsuccessful Passes Opposition Half,Recoveries,Games Played,Appearances,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Ground Duels lost,Unsuccessful Passes Own Half,Successful Crosses & Corners,Unsuccessful Short Passes,Duels lost,Forward Passes,Ground Duels,Successful Passes Opposition Half,Goals Conceded Outside Box,Unsuccessful Launches,Backward Passes,Successful Long Passes,Rightside Passes,Duels won,Ground Duels won,Corners Won,Successful Crosses open play,Total Losses Of Possession,Shots On Target ( inc goals ),Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Substitute Off,Throw Ins to Opposition Player,Blocked Shots,Total Touches In Opposition Box,Successful Launches,Times Tackled,Total Fouls Won,Tackles Won,Successful Dribbles,Goals Conceded Inside Box,Successful Open Play Passes,Aerial Duels,Goals Conceded,Successful Passes Own Half,Key Passes (Attempt Assists),Successful Lay-offs,Unsuccessful Crosses & Corners,Touches,Winning Goal,Attempts from Set Pieces,Clearances Off the Line,Substitute On,Yellow Cards,Goals from Inside Box,Handballs conceded,Overruns,Penalties Taken,Left Foot Goals,Goal Assists,Goals,Right Foot Goals,Unsuccessful lay-offs,Penalty Goals,Assists (Intentional),Home Goals,Away Goals,Headed Goals,Successful Corners into Box,Unsuccessful Corners into Box,Corners Taken (incl short corners),GK Successful Distribution,Saves Made from Inside Box,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Drops,GK Unsuccessful Distribution,Goal Kicks,Punches,Catches,Goals from Outside Box,Hit Woodwork,Straight Red Cards,Total Red Cards,Foul Won Penalty,Set Pieces Goals,Second Goal Assists,Penalties Conceded,Saves made - caught,Penalties Faced,Last Player Tackle,Saves from Penalty,Penalties Saved,Red Cards - 2nd Yellow,Penalties Off Target,Own Goal Scored,Crosses not Claimed,Other Goals,Last Man Tackle
Mexico_Liga_MX,2022-2023,Mazatlán FC,93oc9ezl3ybfsei0z4xgkjo45,O. Alanís,Defender,0,434.0,33.0,,1.0,,36.0,913.0,10.0,51.0,10.0,15.0,1.0,,13.0,358.0,64.0,6.0,,2.0,401.0,16.0,3.0,9.0,7.0,313.0,49.0,39.0,12.0,12.0,,6.0,8.0,27.0,,40.0,23.0,180.0,20.0,100.0,2.0,12.0,17.0,45.0,173.0,28.0,12.0,3.0,,83.0,4.0,3.0,76.0,2.0,4.0,3.0,,1.0,4.0,6.0,5.0,4.0,4.0,2.0,13.0,333.0,31.0,15.0,258.0,,,,536.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,2.0,0.0,1.0,,,,,,,,,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,8davjer5vpeg0pa07h5mszzyt,E. Bello,Midfielder,21,167.0,5.0,1.0,3.0,,9.0,709.0,9.0,73.0,10.0,20.0,,2.0,4.0,121.0,49.0,9.0,17.0,6.0,160.0,11.0,4.0,2.0,12.0,117.0,54.0,28.0,14.0,14.0,2.0,19.0,20.0,10.0,5.0,37.0,40.0,49.0,42.0,86.0,,1.0,44.0,4.0,25.0,33.0,22.0,5.0,5.0,87.0,3.0,5.0,46.0,6.0,8.0,9.0,,4.0,14.0,1.0,8.0,8.0,7.0,2.0,12.0,117.0,31.0,12.0,40.0,9.0,1.0,18.0,282.0,0.0,2.0,,5.0,1.0,3.0,2.0,,,,,3.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,3l0ic1vk57ensflic4gb7tu5l,N. Benedetti,Forward,10,351.0,4.0,5.0,9.0,,13.0,1163.0,14.0,167.0,10.0,8.0,,1.0,6.0,281.0,80.0,23.0,38.0,18.0,330.0,2.0,12.0,,15.0,272.0,119.0,58.0,16.0,16.0,39.0,22.0,87.0,10.0,15.0,57.0,95.0,132.0,157.0,226.0,1.0,,67.0,9.0,72.0,72.0,70.0,13.0,9.0,234.0,8.0,6.0,70.0,15.0,8.0,10.0,1.0,5.0,42.0,2.0,58.0,27.0,9.0,29.0,17.0,261.0,10.0,18.0,70.0,20.0,,59.0,685.0,1.0,2.0,,2.0,1.0,2.0,2.0,11.0,,,2.0,3.0,3.0,,,2.0,1.0,2.0,,7.0,17.0,31.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,1fz6kqbr8i7sunii6wymjkonp,Y. Bárcenas,Forward,11,354.0,8.0,1.0,9.0,,7.0,1153.0,12.0,165.0,10.0,19.0,1.0,2.0,8.0,282.0,48.0,15.0,27.0,18.0,354.0,10.0,9.0,1.0,15.0,271.0,82.0,83.0,16.0,16.0,16.0,18.0,71.0,22.0,14.0,65.0,90.0,92.0,136.0,209.0,2.0,3.0,86.0,11.0,128.0,75.0,65.0,4.0,11.0,186.0,7.0,6.0,72.0,8.0,10.0,5.0,1.0,5.0,30.0,1.0,41.0,15.0,9.0,35.0,16.0,282.0,29.0,18.0,87.0,18.0,1.0,32.0,630.0,0.0,1.0,,4.0,3.0,,1.0,4.0,,,4.0,,,,,4.0,,,,3.0,4.0,7.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,3uugp7jggv7d02djqm14hkq5m,E. Cedillo,Defender,18,93.0,5.0,,,,6.0,144.0,1.0,15.0,10.0,2.0,,,4.0,81.0,20.0,,,2.0,89.0,2.0,,2.0,3.0,74.0,12.0,14.0,5.0,5.0,,,3.0,,,6.0,5.0,35.0,11.0,34.0,,2.0,6.0,7.0,32.0,10.0,8.0,1.0,,13.0,,1.0,12.0,,,1.0,,,,2.0,,1.0,2.0,4.0,4.0,77.0,4.0,4.0,47.0,1.0,,,114.0,0.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,73jj4h2gzrnpqeir93n3vwfe1,J. Colmán,Midfielder,8,175.0,2.0,1.0,2.0,1.0,8.0,512.0,4.0,63.0,10.0,5.0,,1.0,2.0,142.0,28.0,8.0,4.0,3.0,173.0,4.0,3.0,,4.0,138.0,36.0,32.0,12.0,12.0,10.0,14.0,29.0,6.0,2.0,25.0,34.0,50.0,54.0,98.0,1.0,2.0,28.0,4.0,69.0,29.0,25.0,3.0,1.0,80.0,3.0,1.0,33.0,5.0,7.0,3.0,,3.0,17.0,1.0,20.0,3.0,3.0,18.0,5.0,140.0,9.0,6.0,46.0,10.0,1.0,9.0,285.0,0.0,,,8.0,1.0,,,1.0,,,,,,,,,,,,1.0,4.0,6.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,d16l8ke9mm2khv0begrfz8yqx,B. Colula,Defender,15,445.0,37.0,,16.0,2.0,36.0,1263.0,15.0,115.0,10.0,19.0,2.0,2.0,34.0,323.0,122.0,6.0,22.0,22.0,442.0,19.0,79.0,6.0,25.0,307.0,110.0,58.0,17.0,17.0,2.0,21.0,33.0,34.0,3.0,86.0,52.0,215.0,77.0,190.0,2.0,18.0,57.0,16.0,51.0,63.0,44.0,7.0,3.0,189.0,3.0,10.0,122.0,3.0,8.0,5.0,27.0,2.0,10.0,3.0,4.0,16.0,15.0,3.0,16.0,322.0,38.0,18.0,136.0,5.0,2.0,22.0,759.0,0.0,,,2.0,5.0,1.0,2.0,3.0,,1.0,1.0,1.0,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,c3xpf74j8iadroh9n89pphejt,J. Díaz,Defender,4,235.0,23.0,2.0,9.0,,42.0,812.0,9.0,104.0,10.0,9.0,2.0,,13.0,150.0,10.0,2.0,17.0,23.0,228.0,10.0,70.0,2.0,32.0,134.0,75.0,47.0,11.0,11.0,5.0,13.0,46.0,27.0,3.0,43.0,55.0,138.0,85.0,83.0,3.0,22.0,22.0,16.0,65.0,49.0,39.0,3.0,3.0,144.0,,16.0,85.0,2.0,4.0,,22.0,1.0,5.0,2.0,11.0,4.0,16.0,4.0,12.0,144.0,19.0,15.0,70.0,4.0,1.0,17.0,472.0,0.0,,,2.0,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,41zvvyzxxwlfif0bdxtmlj07p,M. Fabián,Midfielder,0,247.0,1.0,,4.0,,9.0,572.0,8.0,54.0,10.0,6.0,,1.0,5.0,197.0,57.0,12.0,5.0,6.0,231.0,5.0,2.0,1.0,5.0,190.0,62.0,27.0,10.0,10.0,7.0,12.0,22.0,4.0,6.0,41.0,28.0,62.0,43.0,142.0,1.0,,61.0,7.0,67.0,26.0,21.0,4.0,3.0,89.0,5.0,2.0,50.0,7.0,6.0,7.0,,4.0,9.0,1.0,10.0,11.0,3.0,5.0,12.0,182.0,11.0,13.0,61.0,11.0,6.0,16.0,354.0,0.0,2.0,,2.0,2.0,,,2.0,,,1.0,,,1.0,,1.0,,,,3.0,11.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,b3g2q2rki400sjl4t1x1xwa95,S. Flores,Midfielder,23,418.0,18.0,,7.0,1.0,31.0,869.0,10.0,86.0,10.0,12.0,3.0,1.0,15.0,336.0,111.0,7.0,1.0,14.0,409.0,11.0,1.0,4.0,31.0,306.0,60.0,67.0,10.0,10.0,1.0,11.0,27.0,23.0,,51.0,39.0,180.0,63.0,163.0,2.0,15.0,16.0,30.0,111.0,47.0,36.0,2.0,,96.0,5.0,17.0,82.0,2.0,7.0,2.0,,2.0,12.0,5.0,3.0,5.0,14.0,,9.0,327.0,23.0,11.0,173.0,7.0,,1.0,543.0,0.0,,,,1.0,1.0,3.0,1.0,,,1.0,1.0,1.0,,,,0.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,8hvgcyrjla6crn2toiqflxn85,H. González,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,1vyrm2szw740ztlukubtjqhka,R. Gutiérrez,Goalkeeper,1,83.0,3.0,,,,28.0,225.0,2.0,3.0,10.0,,,,,55.0,15.0,,,,36.0,2.0,,,,37.0,24.0,35.0,3.0,3.0,,,1.0,4.0,,,1.0,54.0,1.0,12.0,1.0,12.0,,18.0,14.0,2.0,,,,29.0,,,28.0,,,,,,,2.0,,,,,2.0,24.0,2.0,3.0,43.0,,,,126.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,41.0,8.0,14.0,,6.0,4.0,,7.0,26.0,,4.0,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,8cp3lwux4xy8yicfamynxdaay,F. Illescas,Midfielder,29,4.0,,,,,,26.0,,8.0,10.0,2.0,,,,3.0,1.0,,,,4.0,,,,3.0,3.0,1.0,1.0,2.0,2.0,,,2.0,,,1.0,4.0,,6.0,,,,1.0,,2.0,4.0,4.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,1.0,2.0,,1.0,3.0,2.0,1.0,3.0,,,,9.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,5qih0mpbm50gx2fu5kum3nxlh,J. Intriago,Midfielder,35,697.0,21.0,,10.0,,32.0,1440.0,16.0,129.0,10.0,11.0,3.0,1.0,5.0,603.0,198.0,6.0,4.0,18.0,664.0,9.0,2.0,1.0,24.0,566.0,74.0,107.0,16.0,16.0,4.0,23.0,45.0,25.0,2.0,62.0,56.0,197.0,109.0,313.0,2.0,12.0,96.0,37.0,206.0,73.0,64.0,2.0,2.0,146.0,,14.0,94.0,6.0,12.0,,,1.0,4.0,6.0,15.0,27.0,10.0,14.0,19.0,573.0,20.0,21.0,292.0,9.0,2.0,5.0,883.0,0.0,1.0,,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,bne5qil9yiz82slwx5t7uzmdw,G. López,Forward,193,15.0,,,,,,15.0,,4.0,10.0,,,,,12.0,1.0,2.0,1.0,,15.0,1.0,,,1.0,10.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,1.0,4.0,3.0,10.0,,,6.0,2.0,4.0,3.0,2.0,,,6.0,1.0,1.0,3.0,1.0,,,,,,,1.0,,,1.0,1.0,12.0,1.0,1.0,2.0,,,1.0,23.0,0.0,,,1.0,,,,,,,,1.0,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,4k9tjk42om3xdrb9pkxckeuad,J. Madueña,Defender,33,12.0,,,,,,25.0,,1.0,10.0,,,,,12.0,5.0,,1.0,,12.0,,2.0,,,12.0,1.0,2.0,1.0,1.0,,,1.0,,,,1.0,4.0,1.0,8.0,,,2.0,,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,1.0,12.0,,1.0,4.0,,,1.0,17.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,89hekdywmtzt4gftz196oxgmi,A. Medina,Midfielder,7,378.0,7.0,1.0,4.0,,12.0,1074.0,11.0,165.0,10.0,6.0,,2.0,12.0,294.0,132.0,16.0,17.0,12.0,377.0,4.0,7.0,1.0,15.0,286.0,81.0,72.0,18.0,18.0,30.0,31.0,69.0,21.0,8.0,72.0,75.0,95.0,155.0,208.0,3.0,5.0,98.0,8.0,53.0,90.0,86.0,4.0,7.0,193.0,6.0,5.0,84.0,10.0,11.0,7.0,,4.0,31.0,,49.0,20.0,10.0,51.0,10.0,293.0,10.0,13.0,94.0,10.0,4.0,18.0,668.0,0.0,,,7.0,2.0,3.0,,8.0,,1.0,2.0,4.0,3.0,,,2.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,a8fg4hsvv6z4fhmma45d0sfd,R. Meráz,Midfielder,6,360.0,17.0,,9.0,,9.0,1084.0,12.0,84.0,10.0,11.0,2.0,2.0,21.0,299.0,101.0,6.0,6.0,15.0,353.0,18.0,4.0,4.0,9.0,288.0,53.0,35.0,16.0,16.0,4.0,12.0,34.0,14.0,1.0,52.0,45.0,114.0,55.0,142.0,1.0,4.0,42.0,11.0,103.0,39.0,21.0,1.0,1.0,87.0,2.0,2.0,61.0,4.0,9.0,8.0,,3.0,9.0,2.0,7.0,10.0,7.0,2.0,14.0,292.0,29.0,15.0,158.0,7.0,,6.0,496.0,0.0,,,4.0,3.0,1.0,,,,,1.0,1.0,,1.0,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,54ojuo12zxzasi4a6vpmhxfbp,Jorge Meré,Defender,17,179.0,20.0,,1.0,,5.0,406.0,5.0,29.0,10.0,6.0,1.0,1.0,9.0,154.0,62.0,,,2.0,171.0,11.0,,1.0,6.0,150.0,10.0,20.0,6.0,6.0,1.0,1.0,3.0,15.0,,20.0,9.0,55.0,12.0,26.0,1.0,4.0,18.0,4.0,44.0,20.0,9.0,,,28.0,,,25.0,,,2.0,,,,1.0,1.0,2.0,6.0,1.0,5.0,146.0,17.0,6.0,128.0,,,,223.0,0.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Mazatlán FC,ebkkhbtt1kvxn9agafp2jil1w,A. Montaño,Midfielder,22,44.0,4.0,,2.0,,1.0,117.0,1.0,20.0,10.0,2.0,,,1.0,39.0,9.0,2.0,1.0,3.0,43.0,,1.0,,3.0,38.0,6.0,8.0,6.0,6.0,1.0,1.0,12.0,,1.0,4.0,14.0,15.0,18.0,26.0,,,6.0,1.0,14.0,6.0,6.0,,,10.0,,,5.0,2.0,1.0,1.0,,1.0,4.0,,2.0,2.0,3.0,1.0,2.0,38.0,2.0,2.0,14.0,3.0,,1.0,67.0,0.0,,,5.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
