liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Las Vegas Lights FC,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,Goalkeeper,1,9.0,24.0,120.0,2.0,,1.0,,2.0,,,1.0,,,,21.0,,22.0,,,1.0,4.0,,7.0,,,,1.0,,,,,,1.0,,2.0,10.0,,13.0,,,,,6.0,,2.0,,,,20.0,34.0,,,,10.0,,,0.0,,,2.0,,,1.0,,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,12.0,1.0,17.0,,,1.0,2.0,3.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,
USA_US_Open_Cup,2025,Las Vegas Lights FC,65jctzcct9irz3wre08c2v2wa,E. Azcona,Midfielder,10,43.0,51.0,101.0,2.0,1.0,6.0,4.0,18.0,12.0,6.0,1.0,,,,11.0,,44.0,,15.0,1.0,15.0,,15.0,10.0,,15.0,1.0,,1.0,1.0,1.0,3.0,33.0,,7.0,50.0,,9.0,6.0,5.0,3.0,,1.0,,2.0,4.0,1.0,,41.0,79.0,,10.0,,10.0,3.0,5.0,0.0,1.0,5.0,1.0,,,,,1.0,3.0,1.0,,,1.0,3.0,1.0,0.0,2.0,2.0,4.0,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Las Vegas Lights FC,c7i11l9181wd0o5m0t33melm,C. Gannon,Midfielder,8,8.0,8.0,19.0,,,2.0,,6.0,3.0,3.0,1.0,,,,1.0,,8.0,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,,,,,,,7.0,,,8.0,,3.0,,,2.0,,,,,3.0,,,8.0,15.0,,3.0,,10.0,,,0.0,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Las Vegas Lights FC,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,Midfielder,7,27.0,34.0,120.0,2.0,1.0,8.0,2.0,18.0,15.0,2.0,1.0,1.0,1.0,1.0,9.0,2.0,27.0,3.0,10.0,1.0,9.0,,6.0,4.0,,8.0,1.0,3.0,1.0,,1.0,1.0,18.0,,7.0,34.0,1.0,4.0,6.0,5.0,1.0,,5.0,,2.0,1.0,,,27.0,60.0,,3.0,1.0,10.0,1.0,6.0,0.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,3.0,,,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Las Vegas Lights FC,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,Defender,5,39.0,42.0,82.0,2.0,,,1.0,2.0,,,1.0,1.0,,,34.0,1.0,40.0,1.0,3.0,1.0,15.0,,8.0,,,2.0,1.0,,,,,1.0,6.0,1.0,2.0,41.0,7.0,19.0,2.0,2.0,,,1.0,,2.0,1.0,1.0,,34.0,54.0,,,,10.0,,3.0,0.0,,1.0,,,,,,,6.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Las Vegas Lights FC,3u22kckqpecmgcw7ee3xrdppm,M. Howell,Defender,24,25.0,28.0,45.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,,,23.0,1.0,26.0,2.0,3.0,1.0,10.0,,7.0,,,2.0,1.0,2.0,,,,,3.0,,2.0,27.0,,11.0,2.0,2.0,,,,1.0,1.0,,1.0,1.0,24.0,34.0,,,,10.0,,3.0,0.0,,,,,,,,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Las Vegas Lights FC,e7vsajjh4e7t51ciycjg0skd0,T. Humphrey,Defender,4,27.0,28.0,38.0,,,1.0,1.0,2.0,1.0,,1.0,3.0,1.0,,24.0,4.0,27.0,1.0,5.0,1.0,5.0,,12.0,1.0,1.0,1.0,,,1.0,,,,3.0,1.0,1.0,28.0,5.0,10.0,1.0,1.0,,,,,,3.0,,,26.0,37.0,,,,10.0,,4.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Las Vegas Lights FC,40qi53orb0eur2jevowkvrcb8,P. Leal,Midfielder,17,21.0,26.0,66.0,2.0,,1.0,,5.0,5.0,,1.0,,,,14.0,,22.0,,,1.0,6.0,1.0,6.0,,,,1.0,,,,,,8.0,,4.0,25.0,,9.0,3.0,,,,2.0,,2.0,,1.0,1.0,21.0,32.0,,,1.0,10.0,1.0,,0.0,,,1.0,,,1.0,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Las Vegas Lights FC,4wr32d93f1q1v8qjq2ywmnbze,C. Miller,Goalkeeper,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Las Vegas Lights FC,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,Defender,33,74.0,88.0,120.0,2.0,1.0,12.0,1.0,16.0,10.0,,1.0,,5.0,,39.0,5.0,81.0,2.0,13.0,1.0,37.0,1.0,37.0,9.0,,8.0,1.0,2.0,,,4.0,1.0,46.0,,7.0,81.0,,4.0,3.0,4.0,,,5.0,,2.0,1.0,,3.0,69.0,117.0,,4.0,,10.0,4.0,4.0,0.0,,2.0,4.0,,,,,,12.0,,,,,3.0,,,8.0,5.0,5.0,,2.0,2.0,,2.0,4.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
