liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Hit Woodwork,Index,Interceptions,Key Passes (Attempt Assists),Last Player Tackle,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Successful Crosses & Corners,Successful Crosses open play,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Goal Assists,Goals from Outside Box,Handballs conceded,Second Goal Assists,Throw Ins to Opposition Player,Successful Corners into Box,Unsuccessful Corners into Box,Own Goal Scored,Foul Won Penalty,Goals Openplay,Left Foot Goals,Penalties Conceded,Total Big Chances Scored,Unsuccessful lay-offs,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Red Cards - 2nd Yellow,Total Red Cards,Headed Goals,Penalties Off Target,Penalties Taken,Penalty Goals,Crosses not Claimed,Straight Red Cards,Set Pieces Goals,Other Goals
Canada_Canadian_Premier_League,2025,Forge FC,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,Midfielder,21,17.0,5.0,12.0,20.0,149.0,3.0,7.0,227.0,9.0,,5.0,154.0,59.0,95.0,80.0,337.0,16.0,,20.0,,1.0,14.0,12.0,2.0,1.0,137.0,54.0,83.0,,10.0,24.0,14.0,,331.0,1.0,1050.0,1.0,1.0,129.0,28.0,13.0,102.0,,279.0,5.0,6.0,19.0,2.0,1.0,10.0,2.0,19.0,73.0,920.0,464.0,497.0,888.0,18.0,31.0,3.0,5.0,1703.0,13.0,3.0,1.0,,19.0,26.0,24.0,169.0,1096.0,11.0,961.0,49.0,11.0,135.0,1319.0,7.0,15.0,39.0,95.0,41.0,96.0,7.0,1.0,0.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,c8d4kyelee6gyrnupxkeh6has,N. Jensen,Midfielder,22,8.0,5.0,3.0,25.0,117.0,2.0,,117.0,,,4.0,81.0,47.0,34.0,63.0,145.0,5.0,,25.0,,2.0,10.0,9.0,1.0,2.0,73.0,42.0,31.0,2.0,10.0,18.0,9.0,,100.0,4.0,444.0,1.0,,63.0,19.0,5.0,38.0,2.0,96.0,6.0,10.0,11.0,10.0,14.0,5.0,,14.0,27.0,363.0,258.0,123.0,350.0,7.0,6.0,2.0,5.0,1071.0,22.0,1.0,3.0,,9.0,13.0,13.0,150.0,458.0,16.0,377.0,13.0,33.0,81.0,636.0,8.0,6.0,18.0,88.0,15.0,63.0,,2.0,0.0,0.0,4.0,3.0,22.0,21.0,1.0,,8.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,94s5ga28gk42oj4d2kpca01nu,M. Jevremović,Defender,3,28.0,12.0,16.0,27.0,223.0,4.0,4.0,232.0,8.0,,12.0,158.0,65.0,93.0,109.0,387.0,10.0,,27.0,,,20.0,16.0,4.0,,130.0,53.0,77.0,,10.0,25.0,22.0,,41.0,1.0,1046.0,,2.0,168.0,26.0,11.0,88.0,,433.0,6.0,4.0,23.0,7.0,4.0,11.0,7.0,,65.0,873.0,451.0,468.0,840.0,14.0,27.0,,111.0,2097.0,21.0,3.0,1.0,,49.0,20.0,26.0,330.0,1084.0,10.0,905.0,41.0,19.0,179.0,1567.0,6.0,28.0,71.0,185.0,52.0,108.0,5.0,,,0.0,14.0,14.0,58.0,56.0,3.0,1.0,4.0,3.0,,,1.0,43.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,35os1zhrjdtydwvl1oloxiq6s,C. Kalongo,Goalkeeper,29,,,,1.0,,,,,,,,,,,,2.0,,,1.0,1.0,,1.0,,1.0,,,,,,10.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,2.0,2.0,,,,,2.0,4.0,,,2.0,1.0,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,4e644yd0r3wsm9b87m0ff1q8k,K. Kane,Midfielder,16,10.0,5.0,5.0,14.0,27.0,,1.0,43.0,,,,61.0,26.0,35.0,,79.0,6.0,,14.0,,1.0,4.0,4.0,,1.0,51.0,21.0,30.0,,10.0,13.0,5.0,,66.0,,216.0,,,28.0,10.0,9.0,36.0,1.0,47.0,3.0,1.0,5.0,5.0,9.0,3.0,2.0,2.0,7.0,188.0,76.0,115.0,184.0,7.0,12.0,,20.0,452.0,8.0,,3.0,,6.0,8.0,8.0,58.0,219.0,4.0,191.0,19.0,10.0,28.0,340.0,6.0,5.0,7.0,17.0,11.0,21.0,,0.0,1.0,1.0,,,,,,,,,,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,euwjkh0m2liklplibk3as0yxh,V. Klonaridis,Forward,27,,,,2.0,4.0,,,2.0,,,,5.0,3.0,2.0,12.0,2.0,,,2.0,,,,,,,5.0,3.0,2.0,1.0,10.0,1.0,,,2.0,1.0,9.0,,,1.0,1.0,,,,2.0,2.0,,1.0,1.0,1.0,,,,,7.0,7.0,1.0,8.0,1.0,,,,74.0,1.0,,2.0,,,1.0,1.0,4.0,10.0,2.0,8.0,1.0,5.0,2.0,18.0,,,,2.0,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,9kwo52gydq7po5fqdzxulzr3d,J. Koleilat,Goalkeeper,1,3.0,,3.0,29.0,,,,38.0,13.0,,,7.0,,7.0,,207.0,,321.0,29.0,232.0,,24.0,20.0,4.0,,4.0,,4.0,,10.0,,,,108.0,,258.0,,2.0,22.0,1.0,,175.0,,222.0,,,29.0,,,,14.0,1.0,52.0,229.0,18.0,452.0,418.0,,,,,2610.0,,,,3.0,24.0,,4.0,70.0,537.0,,470.0,,,67.0,759.0,,30.0,63.0,38.0,29.0,4.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,22.0,1.0,3.0,,11.0,69.0,40.0,27.0,,3.0,17.0,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,15hi8mubhtoknpf0jjvjnu4no,A. Koné,Forward,41,5.0,4.0,1.0,11.0,22.0,1.0,,27.0,,,5.0,35.0,25.0,10.0,13.0,7.0,2.0,,11.0,,1.0,1.0,,1.0,1.0,30.0,21.0,9.0,,10.0,5.0,1.0,,12.0,1.0,48.0,1.0,,17.0,7.0,2.0,11.0,1.0,7.0,1.0,2.0,,,11.0,2.0,,2.0,,34.0,28.0,7.0,34.0,,1.0,,2.0,125.0,10.0,1.0,2.0,,1.0,8.0,6.0,37.0,48.0,3.0,34.0,1.0,15.0,14.0,99.0,3.0,,,13.0,3.0,14.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,8mlfo8qj5tk2kxfy7513ildlg,K. Lipovschek,Midfielder,28,2.0,1.0,1.0,4.0,6.0,1.0,,6.0,,,2.0,12.0,8.0,4.0,4.0,1.0,,,4.0,,,,,,,10.0,7.0,3.0,,10.0,,1.0,,2.0,,16.0,,,2.0,4.0,2.0,,,7.0,,,1.0,1.0,3.0,,,,,13.0,7.0,6.0,13.0,2.0,1.0,,,86.0,5.0,,,,1.0,1.0,,11.0,16.0,,13.0,3.0,7.0,3.0,34.0,2.0,,,4.0,,3.0,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,5l0il2tmpzm4jki9e7ju1thck,H. Massunda,Forward,17,22.0,14.0,8.0,27.0,189.0,12.0,,240.0,2.0,,9.0,216.0,116.0,100.0,189.0,56.0,8.0,,27.0,,4.0,15.0,12.0,3.0,3.0,194.0,102.0,92.0,,10.0,7.0,17.0,,79.0,8.0,446.0,10.0,1.0,141.0,35.0,21.0,64.0,4.0,124.0,9.0,7.0,18.0,11.0,9.0,32.0,1.0,8.0,11.0,378.0,277.0,111.0,369.0,14.0,19.0,1.0,4.0,1652.0,68.0,6.0,2.0,,9.0,19.0,27.0,220.0,448.0,16.0,380.0,33.0,118.0,68.0,810.0,39.0,3.0,5.0,91.0,8.0,63.0,1.0,2.0,2.0,2.0,8.0,8.0,31.0,31.0,5.0,,,5.0,1.0,,1.0,1.0,,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,81tm004f7odd1h0acwfcfroyc,D. Nimick,Defender,5,69.0,21.0,48.0,30.0,46.0,2.0,24.0,479.0,12.0,,4.0,173.0,49.0,124.0,21.0,641.0,3.0,1.0,30.0,2.0,2.0,25.0,20.0,5.0,2.0,104.0,28.0,76.0,1.0,10.0,23.0,11.0,1.0,657.0,1.0,1808.0,,2.0,286.0,18.0,11.0,139.0,2.0,517.0,8.0,5.0,30.0,1.0,,14.0,10.0,1.0,216.0,1638.0,468.0,1218.0,1470.0,17.0,19.0,,6.0,2684.0,8.0,5.0,4.0,,116.0,12.0,26.0,211.0,1861.0,13.0,1686.0,36.0,29.0,175.0,2200.0,3.0,33.0,92.0,102.0,75.0,83.0,2.0,1.0,1.0,1.0,,,2.0,2.0,3.0,,,4.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,1.0,4.0,2.0,,,,
Canada_Canadian_Premier_League,2025,Forge FC,3m0aejck68m0ovwtatk0acmc4,M. Owolabi-Belewu,Defender,81,6.0,3.0,3.0,13.0,15.0,,3.0,85.0,2.0,,,48.0,18.0,30.0,1.0,110.0,6.0,,13.0,,,4.0,4.0,,,42.0,15.0,27.0,,10.0,12.0,,,59.0,,343.0,1.0,,53.0,5.0,1.0,33.0,,174.0,2.0,1.0,8.0,4.0,5.0,3.0,3.0,,13.0,315.0,78.0,251.0,316.0,4.0,11.0,,,642.0,3.0,,,,15.0,11.0,9.0,36.0,358.0,3.0,329.0,15.0,7.0,29.0,433.0,1.0,6.0,13.0,23.0,7.0,16.0,4.0,,,0.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,bpbwue9gbmi9dd3wf7klkgdm1,B. Paton,Midfielder,6,22.0,15.0,7.0,25.0,94.0,6.0,4.0,154.0,2.0,,8.0,120.0,61.0,59.0,26.0,194.0,9.0,,25.0,,1.0,9.0,6.0,3.0,,98.0,46.0,52.0,,10.0,10.0,8.0,,69.0,1.0,501.0,3.0,1.0,91.0,13.0,8.0,54.0,,151.0,2.0,4.0,10.0,3.0,15.0,10.0,4.0,,32.0,402.0,224.0,191.0,377.0,8.0,13.0,,57.0,1082.0,30.0,2.0,1.0,,22.0,14.0,24.0,175.0,508.0,6.0,409.0,21.0,11.0,99.0,779.0,12.0,21.0,41.0,83.0,28.0,58.0,1.0,0.0,1.0,0.0,6.0,6.0,12.0,12.0,1.0,,,1.0,1.0,2.0,,7.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,5tm8klhjq7d3u6u5sppnaducp,H. Paton,Midfielder,23,3.0,1.0,2.0,6.0,11.0,2.0,,21.0,,,1.0,12.0,4.0,8.0,43.0,23.0,,,6.0,,,1.0,1.0,,,9.0,3.0,6.0,,10.0,,1.0,,16.0,,62.0,,,10.0,6.0,3.0,7.0,,12.0,,1.0,,,6.0,1.0,,4.0,3.0,51.0,42.0,10.0,48.0,1.0,1.0,,2.0,115.0,1.0,1.0,,,1.0,,3.0,21.0,62.0,1.0,51.0,2.0,7.0,11.0,91.0,,,1.0,13.0,3.0,10.0,,,,0.0,1.0,1.0,5.0,5.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,4xsc616w7mz1xw45ofyivm6eh,R. Rama,Defender,24,45.0,20.0,25.0,27.0,174.0,3.0,4.0,363.0,7.0,1.0,6.0,248.0,102.0,146.0,128.0,653.0,29.0,,27.0,,1.0,22.0,18.0,4.0,1.0,203.0,82.0,121.0,,10.0,39.0,9.0,,411.0,3.0,1293.0,4.0,2.0,248.0,62.0,26.0,109.0,1.0,114.0,6.0,4.0,25.0,6.0,2.0,7.0,10.0,,57.0,1068.0,601.0,529.0,1068.0,36.0,47.0,2.0,229.0,2201.0,18.0,4.0,1.0,,69.0,47.0,31.0,325.0,1352.0,10.0,1125.0,83.0,25.0,227.0,1996.0,8.0,41.0,69.0,179.0,69.0,158.0,10.0,0.0,1.0,0.0,5.0,5.0,21.0,21.0,2.0,,,2.0,,3.0,,22.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Forge FC,bri3rn6ch0k8k4q9mpjc8q19l,B. Wright,Forward,9,49.0,23.0,26.0,28.0,87.0,7.0,2.0,64.0,1.0,,11.0,145.0,80.0,65.0,40.0,17.0,9.0,,28.0,,12.0,19.0,15.0,4.0,12.0,96.0,57.0,39.0,3.0,10.0,4.0,7.0,,36.0,24.0,151.0,2.0,1.0,39.0,12.0,9.0,27.0,11.0,54.0,20.0,24.0,25.0,22.0,3.0,5.0,,7.0,4.0,93.0,66.0,71.0,132.0,9.0,8.0,1.0,,1962.0,28.0,1.0,19.0,,9.0,24.0,17.0,137.0,194.0,44.0,136.0,17.0,107.0,58.0,413.0,8.0,2.0,3.0,50.0,9.0,55.0,4.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,9.0,,,11.0,8.0,,,,,,,,,,,,,,,,1.0,,3.0,3.0,,,,
