root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Philadelphia Union,Philadelphia_Union,245btyb2u8c4vj1y1vw8a257t,T. Baribo,Forward,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,10.0,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Philadelphia Union,Philadelphia_Union,6761vkpm5baaimcyxq3y5r2z9,A. Bedoya,Midfielder,11,6.0,2.0,1.0,1.0,,6.0,1.0,8.0,1.0,2.0,,4.0,2.0,29.0,2.0,22.0,1.0,,,,2.0,11.0,16.0,22.0,,46.0,,3.0,8.0,16.0,16.0,10.0,1.0,1.0,1.0,4.0,1.0,,8.0,6.0,,5.0,1.0,,2.0,1.0,0.0,,2.0,,,1.0,2.0,1.0,,,,,,,,2.0,,,,,,,,2.0,0.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Philadelphia Union,Philadelphia_Union,c749lw8agh1uzwt0i70gw2hg5,J. Bendik,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Philadelphia Union,Philadelphia_Union,vii7iwznqiwigznyp13a6505,A. Blake,Goalkeeper,18,2.0,2.0,8.0,,29.0,24.0,11.0,80.0,7.0,,21.0,46.0,,162.0,,113.0,1.0,7.0,,,7.0,26.0,90.0,64.0,1.0,630.0,,,10.0,51.0,65.0,10.0,,1.0,1.0,,,25.0,58.0,23.0,1.0,12.0,2.0,,7.0,,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,37.0,7.0,12.0,5.0,5.0,59.0,8.0,,,,9.0,2.0,6.0,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,1.0,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Philadelphia Union,Philadelphia_Union,1l8zdwi6eeja1pcroszqejq3t,J. Bueno,Midfielder,20,29.0,74.0,6.0,8.0,40.0,76.0,6.0,59.0,5.0,6.0,3.0,48.0,12.0,332.0,7.0,209.0,10.0,6.0,40.0,12.0,7.0,68.0,177.0,205.0,2.0,529.0,5.0,30.0,122.0,174.0,166.0,10.0,4.0,24.0,64.0,22.0,8.0,11.0,71.0,32.0,2.0,37.0,26.0,5.0,7.0,48.0,2.0,11.0,1.0,,,,2.0,1.0,3.0,12.0,8.0,14.0,5.0,18.0,,7.0,11.0,4.0,3.0,,,1.0,4.0,2.0,0.0,8.0,1.0,4.0,8.0,1.0,5.0,2.0,2.0,2.0,,,,,,,,,1.0,,1.0,1.0,2.0,,2.0,2.0,,1.0,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Philadelphia Union,Philadelphia_Union,5f76d9pvqluah67sfgbpfyhnt,J. Carranza,Forward,9,23.0,64.0,3.0,8.0,24.0,57.0,2.0,27.0,3.0,9.0,1.0,11.0,3.0,207.0,13.0,109.0,17.0,5.0,22.0,1.0,5.0,28.0,85.0,106.0,5.0,425.0,1.0,32.0,58.0,82.0,83.0,10.0,4.0,25.0,47.0,37.0,12.0,2.0,25.0,24.0,3.0,25.0,30.0,3.0,5.0,34.0,1.0,3.0,2.0,,,2.0,2.0,4.0,,14.0,,15.0,,3.0,6.0,8.0,3.0,3.0,,,,4.0,,2.0,0.0,1.0,,4.0,5.0,2.0,3.0,,2.0,3.0,,,,,,,,,,1.0,,1.0,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Philadelphia Union,Philadelphia_Union,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,Forward,25,7.0,33.0,5.0,2.0,6.0,22.0,,4.0,4.0,3.0,,4.0,4.0,61.0,6.0,25.0,13.0,1.0,15.0,1.0,5.0,4.0,18.0,22.0,6.0,155.0,1.0,9.0,14.0,15.0,18.0,10.0,1.0,5.0,20.0,16.0,7.0,,6.0,7.0,,8.0,11.0,1.0,5.0,22.0,1.0,1.0,1.0,,,,1.0,,,1.0,,3.0,,9.0,,,4.0,2.0,,,,3.0,,1.0,0.0,4.0,4.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Philadelphia Union,Philadelphia_Union,b4e6lsrz4cmr2q50235620qnd,J. Elliott,Defender,3,23.0,41.0,8.0,6.0,66.0,49.0,11.0,146.0,7.0,3.0,22.0,49.0,4.0,343.0,5.0,279.0,22.0,7.0,9.0,11.0,7.0,78.0,234.0,267.0,10.0,630.0,3.0,7.0,88.0,224.0,203.0,10.0,4.0,10.0,19.0,14.0,12.0,31.0,128.0,45.0,14.0,34.0,20.0,,7.0,21.0,0.0,,,,,,,,,3.0,,9.0,,,,3.0,,2.0,1.0,,,2.0,,,,3.0,,2.0,4.0,,,1.0,,,,,,,,,,2.0,,,6.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Philadelphia Union,Philadelphia_Union,5etbjbt2bng4cv7hb5i4afxpm,L. Flach,Midfielder,31,5.0,10.0,5.0,1.0,8.0,13.0,,7.0,4.0,,,3.0,4.0,47.0,2.0,26.0,3.0,2.0,5.0,2.0,3.0,9.0,21.0,25.0,2.0,129.0,1.0,3.0,15.0,20.0,20.0,10.0,1.0,2.0,7.0,,1.0,1.0,6.0,5.0,,9.0,4.0,2.0,3.0,6.0,0.0,4.0,,,,,,,,1.0,,2.0,,2.0,1.0,1.0,,,,,,2.0,1.0,,,1.0,1.0,,1.0,,4.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Philadelphia Union,Philadelphia_Union,14862d2infc78x629xbd4be8l,D. Gazdag,Midfielder,10,39.0,42.0,6.0,5.0,47.0,67.0,6.0,46.0,5.0,10.0,8.0,15.0,12.0,270.0,15.0,198.0,2.0,6.0,21.0,1.0,6.0,44.0,151.0,189.0,,485.0,2.0,56.0,105.0,142.0,142.0,10.0,3.0,19.0,40.0,19.0,2.0,9.0,51.0,47.0,,45.0,19.0,3.0,6.0,23.0,1.0,4.0,3.0,,3.0,,4.0,3.0,,8.0,,7.0,,8.0,1.0,4.0,5.0,6.0,4.0,1.0,,5.0,,4.0,0.0,5.0,,2.0,1.0,,4.0,1.0,4.0,4.0,,,,,,,,,,1.0,,1.0,,,2.0,3.0,,1.0,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,
