liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Passes Opposition Half,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Winning Goal,Successful Crosses & Corners,Unsuccessful Long Passes,Successful Crosses open play,Offsides,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Successful Long Passes,Left Foot Goals,Clean Sheets,Tackles Lost,Successful Launches,Hit Woodwork,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Through balls,Throw Ins to Opposition Player,Handballs conceded,Last Man Tackle,Successful Corners into Box,Second Goal Assists,Attempts from Set Pieces,Foul Won Penalty,Headed Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Home Goals,Away Goals,Goal Kicks,Crosses not Claimed,Total Red Cards,Red Cards - 2nd Yellow,Drops,Straight Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_League_One,2020,New England Revolution II,2m28wyud6xi78nt8e92p9keay,M. Malango,Midfielder,10,12.0,575.0,8.0,1.0,1.0,113.0,10.0,49.0,28.0,43.0,,5.0,3.0,11.0,135.0,38.0,14.0,39.0,,118.0,4.0,8.0,17.0,75.0,8.0,12.0,40.0,46.0,5.0,48.0,4.0,32.0,6.0,18.0,5.0,290.0,2.0,14.0,2.0,97.0,26.0,31.0,10.0,44.0,7.0,9.0,5.0,18.0,113.0,,11.0,13.0,14.0,1.0,58.0,18.0,1.0,73.0,78.0,16.0,9.0,69.0,1.0,39.0,0.0,3.0,1.0,3.0,5.0,1.0,,,5.0,1.0,3.0,,1.0,5.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,on3rmdvyzq4341u40xobtsve,M. Matthews,Midfielder,0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,3.0,,1.0,,,1.0,,10.0,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,3ddpjc9oyej84za9div1mymwa,Ronilson Mendes,Forward,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,kzrpv7k93120jb1i822i3zvu,Tiago Mendonca,Midfielder,33,2.0,1000.0,5.0,1.0,1.0,544.0,2.0,22.0,50.0,241.0,3.0,20.0,2.0,12.0,190.0,192.0,36.0,90.0,,563.0,4.0,13.0,12.0,390.0,14.0,15.0,132.0,132.0,11.0,97.0,2.0,97.0,11.0,38.0,39.0,823.0,1.0,16.0,5.0,121.0,231.0,20.0,10.0,94.0,6.0,22.0,24.0,11.0,157.0,40.0,16.0,4.0,16.0,1.0,51.0,150.0,1.0,416.0,431.0,36.0,29.0,63.0,28.0,70.0,0.0,2.0,42.0,2.0,1.0,1.0,2.0,14.0,9.0,6.0,41.0,,3.0,7.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,dlvq51rf238wkyxze6k5o3joq,N. Metsack,Defender,54,,18.0,1.0,,,15.0,,,,4.0,,1.0,,,2.0,9.0,,1.0,,15.0,,1.0,,13.0,1.0,,2.0,2.0,,2.0,,,,1.0,,18.0,,1.0,,2.0,5.0,,10.0,,,,,,2.0,1.0,1.0,,1.0,,2.0,8.0,,13.0,13.0,,,2.0,1.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,eorfg87nwxih0f4m7eg24bmga,K. Meyer,Goalkeeper,50,,654.0,1.0,,,83.0,,,,8.0,,,2.0,,34.0,131.0,,,,172.0,,,,122.0,12.0,,33.0,37.0,,27.0,,66.0,7.0,,6.0,243.0,,8.0,,1.0,85.0,,10.0,2.0,,,2.0,,3.0,5.0,14.0,,8.0,,1.0,50.0,,77.0,139.0,2.0,,1.0,,,0.0,,33.0,,,,,5.0,,,17.0,,1.0,,4.0,,,,,,,,,,,,,,,,20.0,94.0,,3.0,,1.0,5.0,5.0,4.0,15.0,,,1.0,9.0,,,,,,64.0,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,5n4sxs1j3zjjbbz8ihttaj5uy,C. Presley,Forward,7,29.0,1032.0,4.0,,,250.0,14.0,27.0,109.0,160.0,1.0,11.0,5.0,19.0,186.0,68.0,12.0,63.0,,282.0,8.0,16.0,8.0,203.0,13.0,9.0,70.0,27.0,15.0,112.0,5.0,37.0,12.0,32.0,13.0,503.0,44.0,16.0,12.0,81.0,79.0,35.0,10.0,35.0,4.0,10.0,6.0,11.0,106.0,2.0,18.0,55.0,16.0,18.0,52.0,67.0,,183.0,212.0,25.0,9.0,71.0,6.0,29.0,0.0,16.0,7.0,9.0,7.0,3.0,9.0,2.0,5.0,,9.0,,1.0,3.0,,2.0,1.0,2.0,1.0,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,dc8u2bssrhxycx8vtn0kutp4a,C. Quiñones,Defender,41,25.0,1149.0,1.0,,,412.0,10.0,12.0,77.0,171.0,3.0,2.0,5.0,5.0,176.0,166.0,11.0,67.0,,422.0,2.0,12.0,9.0,306.0,16.0,2.0,91.0,13.0,7.0,79.0,,58.0,13.0,14.0,37.0,738.0,1.0,14.0,8.0,76.0,184.0,8.0,10.0,41.0,2.0,18.0,3.0,7.0,84.0,29.0,21.0,25.0,14.0,,38.0,148.0,,321.0,331.0,8.0,6.0,43.0,14.0,38.0,0.0,6.0,24.0,6.0,,106.0,,14.0,,9.0,25.0,,3.0,5.0,4.0,,1.0,,1.0,2.0,24.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,Forward,12,,655.0,,4.0,2.0,131.0,6.0,20.0,58.0,76.0,,1.0,2.0,12.0,95.0,34.0,4.0,30.0,,143.0,8.0,9.0,9.0,104.0,7.0,11.0,34.0,41.0,7.0,30.0,6.0,12.0,8.0,4.0,4.0,262.0,,8.0,3.0,56.0,16.0,38.0,10.0,33.0,7.0,14.0,6.0,4.0,74.0,2.0,9.0,,8.0,,29.0,28.0,3.0,97.0,109.0,18.0,3.0,41.0,2.0,27.0,3.0,1.0,4.0,1.0,3.0,,6.0,,4.0,,5.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,3.0,1.0,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,12ke1ueatva2n6m6h7qdwca5m,J. Rice,Goalkeeper,51,,786.0,,,,100.0,,,,22.0,,,3.0,,77.0,140.0,1.0,2.0,,237.0,1.0,,,120.0,9.0,,75.0,38.0,,48.0,,91.0,9.0,,27.0,371.0,,9.0,,2.0,149.0,,10.0,8.0,,4.0,6.0,,8.0,10.0,12.0,,9.0,,,50.0,,71.0,162.0,6.0,,,,2.0,0.0,,73.0,,,,,28.0,,,42.0,,3.0,1.0,7.0,,,,,,,,,,,,,,,,45.0,135.0,,4.0,,,7.0,17.0,9.0,28.0,,,1.0,22.0,,,,,,92.0,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,Midfielder,72,5.0,795.0,5.0,2.0,1.0,266.0,7.0,36.0,65.0,159.0,,7.0,4.0,12.0,123.0,62.0,10.0,40.0,,268.0,8.0,1.0,16.0,203.0,12.0,11.0,49.0,80.0,9.0,50.0,6.0,32.0,9.0,16.0,8.0,429.0,6.0,14.0,1.0,88.0,69.0,36.0,10.0,40.0,6.0,12.0,2.0,16.0,102.0,1.0,16.0,9.0,14.0,3.0,50.0,54.0,2.0,217.0,219.0,14.0,6.0,62.0,4.0,38.0,0.0,2.0,9.0,,1.0,5.0,5.0,1.0,5.0,1.0,16.0,1.0,,4.0,1.0,,1.0,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,8gkux1s4lzhhtfjzhys9oj2sp,R. Shimazaki,Defender,31,3.0,377.0,3.0,1.0,1.0,155.0,1.0,3.0,27.0,59.0,,1.0,,2.0,51.0,65.0,4.0,27.0,,159.0,1.0,6.0,3.0,110.0,7.0,8.0,37.0,34.0,3.0,26.0,,16.0,4.0,4.0,14.0,263.0,,7.0,3.0,24.0,61.0,1.0,10.0,17.0,3.0,3.0,8.0,2.0,34.0,12.0,7.0,3.0,7.0,,15.0,37.0,,118.0,122.0,10.0,4.0,17.0,5.0,9.0,1.0,2.0,10.0,2.0,,42.0,,5.0,5.0,1.0,12.0,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.0,,,1.0,1.0,,,,,
USA_USL_League_One,2020,New England Revolution II,bvnotwvwwr3k3kggs6i1tz7my,Meny Silva,Forward,36,,70.0,6.0,,,20.0,2.0,5.0,1.0,8.0,,3.0,,1.0,17.0,7.0,1.0,5.0,,20.0,,3.0,,14.0,3.0,1.0,5.0,5.0,1.0,3.0,,7.0,,5.0,2.0,43.0,,6.0,,12.0,3.0,1.0,10.0,3.0,,2.0,,3.0,13.0,1.0,3.0,,6.0,,9.0,11.0,,15.0,15.0,1.0,1.0,10.0,1.0,3.0,0.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,9gdo9a24b5rcud0sgu4eso7ze,O. Sinclair,Forward,99,7.0,1026.0,1.0,2.0,,262.0,6.0,25.0,97.0,132.0,3.0,12.0,1.0,21.0,125.0,81.0,19.0,55.0,,277.0,8.0,17.0,2.0,196.0,11.0,20.0,65.0,81.0,9.0,62.0,5.0,34.0,13.0,25.0,10.0,437.0,,14.0,10.0,82.0,62.0,41.0,10.0,46.0,7.0,11.0,15.0,11.0,118.0,9.0,12.0,7.0,14.0,,51.0,37.0,2.0,198.0,212.0,36.0,8.0,72.0,5.0,31.0,1.0,1.0,10.0,1.0,13.0,1.0,10.0,3.0,13.0,,16.0,,3.0,11.0,,,2.0,1.0,2.0,4.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,e3fb07up3jkgi2owiqu6jhf8q,Diego Souza,Defender,56,3.0,158.0,2.0,,,70.0,1.0,6.0,11.0,22.0,1.0,1.0,1.0,1.0,31.0,35.0,5.0,6.0,,70.0,1.0,2.0,,54.0,3.0,1.0,14.0,28.0,1.0,8.0,,16.0,2.0,5.0,9.0,126.0,,4.0,1.0,15.0,27.0,,10.0,7.0,1.0,2.0,1.0,3.0,17.0,3.0,4.0,3.0,4.0,,9.0,4.0,,56.0,56.0,2.0,5.0,10.0,3.0,6.0,0.0,1.0,8.0,1.0,,21.0,,5.0,,,2.0,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,Defender,34,18.0,1159.0,2.0,1.0,,554.0,3.0,23.0,108.0,235.0,1.0,15.0,4.0,16.0,229.0,229.0,21.0,79.0,,576.0,4.0,11.0,18.0,439.0,16.0,8.0,118.0,181.0,8.0,96.0,1.0,65.0,13.0,28.0,41.0,967.0,1.0,15.0,3.0,94.0,257.0,18.0,10.0,69.0,2.0,14.0,16.0,9.0,126.0,24.0,20.0,19.0,15.0,1.0,41.0,30.0,1.0,443.0,458.0,32.0,9.0,57.0,37.0,53.0,0.0,6.0,39.0,5.0,,104.0,,18.0,6.0,5.0,19.0,1.0,4.0,12.0,6.0,,,,2.0,,37.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,ad63pt42869xwesv5hia4y3je,M. Tibbetts,Goalkeeper,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,5xnwqo1zgw53hlc6k0i0ci4bu,M. Tsicoulias,Forward,52,,69.0,1.0,,,13.0,,1.0,8.0,6.0,,1.0,,1.0,7.0,5.0,1.0,4.0,,15.0,1.0,,,11.0,2.0,,4.0,3.0,,3.0,1.0,,1.0,2.0,1.0,22.0,,2.0,,3.0,3.0,2.0,10.0,3.0,,1.0,1.0,,5.0,,2.0,,2.0,,1.0,1.0,,9.0,11.0,2.0,1.0,2.0,,2.0,0.0,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,New England Revolution II,7yp7hzldaya0yfq9sy8bzylm1,C. Verfurth,Defender,35,,1312.0,,,,666.0,1.0,,49.0,158.0,1.0,5.0,5.0,14.0,115.0,430.0,23.0,47.0,,694.0,2.0,12.0,1.0,524.0,18.0,1.0,106.0,92.0,2.0,66.0,2.0,44.0,15.0,10.0,40.0,851.0,,15.0,6.0,49.0,294.0,6.0,10.0,54.0,,6.0,25.0,,88.0,74.0,23.0,,15.0,,20.0,259.0,,565.0,588.0,39.0,14.0,34.0,14.0,29.0,0.0,,59.0,,,4.0,,32.0,1.0,6.0,64.0,,5.0,9.0,12.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
