liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,Tacoma Defiance,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,Defender,15,2.0,1.0,1233.0,10.0,5.0,,857.0,1.0,58.0,,287.0,29.0,5.0,71.0,5.0,6.0,25.0,191.0,444.0,20.0,,97.0,899.0,,21.0,8.0,650.0,26.0,1.0,168.0,,373.0,1.0,114.0,1.0,1.0,73.0,14.0,14.0,56.0,1073.0,,14.0,60.0,,414.0,3.0,10.0,56.0,1.0,1.0,81.0,,4.0,24.0,3.0,109.0,56.0,32.0,,2.0,14.0,,2.0,28.0,54.0,695.0,731.0,49.0,16.0,53.0,4.0,25.0,32.0,,1.0,,9.0,7.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,8.0,,,0.0,
USA_USL_Championship,2018,Tacoma Defiance,3p7l8nat5o6ry2pmm8hgfnmui,J. Atencio,Midfielder,84,,,84.0,1.0,,1.0,59.0,,9.0,,30.0,,,1.0,2.0,,,12.0,22.0,1.0,,7.0,60.0,1.0,,2.0,48.0,3.0,1.0,8.0,,18.0,1.0,8.0,,,10.0,1.0,4.0,,74.0,,2.0,8.0,1.0,23.0,,10.0,3.0,1.0,,4.0,,,,1.0,8.0,1.0,3.0,1.0,,2.0,,,5.0,10.0,51.0,52.0,,,5.0,1.0,,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,1.0,0.0,
USA_USL_Championship,2018,Tacoma Defiance,6tepl80lbuqctt80k964uolt6,K. Brisco,Defender,41,1.0,,933.0,43.0,8.0,,396.0,,67.0,,119.0,9.0,2.0,19.0,10.0,3.0,19.0,115.0,195.0,27.0,,70.0,403.0,1.0,10.0,6.0,297.0,15.0,1.0,89.0,,103.0,4.0,49.0,1.0,12.0,55.0,10.0,17.0,41.0,631.0,,14.0,77.0,,150.0,4.0,10.0,82.0,1.0,,17.0,,23.0,27.0,2.0,123.0,37.0,18.0,,1.0,14.0,,,22.0,83.0,307.0,314.0,46.0,18.0,41.0,9.0,40.0,55.0,4.0,,,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,4.0,,,0.0,
USA_USL_Championship,2018,Tacoma Defiance,1612zaoj1lx3v08ko4tdl1vxl,C. Brown,Goalkeeper,25,,,1890.0,,42.0,,417.0,1.0,,,62.0,140.0,,258.0,,5.0,2.0,271.0,358.0,1.0,,9.0,687.0,,,,280.0,35.0,,267.0,,104.0,,207.0,,,236.0,21.0,3.0,60.0,958.0,,21.0,2.0,,420.0,,10.0,9.0,,,140.0,,1.0,7.0,,11.0,18.0,40.0,,,21.0,,,,163.0,272.0,420.0,9.0,1.0,2.0,,2.0,2.0,,,,,,,,,70.0,262.0,6.0,3.0,18.0,26.0,14.0,44.0,6.0,68.0,,,,,,,,,2.0,1.0,6.0,,,,,,,,,5.0,,,1.0,1.0,,,,,0.0,178.0
USA_USL_Championship,2018,Tacoma Defiance,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,Defender,98,4.0,,1321.0,3.0,4.0,3.0,686.0,6.0,89.0,2.0,294.0,16.0,3.0,31.0,8.0,5.0,18.0,163.0,295.0,27.0,,83.0,701.0,6.0,19.0,10.0,532.0,23.0,11.0,114.0,5.0,212.0,15.0,103.0,2.0,1.0,80.0,14.0,18.0,24.0,876.0,14.0,19.0,100.0,,204.0,17.0,10.0,61.0,4.0,,55.0,,11.0,14.0,8.0,132.0,19.0,28.0,2.0,13.0,19.0,7.0,1.0,53.0,196.0,573.0,587.0,32.0,16.0,71.0,11.0,15.0,47.0,5.0,12.0,7.0,14.0,,1.0,3.0,,,,,,,,,,,,1.0,,,,,3.0,,,1.0,,,,,,,,,,,4.0,,,,,,20.0,2.0,1.0,1.0,
USA_USL_Championship,2018,Tacoma Defiance,9iwroh2vz2efijg5ne5un1iei,L. Burney,Defender,55,,,270.0,,1.0,,89.0,,15.0,,17.0,3.0,,5.0,1.0,,6.0,13.0,63.0,3.0,,6.0,91.0,,1.0,,73.0,6.0,,11.0,,17.0,,5.0,,,8.0,3.0,1.0,6.0,117.0,,3.0,6.0,,32.0,,10.0,7.0,,,7.0,,1.0,3.0,,15.0,14.0,6.0,,,3.0,,,2.0,27.0,78.0,80.0,9.0,1.0,8.0,2.0,2.0,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,
USA_USL_Championship,2018,Tacoma Defiance,8t08t0apxw269hv16vhxaycbt,H. Bwana,Midfielder,70,,,242.0,1.0,,,109.0,3.0,26.0,4.0,67.0,,1.0,1.0,3.0,1.0,4.0,60.0,22.0,3.0,,27.0,113.0,3.0,3.0,7.0,82.0,6.0,5.0,28.0,4.0,23.0,9.0,29.0,,,14.0,4.0,8.0,4.0,181.0,10.0,4.0,37.0,,32.0,12.0,10.0,19.0,3.0,2.0,3.0,,8.0,1.0,4.0,42.0,,7.0,,5.0,4.0,4.0,,19.0,32.0,81.0,85.0,5.0,1.0,23.0,2.0,1.0,18.0,,3.0,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,13.0,,,0.0,
USA_USL_Championship,2018,Tacoma Defiance,6zvomn78ns6wgefobfij0om7e,S. Carter,Defender,58,,,179.0,,1.0,,91.0,,5.0,,14.0,5.0,1.0,15.0,,1.0,5.0,19.0,59.0,5.0,,3.0,91.0,1.0,2.0,2.0,59.0,1.0,1.0,18.0,,19.0,,14.0,,,5.0,2.0,1.0,4.0,138.0,,2.0,10.0,,41.0,,10.0,12.0,,,14.0,,1.0,5.0,,20.0,26.0,2.0,,,2.0,,,3.0,26.0,73.0,73.0,10.0,4.0,8.0,1.0,4.0,7.0,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,
USA_USL_Championship,2018,Tacoma Defiance,bdrs643l8uzj01plxa25wncdm,J. Castro,Goalkeeper,67,,,180.0,,2.0,,33.0,,,,4.0,10.0,,14.0,,1.0,,17.0,32.0,,,3.0,53.0,,,,27.0,6.0,,17.0,,16.0,,9.0,,,24.0,2.0,1.0,8.0,85.0,,2.0,,,27.0,,10.0,,,,9.0,,,,,,4.0,7.0,,,2.0,,,,10.0,26.0,36.0,,,,,,,,,,,,,,,6.0,29.0,,,,1.0,,5.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,11.0
USA_USL_Championship,2018,Tacoma Defiance,358bf9cvmcma6z081v2cqysx5,F. Chenkam,Forward,99,4.0,9.0,668.0,1.0,,4.0,85.0,10.0,30.0,,54.0,,1.0,1.0,6.0,,20.0,79.0,20.0,4.0,,23.0,98.0,6.0,13.0,6.0,69.0,9.0,20.0,24.0,,36.0,4.0,26.0,6.0,,23.0,8.0,13.0,2.0,221.0,,11.0,65.0,,15.0,42.0,10.0,32.0,11.0,1.0,5.0,,16.0,7.0,5.0,92.0,2.0,9.0,,4.0,11.0,,1.0,40.0,17.0,61.0,74.0,27.0,2.0,60.0,2.0,,25.0,3.0,7.0,9.0,6.0,,,,1.0,,,,,,,,,,,3.0,,,,,4.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,17.0,4.0,0.0,0.0,
USA_USL_Championship,2018,Tacoma Defiance,7gi5lm8v10m3ivddvn8qqzk2y,J. Daley,Midfielder,89,5.0,1.0,1673.0,4.0,3.0,2.0,1056.0,8.0,160.0,,500.0,37.0,8.0,96.0,18.0,8.0,16.0,288.0,381.0,57.0,,128.0,1105.0,4.0,51.0,5.0,813.0,33.0,9.0,224.0,,273.0,10.0,185.0,4.0,,140.0,19.0,32.0,50.0,1393.0,3.0,22.0,203.0,1.0,386.0,14.0,10.0,103.0,5.0,,68.0,,30.0,13.0,7.0,232.0,29.0,41.0,2.0,11.0,22.0,2.0,2.0,113.0,286.0,834.0,881.0,29.0,41.0,129.0,16.0,34.0,90.0,3.0,17.0,4.0,33.0,3.0,3.0,6.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,,5.0,,,,,,24.0,1.0,1.0,0.0,
USA_USL_Championship,2018,Tacoma Defiance,cv3xqr4xxkxub011e67s2awgl,J. Delem,Midfielder,21,2.0,,315.0,11.0,3.0,,171.0,,19.0,,68.0,1.0,,2.0,4.0,1.0,5.0,41.0,80.0,8.0,,29.0,179.0,2.0,3.0,5.0,130.0,8.0,2.0,31.0,,42.0,1.0,26.0,,3.0,16.0,4.0,7.0,7.0,253.0,,4.0,31.0,,66.0,3.0,10.0,31.0,,,18.0,,10.0,9.0,2.0,45.0,10.0,9.0,,2.0,4.0,,,9.0,52.0,142.0,148.0,14.0,7.0,14.0,1.0,7.0,22.0,,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,
