liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels lost,Successful Open Play Passes,Total Touches In Opposition Box,Interceptions,Aerial Duels won,Ground Duels won,Aerial Duels lost,Times Tackled,Starts,Open Play Passes,PutThrough/Blocked Distribution,Total Tackles,Offsides,Successful Crosses open play,Touches,Unsuccessful Short Passes,Leftside Passes,Successful Passes Opposition Half,Substitute Off,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Successful Launches,Penalty Goals Conceded,Forward Passes,Time Played,Total Fouls Won,Foul Attempted Tackle,Duels,Overruns,Unsuccessful Long Passes,Successful Passes Own Half,Appearances,Index,Total Clearances,Total Fouls Conceded,Goals Conceded Inside Box,Ground Duels,Successful Long Passes,Unsuccessful Crosses & Corners,Aerial Duels,Rightside Passes,Backward Passes,Shots Off Target (inc woodwork),Successful Crosses & Corners,Tackles Won,Total Passes,Yellow Cards,Tackles Lost,Successful Dribbles,Duels lost,Unsuccessful Passes Opposition Half,Corners Won,Throw Ins to Own Player,Games Played,Successful Short Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Total Shots,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Unsuccessful Launches,Duels won,Key Passes (Attempt Assists),Blocks,Total Losses Of Possession,Unsuccessful Passes Own Half,Winning Goal,Substitute On,Foul Won Penalty,Successful Lay-offs,Shots On Target ( inc goals ),Goals,Total Red Cards,Handballs conceded,Headed Goals,Straight Red Cards,Unsuccessful Corners into Box,Through balls,Corners Taken (incl short corners),Blocked Shots,Right Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Goal Assists,Penalties Conceded,Unsuccessful lay-offs,Hit Woodwork,Goals from Outside Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Assists (Intentional),Penalties Taken,Penalty Goals,Clearances Off the Line,Successful Corners into Box,Saves Made from Inside Box,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made,Own Goal Scored,Red Cards - 2nd Yellow,Saves made - parried,Punches,Saves made - caught,Catches,Goalkeeper Smother,Penalties Faced,Penalties Off Target,Successful Fifty Fifty,Fifty Fifty,Second Goal Assists,Saves from Penalty,Penalties Saved,Crosses not Claimed,Drops,Last Player Tackle,Other Goals
Mexico_Liga_MX,2020-2021,Mazatlán FC,d9yps5iuefppdc8otqz7ofvqi,S. Arce,Forward,195,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,4.0,,1.0,1.0,,,,,,,,,3.0,,,1.0,,,,1.0,10.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Mazatlán FC,9rdsmagtddurspwjcqp5l4t05,F. Aristeguieta,Forward,9,46.0,68.0,25.0,1.0,22.0,27.0,22.0,27.0,8.0,107.0,8.0,2.0,2.0,,258.0,38.0,21.0,58.0,6.0,15.0,39.0,6.0,4.0,,5.0,25.0,699.0,22.0,5.0,117.0,1.0,1.0,28.0,16.0,10.0,8.0,13.0,14.0,73.0,4.0,4.0,44.0,34.0,45.0,3.0,,1.0,125.0,,1.0,3.0,68.0,33.0,3.0,,16.0,82.0,4.0,86.0,,12.0,11.0,1.0,,,49.0,7.0,1.0,88.0,10.0,1.0,8.0,,6.0,9.0,4.0,,,1.0,,,,,3.0,2.0,4.0,2.0,2.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Mazatlán FC,34hf54wyn9xhsyzi115kn9mg9,A. Catalán,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Mazatlán FC,9tgudowrplsdi16lr0fvcikx6,E. del Ángel,Midfielder,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Mazatlán FC,dvjwtt5v39s05c5cbd5e25hbd,N. Díaz,Defender,4,29.0,462.0,9.0,25.0,23.0,35.0,18.0,3.0,14.0,556.0,12.0,14.0,,1.0,773.0,50.0,77.0,153.0,1.0,26.0,98.0,,6.0,9.0,7.0,235.0,1211.0,17.0,10.0,105.0,,48.0,344.0,14.0,10.0,48.0,23.0,22.0,64.0,55.0,4.0,41.0,231.0,51.0,1.0,1.0,11.0,594.0,4.0,3.0,4.0,47.0,55.0,,13.0,14.0,441.0,4.0,496.0,2.0,4.0,59.0,4.0,,29.0,58.0,2.0,8.0,122.0,47.0,0.0,,,,3.0,2.0,,1.0,,,,,,2.0,,2.0,0.0,2.0,,3.0,,,,,,2.0,,,,,,,7.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Mazatlán FC,9a1doja0m3boh2ulxbkr8euad,M. Fraga,Goalkeeper,3,1.0,116.0,,,5.0,5.0,1.0,,11.0,150.0,,,,,347.0,2.0,49.0,30.0,,19.0,60.0,,,17.0,4.0,157.0,990.0,4.0,1.0,12.0,,58.0,163.0,11.0,10.0,7.0,1.0,16.0,6.0,49.0,,6.0,47.0,,,,,253.0,1.0,,1.0,2.0,45.0,,,11.0,144.0,,193.0,2.0,,77.0,3.0,,31.0,10.0,,,61.0,15.0,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,18.0,98.0,66.0,13.0,13.0,32.0,,,6.0,5.0,,2.0,1.0,4.0,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Mazatlán FC,1vyrm2szw740ztlukubtjqhka,R. Gutiérrez,Goalkeeper,1,,24.0,,,,,,,2.0,33.0,,,,,73.0,,11.0,4.0,,6.0,24.0,,,2.0,2.0,35.0,180.0,,,,,24.0,34.0,2.0,10.0,,,5.0,,9.0,,,16.0,,,,,62.0,,,,,21.0,,,2.0,29.0,,38.0,,,6.0,1.0,,15.0,,,,24.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,17.0,21.0,8.0,2.0,7.0,,,2.0,,,,,2.0,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Mazatlán FC,48anl4qgpl4f13hkdkc2u9jhl,C. Huerta,Forward,1,71.0,268.0,33.0,11.0,7.0,74.0,13.0,35.0,15.0,324.0,25.0,16.0,,5.0,568.0,45.0,74.0,157.0,7.0,26.0,56.0,6.0,16.0,,9.0,50.0,1253.0,37.0,15.0,165.0,2.0,11.0,126.0,17.0,10.0,3.0,26.0,21.0,145.0,6.0,7.0,20.0,89.0,121.0,8.0,5.0,11.0,334.0,2.0,5.0,21.0,84.0,44.0,2.0,4.0,17.0,272.0,7.0,278.0,1.0,17.0,54.0,5.0,2.0,4.0,81.0,8.0,1.0,134.0,19.0,1.0,2.0,,10.0,9.0,3.0,,1.0,,,,,1.0,8.0,3.0,3.0,2.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Mazatlán FC,ckqhi1qdi7p8jkw8y5an8sg5x,G. Jara,Defender,18,15.0,322.0,1.0,6.0,10.0,23.0,5.0,1.0,6.0,384.0,4.0,13.0,,,462.0,32.0,91.0,146.0,1.0,12.0,67.0,1.0,1.0,2.0,4.0,205.0,561.0,4.0,3.0,53.0,,35.0,189.0,9.0,10.0,11.0,6.0,11.0,38.0,32.0,,15.0,93.0,13.0,,,9.0,402.0,3.0,4.0,7.0,20.0,53.0,,2.0,9.0,303.0,,335.0,1.0,,47.0,1.0,,5.0,33.0,,5.0,72.0,14.0,0.0,3.0,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Mazatlán FC,envpdcapbpk8477snh5aidhp1,I. Jiménez,Defender,25,7.0,170.0,5.0,7.0,8.0,15.0,5.0,1.0,6.0,199.0,7.0,8.0,,,283.0,20.0,91.0,84.0,5.0,10.0,29.0,,1.0,,4.0,74.0,453.0,5.0,2.0,35.0,,9.0,91.0,6.0,10.0,9.0,2.0,9.0,22.0,13.0,3.0,13.0,11.0,28.0,1.0,,6.0,204.0,1.0,2.0,2.0,12.0,17.0,1.0,28.0,6.0,162.0,3.0,175.0,,2.0,22.0,1.0,1.0,5.0,23.0,5.0,1.0,37.0,15.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
