liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,Colorado Springs Switchbacks FC,2zc39af5p56ztezagnl6klcyx,A. Ajeakwa,Forward,14,34.0,25.0,1822.0,28.0,,4.0,375.0,12.0,108.0,6.0,223.0,2.0,4.0,12.0,15.0,2.0,44.0,292.0,72.0,18.0,,92.0,393.0,13.0,41.0,27.0,280.0,14.0,30.0,104.0,,82.0,17.0,122.0,3.0,1.0,74.0,20.0,33.0,16.0,808.0,1.0,30.0,218.0,,116.0,51.0,10.0,113.0,17.0,,9.0,6.0,57.0,14.0,38.0,276.0,6.0,16.0,1.0,34.0,30.0,,3.0,119.0,87.0,271.0,289.0,58.0,9.0,163.0,9.0,10.0,99.0,10.0,16.0,13.0,14.0,1.0,1.0,2.0,8.0,,,,,,,,,,,2.0,,,,,4.0,,,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,68.0,1.0,3.0,2.0,
USA_USL_Championship,2018,Colorado Springs Switchbacks FC,93tt4lnnd4g7ii011cpwd1vfu,N. Amoako,Forward,18,2.0,,61.0,1.0,,,13.0,1.0,5.0,,6.0,,2.0,1.0,,,3.0,20.0,3.0,3.0,,3.0,13.0,,3.0,6.0,8.0,1.0,4.0,4.0,,2.0,,6.0,,,3.0,,1.0,,51.0,,6.0,22.0,,4.0,10.0,10.0,11.0,3.0,,1.0,,2.0,,8.0,25.0,1.0,1.0,,2.0,6.0,,,11.0,2.0,9.0,9.0,3.0,3.0,14.0,,1.0,11.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,0.0,
USA_USL_Championship,2018,Colorado Springs Switchbacks FC,bzry98hy5bhb4mhil7j4ccfdh,M. Azira,Midfielder,16,1.0,,90.0,1.0,,,43.0,,3.0,,22.0,,1.0,4.0,,,,11.0,15.0,1.0,,3.0,44.0,,,,36.0,,2.0,7.0,,10.0,1.0,8.0,,,5.0,1.0,,,54.0,,1.0,2.0,,24.0,,10.0,2.0,1.0,,1.0,,1.0,,,2.0,,,,1.0,1.0,,,,7.0,36.0,37.0,,,,1.0,1.0,2.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,
USA_USL_Championship,2018,Colorado Springs Switchbacks FC,2f5x1j9yg8vk1y4kjs11cvt1x,J. Burt,Midfielder,44,33.0,14.0,2771.0,63.0,5.0,6.0,933.0,16.0,148.0,10.0,459.0,10.0,1.0,56.0,17.0,5.0,45.0,391.0,270.0,50.0,,167.0,942.0,6.0,31.0,24.0,644.0,29.0,49.0,223.0,,189.0,23.0,222.0,11.0,17.0,104.0,31.0,38.0,35.0,1477.0,1.0,33.0,217.0,1.0,360.0,86.0,10.0,135.0,16.0,,75.0,10.0,39.0,27.0,27.0,289.0,34.0,34.0,1.0,34.0,33.0,1.0,1.0,109.0,245.0,711.0,719.0,72.0,31.0,154.0,19.0,36.0,108.0,2.0,25.0,33.0,10.0,2.0,1.0,6.0,2.0,,,,,,,,,,,5.0,1.0,,3.0,1.0,5.0,5.0,4.0,7.0,,,,,1.0,,,,1.0,,2.0,,,,,,52.0,4.0,2.0,2.0,
USA_USL_Championship,2018,Colorado Springs Switchbacks FC,71bcwrrg3hbhc25s2ll3dlec5,S. Ceus,Goalkeeper,12,,,1530.0,,29.0,,186.0,1.0,,,84.0,89.0,1.0,253.0,,3.0,1.0,260.0,154.0,2.0,,2.0,493.0,,,1.0,108.0,18.0,,255.0,,40.0,1.0,208.0,,,172.0,17.0,,47.0,623.0,,17.0,4.0,,399.0,,10.0,12.0,,,130.0,,1.0,8.0,,13.0,11.0,21.0,,,17.0,,,,54.0,112.0,238.0,9.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,38.0,150.0,6.0,1.0,6.0,14.0,17.0,22.0,1.0,98.0,,,,,,,,,4.0,1.0,1.0,,1.0,,,,,,,1.0,,2.0,,,,,,,0.0,186.0
USA_USL_Championship,2018,Colorado Springs Switchbacks FC,9a0gm0exu3o31w74llcijeml1,K. Colvey,Defender,21,6.0,,270.0,29.0,,,84.0,1.0,15.0,1.0,28.0,1.0,1.0,4.0,,,,38.0,52.0,7.0,,7.0,90.0,,1.0,4.0,69.0,3.0,,11.0,,,1.0,11.0,,5.0,17.0,3.0,2.0,6.0,172.0,,3.0,25.0,,32.0,2.0,10.0,15.0,,,10.0,1.0,1.0,3.0,4.0,28.0,5.0,3.0,,6.0,3.0,,,13.0,43.0,73.0,79.0,3.0,5.0,13.0,2.0,3.0,12.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,,,0.0,
USA_USL_Championship,2018,Colorado Springs Switchbacks FC,e33ij8055sw0zetmuuhzftvqh,D. Eboussi,Defender,3,,,1115.0,1.0,3.0,,391.0,,32.0,,73.0,29.0,4.0,72.0,6.0,4.0,17.0,116.0,240.0,29.0,,22.0,407.0,3.0,20.0,6.0,276.0,8.0,8.0,94.0,,63.0,3.0,78.0,2.0,,84.0,13.0,10.0,16.0,583.0,,14.0,76.0,,176.0,15.0,10.0,64.0,,,37.0,,10.0,20.0,1.0,113.0,49.0,12.0,,,14.0,,1.0,32.0,136.0,303.0,313.0,37.0,20.0,49.0,9.0,25.0,44.0,1.0,,8.0,8.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,2.0,,,,,,6.0,,,0.0,
USA_USL_Championship,2018,Colorado Springs Switchbacks FC,ag7r3tn7qxymp8c3ohzzlx6nd,S. Hamilton,Midfielder,17,6.0,,1536.0,8.0,1.0,,808.0,3.0,127.0,1.0,355.0,1.0,1.0,19.0,15.0,2.0,22.0,173.0,352.0,35.0,,96.0,821.0,6.0,28.0,4.0,646.0,17.0,3.0,115.0,,254.0,12.0,85.0,4.0,,118.0,18.0,34.0,36.0,1039.0,,18.0,118.0,,240.0,13.0,10.0,78.0,1.0,,60.0,1.0,17.0,23.0,6.0,163.0,19.0,19.0,,6.0,18.0,,5.0,63.0,200.0,695.0,706.0,45.0,23.0,85.0,12.0,32.0,55.0,,12.0,2.0,8.0,5.0,1.0,8.0,,,,,,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,2.0,,,,,,24.0,,,0.0,
USA_USL_Championship,2018,Colorado Springs Switchbacks FC,2nqj0l7m7zqfz8a0z218gjkyx,K. Hanlin,Midfielder,7,16.0,1.0,1130.0,30.0,,,383.0,6.0,60.0,8.0,182.0,6.0,1.0,36.0,13.0,2.0,26.0,175.0,109.0,22.0,,73.0,392.0,8.0,6.0,5.0,254.0,13.0,4.0,109.0,,88.0,7.0,101.0,1.0,5.0,69.0,13.0,25.0,25.0,611.0,1.0,18.0,83.0,,128.0,11.0,10.0,57.0,,,29.0,8.0,17.0,15.0,7.0,124.0,15.0,15.0,,17.0,18.0,1.0,,41.0,116.0,276.0,283.0,41.0,19.0,67.0,3.0,21.0,42.0,5.0,7.0,4.0,3.0,3.0,3.0,2.0,4.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,14.0,,,0.0,
USA_USL_Championship,2018,Colorado Springs Switchbacks FC,bkw72tpb6r3oj8dni47gp0e7d,T. Hunter,Defender,6,34.0,,2648.0,134.0,12.0,1.0,1107.0,9.0,103.0,4.0,437.0,46.0,1.0,115.0,9.0,3.0,28.0,379.0,448.0,74.0,,152.0,1148.0,5.0,18.0,25.0,768.0,33.0,7.0,267.0,,138.0,11.0,220.0,1.0,30.0,168.0,30.0,33.0,81.0,1747.0,,33.0,187.0,,592.0,31.0,10.0,155.0,2.0,,113.0,4.0,19.0,40.0,11.0,255.0,88.0,36.0,,34.0,33.0,,,72.0,315.0,847.0,881.0,68.0,53.0,100.0,21.0,85.0,115.0,3.0,1.0,5.0,7.0,11.0,,3.0,2.0,,,,,,,,,,,,,,,,1.0,,,8.0,,,,,,,1.0,2.0,,,2.0,,,,,,19.0,0.0,1.0,0.0,
