liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,CF América,1yaltijxes8x1ftlfs9aawwyx,A. Gutiérrez,Midfielder,20,1.0,1.0,,3.0,25.0,,22.0,,6.0,4.0,2.0,31.0,14.0,3.0,1.0,,5.0,3.0,2.0,1.0,22.0,74.0,9.0,2.0,14.0,,2.0,1.0,1.0,68.0,34.0,37.0,68.0,,1.0,1.0,,143.0,1.0,,3.0,,18.0,75.0,,69.0,1.0,1.0,6.0,100.0,,1.0,2.0,10.0,2.0,4.0,0.0,,5.0,2.0,,2.0,,,1.0,6.0,2.0,,2.0,,,,,,,,,,,,4.0,3.0,3.0,2.0,2.0,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,a1ootdgvyfcn6u2tdmnts68ve,I. Reyes,Defender,3,19.0,9.0,10.0,5.0,23.0,3.0,121.0,3.0,37.0,17.0,20.0,25.0,145.0,5.0,2.0,2.0,18.0,8.0,10.0,10.0,174.0,343.0,63.0,13.0,21.0,,5.0,1.0,48.0,302.0,127.0,193.0,272.0,3.0,2.0,,16.0,450.0,2.0,1.0,18.0,6.0,53.0,363.0,2.0,320.0,5.0,2.0,43.0,442.0,1.0,16.0,31.0,37.0,10.0,12.0,0.0,3.0,5.0,3.0,2.0,,,,,4.0,4.0,,,,4.0,,,,,,,,2.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,76a0p6bdffuxw4ogr6a1r86lm,R. Juárez,Defender,29,10.0,6.0,4.0,4.0,10.0,3.0,42.0,1.0,17.0,8.0,9.0,5.0,49.0,4.0,3.0,2.0,7.0,2.0,5.0,1.0,56.0,173.0,14.0,6.0,64.0,2.0,3.0,,9.0,158.0,29.0,135.0,155.0,1.0,4.0,,,279.0,,,10.0,,15.0,179.0,2.0,164.0,5.0,4.0,15.0,209.0,,3.0,11.0,12.0,3.0,4.0,1.0,,2.0,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,3.0,,,2.0,1.0,,,,,,,1.0,,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,euz15mg3zvaoxmibrw7npjdnt,Lima,Midfielder,45,2.0,1.0,1.0,4.0,5.0,,10.0,,8.0,3.0,5.0,7.0,7.0,4.0,,,6.0,2.0,4.0,,4.0,24.0,7.0,2.0,11.0,,,1.0,,20.0,18.0,6.0,23.0,1.0,,,,64.0,1.0,,,1.0,6.0,27.0,,23.0,1.0,,4.0,37.0,1.0,,,3.0,2.0,4.0,0.0,,1.0,1.0,,,,,4.0,1.0,,,1.0,,2.0,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,3rbj2lxme39pwj6zm0yu3rg9g,C. Lugo,Goalkeeper,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,a1qs3b34p5u2s6mmlhdkgdp7t,L. Malagón,Goalkeeper,1,1.0,,1.0,3.0,,,7.0,1.0,1.0,,1.0,,27.0,3.0,1.0,,,,,,20.0,50.0,1.0,20.0,20.0,,3.0,,8.0,46.0,3.0,56.0,51.0,,,,,222.0,,,1.0,,8.0,67.0,,59.0,,,8.0,78.0,,6.0,8.0,4.0,4.0,,0.0,,,,,1.0,,,,,,,,,,14.0,2.0,10.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,5ysw10inm8syf7r9xvbpk9n11,H. Martín,Forward,9,4.0,3.0,1.0,2.0,4.0,,1.0,,4.0,3.0,1.0,10.0,5.0,2.0,,,,,,1.0,3.0,16.0,,1.0,4.0,,,,,13.0,12.0,1.0,13.0,,,,,47.0,,,1.0,,4.0,16.0,,13.0,,2.0,3.0,21.0,,,,1.0,2.0,3.0,0.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,eas9sbgf80oyr7hn9blnlkgoa,A. Mejía,Defender,18,7.0,3.0,4.0,3.0,13.0,2.0,9.0,1.0,19.0,10.0,9.0,17.0,15.0,3.0,1.0,1.0,12.0,7.0,5.0,4.0,20.0,52.0,6.0,5.0,4.0,,2.0,,,45.0,21.0,26.0,45.0,,4.0,2.0,13.0,181.0,3.0,,8.0,3.0,15.0,52.0,,45.0,4.0,2.0,7.0,101.0,2.0,1.0,1.0,5.0,3.0,6.0,0.0,1.0,3.0,2.0,,,,,1.0,1.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,7lcegswg90fuud1yp14qiqui,S. Naveda,Midfielder,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,bb3je87e5kz5vwj7nb7gajqc4,R. Orquin,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,3eh94ofxrxgmmpw3pwf04v8ix,Raphael Veiga,Midfielder,23,6.0,5.0,1.0,5.0,23.0,1.0,35.0,,22.0,15.0,7.0,69.0,47.0,5.0,2.0,2.0,16.0,10.0,6.0,1.0,39.0,137.0,17.0,11.0,29.0,3.0,4.0,2.0,11.0,110.0,76.0,38.0,100.0,,2.0,,,361.0,8.0,1.0,3.0,1.0,48.0,138.0,7.0,111.0,2.0,11.0,27.0,196.0,6.0,,6.0,33.0,2.0,21.0,1.0,1.0,4.0,2.0,4.0,3.0,,,1.0,8.0,2.0,,3.0,,2.0,,,,,,,,,,8.0,2.0,7.0,1.0,2.0,6.0,,6.0,,1.0,1.0,1.0,,,0.0,1.0,1.0,1.0,6.0,1.0,,,,,1.0,,,,,1.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,c390qr85frsvwv3o1ybehjk7o,D. Rocio,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,8z500j8o7agchtuoqjwqvgudx,Rodrigo Dourado,Midfielder,17,16.0,7.0,9.0,5.0,21.0,2.0,67.0,3.0,41.0,20.0,21.0,19.0,93.0,5.0,2.0,1.0,25.0,13.0,12.0,8.0,106.0,278.0,28.0,21.0,67.0,1.0,5.0,1.0,7.0,252.0,117.0,144.0,254.0,5.0,4.0,1.0,,450.0,2.0,,8.0,10.0,31.0,287.0,2.0,261.0,9.0,4.0,26.0,340.0,2.0,3.0,4.0,15.0,11.0,22.0,0.0,7.0,8.0,5.0,1.0,,,,,,,3.0,,,3.0,,,,,,,,1.0,,,1.0,2.0,,,4.0,,,,1.0,,1.0,1.0,,1.0,0.0,,,2.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,euha4w0awkqy0zo5rktvje57t,B. Rodríguez,Forward,7,5.0,3.0,2.0,5.0,50.0,,75.0,1.0,48.0,30.0,18.0,141.0,32.0,5.0,2.0,2.0,43.0,27.0,16.0,1.0,11.0,138.0,39.0,16.0,51.0,3.0,4.0,9.0,2.0,110.0,100.0,25.0,114.0,1.0,3.0,,3.0,360.0,21.0,1.0,,5.0,77.0,144.0,7.0,116.0,4.0,20.0,28.0,243.0,16.0,,4.0,44.0,3.0,24.0,0.0,,6.0,3.0,4.0,2.0,1.0,,1.0,19.0,9.0,,9.0,5.0,3.0,,,,,,,,1.0,,17.0,8.0,9.0,,4.0,5.0,,9.0,3.0,,,,,,,,1.0,1.0,2.0,,,,,,1.0,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,2v7owi3b2ahe4ph566dwh8t1w,P. Salas,Forward,33,24.0,19.0,5.0,4.0,25.0,,25.0,1.0,51.0,30.0,21.0,42.0,17.0,4.0,2.0,2.0,27.0,11.0,16.0,3.0,16.0,60.0,10.0,14.0,8.0,2.0,4.0,5.0,1.0,43.0,28.0,21.0,48.0,4.0,4.0,,,310.0,5.0,1.0,2.0,4.0,32.0,66.0,2.0,49.0,8.0,5.0,17.0,118.0,1.0,,2.0,14.0,3.0,15.0,0.0,2.0,4.0,2.0,,3.0,1.0,,,,,,,,4.0,,,,,,,,,,,,5.0,,,6.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,54kcu71vtiz8xlkke60k394a1,É. Sánchez,Midfielder,28,5.0,4.0,1.0,6.0,63.0,,45.0,2.0,52.0,17.0,35.0,86.0,53.0,6.0,3.0,2.0,47.0,13.0,34.0,5.0,59.0,229.0,22.0,15.0,55.0,2.0,6.0,2.0,9.0,195.0,106.0,91.0,187.0,4.0,9.0,,1.0,518.0,7.0,1.0,3.0,5.0,58.0,230.0,6.0,196.0,13.0,13.0,34.0,325.0,,4.0,7.0,28.0,10.0,27.0,0.0,2.0,14.0,8.0,4.0,2.0,1.0,,,4.0,3.0,,1.0,1.0,19.0,,,,,,,,1.0,,1.0,2.0,3.0,1.0,,9.0,1.0,1.0,,,,,,,,,,,4.0,1.0,,,,1.0,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,ttnyz6fewsh5t7wbl43fypuy,F. Tapia,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,40yigbbdtmmhjrubuykq5o6xg,I. Violante,Forward,12,3.0,3.0,,3.0,13.0,1.0,23.0,,18.0,9.0,9.0,48.0,8.0,3.0,,,15.0,6.0,9.0,1.0,15.0,36.0,15.0,3.0,,2.0,1.0,2.0,1.0,23.0,14.0,10.0,22.0,2.0,1.0,1.0,9.0,143.0,6.0,,,,33.0,36.0,3.0,23.0,3.0,6.0,13.0,88.0,4.0,,,20.0,2.0,13.0,0.0,,6.0,2.0,1.0,1.0,,,2.0,9.0,9.0,,1.0,1.0,4.0,,,,,,,,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,5u0lgize7ek0uadc9li0zisyc,M. Vázquez,Defender,32,3.0,1.0,2.0,3.0,6.0,,2.0,1.0,5.0,3.0,2.0,12.0,17.0,3.0,,,2.0,2.0,,,1.0,34.0,2.0,3.0,10.0,1.0,1.0,,1.0,23.0,12.0,11.0,22.0,,,2.0,7.0,101.0,,,1.0,1.0,16.0,34.0,2.0,23.0,,3.0,11.0,52.0,,3.0,3.0,8.0,4.0,8.0,0.0,,1.0,,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,i5f7g3p3e0i6zwc2bc9eglw5,Á. Zendejas,Forward,10,6.0,2.0,4.0,5.0,39.0,,50.0,,43.0,21.0,22.0,78.0,36.0,5.0,2.0,2.0,37.0,19.0,18.0,5.0,51.0,159.0,22.0,13.0,35.0,4.0,4.0,8.0,5.0,131.0,70.0,65.0,128.0,2.0,3.0,,4.0,337.0,10.0,,3.0,8.0,57.0,161.0,5.0,133.0,5.0,10.0,28.0,235.0,6.0,2.0,5.0,26.0,7.0,23.0,0.0,4.0,7.0,3.0,1.0,4.0,,1.0,1.0,5.0,4.0,,2.0,2.0,5.0,,,,,,,,,,1.0,1.0,5.0,,,5.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,8jy8xfnfg54d6ooy5cayqcdpm,R. Zúñiga,Forward,19,8.0,4.0,4.0,6.0,8.0,,7.0,,19.0,12.0,7.0,23.0,4.0,6.0,1.0,,11.0,8.0,3.0,,5.0,22.0,2.0,2.0,6.0,1.0,1.0,,,16.0,12.0,5.0,17.0,1.0,,,,145.0,4.0,2.0,1.0,4.0,17.0,23.0,4.0,17.0,1.0,7.0,6.0,44.0,1.0,,,5.0,1.0,6.0,0.0,1.0,,,3.0,1.0,,,5.0,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,zr2h4w74ju6ilhilvdmmitp1,J. dos Santos,Midfielder,6,2.0,,2.0,6.0,32.0,,73.0,,11.0,5.0,6.0,39.0,47.0,6.0,2.0,1.0,9.0,5.0,4.0,2.0,54.0,233.0,29.0,10.0,104.0,,3.0,1.0,13.0,223.0,98.0,130.0,214.0,1.0,2.0,,,218.0,3.0,,3.0,1.0,15.0,237.0,,227.0,3.0,,10.0,267.0,,1.0,4.0,9.0,1.0,6.0,0.0,,6.0,6.0,,3.0,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF América,5v79f3j9k15flsot7c4470iy,K. Álvarez,Defender,5,6.0,1.0,5.0,2.0,17.0,,28.0,,20.0,9.0,11.0,44.0,25.0,2.0,1.0,,14.0,8.0,6.0,1.0,23.0,67.0,20.0,5.0,4.0,,2.0,,1.0,52.0,38.0,18.0,53.0,2.0,2.0,3.0,19.0,162.0,7.0,,6.0,,30.0,69.0,1.0,54.0,4.0,5.0,15.0,130.0,4.0,1.0,3.0,12.0,6.0,12.0,0.0,,5.0,2.0,1.0,1.0,,,,3.0,3.0,,2.0,2.0,2.0,,,,,,,,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,
