matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final,3485cgo7wahvy0w6ikz1a0x78,Orlando,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/eaqreat4kxwvah0bvwg1wtoq5,Sacramento,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/7neuneh44n9rtsfsh6r0sb9no,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/match/view/3485cgo7wahvy0w6ikz1a0x78,08/09/2022,2022,USA_US_Open_Cup
Semi-finals,c4bu8b0cajm9dnr3zm9ikoq38,Sacramento,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/7neuneh44n9rtsfsh6r0sb9no,Sporting KC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/3olfhpj6emfhceudd95ytb9gy,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/match/view/c4bu8b0cajm9dnr3zm9ikoq38,28/07/2022,2022,USA_US_Open_Cup
Semi-finals,c4fvjmph2vqvul385ufhbn7ro,Orlando,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/eaqreat4kxwvah0bvwg1wtoq5,New York,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/7k329us81r2yiw9pakgo5tp6e,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/match/view/c4fvjmph2vqvul385ufhbn7ro,28/07/2022,2022,USA_US_Open_Cup
Quarter-finals,3cuw1b4wunn0cpftpucqbutxw,Orlando,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/eaqreat4kxwvah0bvwg1wtoq5,Nashville,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/1oogd0fpwledjm2ycsuv7afze,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/match/view/3cuw1b4wunn0cpftpucqbutxw,30/06/2022,2022,USA_US_Open_Cup
Quarter-finals,8p6jmdpva5e0y7rbgyse5vh90,Sporting KC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/3olfhpj6emfhceudd95ytb9gy,Union Omaha,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/f0zwopssynz58fycvsh0vqpgq,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/match/view/8p6jmdpva5e0y7rbgyse5vh90,23/06/2022,2022,USA_US_Open_Cup
Quarter-finals,8p26dfq84mk4shyu8su2jq80k,New York,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/7k329us81r2yiw9pakgo5tp6e,NYCFC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/1bksy4rix8pm8rjve81uqo8ut,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/match/view/8p26dfq84mk4shyu8su2jq80k,23/06/2022,2022,USA_US_Open_Cup
Quarter-finals,8pai12ldpjr7dnjq5mwq9jlsk,Galaxy,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/6qr5y32dthc4dqycckwmfj1si,Sacramento,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/7neuneh44n9rtsfsh6r0sb9no,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/match/view/8pai12ldpjr7dnjq5mwq9jlsk,22/06/2022,2022,USA_US_Open_Cup
8th Finals,f49w0ubtfb2pjkijnw8ri2bro,Sacramento,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/7neuneh44n9rtsfsh6r0sb9no,Earthquakes,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/a2jg79bf9ab1vj6iok2r328cc,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/match/view/f49w0ubtfb2pjkijnw8ri2bro,26/05/2022,2022,USA_US_Open_Cup
8th Finals,f45uo4p9e1u804rdk8uzec6j8,Galaxy,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/6qr5y32dthc4dqycckwmfj1si,LAFC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/c6e7kqqrkt389ysrth6yy6puy,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/match/view/f45uo4p9e1u804rdk8uzec6j8,26/05/2022,2022,USA_US_Open_Cup
8th Finals,84p9a0wtgpl4qc1ls0wuxqeqc,Sporting KC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/3olfhpj6emfhceudd95ytb9gy,Houston,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/view/69m5c06m9up1j8vf8ulnb80xu,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/match/view/84p9a0wtgpl4qc1ls0wuxqeqc,26/05/2022,2022,USA_US_Open_Cup
