equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo
AC Syracuse Pulse,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/ac-syracuse-pulse/cepktsm84yflnox4rn7ntdi50,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=cepktsm84yflnox4rn7ntdi50,cepktsm84yflnox4rn7ntdi50,dhzyoostrc6so36xhzo5l1kb8,us-open-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=cepktsm84yflnox4rn7ntdi50&tmcl=dhzyoostrc6so36xhzo5l1kb8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W34150f041f074381bdfd3739d04340d34dfa4adb5,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=dhzyoostrc6so36xhzo5l1kb8&ctst=cepktsm84yflnox4rn7ntdi50&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e8262a307ec0e26157fb9baaf43f6dcdf7ba335e
Albion San Diego,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/albion-san-diego/assryc3re0yipv77oh01sij1l,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=assryc3re0yipv77oh01sij1l,assryc3re0yipv77oh01sij1l,dhzyoostrc6so36xhzo5l1kb8,us-open-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=assryc3re0yipv77oh01sij1l&tmcl=dhzyoostrc6so36xhzo5l1kb8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37c6e1866c8909279aef79e59846c2febfee799c7,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=dhzyoostrc6so36xhzo5l1kb8&ctst=assryc3re0yipv77oh01sij1l&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3dd545c949468c3d705f66a073b26b50f9b73103b
Atlanta United FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/atlanta-united-fc/943ue6l8ylnidoygbi9p8op2h,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=943ue6l8ylnidoygbi9p8op2h,943ue6l8ylnidoygbi9p8op2h,dhzyoostrc6so36xhzo5l1kb8,us-open-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=943ue6l8ylnidoygbi9p8op2h&tmcl=dhzyoostrc6so36xhzo5l1kb8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a00450856178dbf8d320da1fdd5a3ee6e7482f33,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=dhzyoostrc6so36xhzo5l1kb8&ctst=943ue6l8ylnidoygbi9p8op2h&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ca1b7162b5e5006d02e077ec01eb4cdbde73c587
Austin FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/austin-fc/yrsr1hyy65062qyzw8sug3ys,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=yrsr1hyy65062qyzw8sug3ys,yrsr1hyy65062qyzw8sug3ys,dhzyoostrc6so36xhzo5l1kb8,us-open-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=yrsr1hyy65062qyzw8sug3ys&tmcl=dhzyoostrc6so36xhzo5l1kb8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3efabcf076f7862db1e930d02c08f4186774df597,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=dhzyoostrc6so36xhzo5l1kb8&ctst=yrsr1hyy65062qyzw8sug3ys&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3142bccb010f3e0514c3a3a8b14d931ce4cfd8f72
Azteca FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/azteca-fc/esan9ozrczvg5dbt4aas3xckp,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=esan9ozrczvg5dbt4aas3xckp,esan9ozrczvg5dbt4aas3xckp,dhzyoostrc6so36xhzo5l1kb8,us-open-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=esan9ozrczvg5dbt4aas3xckp&tmcl=dhzyoostrc6so36xhzo5l1kb8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33e7a7ba5044ac586f42867b97325664b779b3207,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=dhzyoostrc6so36xhzo5l1kb8&ctst=esan9ozrczvg5dbt4aas3xckp&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W39eb91a9c7e0fe93de0d6e96aba2eab12b4af1fd0
Bay Cities FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/bay-cities-fc/1s2wmbwmxeayzhq87ohuats7o,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1s2wmbwmxeayzhq87ohuats7o,1s2wmbwmxeayzhq87ohuats7o,dhzyoostrc6so36xhzo5l1kb8,us-open-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=1s2wmbwmxeayzhq87ohuats7o&tmcl=dhzyoostrc6so36xhzo5l1kb8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a484e4f459df554ce3619b8e5d96c8fbac15b104,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=dhzyoostrc6so36xhzo5l1kb8&ctst=1s2wmbwmxeayzhq87ohuats7o&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3fef706b467d13e378d81441599324813025dfb8c
Birmingham Legion FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/birmingham-legion-fc/c9xffml4i7ihblp1qhus9w3fu,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=c9xffml4i7ihblp1qhus9w3fu,c9xffml4i7ihblp1qhus9w3fu,dhzyoostrc6so36xhzo5l1kb8,us-open-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=c9xffml4i7ihblp1qhus9w3fu&tmcl=dhzyoostrc6so36xhzo5l1kb8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f8c4e5b0b0e4c04c550bfa4da1ead79ee307dff7,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=dhzyoostrc6so36xhzo5l1kb8&ctst=c9xffml4i7ihblp1qhus9w3fu&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ae3c9376467c179ab10576810c8995658dc70249
Brave SC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/brave-sc/5ulhdzew82s3qjg4mof7h39n0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=5ulhdzew82s3qjg4mof7h39n0,5ulhdzew82s3qjg4mof7h39n0,dhzyoostrc6so36xhzo5l1kb8,us-open-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=5ulhdzew82s3qjg4mof7h39n0&tmcl=dhzyoostrc6so36xhzo5l1kb8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3fbcd2e6159989940f1a11ba5acd8b7a5d633b787,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=dhzyoostrc6so36xhzo5l1kb8&ctst=5ulhdzew82s3qjg4mof7h39n0&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33f0265d460b0039e158952904296658cae7dace0
Brockton FC United,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/brockton-fc-united/b29lw7pmjsmlorn50swjkglt6,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=b29lw7pmjsmlorn50swjkglt6,b29lw7pmjsmlorn50swjkglt6,dhzyoostrc6so36xhzo5l1kb8,us-open-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=b29lw7pmjsmlorn50swjkglt6&tmcl=dhzyoostrc6so36xhzo5l1kb8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37c3d02ed64d4399efad503ab208ea01c9c278615,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=dhzyoostrc6so36xhzo5l1kb8&ctst=b29lw7pmjsmlorn50swjkglt6&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W357933d81a5b4e4605ebd2f6e93b523fe70f3b317
California United Strikers FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2022/dhzyoostrc6so36xhzo5l1kb8/teams/california-united-strikers-fc/55xpzhsc20i53ik9gou5wsm0a,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=55xpzhsc20i53ik9gou5wsm0a,55xpzhsc20i53ik9gou5wsm0a,dhzyoostrc6so36xhzo5l1kb8,us-open-cup-2022,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=55xpzhsc20i53ik9gou5wsm0a&tmcl=dhzyoostrc6so36xhzo5l1kb8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3b16256f8d9baec23edbcbb8215665a899a96373d,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=dhzyoostrc6so36xhzo5l1kb8&ctst=55xpzhsc20i53ik9gou5wsm0a&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3644b96c00b05f29f7cbf55db4493a510ad90ac7a
