liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,Austin FC,54b4j04ondrq28e4eenma1rai,S. Berhalter,Midfielder,6,39.0,18.0,432.0,10.0,238.0,15.0,8.0,512.0,632.0,76.0,19.0,61.0,34.0,20.0,7.0,86.0,19.0,73.0,1.0,100.0,25.0,201.0,12.0,13.0,651.0,34.0,7.0,502.0,439.0,,3.0,378.0,17.0,5.0,4.0,61.0,41.0,108.0,150.0,18.0,13.0,2.0,35.0,,128.0,8.0,,148.0,13.0,64.0,1.0,3.0,49.0,5.0,30.0,11.0,22.0,0.0,0.0,0.0,5.0,3.0,1.0,10.0,7.0,,,7.0,,,,,,,2.0,3.0,1.0,,,,,1.0,,,4.0,1.0,,,2.0,3.0,,,5.0,,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Austin FC,3zvj76iwkxqp853t8sjt58t1,M. Besler,Defender,5,93.0,20.0,1244.0,5.0,436.0,11.0,2.0,1401.0,1603.0,107.0,23.0,79.0,23.0,32.0,4.0,68.0,26.0,137.0,,62.0,11.0,829.0,63.0,10.0,1752.0,44.0,25.0,1379.0,1264.0,3.0,3.0,1185.0,6.0,21.0,6.0,76.0,48.0,146.0,537.0,20.0,,2.0,59.0,1.0,567.0,5.0,1.0,229.0,40.0,44.0,5.0,2.0,87.0,20.0,21.0,19.0,62.0,0.0,0.0,0.0,38.0,1.0,1.0,1.0,79.0,1.0,,4.0,,,,,,,,1.0,,,,,,1.0,,,6.0,,,1.0,,1.0,,,,,,4.0,,7.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Austin FC,4d6cfs28p6vb6q1ijkw3dks7p,J. Cascante,Defender,18,112.0,31.0,1248.0,8.0,390.0,27.0,7.0,1427.0,1725.0,207.0,43.0,77.0,44.0,53.0,13.0,91.0,46.0,155.0,3.0,46.0,28.0,882.0,113.0,18.0,2417.0,43.0,44.0,1403.0,1272.0,3.0,5.0,1195.0,19.0,16.0,9.0,85.0,88.0,175.0,302.0,31.0,4.0,30.0,119.0,2.0,523.0,9.0,2.0,511.0,29.0,94.0,10.0,4.0,120.0,27.0,50.0,28.0,70.0,2.0,0.0,1.0,69.0,,4.0,,87.0,,1.0,6.0,,,,,,,,10.0,1.0,8.0,,2.0,2.0,1.0,1.0,1.0,14.0,,,,2.0,18.0,1.0,,,1.0,,4.0,,1.0,32.0,2.0,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,
USA_MLS,2021,Austin FC,cxzg0rkbjkyvpw0xiki7noktm,M. Djitté,Forward,99,27.0,13.0,106.0,3.0,82.0,10.0,21.0,140.0,245.0,66.0,7.0,3.0,29.0,22.0,3.0,48.0,7.0,28.0,10.0,85.0,1.0,31.0,20.0,5.0,606.0,1.0,14.0,134.0,112.0,,9.0,109.0,1.0,,1.0,26.0,43.0,78.0,33.0,13.0,4.0,34.0,23.0,2.0,30.0,,1.0,29.0,,46.0,9.0,,12.0,9.0,17.0,11.0,3.0,1.0,0.0,1.0,6.0,1.0,5.0,1.0,2.0,1.0,2.0,10.0,,,,,,,4.0,3.0,,7.0,,1.0,1.0,,,,7.0,2.0,1.0,1.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Austin FC,cfth80ffvgnveork3pqd14atx,C. Domínguez,Midfielder,10,109.0,34.0,435.0,17.0,328.0,21.0,71.0,600.0,1094.0,278.0,32.0,31.0,111.0,71.0,13.0,188.0,36.0,117.0,37.0,49.0,38.0,171.0,37.0,32.0,2386.0,8.0,26.0,547.0,483.0,4.0,23.0,452.0,25.0,1.0,7.0,135.0,137.0,309.0,188.0,34.0,5.0,115.0,141.0,11.0,129.0,13.0,,95.0,9.0,241.0,41.0,3.0,81.0,29.0,130.0,34.0,30.0,4.0,3.0,3.0,11.0,19.0,22.0,48.0,11.0,16.0,8.0,27.0,,2.0,2.0,4.0,,3.0,31.0,22.0,1.0,33.0,1.0,7.0,6.0,1.0,3.0,3.0,51.0,1.0,4.0,6.0,2.0,55.0,,9.0,42.0,,24.0,2.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,
USA_MLS,2021,Austin FC,bovgpaqiyr161smsebisx3o5,S. Driussi,Forward,25,96.0,17.0,555.0,11.0,415.0,17.0,27.0,698.0,972.0,166.0,29.0,30.0,67.0,47.0,8.0,152.0,31.0,112.0,12.0,78.0,22.0,185.0,33.0,23.0,1379.0,16.0,24.0,667.0,586.0,2.0,6.0,556.0,13.0,1.0,8.0,127.0,91.0,197.0,213.0,17.0,1.0,48.0,75.0,8.0,168.0,9.0,1.0,165.0,17.0,133.0,19.0,2.0,58.0,16.0,66.0,21.0,21.0,4.0,1.0,1.0,9.0,23.0,11.0,36.0,6.0,14.0,1.0,28.0,,,,,1.0,,11.0,14.0,2.0,16.0,1.0,5.0,4.0,4.0,2.0,3.0,25.0,1.0,3.0,4.0,2.0,30.0,,7.0,22.0,,10.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Austin FC,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,14,130.0,33.0,1001.0,14.0,702.0,27.0,73.0,1169.0,1642.0,239.0,39.0,50.0,126.0,66.0,16.0,226.0,42.0,152.0,39.0,98.0,29.0,340.0,27.0,39.0,2539.0,22.0,18.0,1153.0,1017.0,3.0,16.0,967.0,19.0,7.0,30.0,164.0,144.0,336.0,330.0,33.0,3.0,114.0,95.0,12.0,279.0,10.0,2.0,334.0,14.0,212.0,34.0,5.0,131.0,30.0,86.0,33.0,42.0,4.0,3.0,3.0,9.0,31.0,35.0,54.0,11.0,25.0,4.0,51.0,,,,3.0,1.0,2.0,16.0,16.0,1.0,21.0,1.0,7.0,6.0,4.0,4.0,4.0,23.0,3.0,6.0,7.0,1.0,37.0,,19.0,41.0,,16.0,3.0,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Austin FC,3nvijn3ctkplajtt1dd23wycp,M. Gaines,Forward,27,3.0,9.0,19.0,1.0,15.0,7.0,4.0,32.0,65.0,33.0,9.0,,12.0,7.0,3.0,15.0,9.0,5.0,3.0,100.0,2.0,13.0,12.0,1.0,205.0,2.0,9.0,23.0,27.0,,1.0,27.0,2.0,,,2.0,21.0,10.0,6.0,9.0,8.0,8.0,12.0,1.0,4.0,,,7.0,,21.0,2.0,1.0,7.0,1.0,9.0,4.0,3.0,1.0,0.0,0.0,3.0,,3.0,,4.0,1.0,,2.0,,,,,,,,1.0,,3.0,,1.0,1.0,,,,5.0,1.0,1.0,1.0,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Austin FC,ecp53k8d0t7yczah3aebn0yne,J. Gallagher,Forward,17,46.0,27.0,169.0,3.0,116.0,10.0,23.0,228.0,424.0,109.0,19.0,6.0,39.0,23.0,2.0,100.0,22.0,50.0,13.0,60.0,13.0,68.0,30.0,17.0,1261.0,4.0,17.0,219.0,178.0,3.0,9.0,172.0,7.0,3.0,12.0,51.0,56.0,116.0,52.0,27.0,14.0,64.0,53.0,6.0,39.0,6.0,1.0,37.0,4.0,79.0,13.0,1.0,34.0,13.0,40.0,12.0,14.0,2.0,1.0,0.0,13.0,15.0,12.0,15.0,10.0,6.0,6.0,14.0,,2.0,,,3.0,,9.0,9.0,,9.0,,3.0,3.0,1.0,,1.0,14.0,1.0,1.0,6.0,1.0,18.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Austin FC,7gdaohy19ev2f04kviok7t1p1,D. Hoesen,Forward,9,7.0,5.0,22.0,1.0,13.0,,2.0,37.0,64.0,16.0,3.0,1.0,4.0,6.0,,14.0,3.0,7.0,1.0,20.0,1.0,17.0,9.0,2.0,311.0,,6.0,29.0,30.0,,5.0,29.0,1.0,,,8.0,10.0,18.0,11.0,5.0,,10.0,6.0,,6.0,,,6.0,,7.0,,,7.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,,2.0,1.0,,,,,,,2.0,6.0,1.0,,,,,,,,2.0,,,,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
