liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,Chattanooga FC,7jaa504py8qcx30a2p1vgn8d0,J. Antoine,Goalkeeper,15,,97.0,,,6.0,,,,,25.0,,1.0,,1.0,19.0,23.0,,143.0,,,19.0,34.0,25.0,,,19.0,,,,138.0,,109.0,,1.0,234.0,57.0,,35.0,,180.0,10.0,3.0,291.0,257.0,,,200.0,,157.0,2.0,,,1.0,,,2.0,3.0,19.0,1.0,141.0,,15.0,,9.0,1.0,2.0,3.0,226.0,647.0,10.0,,1.0,,1.0,432.0,107.0,,1.0,256.0,4.0,84.0,1658.0,17.0,1.0,,,127.0,,,7.0,,,,0.0,28.0,2.0,28.0,10.0,20.0,54.0,26.0,2.0,19.0,4.0,,,,1.0,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,
USA_MLS_Next_Pro,2024,Chattanooga FC,b4te1cxogvhtglhug3sdgkmei,J. Arthur,Midfielder,25,1.0,280.0,,2.0,50.0,6.0,2.0,,,23.0,,13.0,,9.0,4.0,21.0,,124.0,7.0,,17.0,33.0,14.0,,19.0,19.0,2.0,10.0,16.0,21.0,,273.0,,32.0,895.0,24.0,2.0,401.0,198.0,883.0,10.0,4.0,919.0,967.0,,,,4.0,109.0,2.0,,,8.0,,1.0,41.0,5.0,19.0,60.0,84.0,,60.0,2.0,10.0,28.0,69.0,63.0,252.0,1166.0,19.0,,18.0,,22.0,1003.0,51.0,9.0,4.0,519.0,1.0,12.0,1415.0,129.0,9.0,5.0,1.0,,,,110.0,,,,0.0,,,,,,,,,,,,,1.0,9.0,2.0,,,,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Chattanooga FC,ezq3vqtlf2keocudx8ndelct0,M. Barrueta,Goalkeeper,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Chattanooga FC,3a8bghw11ttrstr4jlopadd9m,L. Brown,Defender,24,,83.0,,,5.0,,1.0,1.0,,6.0,,,1.0,5.0,5.0,4.0,,37.0,,,4.0,15.0,14.0,,1.0,5.0,,,4.0,23.0,,80.0,,2.0,219.0,19.0,4.0,38.0,17.0,235.0,10.0,,238.0,268.0,,,,,13.0,2.0,,,,,,5.0,,5.0,2.0,33.0,,6.0,1.0,1.0,,7.0,10.0,91.0,308.0,6.0,,3.0,,4.0,271.0,19.0,3.0,,200.0,,19.0,382.0,13.0,3.0,,,,,,7.0,1.0,,,0.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Chattanooga FC,ew3qxbn1ev1qv7wi0iwoc642c,J. Burke,Goalkeeper,32,,60.0,,,2.0,,,,,17.0,,,,,16.0,14.0,,61.0,,,9.0,20.0,11.0,,,11.0,,,,58.0,,51.0,,,138.0,29.0,,13.0,,100.0,10.0,2.0,167.0,133.0,,,100.0,,75.0,3.0,,,,,,,3.0,11.0,1.0,61.0,,4.0,,2.0,,1.0,3.0,117.0,343.0,2.0,,,,1.0,228.0,41.0,,,154.0,1.0,28.0,859.0,5.0,,,,68.0,,,3.0,,,,0.0,17.0,1.0,14.0,4.0,14.0,45.0,27.0,2.0,7.0,2.0,,,,,2.0,,,,,,,1.0,,,,,,,
USA_MLS_Next_Pro,2024,Chattanooga FC,73iwl2eh2v31kivy45nu6fl04,G. Castle,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Chattanooga FC,5m8hxfvza21t4wfe6v0a18etw,L. García,Midfielder,10,1.0,98.0,,,47.0,5.0,2.0,7.0,,14.0,1.0,4.0,,3.0,1.0,12.0,,153.0,2.0,6.0,12.0,13.0,8.0,12.0,34.0,20.0,5.0,8.0,6.0,10.0,,127.0,,13.0,435.0,11.0,2.0,307.0,125.0,427.0,10.0,1.0,446.0,511.0,1.0,4.0,,15.0,45.0,2.0,7.0,1.0,14.0,,1.0,18.0,27.0,20.0,58.0,85.0,,56.0,,9.0,8.0,61.0,75.0,181.0,707.0,12.0,,3.0,,21.0,531.0,86.0,24.0,4.0,141.0,,2.0,925.0,117.0,5.0,4.0,2.0,,1.0,,105.0,14.0,,,0.0,,,,,,,,,,,,,,10.0,8.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Chattanooga FC,1h5rgsol19v1pcl5ksstrv9t6,M. Garvanian,Midfielder,22,9.0,335.0,,10.0,81.0,18.0,7.0,10.0,9.0,33.0,3.0,14.0,,9.0,8.0,28.0,,322.0,8.0,22.0,25.0,62.0,48.0,32.0,24.0,27.0,1.0,4.0,29.0,35.0,1.0,341.0,,36.0,1137.0,78.0,6.0,573.0,289.0,1163.0,10.0,3.0,1215.0,1353.0,5.0,16.0,,14.0,110.0,5.0,181.0,5.0,24.0,5.0,12.0,52.0,12.0,27.0,76.0,192.0,,98.0,4.0,17.0,27.0,85.0,157.0,442.0,2002.0,26.0,5.0,22.0,,57.0,1407.0,168.0,45.0,17.0,662.0,5.0,11.0,2239.0,183.0,16.0,6.0,20.0,,,,157.0,38.0,4.0,1.0,2.0,,,,,,,,,,,,,,5.0,2.0,22.0,,4.0,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Chattanooga FC,4hdai9za2ls03tjpcw0ahu5wq,T. Gray,Forward,11,12.0,183.0,,16.0,128.0,29.0,9.0,34.0,,34.0,9.0,26.0,,39.0,1.0,31.0,,380.0,6.0,,25.0,37.0,8.0,,74.0,27.0,4.0,10.0,16.0,17.0,,181.0,,30.0,544.0,19.0,2.0,419.0,195.0,554.0,10.0,3.0,563.0,746.0,,15.0,,44.0,108.0,3.0,10.0,19.0,29.0,4.0,15.0,45.0,33.0,27.0,145.0,192.0,,160.0,8.0,32.0,48.0,184.0,175.0,196.0,1238.0,71.0,4.0,23.0,,44.0,755.0,189.0,121.0,51.0,156.0,1.0,8.0,2205.0,344.0,15.0,14.0,12.0,,1.0,,273.0,34.0,1.0,3.0,2.0,,,,,,,,,,,,2.0,1.0,13.0,2.0,,,2.0,,4.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Chattanooga FC,adfocor2tbcmxo03ednm8vywa,J. Ibarra,Forward,58,5.0,155.0,,6.0,64.0,20.0,3.0,17.0,,14.0,3.0,10.0,,14.0,,12.0,1.0,210.0,2.0,,13.0,18.0,12.0,,47.0,17.0,2.0,3.0,9.0,9.0,6.0,54.0,,19.0,353.0,7.0,,259.0,142.0,356.0,10.0,2.0,360.0,461.0,2.0,12.0,,28.0,52.0,2.0,8.0,2.0,21.0,5.0,11.0,27.0,13.0,17.0,74.0,105.0,2.0,69.0,2.0,5.0,15.0,88.0,96.0,114.0,719.0,19.0,7.0,9.0,,40.0,465.0,104.0,68.0,24.0,106.0,2.0,5.0,1133.0,157.0,8.0,9.0,5.0,,1.0,,138.0,17.0,5.0,2.0,3.0,,,,,,,,,,,,1.0,2.0,8.0,4.0,,,,,1.0,,,,,,,,,
