root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Charlotte FC,Charlotte_FC,cbw92qrdwycht8nkkdu4j4kph,H. Afful,Defender,25,2.0,10.0,4.0,1.0,31.0,7.0,2.0,37.0,4.0,,,9.0,1.0,100.0,1.0,79.0,1.0,1.0,7.0,4.0,2.0,21.0,77.0,79.0,1.0,111.0,4.0,13.0,40.0,77.0,70.0,10.0,,2.0,9.0,,,7.0,14.0,2.0,2.0,1.0,3.0,,2.0,7.0,0.0,1.0,,,,,,,,,,2.0,,3.0,,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Charlotte FC,Charlotte_FC,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,Forward,33,5.0,18.0,3.0,,4.0,11.0,,4.0,3.0,4.0,,1.0,1.0,42.0,6.0,21.0,6.0,,6.0,,4.0,5.0,16.0,19.0,3.0,77.0,,9.0,12.0,14.0,16.0,10.0,,6.0,12.0,7.0,3.0,,3.0,5.0,,5.0,9.0,,4.0,9.0,0.0,,1.0,,,,2.0,,,3.0,,2.0,,4.0,,,3.0,3.0,,,,2.0,,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Charlotte FC,Charlotte_FC,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,Midfielder,37,26.0,20.0,5.0,3.0,32.0,42.0,8.0,30.0,5.0,2.0,3.0,10.0,9.0,153.0,3.0,121.0,5.0,5.0,10.0,2.0,5.0,23.0,92.0,120.0,2.0,334.0,1.0,26.0,63.0,91.0,91.0,10.0,3.0,5.0,15.0,9.0,3.0,1.0,40.0,29.0,2.0,24.0,7.0,1.0,5.0,13.0,0.0,3.0,,,,,1.0,,,1.0,,2.0,,5.0,,1.0,3.0,1.0,,,,1.0,1.0,0.0,1.0,3.0,,,2.0,,3.0,1.0,5.0,,,,,,,,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Charlotte FC,Charlotte_FC,1dk0bdadfdnycriqp8u21ulpm,B. Bender,Midfielder,15,8.0,14.0,3.0,2.0,1.0,22.0,,11.0,3.0,1.0,2.0,8.0,3.0,64.0,1.0,38.0,3.0,1.0,7.0,1.0,5.0,18.0,28.0,38.0,2.0,113.0,,12.0,19.0,28.0,28.0,10.0,2.0,4.0,11.0,6.0,1.0,,7.0,10.0,1.0,15.0,6.0,2.0,5.0,8.0,1.0,5.0,,,,,1.0,,,2.0,,3.0,,3.0,,1.0,2.0,,,,,,2.0,0.0,1.0,1.0,4.0,,,,5.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Charlotte FC,Charlotte_FC,ahsgqqn4mjj7isq2x0fdkl49,B. Bronico,Midfielder,13,18.0,31.0,8.0,4.0,57.0,37.0,4.0,65.0,8.0,2.0,3.0,19.0,7.0,216.0,4.0,170.0,5.0,5.0,16.0,2.0,5.0,32.0,149.0,169.0,3.0,450.0,,36.0,86.0,148.0,142.0,10.0,3.0,10.0,26.0,11.0,2.0,7.0,45.0,21.0,3.0,23.0,13.0,2.0,5.0,18.0,0.0,6.0,1.0,,,,1.0,4.0,,4.0,,10.0,,2.0,1.0,6.0,1.0,2.0,1.0,,,2.0,2.0,0.0,1.0,4.0,,1.0,5.0,,6.0,,,,,,,,,,,,2.0,,3.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Charlotte FC,Charlotte_FC,2q032302ebdlpcuytftf5vpp1,N. Byrne,Defender,14,16.0,33.0,4.0,3.0,80.0,32.0,13.0,116.0,4.0,,10.0,28.0,4.0,281.0,,230.0,7.0,4.0,13.0,4.0,4.0,26.0,204.0,218.0,5.0,360.0,19.0,26.0,88.0,192.0,187.0,10.0,2.0,13.0,26.0,,2.0,17.0,98.0,26.0,5.0,14.0,18.0,,4.0,15.0,0.0,1.0,,2.0,,,,,,8.0,,9.0,,1.0,,1.0,,2.0,,,,,,,,1.0,,1.0,2.0,,1.0,3.0,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Charlotte FC,Charlotte_FC,603sxl8xsij9kep03px6s85m2,B. Cambridge,Midfielder,36,,6.0,1.0,,,8.0,,4.0,1.0,,,3.0,2.0,19.0,,7.0,,,4.0,,2.0,4.0,7.0,7.0,,12.0,1.0,2.0,3.0,7.0,7.0,10.0,,2.0,6.0,1.0,,,1.0,,,3.0,2.0,,2.0,4.0,0.0,3.0,,,,,,,,1.0,,,,4.0,,,4.0,1.0,,,,,,,,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Charlotte FC,Charlotte_FC,2bxgmxcs4vi15n9pkx80tj8x5,G. Corujo,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Charlotte FC,Charlotte_FC,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,Midfielder,0,2.0,6.0,2.0,,8.0,5.0,1.0,6.0,2.0,,,,1.0,22.0,,17.0,,,6.0,1.0,2.0,3.0,15.0,17.0,,75.0,,4.0,9.0,15.0,15.0,10.0,,,6.0,2.0,,,2.0,2.0,,2.0,,,2.0,6.0,0.0,1.0,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,1.0,2.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Charlotte FC,Charlotte_FC,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,Defender,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
