liga,temporada,equipo,id,nombre,posicion,dorsal,Tackles Won,Straight Red Cards,Total Shots,Aerial Duels won,Successful Passes Opposition Half,Tackles Lost,Unsuccessful Short Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Unsuccessful Launches,Unsuccessful Long Passes,Clean Sheets,Games Played,Total Clearances,Unsuccessful Crosses & Corners,Touches,Aerial Duels,Successful Crosses & Corners,Recoveries,Unsuccessful Crosses open play,Successful Crosses open play,Aerial Duels lost,Ground Duels won,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Total Tackles,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Foul Attempted Tackle,Ground Duels,Index,Shots Off Target (inc woodwork),Blocks,Duels lost,Ground Duels lost,Successful Short Passes,Total Fouls Won,Duels won,Rightside Passes,Duels,Successful Long Passes,PutThrough/Blocked Distribution,Penalties Conceded,Goals Conceded Outside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Launches,Goals Conceded,Total Passes,Total Losses Of Possession,Substitute On,Total Fouls Conceded,Times Tackled,Total Touches In Opposition Box,Substitute Off,Interceptions,Appearances,Time Played,Backward Passes,Starts,Total Red Cards,Forward Passes,Throw Ins to Own Player,Leftside Passes,Unsuccessful Passes Own Half,Open Play Passes,Penalty Goals Conceded,Yellow Cards,Clearances Off the Line,Winning Goal,Through balls,Unsuccessful Corners into Box,Goals,Offsides,Right Foot Goals,Corners Taken (incl short corners),Shots On Target ( inc goals ),Attempts from Set Pieces,Goals from Inside Box,Successful Corners into Box,Blocked Shots,Successful Dribbles,Second Goal Assists,Handballs conceded,Goal Assists,Corners Won,Hit Woodwork,Assists (Intentional),Goals from Outside Box,Penalties Taken,Successful Lay-offs,Set Pieces Goals,Home Goals,Away Goals,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Left Foot Goals,GK Successful Distribution,Drops,Punches,Saves Made,GK Unsuccessful Distribution,Saves made - parried,Saves made - caught,Saves Made from Outside Box,Goal Kicks,Catches,Saves Made from Inside Box,Foul Won Penalty,Penalties Faced,Goalkeeper Smother,Penalty Goals,Saves from Penalty,Penalties Saved,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Other Goals
USA_USL_League_One,2021,Union Omaha,cde79cocj298bv82t3rdb18x6,C. Molina,Midfielder,14,1.0,,,,49.0,4.0,15.0,2.0,19.0,16.0,,8.0,55.0,,1.0,,9.0,,4.0,106.0,4.0,2.0,10.0,4.0,2.0,4.0,11.0,1.0,1.0,5.0,,,1.0,24.0,10.0,,,17.0,13.0,55.0,4.0,11.0,18.0,28.0,,5.0,,2.0,55.0,,2.0,71.0,30.0,8.0,3.0,5.0,6.0,1.0,3.0,9.0,188.0,22.0,1.0,,14.0,,17.0,1.0,71.0,,,,0.0,,,,,,,,,,,1.0,2.0,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Union Omaha,72050nfafwyljbkjmr1b56ezu,J. Murphy,Midfielder,8,5.0,,3.0,4.0,24.0,3.0,13.0,2.0,15.0,15.0,1.0,17.0,39.0,,2.0,,8.0,,2.0,103.0,7.0,1.0,11.0,2.0,1.0,3.0,21.0,3.0,3.0,8.0,,,2.0,31.0,10.0,1.0,,13.0,10.0,37.0,10.0,25.0,15.0,38.0,3.0,4.0,,,40.0,,1.0,55.0,27.0,8.0,4.0,5.0,6.0,,1.0,8.0,129.0,14.0,,,12.0,2.0,14.0,2.0,54.0,,1.0,,0.0,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_League_One,2021,Union Omaha,cun5ltbqixvqk8gn4wq9hbxbe,E. N'For,Forward,15,2.0,,6.0,20.0,74.0,5.0,29.0,6.0,33.0,36.0,3.0,33.0,104.0,4.0,7.0,,15.0,2.0,2.0,218.0,47.0,,15.0,2.0,,27.0,26.0,4.0,1.0,7.0,,,3.0,51.0,10.0,4.0,,52.0,25.0,100.0,18.0,46.0,40.0,98.0,7.0,4.0,,,107.0,1.0,3.0,143.0,59.0,10.0,9.0,9.0,21.0,5.0,2.0,15.0,426.0,59.0,5.0,,27.0,,17.0,5.0,140.0,,1.0,,0.0,,,,2.0,,,2.0,,,,4.0,1.0,,,,2.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Union Omaha,ef7ozqlfiyffy3vi397qitd9m,R. Nuhu,Goalkeeper,24,1.0,,,7.0,180.0,,3.0,1.0,319.0,348.0,14.0,218.0,238.0,142.0,345.0,10.0,26.0,15.0,,920.0,8.0,,298.0,,,1.0,3.0,,,1.0,,,,5.0,10.0,,,3.0,2.0,182.0,1.0,10.0,70.0,13.0,216.0,,,5.0,398.0,59.0,19.0,746.0,358.0,,,1.0,,,1.0,26.0,2340.0,,26.0,,605.0,,71.0,29.0,359.0,1.0,1.0,,0.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,155.0,5.0,2.0,49.0,110.0,8.0,3.0,15.0,193.0,15.0,33.0,,1.0,2.0,,,,,,,
USA_USL_League_One,2021,Union Omaha,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,Defender,28,6.0,,1.0,26.0,145.0,5.0,41.0,1.0,44.0,74.0,8.0,374.0,510.0,17.0,33.0,6.0,17.0,44.0,,714.0,42.0,,88.0,,,16.0,20.0,1.0,5.0,11.0,,,4.0,34.0,10.0,1.0,15.0,30.0,14.0,490.0,8.0,46.0,165.0,76.0,29.0,7.0,,2.0,519.0,10.0,10.0,593.0,87.0,2.0,10.0,3.0,3.0,2.0,13.0,17.0,1350.0,46.0,15.0,,163.0,1.0,219.0,30.0,583.0,1.0,1.0,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Union Omaha,3bj2lb0mqojrc0hq6451pjip6,T. Otieno,Midfielder,5,27.0,,12.0,8.0,349.0,17.0,89.0,12.0,150.0,155.0,10.0,258.0,589.0,15.0,66.0,2.0,25.0,9.0,28.0,1145.0,17.0,10.0,126.0,26.0,7.0,9.0,103.0,16.0,15.0,44.0,10.0,,21.0,186.0,10.0,8.0,4.0,92.0,83.0,566.0,24.0,111.0,174.0,203.0,31.0,30.0,,4.0,597.0,6.0,14.0,752.0,271.0,9.0,31.0,37.0,16.0,6.0,30.0,25.0,1529.0,135.0,16.0,,243.0,48.0,200.0,33.0,739.0,,6.0,,1.0,2.0,,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,7.0,35.0,,2.0,3.0,9.0,,1.0,1.0,,6.0,1.0,2.0,0.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Union Omaha,3eaixmckr6ylfk8ypgi9w4zu2,A. Panchot,Midfielder,12,1.0,,6.0,4.0,51.0,1.0,22.0,3.0,31.0,27.0,2.0,25.0,71.0,3.0,5.0,,16.0,,11.0,187.0,20.0,2.0,20.0,11.0,2.0,16.0,9.0,4.0,4.0,2.0,,,7.0,32.0,10.0,1.0,,39.0,23.0,74.0,2.0,13.0,21.0,52.0,,8.0,,,74.0,,2.0,101.0,67.0,13.0,9.0,12.0,19.0,3.0,5.0,16.0,352.0,30.0,3.0,,25.0,2.0,25.0,7.0,98.0,,1.0,,0.0,,,1.0,2.0,,1.0,5.0,,1.0,,2.0,5.0,,,,6.0,1.0,,,,1.0,,1.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Union Omaha,dr6r5sdyhyya0zyctl1qr8clx,K. Piedrahita,Goalkeeper,33,,,,,15.0,,1.0,,25.0,30.0,3.0,37.0,34.0,12.0,29.0,,4.0,2.0,,111.0,,,36.0,,,,1.0,,,,,,,1.0,10.0,,,,,32.0,,1.0,13.0,1.0,20.0,,,1.0,52.0,6.0,4.0,82.0,32.0,,,,,,,4.0,360.0,,4.0,,56.0,,13.0,5.0,47.0,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,29.0,,1.0,7.0,13.0,,,5.0,25.0,,2.0,,,,,,,,,,
USA_USL_League_One,2021,Union Omaha,uyj2fa7fn6a1sml77yp8gnbo,J. Ponce,Defender,4,2.0,,,,1.0,,4.0,,1.0,5.0,,6.0,7.0,1.0,1.0,,1.0,4.0,,22.0,,,,,,,2.0,,,2.0,,,,5.0,10.0,,,3.0,3.0,7.0,,2.0,3.0,5.0,,,,,7.0,,,12.0,5.0,,1.0,,,1.0,,1.0,65.0,2.0,1.0,,3.0,,4.0,4.0,12.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Union Omaha,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,Forward,19,,,5.0,3.0,29.0,,18.0,3.0,18.0,20.0,,8.0,36.0,1.0,2.0,,7.0,,,88.0,14.0,,7.0,,,11.0,5.0,2.0,,,,,1.0,19.0,10.0,1.0,,25.0,14.0,36.0,4.0,8.0,14.0,33.0,1.0,3.0,,1.0,37.0,,1.0,57.0,35.0,6.0,9.0,4.0,10.0,1.0,,7.0,214.0,14.0,1.0,,15.0,,14.0,2.0,56.0,,,,0.0,,,1.0,,,,4.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,3.0,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Union Omaha,39jhew6iao7uriko5shx2tnje,J. Scearce,Midfielder,17,45.0,1.0,43.0,127.0,478.0,29.0,214.0,17.0,214.0,267.0,15.0,319.0,776.0,19.0,53.0,6.0,29.0,53.0,5.0,1477.0,206.0,1.0,135.0,5.0,1.0,79.0,126.0,4.0,13.0,74.0,,,27.0,203.0,10.0,27.0,15.0,156.0,77.0,743.0,37.0,253.0,302.0,409.0,53.0,25.0,,6.0,796.0,3.0,21.0,1063.0,326.0,2.0,49.0,13.0,54.0,5.0,38.0,29.0,2344.0,112.0,27.0,1.0,405.0,,244.0,58.0,1041.0,1.0,5.0,,1.0,2.0,,1.0,5.0,1.0,,16.0,,1.0,,15.0,17.0,,,4.0,9.0,1.0,3.0,,,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Union Omaha,8o6r2xt9vdhp9geer47q2bzyt,F. Sousa,Defender,25,23.0,,10.0,25.0,441.0,18.0,128.0,24.0,197.0,196.0,15.0,423.0,815.0,41.0,68.0,8.0,29.0,38.0,60.0,1744.0,44.0,15.0,170.0,59.0,14.0,19.0,99.0,23.0,12.0,41.0,56.0,,21.0,207.0,10.0,8.0,8.0,127.0,108.0,784.0,19.0,124.0,70.0,251.0,65.0,30.0,1.0,4.0,849.0,11.0,19.0,1045.0,408.0,2.0,39.0,46.0,19.0,7.0,49.0,29.0,2368.0,145.0,27.0,,470.0,201.0,360.0,59.0,1009.0,1.0,7.0,1.0,0.0,,1.0,1.0,1.0,,1.0,2.0,,,,5.0,40.0,,3.0,1.0,11.0,,1.0,1.0,,1.0,,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Union Omaha,64mq1dbjoo3ehcoeog8vltyhh,E. Vanacore-Decker,Forward,7,4.0,,11.0,5.0,84.0,3.0,22.0,4.0,30.0,30.0,4.0,36.0,118.0,3.0,8.0,,11.0,3.0,4.0,260.0,11.0,2.0,31.0,4.0,2.0,6.0,30.0,11.0,2.0,7.0,,,4.0,68.0,10.0,6.0,,44.0,38.0,113.0,11.0,35.0,33.0,79.0,5.0,9.0,,1.0,118.0,,5.0,148.0,79.0,4.0,8.0,24.0,21.0,7.0,1.0,11.0,535.0,53.0,7.0,,35.0,,27.0,4.0,148.0,,1.0,,0.0,,,,3.0,,,5.0,,,,4.0,12.0,,,,3.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Union Omaha,544u0b3wpn1g66znkqp49lh0q,Damià Viader,Defender,3,39.0,,30.0,23.0,524.0,28.0,197.0,55.0,360.0,309.0,17.0,420.0,809.0,59.0,112.0,9.0,30.0,29.0,145.0,2195.0,41.0,53.0,223.0,67.0,21.0,18.0,153.0,36.0,20.0,67.0,44.0,,20.0,280.0,10.0,11.0,8.0,145.0,127.0,803.0,41.0,176.0,381.0,321.0,88.0,55.0,,5.0,891.0,21.0,22.0,1200.0,648.0,1.0,33.0,70.0,61.0,5.0,61.0,30.0,2610.0,227.0,29.0,,493.0,216.0,99.0,94.0,1097.0,1.0,4.0,1.0,1.0,,51.0,7.0,1.0,2.0,92.0,19.0,6.0,4.0,24.0,11.0,46.0,,1.0,6.0,25.0,4.0,5.0,3.0,2.0,1.0,,1.0,6.0,,,,5.0,,,,,,,,,,,,,,,1.0,,,,,1.0,
