root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,Midfielder,2,,41.0,10.0,6.0,1.0,1.0,5.0,4.0,88.0,2.0,10.0,,11.0,7.0,3.0,168.0,,24.0,75.0,1.0,5.0,155.0,278.0,86.0,12.0,2.0,30.0,26.0,27.0,423.0,15.0,3.0,5.0,23.0,189.0,5.0,5.0,81.0,2.0,15.0,5.0,,194.0,172.0,5.0,22.0,4.0,,3.0,7.0,11.0,15.0,1.0,0.0,0.0,0.0,17.0,2.0,,5.0,,2.0,9.0,,,,,,,12.0,7.0,,2.0,7.0,,5.0,21.0,,2.0,,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,62smmy1d3o9sm36mhyw5nrphx,M. Kaye,Midfielder,14,3.0,38.0,10.0,4.0,3.0,1.0,5.0,3.0,62.0,3.0,9.0,3.0,13.0,6.0,4.0,177.0,1.0,22.0,64.0,1.0,6.0,165.0,255.0,117.0,17.0,5.0,36.0,27.0,21.0,318.0,21.0,4.0,6.0,30.0,203.0,3.0,4.0,57.0,1.0,20.0,5.0,,204.0,178.0,3.0,26.0,2.0,2.0,4.0,6.0,62.0,15.0,4.0,0.0,0.0,0.0,13.0,6.0,,3.0,1.0,1.0,2.0,2.0,1.0,,,1.0,,4.0,2.0,1.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,3rrges782prcprsn207dk4zit,C. Larin,Forward,17,7.0,29.0,10.0,2.0,3.0,,3.0,1.0,14.0,1.0,3.0,3.0,8.0,,15.0,57.0,,9.0,10.0,,1.0,57.0,118.0,46.0,14.0,2.0,28.0,7.0,21.0,204.0,17.0,7.0,2.0,22.0,67.0,3.0,3.0,26.0,1.0,10.0,3.0,4.0,69.0,59.0,3.0,10.0,3.0,,3.0,6.0,12.0,11.0,4.0,1.0,2.0,1.0,2.0,4.0,,2.0,,1.0,3.0,7.0,,1.0,3.0,,3.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,4vrd6vji126bw8l1q6wxe0cfd,R. Laryea,Defender,22,1.0,42.0,10.0,8.0,,,5.0,5.0,50.0,3.0,8.0,1.0,15.0,3.0,16.0,110.0,1.0,17.0,34.0,1.0,5.0,111.0,233.0,64.0,31.0,5.0,55.0,25.0,32.0,387.0,33.0,6.0,3.0,46.0,128.0,4.0,4.0,26.0,5.0,15.0,5.0,,131.0,113.0,4.0,18.0,7.0,3.0,2.0,9.0,39.0,22.0,3.0,0.0,0.0,0.0,2.0,19.0,1.0,3.0,,1.0,1.0,4.0,,1.0,,,,8.0,2.0,1.0,1.0,2.0,,6.0,26.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,b1kvp1crj9ha6qn23s7rp3f85,J. Leutwiler,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,d874x8snmm3ebewbv05onbzs9,K. Miller,Defender,4,1.0,46.0,10.0,6.0,1.0,,5.0,4.0,100.0,,7.0,1.0,10.0,17.0,1.0,203.0,,30.0,123.0,1.0,4.0,197.0,302.0,113.0,9.0,2.0,34.0,27.0,11.0,437.0,17.0,3.0,12.0,19.0,242.0,5.0,5.0,25.0,1.0,25.0,5.0,,255.0,213.0,5.0,42.0,7.0,,8.0,15.0,96.0,17.0,,0.0,0.0,0.0,16.0,2.0,,3.0,,,12.0,,,1.0,,,,7.0,,,,,,,4.0,,3.0,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,a31s7t25qa1llzl3v79x2iimt,J. Osorio,Midfielder,21,4.0,56.0,10.0,3.0,2.0,,5.0,1.0,50.0,14.0,8.0,3.0,16.0,1.0,12.0,165.0,1.0,34.0,44.0,1.0,4.0,166.0,278.0,120.0,15.0,18.0,35.0,14.0,38.0,394.0,16.0,8.0,6.0,31.0,196.0,4.0,4.0,62.0,4.0,31.0,5.0,1.0,201.0,169.0,4.0,32.0,3.0,2.0,1.0,4.0,57.0,19.0,4.0,1.0,0.0,1.0,3.0,4.0,,4.0,,1.0,5.0,3.0,,2.0,1.0,,1.0,1.0,6.0,2.0,1.0,8.0,,1.0,4.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,Defender,3,,3.0,10.0,,,,2.0,,8.0,,,,1.0,,1.0,17.0,2.0,2.0,2.0,,,17.0,22.0,9.0,,,1.0,,6.0,29.0,,1.0,,1.0,18.0,,,1.0,,1.0,2.0,,18.0,17.0,,1.0,,,,,9.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,5tm8klhjq7d3u6u5sppnaducp,H. Paton,Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,6q37ge46z8a2zlsvqvpdjha6t,S. Piette,Midfielder,6,2.0,8.0,10.0,2.0,1.0,,4.0,,46.0,2.0,6.0,2.0,2.0,,1.0,90.0,3.0,3.0,25.0,,5.0,81.0,115.0,45.0,8.0,3.0,11.0,15.0,10.0,147.0,8.0,1.0,4.0,10.0,97.0,1.0,1.0,31.0,,7.0,4.0,,98.0,91.0,1.0,7.0,1.0,,,1.0,32.0,3.0,,0.0,0.0,0.0,10.0,,,1.0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,bfwey1kjahjjl9uqn1c3w7xex,D. St. Clair,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,269emszubhwn7euqb9xoh6221,F. Sturing,Defender,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Canada,Canada,z6po5y26nap863d68tcekhqt,S. Vitória,Defender,5,4.0,25.0,10.0,4.0,,2.0,4.0,1.0,132.0,,3.0,2.0,7.0,9.0,8.0,183.0,,14.0,80.0,,1.0,176.0,249.0,58.0,3.0,1.0,25.0,17.0,8.0,360.0,12.0,1.0,10.0,10.0,207.0,3.0,4.0,71.0,,15.0,4.0,2.0,214.0,190.0,3.0,24.0,6.0,2.0,9.0,15.0,55.0,13.0,1.0,0.0,0.0,0.0,14.0,,,2.0,,,13.0,,,,,,,4.0,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
