liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,2vx2wa369jio3izvx0846xmhg,A. Álvares,Defender,18.0,1,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,nm29gb5y0176lpyhoa16xc7o,L. Ciudad,Attacker,8.0,2,0,0,0,0,0,0,1
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,6h0h7rtkgwfqo0wzr0hj5n11w,A. Delgado,Defender,11.0,3,0,2,0,0,0,0,3
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,9fwnq7am5l7af2n3vqj196pzo,Y. Duboy,Defender,6.0,1,0,0,0,0,0,0,1
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,93ar64tz3phse3xk8fivgnuhg,K. Fernández,Midfielder,16.0,4,0,0,0,0,0,1,3
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,euzkw6d9gc7culasdoi8cw9w4,A. Fernández,Goalkeeper,12.0,2,0,0,0,0,0,1,0
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,8epqbhzxmlos4ttsov37uaihg,E. Hernández,Midfielder,5.0,3,1,2,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,d3susq8fygw3y7iiqkcb5cems,K. Martín,Midfielder,17.0,3,2,0,0,0,0,0,1
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,2b8l394snj1jdqptpq2yy46xg,I. Morgado,Goalkeeper,1.0,3,0,1,2,1,1,0,1
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,9f4hvmoawq7a7bjhvqu854e8k,R. Noda,Midfielder,14.0,4,0,0,0,0,0,2,1
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,cu7mtsjhsnryjzwovdaah6qs4,G. Palma,Defender,2.0,4,0,0,0,0,0,1,0
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,4z5xtb1h2ypfaav1to6b627tg,J. Paradela,Midfielder,7.0,4,0,0,0,0,0,1,2
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,exdfkqe825n659v0c5hqfd5w4,M. Peñalver,Defender,4.0,4,1,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,9pmexhvyc1bmtl6lfat3tsil0,K. Quiñónes,Attacker,9.0,3,0,0,0,0,0,2,0
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,55y26r9mz105vrqmnq739l62,D. Reyes,Attacker,10.0,3,0,1,0,0,0,0,2
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,1jg696m5dschf6azwarbijz10,R. Rodríguez,Midfielder,15.0,4,1,0,0,0,0,3,1
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,7lgalqhi0if00rhxm13l6quc4,R. Sánchez,Defender,13.0,4,0,0,0,0,0,2,0
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,1mmcso3hy230w5v3jfnrpq2vo,R. Torres,Midfielder,20.0,4,1,0,0,0,0,0,2
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,9yplasteesaqm907zj7yv8v10,O. Trutiet,Midfielder,19.0,4,0,1,0,0,0,4,0
Concacaf_Concacaf_U20,2022 Honduras,Cuba Under 20,614fwepelyov494zofi5wj6c,R. Valdez,Midfielder,3.0,2,0,1,0,0,0,1,0
