liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Goals Conceded Inside Box,Starts,Appearances,Index,Goals Conceded,Games Played,Substitute Off,Yellow Cards,Substitute On,Goals,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Open Play Passes,Successful Passes Opposition Half,Aerial Duels lost,Total Passes,Touches,Total Touches In Opposition Box,Successful Long Passes,Duels,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Saves Made,GK Successful Distribution,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Unsuccessful Passes Own Half,Catches,Forward Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Throw Ins to Own Player,Backward Passes,Interceptions,Penalties Conceded,Successful Launches,Corners Won,Total Tackles,Total Fouls Conceded,Foul Attempted Tackle,Ground Duels,Duels won,Total Fouls Won,Aerial Duels won,Ground Duels lost,Tackles Won,Ground Duels won,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Tackles Lost,PutThrough/Blocked Distribution,Blocks,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Shots,Handballs conceded,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Shots On Target ( inc goals ),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Crosses open play,Successful Dribbles,Throw Ins to Opposition Player,Successful Lay-offs,Right Foot Goals,Unsuccessful Dribbles,Goals from Inside Box,Penalties Taken,Penalty Goals,Hit Woodwork,Foul Won Penalty,Offsides,Through balls,Goals Conceded Outside Box,Assists (Intentional),Goal Assists,Unsuccessful lay-offs,Punches,Drops,Headed Goals,Left Foot Goals,Clean Sheets,Goals from Outside Box,Penalties Off Target,Goalkeeper Smother,Clearances Off the Line,Set Pieces Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks,Second Goal Assists,Own Goal Scored,Other Goals,Last Man Tackle
USA_US_Open_Cup,2017,Charlotte Independence,c476hevyzhjvzmcce26mddp05,J. Davidson,Midfielder,6.0,90.0,4.0,1.0,1.0,10.0,4.0,1.0,,,,,,,,40.0,22.0,,41.0,46.0,,3.0,4.0,10.0,37.0,38.0,,3.0,,,,1.0,3.0,16.0,2.0,35.0,3.0,13.0,,3.0,2.0,,,14.0,,,,,,,,2.0,4.0,1.0,,,,,1.0,1.0,4.0,1.0,1.0,,3.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charlotte Independence,1tm1alsanccpl0hcg85u78ded,Y. Ekra,Forward,7.0,109.0,2.0,1.0,2.0,10.0,4.0,2.0,,,1.0,,,,,41.0,24.0,,41.0,72.0,5.0,4.0,14.0,14.0,35.0,35.0,,11.0,,,,,22.0,12.0,6.0,31.0,6.0,9.0,2.0,5.0,9.0,2.0,,13.0,,,,,,,,3.0,5.0,1.0,,,1.0,1.0,3.0,1.0,14.0,3.0,2.0,,11.0,,3.0,1.0,1.0,1.0,3.0,,2.0,3.0,3.0,,1.0,,1.0,,,,,1.0,,,1.0,,4.0,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charlotte Independence,s2xrhnx17w5swb66vaynmuvp,D. Estrada,Midfielder,11.0,90.0,4.0,1.0,1.0,10.0,4.0,1.0,,,,,,,,32.0,18.0,2.0,33.0,41.0,6.0,2.0,6.0,9.0,23.0,24.0,2.0,3.0,,,,1.0,10.0,6.0,8.0,22.0,9.0,8.0,1.0,9.0,2.0,,,7.0,,,,,,,,2.0,9.0,1.0,,,1.0,2.0,1.0,1.0,4.0,3.0,1.0,,1.0,2.0,3.0,,,,3.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charlotte Independence,7mbwt78vow5s9u7h7tuqjjw7p,J. Herrera,Midfielder,10.0,73.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,,1.0,,,,,20.0,15.0,,24.0,32.0,,3.0,3.0,5.0,17.0,21.0,,1.0,,,,,7.0,6.0,3.0,18.0,3.0,7.0,,7.0,1.0,,,3.0,,,,,,,,,9.0,1.0,,,,,1.0,1.0,3.0,2.0,2.0,,1.0,,2.0,1.0,4.0,,1.0,,,,,,,,1.0,3.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charlotte Independence,56txiyhvsvhudyr1b21rznmjt,L. Hilton,Midfielder,14.0,90.0,,1.0,1.0,10.0,2.0,1.0,,,,,,,,66.0,34.0,,69.0,80.0,2.0,6.0,1.0,25.0,58.0,60.0,1.0,,,,1.0,2.0,13.0,28.0,7.0,54.0,9.0,15.0,2.0,11.0,1.0,,,20.0,,,,,,,,1.0,9.0,,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,3.0,1.0,1.0,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charlotte Independence,9j7k19w9hlw0cz8egy841huc5,J. Johnson,Defender,22.0,180.0,4.0,2.0,2.0,10.0,6.0,2.0,,,,,,,,90.0,37.0,2.0,91.0,138.0,1.0,3.0,16.0,41.0,72.0,73.0,5.0,7.0,,,2.0,4.0,31.0,40.0,14.0,70.0,18.0,1.0,2.0,24.0,12.0,3.0,,33.0,,,1.0,,,,,14.0,16.0,6.0,,1.0,2.0,4.0,3.0,2.0,11.0,9.0,1.0,3.0,5.0,3.0,6.0,9.0,9.0,1.0,1.0,,,,,,4.0,,,,,,,4.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charlotte Independence,4b8ces4st12vw6c8pliyo2b4l,H. Kalungi,Defender,25.0,161.0,2.0,2.0,2.0,10.0,4.0,2.0,1.0,1.0,,,,,,97.0,23.0,1.0,99.0,120.0,1.0,20.0,10.0,47.0,88.0,89.0,3.0,4.0,,,4.0,4.0,11.0,66.0,6.0,69.0,10.0,9.0,1.0,4.0,7.0,6.0,,41.0,,,8.0,,,,,,2.0,5.0,,2.0,,3.0,2.0,2.0,7.0,6.0,1.0,2.0,3.0,2.0,4.0,,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charlotte Independence,bfye239zrcmh9qcazc71ffzkl,A. Martínez,Midfielder,23.0,116.0,4.0,1.0,2.0,10.0,4.0,2.0,,1.0,1.0,1.0,,,,73.0,43.0,,79.0,119.0,5.0,6.0,19.0,14.0,53.0,58.0,1.0,6.0,,,,4.0,29.0,16.0,17.0,52.0,21.0,22.0,5.0,21.0,5.0,1.0,,33.0,,,,,,,,10.0,10.0,6.0,,,1.0,4.0,2.0,2.0,18.0,13.0,7.0,1.0,6.0,4.0,12.0,1.0,1.0,,6.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charlotte Independence,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,Midfielder,19.0,108.0,4.0,1.0,2.0,10.0,4.0,2.0,,2.0,1.0,2.0,,,,65.0,36.0,2.0,69.0,113.0,10.0,5.0,29.0,18.0,46.0,48.0,4.0,18.0,,,,3.0,41.0,14.0,18.0,43.0,21.0,15.0,3.0,24.0,4.0,1.0,,19.0,,,,,,,,1.0,17.0,1.0,,,3.0,4.0,5.0,5.0,25.0,11.0,3.0,2.0,16.0,2.0,9.0,4.0,4.0,2.0,4.0,,,1.0,7.0,,2.0,,3.0,2.0,6.0,,,2.0,3.0,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Charlotte Independence,dafwwmpmimizpg83kyhogb36d,C. Mizell,Goalkeeper,1.0,180.0,4.0,2.0,2.0,10.0,6.0,2.0,,,,,,,,22.0,8.0,,36.0,53.0,,11.0,1.0,6.0,17.0,28.0,,,4.0,17.0,4.0,8.0,8.0,20.0,,17.0,8.0,10.0,,6.0,12.0,2.0,1.0,20.0,3.0,1.0,1.0,1.0,,,3.0,,,,,8.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,
