liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,Orange County SC,1afsq18lr7xfdzwhtkmibqsb9,K. Alston,Defender,2,19.0,2.0,1826.0,137.0,9.0,,837.0,4.0,140.0,12.0,307.0,38.0,5.0,57.0,13.0,7.0,21.0,285.0,373.0,35.0,,116.0,841.0,2.0,25.0,8.0,628.0,19.0,2.0,173.0,,95.0,7.0,130.0,2.0,54.0,77.0,21.0,37.0,62.0,1284.0,,23.0,118.0,,325.0,9.0,10.0,86.0,,,40.0,12.0,22.0,23.0,9.0,162.0,37.0,26.0,,19.0,23.0,,,55.0,281.0,664.0,668.0,44.0,25.0,76.0,10.0,26.0,63.0,2.0,,2.0,13.0,8.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,5.0,,,,,,,,,,,2.0,,,,,,15.0,,,0.0,
USA_USL_Championship,2018,Orange County SC,635d2gemh5u6vxqb70lsgy8rt,J. Amico,Defender,3,25.0,4.0,1878.0,171.0,12.0,,900.0,7.0,128.0,6.0,356.0,57.0,5.0,75.0,12.0,6.0,23.0,318.0,361.0,61.0,,125.0,911.0,2.0,33.0,18.0,677.0,22.0,5.0,200.0,,126.0,18.0,154.0,1.0,31.0,136.0,19.0,36.0,71.0,1445.0,,29.0,176.0,,361.0,23.0,10.0,119.0,1.0,,34.0,6.0,15.0,26.0,21.0,225.0,45.0,28.0,,25.0,29.0,,1.0,83.0,296.0,700.0,711.0,49.0,45.0,106.0,16.0,46.0,93.0,10.0,5.0,4.0,16.0,7.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,5.0,,,,,1.0,1.0,,,,,2.0,,,,,,33.0,,,0.0,
USA_USL_Championship,2018,Orange County SC,atoxhr9rica0j5cxmkw9yt49,C. Beyers,Goalkeeper,1,,,303.0,,6.0,,57.0,,,,11.0,23.0,,33.0,,2.0,,34.0,57.0,,,1.0,102.0,,,,49.0,2.0,,34.0,,23.0,,24.0,,,34.0,3.0,,10.0,128.0,,4.0,,,63.0,,10.0,1.0,,,19.0,,,1.0,,1.0,,4.0,,,4.0,,,,16.0,40.0,68.0,1.0,,,,,,1.0,,,,,,,,7.0,40.0,,,1.0,4.0,4.0,3.0,,5.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.0,27.0
USA_USL_Championship,2018,Orange County SC,bwyk5icogeuog3w979czqa02d,M. Bjurman,Midfielder,24,6.0,6.0,1949.0,20.0,2.0,4.0,752.0,11.0,207.0,4.0,402.0,12.0,2.0,20.0,20.0,6.0,51.0,236.0,224.0,31.0,,114.0,756.0,19.0,20.0,20.0,583.0,15.0,20.0,134.0,,231.0,19.0,110.0,4.0,1.0,101.0,24.0,39.0,30.0,1086.0,,32.0,164.0,,158.0,70.0,10.0,107.0,12.0,,39.0,4.0,27.0,30.0,22.0,245.0,18.0,21.0,,6.0,32.0,,1.0,87.0,160.0,618.0,622.0,81.0,20.0,138.0,11.0,21.0,77.0,8.0,53.0,8.0,12.0,2.0,3.0,5.0,,,,,,,,,,,,3.0,,1.0,,3.0,4.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,43.0,3.0,1.0,0.0,
USA_USL_Championship,2018,Orange County SC,dcypf9mqtlcn5wetj1z7g3mui,A. Cervantes,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Orange County SC,6ldl5u0fz2kgb1hz6ntlms5hx,R. Chaplow,Midfielder,10,16.0,3.0,1233.0,5.0,5.0,2.0,795.0,3.0,116.0,3.0,342.0,14.0,1.0,44.0,7.0,3.0,13.0,183.0,350.0,45.0,,82.0,815.0,12.0,19.0,10.0,627.0,11.0,11.0,126.0,,245.0,8.0,109.0,2.0,,130.0,15.0,20.0,33.0,1029.0,,24.0,122.0,1.0,219.0,19.0,10.0,81.0,4.0,,62.0,3.0,20.0,6.0,5.0,141.0,10.0,14.0,,16.0,24.0,,,47.0,235.0,672.0,689.0,19.0,30.0,60.0,15.0,27.0,75.0,9.0,22.0,7.0,13.0,2.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,2.0,,,,,,,,,,,3.0,1.0,,,,,11.0,1.0,1.0,0.0,
USA_USL_Championship,2018,Orange County SC,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,Defender,4,1.0,,2258.0,3.0,27.0,4.0,1295.0,5.0,85.0,,269.0,83.0,6.0,143.0,6.0,6.0,34.0,277.0,814.0,23.0,,102.0,1328.0,,36.0,10.0,954.0,23.0,17.0,245.0,,231.0,3.0,158.0,9.0,,133.0,25.0,21.0,88.0,1627.0,,26.0,98.0,,564.0,41.0,10.0,121.0,7.0,,129.0,,14.0,75.0,2.0,207.0,108.0,29.0,1.0,1.0,26.0,,,52.0,448.0,1059.0,1083.0,109.0,15.0,86.0,8.0,42.0,46.0,1.0,,10.0,16.0,17.0,2.0,3.0,,,,,,,,,,,,1.0,,,,1.0,4.0,,,9.0,,,,,,,2.0,1.0,,,2.0,,,,,,9.0,2.0,2.0,0.0,
USA_USL_Championship,2018,Orange County SC,9tibz9t2m3y576701qrq8m7s9,N. Czornomaz,Midfielder,15,,,148.0,,,,81.0,1.0,10.0,,46.0,2.0,1.0,4.0,3.0,1.0,3.0,23.0,22.0,5.0,,9.0,81.0,2.0,4.0,3.0,65.0,2.0,1.0,13.0,,24.0,1.0,9.0,,,13.0,2.0,3.0,4.0,110.0,,5.0,23.0,,25.0,1.0,10.0,12.0,1.0,,3.0,,1.0,3.0,,29.0,1.0,3.0,,,5.0,,,14.0,22.0,68.0,68.0,6.0,4.0,17.0,1.0,4.0,9.0,3.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.0,,,0.0,
USA_USL_Championship,2018,Orange County SC,6cetznd9bk65n2ebxscywa5zp,C. Duke,Midfielder,20,7.0,3.0,2489.0,9.0,5.0,1.0,1168.0,5.0,204.0,5.0,604.0,18.0,5.0,50.0,31.0,6.0,28.0,311.0,390.0,65.0,,162.0,1201.0,10.0,52.0,6.0,945.0,27.0,17.0,212.0,,370.0,24.0,164.0,4.0,1.0,141.0,29.0,48.0,55.0,1597.0,2.0,31.0,247.0,,336.0,41.0,10.0,165.0,6.0,,44.0,5.0,60.0,36.0,7.0,311.0,26.0,33.0,1.0,7.0,31.0,,2.0,118.0,291.0,957.0,989.0,64.0,47.0,146.0,18.0,30.0,129.0,2.0,50.0,11.0,33.0,3.0,1.0,5.0,5.0,,,,,,,,,,,,,2.0,,1.0,1.0,,,9.0,,,,,,,,,,,3.0,,,,,,34.0,1.0,0.0,1.0,
USA_USL_Championship,2018,Orange County SC,8ip1nbv9fmpcb7zbuvkkx39p1,T. Enevoldsen,Forward,7,21.0,27.0,3330.0,14.0,7.0,20.0,1140.0,31.0,266.0,11.0,699.0,7.0,4.0,31.0,12.0,9.0,30.0,397.0,250.0,15.0,,224.0,1193.0,,34.0,18.0,867.0,33.0,74.0,255.0,,387.0,60.0,252.0,28.0,3.0,102.0,37.0,34.0,24.0,1598.0,1.0,37.0,155.0,3.0,289.0,131.0,10.0,65.0,48.0,4.0,71.0,11.0,20.0,12.0,16.0,197.0,28.0,42.0,1.0,21.0,37.0,,1.0,102.0,251.0,887.0,938.0,42.0,10.0,132.0,5.0,12.0,53.0,,76.0,26.0,11.0,2.0,10.0,12.0,11.0,,,,,,,,,,,18.0,,,1.0,7.0,17.0,,,13.0,,,,,,,1.0,,,,4.0,,,,,,48.0,7.0,13.0,7.0,
