liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Goals Conceded Outside Box,Offsides,Right Foot Goals,Headed Goals,Goals from Inside Box,Throw Ins to Own Player,Set Pieces Goals,Successful Corners into Box,Attempts from Set Pieces,Penalties Taken,Throw Ins to Opposition Player,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Total Red Cards,Straight Red Cards,Foul Won Penalty,Second Goal Assists,Hit Woodwork,Penalty Goals,Crosses not Claimed,Other Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Own Goal Scored,Last Man Tackle,Penalties Off Target
Canada_Canadian_Premier_League,2019,Cavalry FC,ddyudctrqh7j4vqoofwg0oull,M. Hamilton,Forward,21,20.0,1275.0,4.0,,2.0,,578.0,5.0,114.0,5.0,226.0,12.0,1.0,24.0,11.0,3.0,3.0,176.0,293.0,33.0,67.0,1.0,605.0,3.0,13.0,15.0,485.0,9.0,4.0,91.0,52.0,6.0,82.0,2.0,82.0,14.0,30.0,30.0,925.0,2.0,18.0,7.0,3.0,116.0,,218.0,17.0,10.0,67.0,1.0,29.0,5.0,12.0,7.0,9.0,126.0,12.0,12.0,,21.0,18.0,1.0,,1.0,56.0,221.0,490.0,514.0,10.0,5.0,,2.0,,19.0,59.0,14.0,8.0,60.0,3.0,4.0,,,,100.0,,,,,17.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,86tz9u1o9o5u0lbyycyd3df4l,N. Ledgerwood,Midfielder,6,16.0,1317.0,5.0,6.0,6.0,3.0,500.0,4.0,79.0,13.0,170.0,32.0,4.0,77.0,12.0,8.0,16.0,257.0,172.0,43.0,111.0,1.0,517.0,9.0,29.0,3.0,292.0,9.0,17.0,188.0,89.0,15.0,180.0,4.0,116.0,15.0,25.0,36.0,779.0,25.0,20.0,21.0,3.0,134.0,,260.0,18.0,10.0,87.0,9.0,37.0,,25.0,18.0,4.0,168.0,13.0,9.0,,28.0,20.0,9.0,,1.0,65.0,89.0,318.0,329.0,34.0,2.0,,1.0,,26.0,81.0,17.0,23.0,69.0,,3.0,3.0,,3.0,1.0,,13.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,9ciad1fw48orv5aph9o83f6ne,V. Loturi,Midfielder,13,,137.0,,1.0,,,49.0,,25.0,,10.0,1.0,1.0,4.0,1.0,2.0,,12.0,31.0,6.0,4.0,,49.0,2.0,4.0,1.0,40.0,,2.0,8.0,6.0,,5.0,,12.0,2.0,2.0,3.0,69.0,,2.0,3.0,1.0,12.0,,12.0,1.0,10.0,9.0,,1.0,,1.0,1.0,,13.0,,2.0,,,2.0,,1.0,,4.0,6.0,41.0,41.0,1.0,,,,,4.0,4.0,2.0,3.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,7via58t85qafc6nm6ndt3cut,D. Malonga,Forward,23,4.0,1961.0,3.0,10.0,,11.0,486.0,13.0,174.0,1.0,286.0,,1.0,1.0,2.0,25.0,57.0,207.0,126.0,2.0,93.0,2.0,505.0,12.0,11.0,9.0,405.0,14.0,59.0,94.0,141.0,18.0,86.0,10.0,51.0,23.0,14.0,12.0,785.0,,26.0,4.0,2.0,105.0,1.0,100.0,101.0,10.0,90.0,34.0,6.0,1.0,35.0,46.0,11.0,208.0,13.0,17.0,,4.0,26.0,,2.0,1.0,61.0,90.0,392.0,411.0,103.0,1.0,3.0,1.0,,1.0,118.0,1.0,2.0,44.0,3.0,16.0,9.0,1.0,10.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,c71o8hujd9joixq9ge68i4qg9,N. Mavila,Defender,3,31.0,2021.0,2.0,1.0,13.0,,828.0,11.0,137.0,8.0,261.0,43.0,2.0,111.0,20.0,1.0,26.0,435.0,348.0,53.0,150.0,2.0,862.0,6.0,38.0,36.0,531.0,10.0,1.0,261.0,284.0,7.0,211.0,,113.0,23.0,45.0,84.0,1448.0,3.0,25.0,16.0,5.0,210.0,,411.0,2.0,10.0,140.0,,70.0,8.0,24.0,28.0,17.0,264.0,44.0,13.0,,34.0,25.0,2.0,2.0,1.0,98.0,30.0,572.0,601.0,54.0,7.0,,1.0,,35.0,124.0,18.0,23.0,112.0,3.0,,,,,149.0,,,,,66.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,1lg1214de42tia4tcv7rk3z6d,Oliver Minatel,Forward,7,14.0,1467.0,8.0,7.0,1.0,7.0,350.0,12.0,87.0,7.0,174.0,4.0,4.0,10.0,11.0,18.0,34.0,152.0,101.0,28.0,78.0,2.0,356.0,7.0,31.0,2.0,256.0,12.0,30.0,88.0,77.0,16.0,85.0,9.0,57.0,16.0,23.0,17.0,603.0,,24.0,16.0,2.0,139.0,,101.0,70.0,10.0,94.0,12.0,12.0,7.0,42.0,24.0,6.0,197.0,9.0,14.0,1.0,14.0,24.0,,2.0,,69.0,91.0,262.0,268.0,58.0,3.0,,1.0,1.0,14.0,103.0,14.0,13.0,70.0,2.0,3.0,4.0,2.0,7.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,20o0wuwg7mm8ynf0msec3a06i,D. Northover,Defender,12,15.0,609.0,1.0,,1.0,,251.0,2.0,62.0,4.0,91.0,16.0,2.0,26.0,5.0,1.0,12.0,133.0,92.0,20.0,51.0,,256.0,2.0,13.0,6.0,165.0,4.0,1.0,77.0,18.0,4.0,69.0,,34.0,7.0,12.0,23.0,477.0,,8.0,9.0,,67.0,,113.0,2.0,10.0,52.0,,14.0,4.0,14.0,12.0,4.0,91.0,10.0,5.0,,15.0,8.0,,,,27.0,63.0,174.0,179.0,24.0,1.0,,,1.0,13.0,39.0,7.0,15.0,40.0,1.0,,,,,68.0,,,,,16.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,7fcj29th1uv9jkhdh67tygeay,N. Pasquotti,Forward,17,63.0,1943.0,3.0,3.0,3.0,5.0,479.0,38.0,142.0,8.0,235.0,6.0,6.0,15.0,16.0,13.0,50.0,450.0,122.0,48.0,119.0,1.0,483.0,5.0,45.0,59.0,343.0,12.0,29.0,134.0,37.0,22.0,177.0,6.0,119.0,22.0,38.0,20.0,1197.0,,25.0,29.0,1.0,316.0,,153.0,100.0,10.0,191.0,16.0,6.0,8.0,49.0,37.0,49.0,403.0,11.0,12.0,2.0,63.0,25.0,,2.0,3.0,162.0,151.0,345.0,349.0,87.0,7.0,,3.0,1.0,29.0,212.0,19.0,13.0,154.0,,2.0,2.0,1.0,5.0,91.0,,,,,71.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,1bkqn5mbepc2i02kefcgdgiy1,C. Patiño,Midfielder,20,9.0,320.0,8.0,1.0,1.0,,116.0,8.0,30.0,5.0,74.0,3.0,,6.0,2.0,1.0,4.0,68.0,32.0,8.0,14.0,,121.0,2.0,12.0,8.0,98.0,2.0,3.0,20.0,30.0,4.0,37.0,1.0,32.0,3.0,10.0,1.0,232.0,10.0,11.0,5.0,1.0,55.0,,40.0,6.0,10.0,31.0,2.0,3.0,2.0,13.0,2.0,4.0,61.0,1.0,3.0,,18.0,11.0,5.0,1.0,,26.0,21.0,96.0,101.0,6.0,1.0,,1.0,,5.0,30.0,3.0,5.0,29.0,1.0,,,,,4.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,ekpuqpny9mue83orafcamp2i,A. Pepple,Forward,24,,61.0,8.0,,,,9.0,,4.0,,6.0,,,,1.0,,3.0,10.0,1.0,1.0,2.0,,9.0,,4.0,,7.0,1.0,,2.0,2.0,,2.0,,3.0,,1.0,,21.0,,8.0,1.0,,7.0,,,,10.0,4.0,,,,1.0,2.0,,12.0,,1.0,,,8.0,,,,5.0,3.0,7.0,7.0,5.0,,,,,1.0,8.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,31r2oi7430d9sm4f9m0yzhp79,J. Santiago,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,1mcgu1zocg8bwfrncptuvfm51,M. Trafford,Defender,5,2.0,1891.0,1.0,,13.0,,1001.0,3.0,48.0,,207.0,25.0,2.0,91.0,,3.0,24.0,177.0,668.0,11.0,76.0,2.0,1042.0,,12.0,2.0,776.0,15.0,6.0,167.0,346.0,5.0,108.0,,78.0,21.0,4.0,61.0,1192.0,1.0,22.0,3.0,14.0,38.0,,452.0,13.0,10.0,51.0,3.0,99.0,,12.0,30.0,,92.0,54.0,18.0,,2.0,22.0,,1.0,,17.0,196.0,845.0,875.0,54.0,6.0,,,,6.0,41.0,5.0,14.0,21.0,3.0,2.0,,,,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,9ckixz0zwl0km7laze2rbp2p5,J. Waterman,Defender,15,6.0,1719.0,3.0,3.0,16.0,1.0,1114.0,2.0,102.0,1.0,315.0,37.0,4.0,91.0,5.0,2.0,21.0,216.0,652.0,37.0,90.0,1.0,1147.0,1.0,19.0,10.0,852.0,10.0,6.0,181.0,281.0,8.0,135.0,3.0,139.0,19.0,14.0,52.0,1429.0,,22.0,12.0,8.0,133.0,,496.0,20.0,10.0,120.0,4.0,114.0,1.0,35.0,38.0,6.0,192.0,49.0,13.0,,6.0,22.0,,1.0,2.0,51.0,268.0,940.0,966.0,59.0,7.0,,2.0,,23.0,72.0,14.0,48.0,82.0,3.0,,1.0,,1.0,20.0,,,,,4.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,7ta110w4agnmtkjsfpgilj2wa,J. Wheeldon,Defender,14,,1497.0,1.0,,8.0,,765.0,1.0,41.0,,105.0,40.0,6.0,89.0,3.0,5.0,29.0,154.0,545.0,16.0,52.0,,791.0,3.0,12.0,2.0,563.0,9.0,5.0,141.0,219.0,1.0,97.0,3.0,61.0,17.0,5.0,44.0,945.0,,18.0,6.0,6.0,40.0,,294.0,15.0,10.0,66.0,,87.0,,6.0,42.0,,111.0,71.0,9.0,,,18.0,,1.0,,16.0,237.0,628.0,650.0,71.0,7.0,,,,12.0,45.0,4.0,14.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
Canada_Canadian_Premier_League,2019,Cavalry FC,7lqj7hx4na2kvl5doan797vmx,D. Zator,Defender,4,22.0,2425.0,3.0,,29.0,1.0,1383.0,11.0,104.0,4.0,332.0,75.0,,175.0,19.0,15.0,58.0,508.0,722.0,45.0,220.0,2.0,1445.0,,17.0,16.0,926.0,17.0,22.0,395.0,153.0,12.0,284.0,8.0,143.0,26.0,44.0,133.0,1943.0,,29.0,10.0,12.0,125.0,,703.0,67.0,10.0,170.0,7.0,124.0,4.0,20.0,90.0,8.0,273.0,77.0,17.0,,22.0,29.0,,,1.0,45.0,485.0,1002.0,1050.0,148.0,11.0,,2.0,1.0,30.0,103.0,15.0,51.0,80.0,,2.0,,1.0,1.0,70.0,,,,,46.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
