root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Costa Rica,Costa_Rica,agh6l4bt0uq9izdxrypnes1uy,S. Acuña,Midfielder,0,46.0,,39.0,11.0,4.0,7.0,,2.0,2.0,,1.0,17.0,3.0,1.0,,3.0,,1.0,10.0,6.0,53.0,46.0,1.0,,39.0,2.0,22.0,,,1.0,,9.0,1.0,5.0,7.0,,1.0,8.0,,,,4.0,,,6.0,15.0,2.0,,,1.0,14.0,169.0,6.0,3.0,6.0,,36.0,,,11.0,,,0.0,,,,,,,3.0,,,1.0,,1.0,,1.0,,,,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Costa Rica,Costa_Rica,dszuj3a23wso9ffm3w6mp4qy2,B. Aguilera,Midfielder,0,99.0,,77.0,25.0,10.0,11.0,2.0,3.0,1.0,1.0,2.0,47.0,5.0,3.0,,3.0,,7.0,10.0,17.0,155.0,109.0,2.0,1.0,83.0,2.0,42.0,2.0,1.0,3.0,,42.0,1.0,12.0,26.0,2.0,3.0,26.0,,,,16.0,,1.0,32.0,26.0,1.0,1.0,4.0,2.0,41.0,299.0,13.0,5.0,17.0,2.0,76.0,1.0,,29.0,,,0.0,7.0,1.0,6.0,1.0,2.0,,7.0,15.0,3.0,1.0,1.0,2.0,8.0,2.0,,3.0,5.0,6.0,9.0,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Costa Rica,Costa_Rica,a0c7uephm9jijirsv7ho3hjze,J. Alcócer,Forward,0,44.0,1.0,35.0,3.0,13.0,8.0,4.0,4.0,1.0,,1.0,19.0,3.0,1.0,,2.0,1.0,2.0,10.0,23.0,76.0,44.0,1.0,,35.0,1.0,16.0,3.0,,8.0,,25.0,7.0,14.0,9.0,3.0,2.0,20.0,1.0,1.0,1.0,7.0,,12.0,7.0,9.0,4.0,1.0,3.0,1.0,9.0,141.0,1.0,3.0,8.0,2.0,35.0,,1.0,22.0,0.0,1.0,0.0,,,,3.0,1.0,,,1.0,1.0,1.0,,2.0,,2.0,,,,3.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Costa Rica,Costa_Rica,7g1lvmpww9jrvojy55zengpw4,A. Bran,Midfielder,0,116.0,,101.0,32.0,7.0,9.0,6.0,4.0,2.0,,1.0,47.0,5.0,2.0,1.0,2.0,,4.0,10.0,21.0,144.0,116.0,2.0,,101.0,2.0,54.0,2.0,1.0,4.0,,22.0,1.0,7.0,15.0,2.0,3.0,16.0,1.0,1.0,1.0,9.0,1.0,1.0,12.0,29.0,2.0,,2.0,,34.0,234.0,13.0,5.0,11.0,1.0,91.0,,1.0,18.0,0.0,1.0,0.0,,,,1.0,,2.0,10.0,6.0,2.0,4.0,1.0,2.0,,1.0,,,,3.0,1.0,1.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Costa Rica,Costa_Rica,3vqar43rau8xa567hxw29ekx6,J. Brenes,Midfielder,0,163.0,,142.0,51.0,19.0,9.0,3.0,7.0,,1.0,2.0,66.0,5.0,3.0,,1.0,,5.0,10.0,25.0,221.0,172.0,3.0,,149.0,,85.0,8.0,1.0,4.0,,40.0,2.0,20.0,23.0,2.0,5.0,33.0,5.0,,,14.0,,,29.0,52.0,6.0,,10.0,1.0,44.0,317.0,19.0,5.0,14.0,2.0,130.0,2.0,,34.0,,,0.0,5.0,,2.0,1.0,6.0,5.0,19.0,14.0,3.0,4.0,,2.0,10.0,3.0,1.0,8.0,2.0,5.0,13.0,,7.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Costa Rica,Costa_Rica,6epv7s0kj0bd979mil2jvjget,K. Briceño,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Costa Rica,Costa_Rica,8vjv4ix1zqi58118r6tyqhhhx,F. Calvo,Defender,0,230.0,2.0,185.0,19.0,18.0,22.0,,12.0,7.0,1.0,3.0,76.0,6.0,4.0,,13.0,1.0,3.0,10.0,16.0,354.0,245.0,2.0,,197.0,,122.0,6.0,1.0,4.0,,70.0,2.0,24.0,48.0,8.0,6.0,37.0,,2.0,2.0,19.0,,9.0,37.0,91.0,4.0,,9.0,6.0,119.0,487.0,32.0,6.0,26.0,6.0,180.0,2.0,2.0,50.0,2.0,0.0,1.0,3.0,,1.0,,10.0,5.0,17.0,26.0,12.0,11.0,,4.0,,1.0,,,,10.0,1.0,26.0,14.0,2.0,1.0,2.0,,,,,12.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Costa Rica,Costa_Rica,bzb96y82gcod1quxxvz6csvyt,J. Campbell,Forward,0,107.0,,86.0,37.0,17.0,14.0,1.0,1.0,,,1.0,59.0,6.0,1.0,,3.0,,10.0,10.0,24.0,194.0,110.0,3.0,1.0,89.0,3.0,33.0,3.0,,9.0,1.0,56.0,4.0,20.0,21.0,3.0,3.0,42.0,1.0,,1.0,25.0,,7.0,36.0,17.0,3.0,1.0,4.0,3.0,32.0,297.0,13.0,6.0,25.0,2.0,80.0,7.0,1.0,45.0,,,0.0,3.0,1.0,3.0,5.0,1.0,,9.0,7.0,2.0,,5.0,1.0,10.0,7.0,1.0,7.0,3.0,7.0,16.0,4.0,8.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Costa Rica,Costa_Rica,4d6cfs28p6vb6q1ijkw3dks7p,J. Cascante,Defender,0,95.0,,85.0,38.0,3.0,7.0,,3.0,3.0,1.0,2.0,23.0,4.0,3.0,,6.0,,,10.0,2.0,113.0,96.0,,,86.0,2.0,63.0,2.0,1.0,,,11.0,,6.0,10.0,2.0,2.0,8.0,1.0,,1.0,5.0,,3.0,7.0,14.0,2.0,,2.0,3.0,42.0,199.0,7.0,4.0,8.0,1.0,81.0,,,14.0,,,0.0,1.0,,,,1.0,3.0,5.0,3.0,3.0,4.0,,1.0,,,,,,4.0,,,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Costa Rica,Costa_Rica,56u0ykouaw86f3385b5onozjd,A. Contreras,Forward,0,1.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,10.0,1.0,6.0,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,2.0,,,,,,1.0,,17.0,,1.0,1.0,1.0,1.0,,,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
