liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,Atlanta United FC,4ea0sjczqa5ah1w720zlakkfe,T. Almada,Midfielder,8,28.0,180.0,25.0,175.0,17.0,11.0,453.0,8.0,10.0,6.0,75.0,4.0,346.0,259.0,1344.0,24.0,40.0,7.0,220.0,5.0,1511.0,25.0,1239.0,116.0,3.0,2373.0,252.0,8.0,18.0,7.0,31.0,31.0,2.0,3.0,36.0,509.0,23.0,2.0,26.0,54.0,918.0,29.0,79.0,72.0,3.0,37.0,415.0,2.0,1.0,73.0,6.0,67.0,80.0,96.0,4.0,41.0,4.0,40.0,27.0,5.0,1.0,3.0,105.0,8.0,2.0,7.0,27.0,2120.0,12.0,4.0,4.0,13.0,13.0,294.0,126.0,1298.0,242.0,124.0,10.0,29.0,21.0,451.0,51.0,128.0,1564.0,52.0,9.0,24.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Atlanta United FC,abbr148gjj0whyyijov67knv9,O. Alonso,Midfielder,16,1.0,20.0,4.0,29.0,,2.0,96.0,3.0,5.0,,,,72.0,15.0,206.0,3.0,6.0,,28.0,,221.0,,196.0,19.0,,332.0,40.0,1.0,8.0,,6.0,,,,13.0,76.0,5.0,5.0,,,110.0,4.0,1.0,5.0,,5.0,66.0,2.0,,1.0,,1.0,3.0,45.0,1.0,5.0,,8.0,,1.0,,4.0,10.0,,,,4.0,278.0,3.0,2.0,,4.0,2.0,20.0,16.0,193.0,35.0,22.0,,4.0,,35.0,5.0,18.0,234.0,1.0,5.0,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Atlanta United FC,f0fqjc9ziamgluwg9vi45d2vp,M. Ambrose,Defender,33,,1.0,,2.0,,1.0,14.0,1.0,1.0,,2.0,,1.0,3.0,27.0,1.0,3.0,,2.0,,29.0,1.0,26.0,2.0,,44.0,4.0,3.0,1.0,,,,,,1.0,10.0,1.0,1.0,,,13.0,2.0,,,,1.0,9.0,,,,,1.0,,15.0,,1.0,,1.0,,1.0,,,1.0,,,,,40.0,,,2.0,,1.0,9.0,1.0,27.0,3.0,3.0,2.0,2.0,,5.0,2.0,1.0,29.0,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Atlanta United FC,ebhq4fl7e2p1zwhwpeu65a4iy,G. Campbell,Defender,32,5.0,86.0,16.0,125.0,,11.0,547.0,29.0,61.0,,,,238.0,79.0,828.0,12.0,29.0,,135.0,,940.0,,779.0,46.0,3.0,1476.0,145.0,9.0,19.0,,8.0,4.0,,,56.0,268.0,21.0,64.0,7.0,,281.0,20.0,,9.0,,17.0,378.0,32.0,,7.0,,13.0,17.0,48.0,1.0,20.0,3.0,49.0,,2.0,,19.0,49.0,,,,,1194.0,10.0,3.0,4.0,20.0,12.0,79.0,38.0,806.0,84.0,75.0,,20.0,2.0,167.0,23.0,70.0,963.0,8.0,5.0,3.0,,,0.0,12.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Atlanta United FC,31lce55kff3nwd9293h3ii191,D. Castanheira,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Atlanta United FC,89knzhfu5cbjg3iqxcvz00aqy,M. Chol,Forward,30,1.0,5.0,,7.0,,1.0,13.0,,3.0,,2.0,,23.0,5.0,40.0,4.0,3.0,,5.0,,45.0,,40.0,5.0,,73.0,14.0,5.0,1.0,,2.0,1.0,,,2.0,1.0,4.0,4.0,3.0,,27.0,6.0,,,,1.0,10.0,3.0,,,,8.0,3.0,88.0,,1.0,,,,,,,,,,,,76.0,3.0,,6.0,,2.0,11.0,6.0,40.0,11.0,5.0,2.0,6.0,,15.0,6.0,9.0,45.0,1.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Atlanta United FC,4pw00eq0okwcadrq7t1jzlmmt,R. Cisneros,Forward,29,19.0,60.0,23.0,28.0,,1.0,81.0,32.0,44.0,4.0,8.0,,62.0,58.0,251.0,14.0,21.0,1.0,63.0,,282.0,11.0,243.0,43.0,,1737.0,102.0,1.0,9.0,1.0,4.0,12.0,2.0,6.0,13.0,94.0,4.0,13.0,13.0,,170.0,28.0,,7.0,,25.0,42.0,12.0,,20.0,7.0,101.0,26.0,88.0,2.0,30.0,5.0,3.0,,18.0,,2.0,8.0,,7.0,,15.0,503.0,3.0,1.0,5.0,3.0,10.0,116.0,15.0,219.0,58.0,75.0,8.0,28.0,,137.0,37.0,27.0,314.0,37.0,1.0,18.0,6.0,1.0,2.0,2.0,,,,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Atlanta United FC,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,Defender,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Atlanta United FC,5t1wvh34lm993otbc3469uzxm,J. Conway,Forward,36,3.0,,,,,,,4.0,5.0,,,,1.0,,2.0,,,,,,2.0,,2.0,3.0,,34.0,9.0,,2.0,,1.0,1.0,,,,1.0,,1.0,,,2.0,3.0,,,,,,1.0,,1.0,,7.0,1.0,1.0,,,,,,,,,,,,,,15.0,,1.0,3.0,,,,1.0,2.0,4.0,7.0,,3.0,,4.0,1.0,2.0,2.0,3.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Atlanta United FC,eqaoe97hsczveao8o4tbnj26t,A. De John,Defender,3,5.0,27.0,4.0,21.0,,5.0,175.0,6.0,28.0,,,,58.0,13.0,246.0,3.0,4.0,,36.0,,279.0,2.0,233.0,11.0,,416.0,50.0,1.0,6.0,,,,,,23.0,92.0,9.0,25.0,,,71.0,5.0,,2.0,,8.0,115.0,22.0,,,,12.0,1.0,66.0,1.0,8.0,,9.0,,1.0,,3.0,13.0,,,,,352.0,4.0,,1.0,6.0,3.0,17.0,11.0,243.0,22.0,17.0,,5.0,,42.0,10.0,33.0,282.0,6.0,,1.0,,,0.0,5.0,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
