liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,Minnesota United FC,1w1bsi9t9fl2xnsdj96h67vf9,M. Boxall,Defender,15,11.0,7.0,4.0,6.0,,5.0,,5.0,12.0,,,,21.0,12.0,9.0,16.0,30.0,1.0,6.0,,5.0,5.0,,10.0,5.0,5.0,,2.0,,48.0,,111.0,,3.0,1.0,1.0,5.0,30.0,,,,4.0,3.0,,,,,,1.0,106.0,26.0,82.0,107.0,2.0,1.0,,11.0,2.0,307.0,,,,19.0,5.0,2.0,17.0,113.0,,108.0,3.0,1.0,5.0,167.0,,,,,2.0,2.0,2.0,3.0,3.0,0.0,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Minnesota United FC,29rxabx4plofa06zgwuxlejca,D. Callender,Goalkeeper,12,3.0,,3.0,14.0,,,,,31.0,4.0,,,4.0,,4.0,,230.0,,14.0,,21.0,21.0,,1.0,,1.0,,,2.0,44.0,,186.0,,10.0,,,93.0,40.0,2.0,,,14.0,,,,,,,76.0,115.0,51.0,131.0,106.0,,,,,,1260.0,,,,15.0,,1.0,134.0,314.0,,182.0,,,132.0,434.0,,,,,80.0,131.0,92.0,40.0,1.0,0.0,,,,,93.0,78.0,38.0,8.0,,,,,,,,,,,,4.0,,,36.0,2.0,4.0,3.0,46.0,27.0,17.0,9.0,,,,,,,4.0,,,,,,,,1.0,,,,
USA_MLS,2026,Minnesota United FC,3s5k43ngpwa66vj4ypvcdu8a2,T. Chancalay,Forward,8,13.0,10.0,3.0,14.0,3.0,130.0,9.0,,185.0,,25.0,13.0,138.0,85.0,53.0,284.0,79.0,13.0,14.0,3.0,17.0,17.0,,125.0,75.0,50.0,2.0,7.0,12.0,52.0,1.0,420.0,2.0,89.0,25.0,17.0,53.0,171.0,15.0,12.0,10.0,12.0,8.0,5.0,13.0,7.0,18.0,22.0,20.0,345.0,209.0,158.0,334.0,6.0,13.0,2.0,,5.0,1029.0,44.0,6.0,1.0,10.0,22.0,13.0,203.0,432.0,22.0,354.0,19.0,47.0,78.0,724.0,20.0,37.0,13.0,24.0,6.0,18.0,92.0,23.0,60.0,1.0,2.0,3.0,2.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
USA_MLS,2026,Minnesota United FC,7unzngjpd0xtw1tjvi4wtk2dw,K. Chandler,Defender,33,1.0,1.0,,1.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,5.0,,1.0,,,2.0,3.0,,,,,,,,,,,1.0,4.0,2.0,2.0,3.0,,,,,,8.0,,,,2.0,,,1.0,5.0,,4.0,,,1.0,7.0,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Minnesota United FC,9izknjlz6zunwjpo4u94q855g,M. Dieng,Forward,29,17.0,7.0,10.0,12.0,,18.0,1.0,1.0,19.0,,,5.0,30.0,15.0,15.0,52.0,4.0,1.0,12.0,,1.0,1.0,,13.0,8.0,5.0,1.0,,2.0,10.0,,42.0,1.0,8.0,5.0,3.0,7.0,11.0,2.0,4.0,4.0,1.0,1.0,,,,2.0,4.0,,34.0,27.0,8.0,35.0,,,,,,139.0,5.0,,1.0,1.0,3.0,3.0,28.0,43.0,8.0,35.0,,16.0,8.0,85.0,,1.0,1.0,4.0,,,7.0,2.0,8.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Minnesota United FC,aqqjtiyr2nayy6rjq6wxk6ec4,M. Duggan,Defender,23,47.0,22.0,25.0,14.0,,38.0,,6.0,165.0,4.0,,,103.0,59.0,44.0,63.0,213.0,4.0,14.0,,21.0,21.0,,56.0,37.0,19.0,,19.0,3.0,161.0,1.0,636.0,1.0,83.0,13.0,6.0,68.0,238.0,3.0,4.0,5.0,14.0,,,2.0,2.0,4.0,,22.0,564.0,175.0,404.0,555.0,4.0,7.0,,4.0,7.0,1260.0,11.0,,1.0,106.0,16.0,4.0,105.0,650.0,9.0,577.0,11.0,23.0,73.0,882.0,,1.0,1.0,1.0,27.0,35.0,49.0,25.0,38.0,0.0,,4.0,,,5.0,5.0,6.0,,,,1.0,,1.0,,,0.0,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,4.0,,,,1.0,,,,,,,,
USA_MLS,2026,Minnesota United FC,1o6ncw2f6h5uodlhavzsswvrp,K. Duncan,Defender,3,15.0,6.0,9.0,11.0,,68.0,2.0,2.0,77.0,2.0,,5.0,88.0,42.0,46.0,172.0,58.0,8.0,11.0,,11.0,11.0,,73.0,36.0,37.0,,9.0,8.0,128.0,,276.0,,42.0,14.0,10.0,46.0,27.0,8.0,1.0,2.0,9.0,3.0,,6.0,6.0,11.0,2.0,4.0,242.0,143.0,110.0,243.0,4.0,9.0,,12.0,45.0,764.0,20.0,1.0,1.0,20.0,16.0,13.0,94.0,281.0,3.0,247.0,13.0,13.0,34.0,500.0,,7.0,7.0,9.0,2.0,4.0,35.0,6.0,30.0,0.0,2.0,2.0,,,,,,2.0,1.0,,1.0,1.0,1.0,,,0.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,
USA_MLS,2026,Minnesota United FC,5ak7b1de78143s2mutcbtwpka,J. Díaz,Defender,28,40.0,17.0,23.0,12.0,1.0,45.0,3.0,9.0,115.0,4.0,,5.0,116.0,54.0,62.0,100.0,304.0,11.0,12.0,1.0,17.0,17.0,,76.0,37.0,39.0,,15.0,6.0,200.0,,609.0,,69.0,16.0,12.0,48.0,81.0,7.0,5.0,6.0,12.0,1.0,,3.0,3.0,6.0,,26.0,527.0,222.0,328.0,521.0,11.0,12.0,,3.0,36.0,1061.0,8.0,2.0,6.0,51.0,21.0,11.0,108.0,630.0,11.0,547.0,23.0,26.0,83.0,852.0,,2.0,2.0,6.0,14.0,32.0,64.0,21.0,51.0,0.0,,6.0,,1.0,,,8.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,
USA_MLS,2026,Minnesota United FC,ma4y5oar3zqwlbtfisxvyuax,D. Fitz,Midfielder,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Minnesota United FC,2y815of4aqzx3ipbtwww5e87o,O. Gene,Midfielder,30,5.0,3.0,2.0,13.0,,47.0,,3.0,67.0,1.0,,2.0,44.0,15.0,29.0,108.0,108.0,3.0,13.0,,8.0,8.0,,39.0,12.0,27.0,,7.0,5.0,114.0,,386.0,1.0,28.0,23.0,18.0,51.0,122.0,5.0,2.0,,7.0,5.0,,2.0,2.0,6.0,4.0,5.0,346.0,183.0,169.0,345.0,10.0,7.0,,,,616.0,5.0,1.0,,9.0,4.0,4.0,58.0,391.0,2.0,350.0,17.0,3.0,41.0,490.0,,1.0,1.0,2.0,7.0,9.0,27.0,15.0,32.0,0.0,6.0,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
