root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Dominican Republic Under 17,Dominican_Republic_Under_17,cd6hmlomatkg30q9c7mpaphey,F. Aquino,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Dominican Republic Under 17,Dominican_Republic_Under_17,ccgee7os6roj6jcv5kkxcj5gq,L. Hunter,Defender,0,75.0,6.0,16.0,1.0,6.0,1.0,,3.0,,4.0,,,1.0,18.0,7.0,8.0,2.0,18.0,,1.0,10.0,2.0,,5.0,3.0,1.0,3.0,,9.0,2.0,1.0,5.0,2.0,56.0,1.0,,15.0,12.0,,10.0,13.0,,3.0,1.0,3.0,,19.0,2.0,2.0,1.0,5.0,2.0,11.0,13.0,4.0,4.0,6.0,4.0,2.0,10.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Dominican Republic Under 17,Dominican_Republic_Under_17,4ucd144qortfk9zrmgnjwi162,O. Bello,Goalkeeper,0,90.0,,8.0,2.0,1.0,,,7.0,,,,,1.0,7.0,16.0,2.0,,24.0,,,14.0,2.0,,7.0,7.0,,4.0,,,11.0,1.0,,3.0,39.0,1.0,,3.0,8.0,1.0,10.0,2.0,,3.0,,,,4.0,1.0,2.0,1.0,1.0,7.0,8.0,17.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,5.0,13.0,,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Dominican Republic Under 17,Dominican_Republic_Under_17,bpzi6q2xp42lygsqlep3cfiay,I. Báez,Midfielder,0,90.0,,29.0,2.0,8.0,1.0,1.0,6.0,,3.0,,,,15.0,14.0,5.0,3.0,31.0,2.0,1.0,20.0,2.0,,9.0,11.0,1.0,8.0,,,8.0,1.0,3.0,2.0,58.0,1.0,1.0,21.0,16.0,,10.0,12.0,,2.0,6.0,,1.0,21.0,2.0,2.0,1.0,9.0,2.0,21.0,22.0,,1.0,9.0,4.0,3.0,12.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Dominican Republic Under 17,Dominican_Republic_Under_17,bgk2bklp8pv1kyu3qm1u2esmi,J. Báez,Forward,0,90.0,1.0,19.0,5.0,4.0,,,2.0,,,2.0,,4.0,12.0,9.0,,7.0,22.0,1.0,,13.0,2.0,2.0,9.0,6.0,,8.0,,,7.0,1.0,1.0,1.0,35.0,1.0,1.0,5.0,9.0,2.0,10.0,4.0,,,2.0,2.0,,11.0,,2.0,1.0,3.0,2.0,10.0,13.0,6.0,,7.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Dominican Republic Under 17,Dominican_Republic_Under_17,dmrqirnb6om0u5wnj3zj0yd0q,M. Caffaro,Defender,0,90.0,3.0,22.0,3.0,5.0,1.0,,4.0,,1.0,,,,13.0,8.0,2.0,5.0,22.0,,,12.0,2.0,,9.0,1.0,1.0,4.0,,3.0,1.0,1.0,1.0,5.0,44.0,1.0,,7.0,13.0,,10.0,3.0,,1.0,1.0,,,7.0,6.0,2.0,1.0,4.0,5.0,13.0,13.0,,1.0,4.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Dominican Republic Under 17,Dominican_Republic_Under_17,3uhs7qki6erkz8zy6scyd40ve,G. Castillo,Midfielder,0,5.0,,2.0,1.0,,,,1.0,,,1.0,,,2.0,1.0,,,2.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,6.0,1.0,,1.0,1.0,,10.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Dominican Republic Under 17,Dominican_Republic_Under_17,2fgtztbp052clg5dwtrcrmfe2,J. Mota,Midfielder,0,90.0,,25.0,4.0,5.0,,,3.0,,1.0,,,1.0,17.0,12.0,2.0,5.0,25.0,3.0,3.0,16.0,2.0,,8.0,6.0,,9.0,,,6.0,1.0,1.0,1.0,43.0,1.0,2.0,11.0,11.0,,10.0,7.0,,1.0,2.0,1.0,,13.0,,2.0,1.0,5.0,4.0,17.0,17.0,2.0,1.0,6.0,1.0,,6.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Dominican Republic Under 17,Dominican_Republic_Under_17,mzhxeubvee06fc2fr8sgwrca,A. Fondeur,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Dominican Republic Under 17,Dominican_Republic_Under_17,6sx0l1ik0e9nw9fzk01bu99ii,E. Hernandez,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
