liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Passes Opposition Half,Successful Long Passes,Forward Passes,Starts,Saves Made from Outside Box,Open Play Passes,Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,GK Unsuccessful Distribution,Appearances,Recoveries,Catches,Total Passes,Saves Made from Inside Box,Goals Conceded,Unsuccessful Passes Own Half,Saves Made,Games Played,Index,Unsuccessful Long Passes,Time Played,Goal Kicks,Crosses not Claimed,Total Successful Passes ( Excl Crosses & Corners ) ,GK Successful Distribution,Leftside Passes,Total Losses Of Possession,Saves made - parried,Touches,Winning Goal,Headed Goals,Penalty Goals,Aerial Duels won,Successful Crosses & Corners,Through balls,Corners Won,Times Tackled,Tackles Lost,Blocks,Unsuccessful Crosses open play,Goals Conceded Outside Box,Successful Crosses open play,Backward Passes,Goals from Inside Box,Hit Woodwork,Duels lost,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Interceptions,Throw Ins to Own Player,Ground Duels lost,Goals,Ground Duels,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Successful Corners into Box,Unsuccessful Short Passes,Foul Attempted Tackle,Substitute Off,Successful Lay-offs,Right Foot Goals,Total Tackles,Aerial Duels lost,Successful Dribbles,Aerial Duels,Penalties Taken,Shots On Target ( inc goals ),Total Shots,Penalty Goals Conceded,Duels,Overruns,Substitute On,Duels won,Unsuccessful Dribbles,Handballs conceded,Unsuccessful Crosses & Corners,Attempts from Set Pieces,Total Fouls Won,Corners Taken (incl short corners),Shots Off Target (inc woodwork),Blocked Shots,Ground Duels won,Unsuccessful Corners into Box,Total Touches In Opposition Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Total Clearances,Offsides,Total Fouls Conceded,Key Passes (Attempt Assists),Home Goals,Away Goals,Left Foot Goals,Straight Red Cards,Goals from Outside Box,Successful Launches,Total Red Cards,Yellow Cards,Clearances Off the Line,Assists (Intentional),Goal Assists,Penalties Conceded,Clean Sheets,Penalties Faced,Punches,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Own Goal Scored,Red Cards - 2nd Yellow,Last Man Tackle,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Penalties Off Target,Other Goals
USA_USL_League_One,2023,Chattanooga Red Wolves SC,egs4p2ajho0ldnz5p5ya7dcrt,J. Brady,Defender,31,84.0,40.0,2.0,43.0,3.0,,109.0,5.0,47.0,83.0,2.0,26.0,22.0,,4.0,13.0,,112.0,,6.0,11.0,,4.0,10.0,10.0,266.0,,,86.0,,37.0,44.0,,182.0,0.0,,,,1.0,,,3.0,2.0,,5.0,1.0,1.0,30.0,,,14.0,5.0,1.0,2.0,26.0,11.0,,19.0,6.0,,5.0,,16.0,,1.0,,,7.0,3.0,1.0,3.0,,,,1.0,22.0,1.0,1.0,8.0,2.0,2.0,7.0,,,2.0,,,8.0,2.0,,5.0,,8.0,,5.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,1460tac94fhhy43lmohs4fj3e,N. Cardona,Defender,4,760.0,380.0,93.0,474.0,25.0,,1035.0,40.0,485.0,828.0,96.0,210.0,186.0,,27.0,129.0,,1063.0,,46.0,64.0,,27.0,10.0,98.0,2281.0,1.0,,853.0,1.0,352.0,309.0,,1561.0,0.0,3.0,,35.0,12.0,,11.0,19.0,22.0,14.0,40.0,6.0,12.0,141.0,3.0,,123.0,22.0,22.0,16.0,110.0,88.0,3.0,203.0,39.0,,50.0,,112.0,19.0,3.0,,,72.0,35.0,11.0,70.0,,6.0,12.0,8.0,273.0,4.0,2.0,150.0,10.0,1.0,40.0,,33.0,,6.0,1.0,115.0,,18.0,20.0,1.0,68.0,1.0,44.0,16.0,3.0,0.0,,,,9.0,,9.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,cq2uqgo61tdyxh9mnhsldxsrt,C. Enriquez,Midfielder,6,111.0,85.0,7.0,33.0,5.0,,136.0,10.0,36.0,114.0,37.0,22.0,30.0,,9.0,14.0,,140.0,,10.0,6.0,,9.0,10.0,6.0,466.0,,,118.0,,35.0,51.0,,212.0,0.0,,,3.0,3.0,,2.0,7.0,1.0,1.0,4.0,,,35.0,,,22.0,1.0,3.0,1.0,1.0,18.0,,30.0,6.0,,2.0,3.0,16.0,1.0,3.0,3.0,,3.0,4.0,5.0,7.0,,2.0,10.0,2.0,37.0,,4.0,15.0,2.0,1.0,14.0,1.0,4.0,12.0,8.0,4.0,12.0,9.0,9.0,,,1.0,,3.0,7.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,1ty4zl4wpurw97qos06gf105w,E. Espinoza,Midfielder,99,261.0,240.0,34.0,84.0,9.0,,362.0,18.0,87.0,282.0,62.0,83.0,160.0,,21.0,54.0,,378.0,,19.0,13.0,,21.0,10.0,19.0,978.0,,,295.0,,122.0,216.0,,658.0,0.0,,,3.0,32.0,1.0,18.0,23.0,4.0,1.0,46.0,1.0,10.0,110.0,,2.0,59.0,2.0,8.0,6.0,8.0,49.0,,97.0,24.0,,4.0,15.0,64.0,8.0,5.0,8.0,,8.0,10.0,7.0,13.0,,7.0,20.0,3.0,110.0,,12.0,51.0,10.0,,90.0,4.0,33.0,44.0,13.0,5.0,48.0,28.0,25.0,,1.0,2.0,3.0,14.0,24.0,,,,,,,,2.0,,3.0,3.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,9hnukh2rve8lf84pv21rlrecq,J. Filipe,Midfielder,21,228.0,192.0,12.0,122.0,11.0,,312.0,19.0,68.0,224.0,80.0,89.0,114.0,,13.0,37.0,,329.0,,20.0,18.0,,13.0,10.0,14.0,976.0,,,240.0,,61.0,178.0,,579.0,0.0,,,8.0,20.0,5.0,7.0,17.0,5.0,2.0,14.0,1.0,7.0,66.0,,2.0,73.0,4.0,10.0,9.0,3.0,62.0,2.0,118.0,28.0,1.0,14.0,11.0,75.0,19.0,8.0,14.0,2.0,19.0,11.0,9.0,19.0,,8.0,19.0,2.0,137.0,2.0,2.0,64.0,5.0,,43.0,3.0,28.0,39.0,11.0,6.0,56.0,22.0,18.0,,,7.0,,33.0,17.0,1.0,1.0,,,2.0,,,5.0,,5.0,6.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,208io2neq09rtpsvbpnhc54ic,Walter Varela,Midfielder,15,266.0,205.0,18.0,93.0,12.0,,334.0,16.0,82.0,278.0,84.0,56.0,66.0,,18.0,63.0,,340.0,,22.0,7.0,,18.0,10.0,9.0,973.0,,,284.0,,61.0,147.0,,573.0,1.0,,,7.0,3.0,2.0,6.0,37.0,4.0,2.0,15.0,6.0,2.0,102.0,,,95.0,,19.0,4.0,13.0,85.0,1.0,144.0,26.0,1.0,13.0,1.0,47.0,11.0,9.0,2.0,1.0,17.0,10.0,18.0,17.0,1.0,8.0,15.0,2.0,161.0,9.0,6.0,66.0,19.0,,17.0,,24.0,5.0,7.0,6.0,59.0,2.0,21.0,2.0,1.0,4.0,,23.0,8.0,1.0,0.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,czr1rtxdqooe7wzmjgkcdc5xw,J. Guadarrama,Defender,3,33.0,23.0,1.0,22.0,1.0,,51.0,6.0,12.0,33.0,19.0,18.0,17.0,,7.0,4.0,,52.0,,6.0,5.0,,7.0,10.0,7.0,147.0,,,34.0,,3.0,34.0,,127.0,0.0,,,2.0,1.0,,2.0,8.0,3.0,1.0,3.0,,1.0,8.0,,,22.0,2.0,5.0,5.0,23.0,16.0,,25.0,7.0,,4.0,,11.0,4.0,,,,7.0,6.0,1.0,8.0,,1.0,3.0,1.0,33.0,1.0,6.0,11.0,5.0,,4.0,,1.0,1.0,2.0,1.0,9.0,1.0,5.0,2.0,,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,5ok7sc9enrltxss201yo8cciy,O. Gómez Tapia,Midfielder,17,346.0,249.0,28.0,131.0,14.0,,460.0,28.0,129.0,370.0,126.0,90.0,74.0,,18.0,81.0,,464.0,,30.0,23.0,,18.0,10.0,14.0,1196.0,,,374.0,,117.0,135.0,,653.0,1.0,1.0,,22.0,4.0,6.0,5.0,9.0,6.0,4.0,7.0,2.0,4.0,90.0,1.0,,80.0,3.0,16.0,15.0,4.0,54.0,1.0,102.0,23.0,,15.0,,76.0,14.0,8.0,11.0,,21.0,26.0,12.0,48.0,,7.0,13.0,2.0,150.0,2.0,4.0,70.0,2.0,3.0,7.0,,15.0,,6.0,2.0,48.0,,23.0,,,14.0,2.0,27.0,21.0,0.0,1.0,,1.0,,1.0,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,dntorsr8bza6jf3lf99p1r4t0,P. Hernandez,Midfielder,14,308.0,225.0,25.0,165.0,18.0,,451.0,36.0,119.0,331.0,40.0,120.0,127.0,,29.0,88.0,,453.0,,40.0,31.0,,29.0,10.0,30.0,1648.0,,,333.0,,121.0,256.0,,897.0,0.0,2.0,,25.0,11.0,1.0,9.0,36.0,14.0,2.0,38.0,4.0,11.0,127.0,2.0,1.0,128.0,10.0,12.0,29.0,92.0,97.0,2.0,173.0,38.0,,36.0,,90.0,21.0,9.0,2.0,,50.0,31.0,10.0,56.0,,8.0,20.0,4.0,229.0,3.0,11.0,101.0,14.0,1.0,38.0,,16.0,,12.0,6.0,76.0,,48.0,11.0,,18.0,2.0,38.0,16.0,2.0,0.0,,,,4.0,,6.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,xxr4tifwb9zpm6qwjrj5jv11,R. Jérez,Goalkeeper,1,132.0,19.0,46.0,137.0,8.0,6.0,133.0,10.0,159.0,100.0,60.0,77.0,54.0,23.0,8.0,62.0,11.0,255.0,12.0,15.0,23.0,18.0,8.0,10.0,76.0,720.0,76.0,,178.0,80.0,58.0,79.0,3.0,327.0,0.0,,,4.0,,,,,,,,5.0,,,,,,11.0,,,,,,,1.0,,,,1.0,,,,,,,,4.0,,,,1.0,4.0,,,4.0,,,,,,,,,,,,,,12.0,,,1.0,,,,,,5.0,,3.0,,,,,,1.0,5.0,1.0,,1.0,,,,,,,,,,
