liga,temporada,equipo,id,nombre,posicion,dorsal,Through balls,Time Played,Shots On Target ( inc goals ),Successful Short Passes,Ground Duels lost,Aerial Duels lost,Handballs conceded,Headed Goals,Duels,Goal Assists,Aerial Duels won,Total Losses Of Possession,Penalty Goals Conceded,Total Fouls Won,Successful Long Passes,Yellow Cards,Goals Conceded Inside Box,Forward Passes,Foul Attempted Tackle,Ground Duels,Goals from Inside Box,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Duels won,Rightside Passes,Games Played,Right Foot Goals,Total Fouls Conceded,Unsuccessful Long Passes,Successful Passes Opposition Half,Tackles Won,Leftside Passes,Substitute On,Open Play Passes,Ground Duels won,Unsuccessful Short Passes,Starts,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Tackles Lost,Successful Passes Own Half,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded,Overruns,Successful Launches,Goals,Unsuccessful Crosses & Corners,Interceptions,Recoveries,Index,PutThrough/Blocked Distribution,Hit Woodwork,Unsuccessful lay-offs,Total Touches In Opposition Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels,Unsuccessful Passes Opposition Half,Total Passes,Total Clearances,Duels lost,Blocks,Total Shots,Successful Crosses & Corners,Unsuccessful Launches,Successful Crosses open play,Corners Won,Times Tackled,Goals Conceded Outside Box,Touches,Appearances,Offsides,Successful Open Play Passes,Throw Ins to Own Player,Total Tackles,Substitute Off,Unsuccessful Dribbles,Backward Passes,Successful Dribbles,Successful Lay-offs,Home Goals,Away Goals,Winning Goal,Left Foot Goals,Goals from Outside Box,Clearances Off the Line,Penalties Conceded,Penalty Goals,Penalties Taken,Attempts from Set Pieces,Foul Won Penalty,Successful Corners into Box,Corners Taken (incl short corners),Set Pieces Goals,Unsuccessful Corners into Box,GK Successful Distribution,Goal Kicks,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Other Goals,Second Goal Assists,Catches,Saves Made from Outside Box,GK Unsuccessful Distribution,Drops,Punches,Saves Made,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Saves made - parried,Saves from Penalty,Penalties Saved,Goalkeeper Smother,Straight Red Cards,Last Man Tackle,Penalties Off Target,Last Player Tackle,Crosses not Claimed
USA_USL_Championship,2023,Indy Eleven,9waikywgp7x5mx2g32k3yp239,S. Asanté,Forward,20,7.0,2321.0,10.0,814.0,78.0,13.0,1.0,1.0,192.0,6.0,4.0,291.0,3.0,44.0,32.0,2.0,23.0,203.0,20.0,175.0,2.0,,153.0,14.0,846.0,2.0,101.0,179.0,33.0,1.0,33.0,31.0,418.0,15.0,277.0,8.0,964.0,97.0,122.0,25.0,40.0,11.0,8.0,445.0,11.0,21.0,29.0,5.0,2.0,2.0,50.0,21.0,136.0,10.0,33.0,1.0,,69.0,6.0,50.0,17.0,163.0,999.0,6.0,91.0,,24.0,17.0,6.0,17.0,15.0,33.0,6.0,1372.0,33.0,8.0,814.0,15.0,23.0,12.0,19.0,340.0,30.0,15.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Indy Eleven,rtercnq9nn7y0814ghe7wo2x,D. Barbir,Defender,4,2.0,3058.0,5.0,1377.0,64.0,34.0,,,210.0,5.0,49.0,455.0,3.0,14.0,133.0,4.0,39.0,733.0,4.0,127.0,2.0,20.0,351.0,8.0,1510.0,9.0,112.0,683.0,34.0,,16.0,157.0,638.0,22.0,172.0,,1759.0,63.0,194.0,34.0,120.0,16.0,13.0,883.0,5.0,13.0,48.0,1.0,8.0,2.0,27.0,47.0,219.0,10.0,49.0,,,39.0,4.0,27.0,83.0,258.0,1861.0,72.0,98.0,19.0,13.0,11.0,37.0,11.0,9.0,19.0,9.0,2456.0,34.0,2.0,1421.0,198.0,35.0,1.0,11.0,273.0,14.0,,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
USA_USL_Championship,2023,Indy Eleven,2co6fedrz8anjzy9ise76dplh,J. Blake,Midfielder,8,5.0,2368.0,17.0,1059.0,136.0,22.0,1.0,,285.0,1.0,17.0,363.0,3.0,51.0,50.0,9.0,26.0,426.0,31.0,246.0,3.0,2.0,203.0,17.0,1109.0,4.0,127.0,299.0,30.0,1.0,46.0,41.0,649.0,28.0,324.0,2.0,1254.0,110.0,162.0,28.0,51.0,31.0,13.0,474.0,19.0,30.0,32.0,,1.0,3.0,58.0,19.0,155.0,10.0,70.0,1.0,2.0,39.0,1.0,43.0,39.0,210.0,1312.0,16.0,158.0,1.0,34.0,14.0,6.0,7.0,19.0,51.0,6.0,1783.0,30.0,3.0,1055.0,28.0,41.0,14.0,17.0,263.0,18.0,22.0,2.0,1.0,0.0,2.0,,,,,,4.0,,3.0,9.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Indy Eleven,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,Defender,23,2.0,2589.0,2.0,1031.0,87.0,20.0,2.0,,238.0,4.0,32.0,335.0,4.0,42.0,27.0,11.0,27.0,419.0,22.0,186.0,,15.0,196.0,3.0,1058.0,10.0,131.0,170.0,32.0,,39.0,50.0,485.0,27.0,388.0,1.0,1233.0,99.0,146.0,31.0,59.0,14.0,14.0,585.0,5.0,17.0,32.0,4.0,1.0,,53.0,23.0,131.0,10.0,39.0,,,40.0,4.0,53.0,52.0,190.0,1254.0,58.0,107.0,5.0,5.0,12.0,12.0,12.0,19.0,32.0,5.0,1857.0,32.0,3.0,1039.0,198.0,41.0,8.0,22.0,277.0,16.0,1.0,,,0.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Indy Eleven,4dw662egycd9yn2e86ae4s7hl,C. Chapman-Page,Defender,5,1.0,1396.0,6.0,700.0,25.0,15.0,1.0,,130.0,1.0,39.0,118.0,4.0,23.0,35.0,9.0,19.0,302.0,5.0,76.0,1.0,2.0,106.0,2.0,735.0,3.0,90.0,163.0,20.0,1.0,18.0,35.0,211.0,14.0,343.0,3.0,809.0,51.0,71.0,17.0,50.0,6.0,7.0,524.0,1.0,2.0,24.0,,3.0,1.0,1.0,17.0,60.0,10.0,12.0,,,15.0,1.0,1.0,54.0,57.0,841.0,46.0,40.0,9.0,8.0,,11.0,,3.0,4.0,5.0,1029.0,20.0,,706.0,8.0,21.0,7.0,1.0,33.0,7.0,2.0,0.0,1.0,0.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Indy Eleven,250rfwm4hrswrakp9ql5qvh1w,B. Chavarria,Midfielder,32,,3.0,,6.0,,,,,,,,,,,,,,1.0,,,,,,,6.0,,,2.0,1.0,,,,4.0,,2.0,1.0,6.0,,,,,,,2.0,,,,,,,,1.0,1.0,10.0,,,,,,,,,6.0,,,,,,,,,,,7.0,1.0,,6.0,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Indy Eleven,1nl79aq9il743hgoaijmupmmt,E. Collier,Forward,0,2.0,881.0,5.0,148.0,60.0,19.0,,,139.0,3.0,18.0,148.0,4.0,15.0,2.0,2.0,16.0,79.0,2.0,102.0,2.0,1.0,69.0,9.0,150.0,,60.0,51.0,23.0,1.0,13.0,6.0,105.0,2.0,49.0,15.0,208.0,42.0,63.0,8.0,10.0,6.0,1.0,45.0,2.0,8.0,18.0,7.0,,2.0,4.0,1.0,30.0,10.0,13.0,,1.0,54.0,2.0,4.0,37.0,63.0,219.0,9.0,79.0,1.0,14.0,,1.0,,11.0,42.0,2.0,397.0,23.0,2.0,139.0,7.0,3.0,7.0,25.0,40.0,24.0,3.0,0.0,2.0,0.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Indy Eleven,15o19fbppmjn0ms24fpsnmk2c,C. Crawford,Goalkeeper,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Indy Eleven,e0i0n47bol0sigq7s1zdiay1,R. Dambrot,Defender,22,,1750.0,2.0,609.0,57.0,14.0,3.0,1.0,194.0,,34.0,294.0,4.0,19.0,35.0,4.0,27.0,316.0,11.0,146.0,1.0,15.0,185.0,7.0,644.0,1.0,123.0,311.0,26.0,,21.0,56.0,239.0,23.0,56.0,7.0,819.0,89.0,129.0,19.0,70.0,19.0,16.0,411.0,9.0,8.0,32.0,4.0,5.0,1.0,32.0,19.0,105.0,10.0,42.0,,,55.0,,32.0,48.0,147.0,829.0,41.0,71.0,1.0,9.0,6.0,24.0,6.0,14.0,32.0,5.0,1307.0,26.0,2.0,635.0,129.0,39.0,11.0,22.0,146.0,32.0,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Indy Eleven,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,Defender,15,2.0,2598.0,5.0,1382.0,73.0,39.0,1.0,3.0,314.0,1.0,98.0,358.0,5.0,33.0,155.0,9.0,30.0,770.0,25.0,177.0,3.0,,327.0,13.0,1537.0,7.0,202.0,447.0,31.0,,46.0,152.0,348.0,38.0,556.0,2.0,1805.0,104.0,175.0,29.0,151.0,14.0,21.0,1189.0,,3.0,36.0,,12.0,3.0,1.0,50.0,209.0,10.0,31.0,,1.0,32.0,1.0,1.0,137.0,177.0,1864.0,150.0,112.0,14.0,18.0,,52.0,,1.0,9.0,6.0,2289.0,31.0,,1485.0,3.0,59.0,2.0,5.0,91.0,12.0,1.0,0.0,3.0,1.0,,,,1.0,,,,,,,,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
