liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels lost,Successful Open Play Passes,Total Touches In Opposition Box,Interceptions,Aerial Duels won,Ground Duels won,Aerial Duels lost,Times Tackled,Starts,Open Play Passes,PutThrough/Blocked Distribution,Total Tackles,Offsides,Successful Crosses open play,Touches,Unsuccessful Short Passes,Leftside Passes,Successful Passes Opposition Half,Substitute Off,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Successful Launches,Penalty Goals Conceded,Forward Passes,Time Played,Total Fouls Won,Foul Attempted Tackle,Duels,Overruns,Unsuccessful Long Passes,Successful Passes Own Half,Appearances,Index,Total Clearances,Total Fouls Conceded,Goals Conceded Inside Box,Ground Duels,Successful Long Passes,Unsuccessful Crosses & Corners,Aerial Duels,Rightside Passes,Backward Passes,Shots Off Target (inc woodwork),Successful Crosses & Corners,Tackles Won,Total Passes,Yellow Cards,Tackles Lost,Successful Dribbles,Duels lost,Unsuccessful Passes Opposition Half,Corners Won,Throw Ins to Own Player,Games Played,Successful Short Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Total Shots,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Unsuccessful Launches,Duels won,Key Passes (Attempt Assists),Blocks,Total Losses Of Possession,Unsuccessful Passes Own Half,Winning Goal,Substitute On,Foul Won Penalty,Successful Lay-offs,Shots On Target ( inc goals ),Goals,Total Red Cards,Handballs conceded,Headed Goals,Straight Red Cards,Unsuccessful Corners into Box,Through balls,Corners Taken (incl short corners),Blocked Shots,Right Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Goal Assists,Penalties Conceded,Unsuccessful lay-offs,Hit Woodwork,Goals from Outside Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Assists (Intentional),Penalties Taken,Penalty Goals,Clearances Off the Line,Successful Corners into Box,Saves Made from Inside Box,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made,Own Goal Scored,Red Cards - 2nd Yellow,Saves made - parried,Punches,Saves made - caught,Catches,Goalkeeper Smother,Penalties Faced,Penalties Off Target,Successful Fifty Fifty,Fifty Fifty,Second Goal Assists,Saves from Penalty,Penalties Saved,Crosses not Claimed,Drops,Last Player Tackle,Other Goals
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,8ti2mugerx496c81p6p5okez9,C. González,Forward,32,64.0,199.0,72.0,3.0,81.0,48.0,65.0,28.0,20.0,317.0,24.0,12.0,3.0,1.0,591.0,108.0,71.0,161.0,3.0,19.0,118.0,8.0,13.0,,2.0,90.0,1782.0,31.0,18.0,258.0,2.0,10.0,49.0,22.0,10.0,27.0,30.0,13.0,112.0,10.0,6.0,146.0,94.0,72.0,13.0,1.0,4.0,327.0,1.0,8.0,9.0,129.0,106.0,11.0,,22.0,199.0,6.0,209.0,5.0,33.0,30.0,6.0,,3.0,129.0,21.0,1.0,202.0,18.0,2.0,2.0,1.0,5.0,20.0,7.0,,,4.0,,,2.0,,9.0,2.0,7.0,6.0,1.0,1.0,,2.0,,,2.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,d97w83jxuf5xhyeb9oiy375xx,J. González,Goalkeeper,34,2.0,45.0,,,4.0,1.0,1.0,,8.0,74.0,,1.0,,,294.0,2.0,22.0,52.0,,11.0,85.0,,,23.0,2.0,163.0,765.0,1.0,,8.0,,83.0,80.0,9.0,10.0,10.0,,9.0,3.0,78.0,,5.0,32.0,,,,,217.0,,1.0,,3.0,68.0,,,9.0,54.0,,132.0,3.0,,57.0,2.0,,38.0,5.0,1.0,,86.0,17.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,84.0,86.0,29.0,9.0,30.0,,,9.0,5.0,,6.0,1.0,4.0,,,,,,,,1.0,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,azjh11myjkof3eve62463bd62,C. Gutiérrez,Midfielder,11,92.0,244.0,28.0,5.0,4.0,55.0,22.0,48.0,15.0,312.0,43.0,24.0,1.0,15.0,635.0,56.0,129.0,192.0,11.0,17.0,71.0,32.0,16.0,,2.0,86.0,1336.0,11.0,15.0,173.0,5.0,15.0,75.0,22.0,10.0,6.0,24.0,12.0,147.0,3.0,63.0,26.0,36.0,67.0,4.0,20.0,14.0,318.0,3.0,10.0,20.0,114.0,119.0,21.0,23.0,22.0,244.0,56.0,247.0,,5.0,57.0,5.0,5.0,7.0,59.0,17.0,1.0,222.0,15.0,0.0,7.0,,2.0,1.0,,,,,,5.0,,12.0,1.0,,,,,3.0,,1.0,1.0,,,,,2.0,,,,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,c37s3tox0mpaz9fvzxum774dl,A. Iniestra,Midfielder,8,25.0,298.0,5.0,15.0,10.0,28.0,19.0,5.0,13.0,357.0,15.0,18.0,,2.0,489.0,52.0,105.0,154.0,3.0,14.0,60.0,2.0,9.0,,2.0,100.0,1205.0,7.0,10.0,82.0,1.0,8.0,154.0,16.0,10.0,15.0,14.0,9.0,53.0,23.0,,29.0,122.0,39.0,4.0,2.0,10.0,366.0,1.0,8.0,3.0,44.0,38.0,,1.0,16.0,283.0,,306.0,2.0,6.0,51.0,5.0,,3.0,38.0,5.0,5.0,76.0,22.0,1.0,3.0,,,2.0,1.0,2.0,1.0,,1.0,,,,1.0,1.0,,0.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,7vpgk94har32qgs7uswfhanyt,J. Iturbe,Forward,11,80.0,243.0,25.0,7.0,8.0,90.0,5.0,45.0,12.0,311.0,14.0,24.0,1.0,4.0,655.0,59.0,82.0,212.0,11.0,11.0,70.0,25.0,8.0,3.0,1.0,79.0,1155.0,33.0,12.0,183.0,4.0,11.0,68.0,22.0,10.0,5.0,23.0,8.0,170.0,23.0,51.0,13.0,120.0,51.0,12.0,18.0,18.0,332.0,6.0,6.0,34.0,85.0,110.0,16.0,12.0,22.0,239.0,25.0,262.0,,20.0,70.0,3.0,2.0,5.0,98.0,27.0,,203.0,11.0,0.0,10.0,1.0,2.0,8.0,2.0,,,1.0,,18.0,1.0,37.0,7.0,,1.0,0.0,2.0,1.0,,,,1.0,6.0,,1.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,31dp67pr3e23fjt8diy1u3fca,É. Lira,Midfielder,6,35.0,331.0,1.0,21.0,12.0,40.0,14.0,11.0,12.0,414.0,22.0,20.0,,,569.0,55.0,132.0,176.0,1.0,15.0,83.0,3.0,10.0,2.0,2.0,138.0,1159.0,17.0,6.0,101.0,1.0,28.0,161.0,19.0,10.0,17.0,12.0,14.0,75.0,41.0,4.0,26.0,129.0,21.0,3.0,,12.0,420.0,2.0,8.0,4.0,49.0,62.0,1.0,,19.0,296.0,4.0,337.0,4.0,3.0,71.0,1.0,,13.0,52.0,5.0,5.0,110.0,25.0,0.0,7.0,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,cm8hnzmhduddkydba7yp3tnth,L. López,Midfielder,17,26.0,168.0,1.0,11.0,4.0,21.0,1.0,7.0,5.0,200.0,10.0,11.0,,2.0,280.0,28.0,64.0,112.0,5.0,1.0,34.0,2.0,4.0,,,50.0,427.0,5.0,5.0,52.0,2.0,6.0,66.0,9.0,10.0,,5.0,1.0,47.0,15.0,10.0,5.0,71.0,21.0,,6.0,8.0,206.0,1.0,3.0,5.0,27.0,35.0,1.0,,9.0,157.0,1.0,172.0,,,13.0,,,2.0,25.0,6.0,1.0,58.0,9.0,0.0,4.0,,,,,,,,,6.0,,11.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,c7l6c6gphs8amkcwomtrku7e1,A. Mayorga,Defender,3,67.0,337.0,10.0,26.0,9.0,53.0,10.0,29.0,17.0,424.0,27.0,22.0,,2.0,861.0,53.0,25.0,193.0,2.0,18.0,89.0,14.0,15.0,5.0,2.0,207.0,1500.0,17.0,11.0,139.0,4.0,36.0,151.0,19.0,10.0,26.0,25.0,15.0,120.0,28.0,35.0,19.0,142.0,57.0,3.0,2.0,12.0,431.0,3.0,10.0,15.0,77.0,97.0,15.0,130.0,19.0,314.0,35.0,342.0,5.0,9.0,78.0,3.0,29.0,22.0,62.0,6.0,4.0,205.0,27.0,0.0,2.0,1.0,1.0,6.0,1.0,,3.0,,,,,,6.0,,1.0,1.0,0.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,631hxrs4p65gmrcp0jjaiqk4q,B. Mendoza,Midfielder,29,7.0,13.0,2.0,1.0,1.0,3.0,3.0,4.0,,27.0,2.0,2.0,1.0,,39.0,13.0,10.0,10.0,,1.0,14.0,,1.0,,,8.0,85.0,1.0,,14.0,,1.0,3.0,9.0,10.0,,2.0,1.0,10.0,1.0,,4.0,6.0,3.0,,,2.0,27.0,,,,10.0,9.0,,,9.0,12.0,,13.0,,1.0,3.0,,,,4.0,1.0,,20.0,5.0,0.0,9.0,,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,0.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,d61s8qf470gxcak2ml0oclmqy,E. Montejano,Forward,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,d1v09rh9dm9iv4z2zgbl12xg,J. Morales,Forward,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,30plearwre9n6bgb1sqpjob11,G. Moreno,Midfielder,13,1.0,8.0,1.0,1.0,2.0,2.0,,,,17.0,,1.0,,,29.0,8.0,6.0,3.0,,1.0,10.0,,,,,12.0,53.0,1.0,1.0,5.0,,2.0,8.0,3.0,10.0,3.0,1.0,1.0,3.0,1.0,,2.0,3.0,,1.0,,,21.0,,1.0,,1.0,3.0,,,3.0,10.0,,11.0,,1.0,3.0,,,1.0,4.0,1.0,1.0,10.0,7.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,dyr9r5evutpn46u7ymri3nzzd,A. Mozo,Defender,2,77.0,351.0,18.0,25.0,13.0,64.0,3.0,25.0,17.0,514.0,33.0,40.0,,13.0,983.0,112.0,230.0,210.0,5.0,19.0,164.0,16.0,6.0,2.0,3.0,231.0,1525.0,11.0,24.0,157.0,13.0,52.0,164.0,20.0,10.0,19.0,31.0,14.0,141.0,51.0,57.0,16.0,27.0,36.0,7.0,14.0,27.0,524.0,5.0,13.0,13.0,80.0,171.0,11.0,121.0,20.0,309.0,56.0,360.0,6.0,14.0,72.0,5.0,34.0,11.0,77.0,14.0,2.0,324.0,50.0,0.0,3.0,1.0,2.0,7.0,,1.0,,,,1.0,1.0,2.0,7.0,,,,,3.0,1.0,,,,1.0,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,ay425f6xppyvz8kvrrbe7mled,L. Quintana,Defender,4,9.0,181.0,1.0,13.0,6.0,11.0,11.0,4.0,6.0,212.0,2.0,5.0,,,286.0,16.0,86.0,79.0,2.0,5.0,33.0,2.0,,4.0,2.0,86.0,492.0,4.0,2.0,37.0,,17.0,111.0,7.0,10.0,21.0,5.0,4.0,20.0,30.0,,17.0,39.0,12.0,1.0,,3.0,223.0,,2.0,2.0,20.0,19.0,,2.0,7.0,160.0,,190.0,1.0,1.0,17.0,1.0,2.0,7.0,17.0,,3.0,40.0,14.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,kvtf44x72wmt58abr0kubpxw,H. Ramírez,Defender,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,2hs163bovr5bwupp1djxnq0yy,J. Rivas,Defender,14,15.0,70.0,,2.0,1.0,10.0,3.0,3.0,4.0,96.0,6.0,8.0,,,163.0,11.0,30.0,42.0,2.0,2.0,26.0,,1.0,2.0,,49.0,275.0,2.0,5.0,29.0,,15.0,29.0,5.0,10.0,3.0,6.0,2.0,25.0,9.0,10.0,4.0,8.0,10.0,,,6.0,97.0,,2.0,,18.0,30.0,3.0,11.0,5.0,62.0,10.0,71.0,1.0,,10.0,,8.0,6.0,11.0,1.0,1.0,54.0,6.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,ddlqb3l2j7t1a49wxz2ix3o5w,S. Robles,Forward,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,6z6rc1nilkcjp2opy9633juy2,J. Rodríguez,Defender,5,18.0,140.0,10.0,3.0,6.0,17.0,5.0,6.0,5.0,174.0,14.0,11.0,2.0,3.0,316.0,25.0,5.0,85.0,3.0,6.0,34.0,6.0,2.0,,,68.0,486.0,2.0,2.0,46.0,1.0,9.0,67.0,8.0,10.0,8.0,9.0,3.0,35.0,5.0,27.0,11.0,68.0,38.0,4.0,7.0,9.0,179.0,,2.0,4.0,23.0,48.0,7.0,36.0,8.0,140.0,20.0,145.0,,5.0,26.0,3.0,8.0,4.0,23.0,5.0,1.0,80.0,13.0,0.0,3.0,,,1.0,,,,,,6.0,,13.0,3.0,,,,,,,,1.0,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,cal841bb70s2f907qhwjzhc0k,J. Rodríguez,Midfielder,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,a6kw1x4kpkio8ua2zxaz7v6c5,M. Rodríguez,Midfielder,0,66.0,351.0,26.0,7.0,4.0,61.0,5.0,55.0,14.0,426.0,30.0,12.0,8.0,4.0,746.0,65.0,47.0,252.0,7.0,24.0,78.0,27.0,10.0,2.0,5.0,92.0,1227.0,20.0,5.0,136.0,8.0,13.0,135.0,17.0,10.0,1.0,10.0,19.0,127.0,18.0,58.0,9.0,166.0,136.0,5.0,24.0,8.0,441.0,,4.0,29.0,71.0,112.0,15.0,5.0,17.0,345.0,30.0,363.0,,9.0,79.0,5.0,1.0,4.0,65.0,25.0,1.0,232.0,24.0,0.0,3.0,,3.0,4.0,,,1.0,,,15.0,,31.0,8.0,,,,,7.0,,,1.0,,2.0,,,6.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,730zlb0kpah9nuhbt4cadx3h1,S. Saucedo,Midfielder,7,8.0,54.0,6.0,,1.0,14.0,1.0,3.0,2.0,65.0,3.0,1.0,,1.0,115.0,10.0,21.0,41.0,2.0,2.0,11.0,,2.0,,,7.0,201.0,8.0,3.0,24.0,,1.0,18.0,5.0,10.0,,4.0,2.0,22.0,8.0,9.0,2.0,22.0,17.0,5.0,3.0,1.0,67.0,1.0,,5.0,9.0,17.0,1.0,3.0,5.0,48.0,1.0,56.0,,5.0,8.0,,,1.0,15.0,4.0,,26.0,3.0,0.0,3.0,,1.0,,,,,,,3.0,,5.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,1jpfi8sd3h425wyqpbd483e5m,J. Suárez Cortés,Midfielder,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,30tahp4p6wg3p8tyjji95ievp,A. Talavera,Goalkeeper,1,3.0,136.0,,,11.0,4.0,1.0,,15.0,165.0,,,,,533.0,,61.0,60.0,,13.0,99.0,,,21.0,1.0,228.0,1302.0,7.0,1.0,19.0,,99.0,182.0,15.0,10.0,13.0,2.0,9.0,7.0,88.0,,12.0,52.0,,,,,341.0,3.0,,,4.0,92.0,,,15.0,154.0,,242.0,4.0,,158.0,4.0,,25.0,15.0,2.0,,107.0,7.0,0.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,39.0,155.0,102.0,44.0,17.0,56.0,,1.0,19.0,4.0,2.0,12.0,2.0,3.0,,,,,2.0,2.0,,2.0,,
Mexico_Liga_MX,2020-2021,Club Universidad Nacional,54imt0lkrhtkk0a474yj0gafp,E. Velarde,Defender,18,40.0,348.0,2.0,17.0,13.0,37.0,15.0,11.0,13.0,429.0,13.0,24.0,,6.0,682.0,46.0,32.0,158.0,4.0,18.0,83.0,7.0,5.0,3.0,5.0,181.0,1160.0,13.0,15.0,105.0,,37.0,206.0,14.0,10.0,16.0,22.0,13.0,77.0,24.0,7.0,28.0,168.0,60.0,3.0,6.0,18.0,441.0,3.0,6.0,,55.0,54.0,,83.0,14.0,334.0,7.0,358.0,3.0,4.0,47.0,5.0,16.0,13.0,50.0,6.0,3.0,129.0,36.0,0.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
