root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Costa Rica Under 17,Costa_Rica_Under_17,45l5v8f49ss8dzf6hdfavc74k,C. Montero,Forward,10,,56.0,1.0,49.0,4.0,2.0,1.0,1.0,58.0,2.0,10.0,7.0,4.0,3.0,90.0,1.0,4.0,3.0,22.0,3.0,9.0,2.0,26.0,29.0,29.0,28.0,9.0,26.0,114.0,70.0,4.0,77.0,28.0,29.0,2.0,,11.0,227.0,66.0,37.0,1.0,50.0,5.0,1.0,100.0,,68.0,19.0,2.0,277.0,11.0,1.0,15.0,25.0,15.0,0.0,8.0,12.0,4.0,1.0,15.0,3.0,,,3.0,13.0,11.0,2.0,3.0,,,,,,7.0,,,,16.0,10.0,10.0,,,,,,,,,,,,,6.0,2.0,,,2.0,,,,,,,,,,,,5.0,,3.0,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Costa Rica Under 17,Costa_Rica_Under_17,37t1c7xwszv12s5htbfe2dul0,R. Bustos,Midfielder,8,2.0,38.0,2.0,28.0,1.0,6.0,,1.0,44.0,4.0,10.0,4.0,9.0,5.0,52.0,4.0,4.0,2.0,12.0,3.0,14.0,4.0,19.0,18.0,22.0,18.0,4.0,27.0,92.0,45.0,4.0,63.0,20.0,22.0,6.0,,3.0,169.0,60.0,29.0,4.0,33.0,11.0,,85.0,,56.0,3.0,2.0,285.0,10.0,1.0,21.0,20.0,7.0,1.0,3.0,5.0,5.0,2.0,7.0,4.0,,,1.0,4.0,11.0,2.0,7.0,,1.0,2.0,,,4.0,1.0,1.0,,4.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Costa Rica Under 17,Costa_Rica_Under_17,2f2gm2oxr7e66vws9ctwbet5g,E. Garita,Goalkeeper,1,,1.0,1.0,17.0,,1.0,,2.0,2.0,,10.0,9.0,,,26.0,,4.0,4.0,,4.0,,,,31.0,2.0,,,26.0,106.0,10.0,4.0,80.0,1.0,,11.0,,19.0,144.0,61.0,26.0,,49.0,,6.0,57.0,,45.0,,2.0,390.0,26.0,6.0,70.0,40.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,46.0,1.0,10.0,1.0,5.0,37.0,,6.0,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Costa Rica Under 17,Costa_Rica_Under_17,7maigi2rdsc7zcifmrsdexwr8,D. Aguilar,Midfielder,5,3.0,14.0,1.0,16.0,,2.0,3.0,2.0,16.0,4.0,10.0,5.0,5.0,5.0,25.0,,4.0,3.0,3.0,2.0,4.0,3.0,15.0,16.0,9.0,6.0,2.0,19.0,71.0,23.0,4.0,51.0,8.0,7.0,,,7.0,111.0,44.0,20.0,1.0,32.0,6.0,1.0,70.0,,50.0,1.0,,183.0,5.0,2.0,28.0,17.0,1.0,0.0,,1.0,2.0,1.0,1.0,2.0,,1.0,3.0,4.0,2.0,2.0,2.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Costa Rica Under 17,Costa_Rica_Under_17,2dilmvgopqwwxuc8ej5mkl4ic,M. Castro,Forward,13,1.0,11.0,,15.0,1.0,2.0,,1.0,13.0,1.0,10.0,,1.0,,22.0,1.0,2.0,1.0,2.0,1.0,2.0,,9.0,9.0,3.0,8.0,1.0,8.0,33.0,13.0,2.0,20.0,3.0,10.0,3.0,,4.0,51.0,16.0,13.0,2.0,14.0,2.0,1.0,33.0,,20.0,2.0,,78.0,4.0,,8.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Costa Rica Under 17,Costa_Rica_Under_17,2qppysxegulhzadlh4z4t3wus,S. Albritton,Forward,7,,22.0,3.0,18.0,,8.0,,2.0,30.0,5.0,10.0,1.0,2.0,2.0,37.0,,3.0,3.0,9.0,4.0,12.0,,16.0,9.0,7.0,18.0,1.0,9.0,42.0,14.0,3.0,24.0,4.0,23.0,1.0,,1.0,88.0,23.0,18.0,5.0,12.0,14.0,,34.0,,16.0,1.0,2.0,277.0,2.0,,10.0,3.0,1.0,0.0,,7.0,9.0,,2.0,3.0,,,1.0,2.0,20.0,2.0,9.0,,,2.0,,,3.0,2.0,0.0,,,,1.0,,,,,,,,,,,,,2.0,,6.0,,,,,,,,,,,2.0,2.0,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Costa Rica Under 17,Costa_Rica_Under_17,4a7zvymnsu444xfhd5h19xxqs,W. Ramírez,Forward,16,29.0,29.0,4.0,47.0,,5.0,1.0,2.0,34.0,,10.0,11.0,6.0,5.0,77.0,1.0,4.0,4.0,11.0,4.0,18.0,5.0,27.0,7.0,16.0,17.0,2.0,58.0,168.0,67.0,4.0,117.0,12.0,18.0,10.0,,30.0,265.0,87.0,51.0,1.0,85.0,2.0,10.0,160.0,2.0,111.0,7.0,2.0,375.0,24.0,9.0,54.0,26.0,4.0,0.0,4.0,7.0,5.0,,6.0,3.0,,1.0,1.0,6.0,5.0,1.0,2.0,,4.0,,,,1.0,,,,,,7.0,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Costa Rica Under 17,Costa_Rica_Under_17,b1acygktb849qgiye4yu0raj8,D. Ampié,Defender,15,2.0,6.0,2.0,2.0,,3.0,,,9.0,1.0,10.0,3.0,,,11.0,,2.0,,1.0,,6.0,1.0,4.0,5.0,4.0,4.0,,8.0,27.0,16.0,2.0,22.0,2.0,5.0,,,1.0,42.0,21.0,5.0,1.0,8.0,1.0,,27.0,3.0,22.0,,,44.0,1.0,1.0,8.0,5.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Costa Rica Under 17,Costa_Rica_Under_17,21ajdze7zhcbshxzafog1c55g,R. Peña,Forward,12,,17.0,1.0,14.0,,2.0,,1.0,19.0,1.0,10.0,5.0,6.0,5.0,26.0,1.0,3.0,2.0,3.0,2.0,14.0,6.0,14.0,19.0,10.0,8.0,,16.0,71.0,21.0,3.0,53.0,9.0,9.0,2.0,,2.0,103.0,51.0,18.0,1.0,22.0,1.0,,70.0,,52.0,1.0,1.0,200.0,4.0,3.0,33.0,13.0,3.0,0.0,1.0,,3.0,1.0,3.0,2.0,,2.0,2.0,2.0,1.0,2.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Costa Rica Under 17,Costa_Rica_Under_17,anjfeh8wo992icfbldlomb8k4,Ó. Segura,Forward,9,1.0,10.0,7.0,17.0,,15.0,,,25.0,3.0,10.0,2.0,2.0,2.0,27.0,,4.0,1.0,3.0,,9.0,1.0,18.0,9.0,11.0,6.0,1.0,12.0,44.0,20.0,4.0,26.0,4.0,14.0,,,,77.0,26.0,18.0,8.0,14.0,5.0,,42.0,,25.0,1.0,,160.0,,4.0,6.0,,1.0,0.0,,1.0,2.0,3.0,4.0,2.0,,,,,9.0,,2.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
