liga,temporada,equipo,id,nombre,posicion,dorsal,Open Play Passes,Substitute On,Successful Open Play Passes,Successful Short Passes,Games Played,Successful Passes Opposition Half,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Forward Passes,Appearances,Index,Touches,Home Goals,Away Goals,Winning Goal,Duels lost,Ground Duels,Ground Duels won,Total Shots,Unsuccessful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Launches,Recoveries,Unsuccessful Long Passes,Clean Sheets,Times Tackled,Unsuccessful Passes Own Half,Total Touches In Opposition Box,Aerial Duels won,Blocks,Successful Passes Own Half,Goals Conceded Outside Box,Interceptions,Ground Duels lost,Total Clearances,Foul Attempted Tackle,Leftside Passes,Backward Passes,Rightside Passes,PutThrough/Blocked Distribution,Aerial Duels,Tackles Won,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Duels,Goals Conceded,Successful Dribbles,Total Fouls Conceded,Goals Conceded Inside Box,Starts,Total Tackles,Shots Off Target (inc woodwork),Successful Long Passes,Duels won,Total Losses Of Possession,Total Fouls Won,PutThrough/Blocked Distribution Won,Shots On Target ( inc goals ),Blocked Shots,Yellow Cards,Offsides,Unsuccessful Crosses & Corners,Aerial Duels lost,Goals,Attempts from Set Pieces,Unsuccessful Crosses open play,Substitute Off,Goals from Inside Box,Tackles Lost,Key Passes (Attempt Assists),Left Foot Goals,GK Unsuccessful Distribution,Saves Made from Inside Box,Saves Made,GK Successful Distribution,Through balls,Corners Won,Goal Assists,Assists (Intentional),Successful Lay-offs,Throw Ins to Own Player,Right Foot Goals,Corners Taken (incl short corners),Goals from Outside Box,Unsuccessful Corners into Box,Second Goal Assists,Successful Launches,Successful Crosses & Corners,Successful Crosses open play,Foul Won Penalty,Handballs conceded,Successful Corners into Box,Penalties Taken,Penalty Goals,Throw Ins to Opposition Player,Saves made - parried,Punches,Catches,Goalkeeper Smother,Saves Made from Outside Box,Clearances Off the Line,Hit Woodwork,Penalty Goals Conceded,Drops,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Unsuccessful lay-offs,Headed Goals
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,bmnmlbq9uk9c7p1sxc09shl1x,Y. Gómez,Defender,28,85.0,,59.0,53.0,3.0,15.0,90.0,62.0,265.0,44.0,3.0,10.0,137.0,0.0,0.0,0.0,8.0,19.0,13.0,1.0,16.0,28.0,6.0,21.0,12.0,1.0,1.0,16.0,1.0,4.0,2.0,47.0,,12.0,6.0,11.0,1.0,15.0,11.0,20.0,9.0,6.0,8.0,12.0,1.0,25.0,3.0,,4.0,3.0,3.0,12.0,1.0,9.0,17.0,30.0,1.0,6.0,,,,,,2.0,,,,1.0,,4.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,errrv56acc41z74f8kumo7qlm,D. Leyva,Midfielder,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,mldj6mad0djmavnyrt1xdyhh,N. Lodeiro,Midfielder,10,23.0,1.0,15.0,16.0,1.0,6.0,24.0,16.0,25.0,9.0,1.0,10.0,34.0,1.0,0.0,0.0,4.0,5.0,2.0,2.0,6.0,8.0,,3.0,2.0,,2.0,2.0,,,,10.0,,1.0,3.0,,1.0,3.0,7.0,5.0,,1.0,,7.0,,6.0,,1.0,1.0,,,,1.0,,2.0,11.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,61rlxmejof8zjv8uw3sk1l045,J. Medranda,Defender,94,43.0,2.0,27.0,24.0,3.0,11.0,43.0,27.0,116.0,17.0,3.0,10.0,81.0,0.0,0.0,0.0,8.0,13.0,6.0,,13.0,16.0,2.0,14.0,3.0,,2.0,6.0,1.0,,,16.0,,6.0,7.0,4.0,1.0,,6.0,20.0,6.0,1.0,3.0,12.0,,14.0,1.0,1.0,2.0,1.0,1.0,5.0,,3.0,6.0,23.0,,6.0,,,,,2.0,1.0,,,2.0,1.0,,2.0,,,,,,,,,1.0,1.0,,5.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,8nj6cwoz4a94rcm59iq4f83x1,João Paulo,Midfielder,6,156.0,,129.0,128.0,3.0,76.0,174.0,145.0,270.0,79.0,3.0,10.0,239.0,0.0,0.0,0.0,21.0,38.0,19.0,3.0,22.0,29.0,2.0,27.0,7.0,2.0,3.0,8.0,1.0,5.0,,71.0,,11.0,19.0,,6.0,29.0,19.0,47.0,5.0,7.0,8.0,34.0,2.0,45.0,3.0,1.0,10.0,3.0,3.0,13.0,2.0,17.0,24.0,48.0,6.0,3.0,1.0,1.0,1.0,,13.0,2.0,,,4.0,,,5.0,2.0,,,,,,1.0,,,,,,,11.0,,8.0,1.0,3.0,2.0,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,4f237zjh1b2fpw4mjo6ai3x79,F. Montero,Forward,12,83.0,,59.0,46.0,3.0,38.0,83.0,59.0,209.0,29.0,3.0,10.0,117.0,1.0,0.0,0.0,13.0,19.0,10.0,5.0,16.0,24.0,2.0,21.0,8.0,,3.0,4.0,3.0,4.0,,21.0,,2.0,9.0,1.0,1.0,13.0,14.0,27.0,4.0,8.0,4.0,20.0,,27.0,1.0,1.0,4.0,1.0,3.0,5.0,4.0,13.0,14.0,34.0,4.0,1.0,1.0,,1.0,,,4.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,7eqfde3gktznwi6ngtq6jjzdh,S. O'Neill,Defender,27,85.0,,67.0,59.0,3.0,23.0,87.0,69.0,263.0,39.0,3.0,10.0,118.0,0.0,0.0,0.0,12.0,9.0,3.0,,7.0,18.0,8.0,11.0,11.0,2.0,2.0,7.0,1.0,7.0,5.0,46.0,,4.0,6.0,9.0,2.0,10.0,7.0,31.0,1.0,13.0,2.0,11.0,1.0,22.0,2.0,,2.0,2.0,3.0,3.0,,10.0,10.0,21.0,,,,,,,,6.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,3oca1lvb4fr3l6efbstc8k6ad,S. Richey,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,1n0l8r7kj88y4k7tfaolsrkkp,C. Roldan,Midfielder,7,101.0,,82.0,83.0,3.0,55.0,103.0,84.0,270.0,20.0,3.0,10.0,149.0,0.0,1.0,0.0,17.0,21.0,9.0,2.0,15.0,19.0,2.0,17.0,4.0,2.0,7.0,6.0,9.0,12.0,,31.0,,4.0,12.0,3.0,2.0,49.0,14.0,20.0,3.0,17.0,2.0,20.0,2.0,38.0,3.0,3.0,3.0,3.0,3.0,3.0,,1.0,21.0,39.0,4.0,1.0,2.0,,1.0,2.0,7.0,5.0,1.0,,7.0,,1.0,1.0,8.0,1.0,,,,,,3.0,2.0,1.0,2.0,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,7ow3xv8u8vzjfis6fn1p7n4dl,A. Roldan,Midfielder,16,101.0,,68.0,67.0,3.0,28.0,102.0,69.0,269.0,40.0,3.0,10.0,167.0,0.0,0.0,0.0,13.0,21.0,10.0,1.0,22.0,33.0,8.0,14.0,11.0,1.0,2.0,13.0,3.0,5.0,1.0,41.0,,4.0,11.0,7.0,1.0,45.0,16.0,1.0,6.0,7.0,4.0,25.0,1.0,28.0,3.0,,2.0,3.0,3.0,5.0,1.0,2.0,15.0,46.0,5.0,5.0,,,,,5.0,2.0,,,5.0,1.0,,1.0,,,,,,,,1.0,,,,17.0,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,7sxvghmpl7ccadec9hr3f5239,K. Rowe,Midfielder,22,104.0,,72.0,70.0,3.0,35.0,105.0,72.0,241.0,44.0,3.0,10.0,158.0,0.0,0.0,0.0,13.0,24.0,14.0,,27.0,33.0,3.0,17.0,6.0,,2.0,11.0,1.0,4.0,1.0,39.0,,4.0,10.0,,4.0,24.0,10.0,27.0,9.0,7.0,4.0,26.0,2.0,31.0,2.0,3.0,5.0,2.0,3.0,7.0,,2.0,18.0,49.0,4.0,2.0,,,1.0,,4.0,3.0,,,4.0,3.0,,3.0,3.0,,,,,,,2.0,,,,2.0,,,,,,,2.0,2.0,,,,,,5.0,,,,,,,,1.0,,,,,,,
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,6ft63hosdmcpobphldpmkn1sl,R. Ruidíaz,Forward,9,60.0,,45.0,48.0,3.0,29.0,65.0,50.0,264.0,12.0,3.0,10.0,120.0,2.0,0.0,2.0,17.0,28.0,13.0,10.0,15.0,15.0,,8.0,,1.0,11.0,2.0,13.0,2.0,,21.0,,,15.0,1.0,3.0,23.0,17.0,13.0,2.0,4.0,1.0,14.0,7.0,32.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,15.0,35.0,8.0,1.0,5.0,5.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,3.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,90ij057q6p0us957s28gx1905,B. Smith,Defender,11,46.0,1.0,29.0,29.0,3.0,14.0,46.0,29.0,154.0,16.0,3.0,10.0,93.0,0.0,0.0,0.0,7.0,15.0,8.0,,14.0,17.0,3.0,11.0,3.0,,6.0,8.0,2.0,2.0,1.0,15.0,,1.0,7.0,5.0,1.0,3.0,14.0,13.0,6.0,2.0,5.0,13.0,4.0,17.0,2.0,2.0,1.0,2.0,2.0,5.0,,,10.0,29.0,1.0,3.0,,,,,4.0,,,,4.0,2.0,,,,,,,,,,1.0,,,,10.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,
Concacaf_Leagues_Cup_2019_2022,2021,Seattle Sounders FC,4ctqowp9o7mwhajsc4gucql0p,N. Tolo,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
