liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,Tampa Bay Rowdies,vgezof866rrausmdtsk6tn8p,D. Acoff,Defender,26,2.0,10.0,2.0,11.0,5.0,6.0,20.0,10.0,2.0,,,8.0,3.0,5.0,,,30.0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,26.0,19.0,10.0,24.0,3.0,81.0,2.0,1.0,1.0,12.0,30.0,26.0,3.0,2.0,4.0,57.0,6.0,3.0,0.0,3.0,2.0,1.0,,9.0,2.0,,,,2.0,2.0,1.0,,1.0,6.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Tampa Bay Rowdies,9lqozbr0ghw2fhep938p8snah,R. Cicerone,Forward,10,1.0,1.0,6.0,1.0,,1.0,9.0,4.0,1.0,,,1.0,,1.0,,,11.0,3.0,,,3.0,6.0,,,,,,1.0,8.0,5.0,3.0,7.0,,28.0,,,,4.0,11.0,8.0,,6.0,3.0,16.0,3.0,3.0,0.0,,,,,,,,,,,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Tampa Bay Rowdies,6u93ok0drr4byri2lu5g6rq0a,E. Conway,Forward,7,2.0,6.0,9.0,11.0,7.0,4.0,24.0,9.0,2.0,1.0,1.0,8.0,6.0,2.0,,1.0,28.0,5.0,1.0,1.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,,23.0,20.0,4.0,21.0,,80.0,3.0,,1.0,11.0,28.0,23.0,1.0,4.0,5.0,42.0,5.0,5.0,0.0,3.0,1.0,,2.0,3.0,1.0,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Tampa Bay Rowdies,vhjelesjaxtgjcgfv7yxp2lm,S. Cruz,Midfielder,30,1.0,12.0,,3.0,2.0,1.0,13.0,15.0,1.0,,,3.0,2.0,1.0,,4.0,45.0,,1.0,,2.0,10.0,5.0,1.0,1.0,1.0,1.0,,41.0,25.0,18.0,42.0,1.0,68.0,1.0,,,5.0,46.0,42.0,1.0,,4.0,49.0,4.0,4.0,0.0,,,,,9.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Tampa Bay Rowdies,aur71sievd8d2fnrumu3xf6c,N. Dossantos,Defender,62,2.0,9.0,22.0,8.0,2.0,6.0,7.0,63.0,2.0,1.0,1.0,4.0,,4.0,2.0,,131.0,8.0,,,13.0,52.0,,2.0,,,,,124.0,51.0,86.0,129.0,2.0,180.0,,,2.0,7.0,144.0,137.0,2.0,,7.0,163.0,3.0,1.0,0.0,4.0,2.0,2.0,,20.0,9.0,1.0,4.0,,,,,,,,,1.0,6.0,,,,,,,,,3.0,,,,,,,,,,,,8.0,2.0,9.0,9.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Tampa Bay Rowdies,8wu9zdhva2wiifze23e832puy,K. Henderlong,Forward,14,2.0,5.0,2.0,11.0,8.0,3.0,19.0,,2.0,1.0,1.0,8.0,5.0,3.0,,1.0,10.0,2.0,,,1.0,3.0,1.0,1.0,1.0,,,,7.0,5.0,3.0,8.0,1.0,81.0,1.0,,2.0,10.0,11.0,8.0,1.0,10.0,3.0,28.0,3.0,3.0,1.0,3.0,3.0,,2.0,3.0,,2.0,,1.0,,,,3.0,1.0,,1.0,4.0,,,,,1.0,,,,,,,2.0,2.0,2.0,1.0,,2.0,0.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Tampa Bay Rowdies,56txiyhvsvhudyr1b21rznmjt,L. Hilton,Midfielder,4,2.0,21.0,27.0,8.0,6.0,2.0,15.0,29.0,2.0,1.0,1.0,8.0,6.0,2.0,1.0,4.0,94.0,8.0,1.0,1.0,4.0,21.0,4.0,1.0,,,,,87.0,56.0,31.0,82.0,1.0,112.0,1.0,1.0,1.0,12.0,94.0,87.0,1.0,1.0,7.0,108.0,6.0,3.0,0.0,,,,3.0,23.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,,,3.0,4.0,,,3.0,,,,,,2.0,,,,,,,,,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Tampa Bay Rowdies,bf62jywvtibdvh7ky0pgirr9x,Mattheus Oliveira,Midfielder,17,2.0,29.0,12.0,9.0,3.0,6.0,36.0,19.0,2.0,,,6.0,3.0,3.0,,3.0,76.0,7.0,3.0,,8.0,17.0,4.0,2.0,2.0,2.0,2.0,1.0,65.0,49.0,20.0,64.0,1.0,134.0,1.0,1.0,,16.0,78.0,67.0,2.0,7.0,11.0,96.0,15.0,8.0,0.0,3.0,,,,13.0,,2.0,,1.0,4.0,3.0,1.0,2.0,,,,4.0,3.0,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,3.0,3.0,,,,,,,,,,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Tampa Bay Rowdies,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,Midfielder,16,2.0,6.0,6.0,10.0,6.0,4.0,18.0,12.0,2.0,1.0,1.0,9.0,5.0,4.0,,,31.0,4.0,,,2.0,8.0,,,,1.0,1.0,1.0,26.0,20.0,8.0,27.0,1.0,65.0,1.0,,1.0,10.0,32.0,27.0,2.0,3.0,5.0,46.0,6.0,3.0,0.0,1.0,1.0,,3.0,6.0,,4.0,,,1.0,1.0,,,2.0,,,3.0,2.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Tampa Bay Rowdies,21y2ogvprtdai47j36w9m22cq,M. Myers,Forward,9,2.0,1.0,4.0,13.0,5.0,8.0,14.0,5.0,2.0,,,10.0,4.0,6.0,,2.0,13.0,3.0,,,2.0,3.0,2.0,1.0,1.0,,,,8.0,7.0,1.0,7.0,2.0,107.0,2.0,1.0,4.0,13.0,13.0,8.0,2.0,9.0,5.0,32.0,2.0,5.0,1.0,3.0,1.0,,,4.0,,1.0,3.0,,,,,3.0,1.0,,1.0,3.0,,,,,1.0,,,,,,,2.0,1.0,2.0,,,0.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
