liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,St. Louis City SC,5so1rc8nkdo0wg9r496w3dvpx,R. Alm,Midfielder,21,7.0,3.0,109.0,102.0,5.0,57.0,14.0,1.0,6.0,17.0,24.0,22.0,3.0,10.0,1.0,55.0,11.0,,2.0,26.0,13.0,20.0,3.0,1.0,19.0,13.0,52.0,7.0,17.0,143.0,10.0,207.0,64.0,13.0,,25.0,10.0,49.0,15.0,44.0,60.0,8.0,,,85.0,365.0,4.0,6.0,9.0,25.0,13.0,1.0,36.0,11.0,68.0,13.0,20.0,3.0,49.0,19.0,11.0,9.0,1.0,204.0,74.0,6.0,839.0,134.0,123.0,140.0,35.0,1.0,1.0,1.0,2.0,2.0,,1.0,6.0,,1.0,2.0,,,2.0,2.0,,,3.0,,1.0,11.0,1.0,,9.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,St. Louis City SC,2xewnia49fvj3u2x3y8tfq2ju,S. Becher,Forward,11,6.0,1.0,98.0,50.0,3.0,37.0,12.0,,,,28.0,29.0,,9.0,,27.0,6.0,,6.0,22.0,4.0,9.0,,,4.0,4.0,48.0,,,86.0,10.0,123.0,37.0,5.0,,10.0,17.0,43.0,13.0,36.0,58.0,3.0,1.0,,70.0,234.0,,2.0,2.0,27.0,3.0,,27.0,10.0,32.0,13.0,9.0,,40.0,12.0,15.0,3.0,1.0,113.0,26.0,5.0,549.0,84.0,92.0,76.0,16.0,1.0,,1.0,,,,4.0,10.0,,,4.0,,,3.0,,,,3.0,,,5.0,1.0,,1.0,2.0,2.0,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
USA_MLS,2024,St. Louis City SC,44dbtinm8mrwjohk5q1byyiy2,N. Blom,Midfielder,6,6.0,4.0,74.0,179.0,3.0,50.0,17.0,,4.0,7.0,9.0,11.0,,3.0,2.0,133.0,11.0,2.0,2.0,87.0,10.0,16.0,,,16.0,12.0,65.0,13.0,7.0,328.0,12.0,391.0,63.0,18.0,,17.0,11.0,33.0,19.0,149.0,35.0,1.0,1.0,,65.0,507.0,4.0,16.0,9.0,5.0,7.0,,32.0,2.0,52.0,7.0,16.0,,39.0,13.0,2.0,5.0,3.0,376.0,106.0,3.0,877.0,319.0,97.0,313.0,63.0,2.0,,0.0,,,,,7.0,1.0,1.0,1.0,,,1.0,,,,,,,7.0,2.0,,3.0,0.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,St. Louis City SC,7y56q44sss2o7my2surg4kzit,R. Bürki,Goalkeeper,1,1.0,,10.0,153.0,31.0,8.0,50.0,239.0,,1.0,6.0,,,1.0,,635.0,32.0,,,206.0,,32.0,,69.0,,,,308.0,1.0,692.0,14.0,1008.0,316.0,53.0,,,2.0,1.0,55.0,539.0,1.0,1.0,7.0,,4.0,1293.0,191.0,,232.0,,,170.0,3.0,,264.0,6.0,32.0,,9.0,,,,5.0,696.0,167.0,2.0,2822.0,460.0,323.0,510.0,231.0,5.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,53.0,67.0,11.0,102.0,34.0,22.0,,,,,,,37.0,,1.0,1.0,7.0,6.0,1.0,,,,,
USA_MLS,2024,St. Louis City SC,7uv8k6pqob0xqw7zchsfxk4ix,C. Durkin,Midfielder,8,8.0,10.0,278.0,421.0,36.0,152.0,42.0,,24.0,19.0,66.0,26.0,10.0,17.0,4.0,415.0,26.0,5.0,7.0,203.0,37.0,28.0,8.0,10.0,67.0,43.0,130.0,89.0,19.0,770.0,12.0,1011.0,241.0,52.0,,50.0,38.0,102.0,47.0,357.0,126.0,10.0,6.0,,212.0,1414.0,42.0,39.0,63.0,40.0,32.0,,110.0,6.0,208.0,42.0,28.0,8.0,152.0,58.0,24.0,2.0,2.0,997.0,263.0,20.0,2261.0,707.0,334.0,757.0,131.0,5.0,1.0,0.0,2.0,1.0,,,6.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,4.0,1.0,,6.0,0.0,1.0,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2024,St. Louis City SC,60z63hezwwosjnhvamcwxtre1,N. Dyhr,Defender,44,,,15.0,13.0,5.0,14.0,4.0,,1.0,1.0,3.0,2.0,,,15.0,35.0,2.0,,,18.0,2.0,5.0,1.0,1.0,2.0,1.0,4.0,6.0,1.0,37.0,8.0,57.0,20.0,7.0,,3.0,3.0,7.0,4.0,25.0,9.0,,,,12.0,102.0,4.0,,5.0,1.0,1.0,,5.0,2.0,14.0,1.0,5.0,1.0,6.0,4.0,2.0,3.0,1.0,57.0,,1.0,136.0,32.0,33.0,37.0,6.0,,9.0,0.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,St. Louis City SC,emzxhx2ki2r67c5l33hfv8844,J. Girdwood-Reich,Midfielder,3,1.0,,16.0,31.0,1.0,7.0,2.0,,1.0,,4.0,1.0,,,2.0,23.0,1.0,1.0,,13.0,3.0,8.0,,1.0,4.0,3.0,13.0,4.0,,69.0,10.0,80.0,11.0,4.0,,3.0,1.0,7.0,4.0,38.0,9.0,,,,12.0,101.0,2.0,2.0,2.0,,3.0,,5.0,1.0,7.0,2.0,8.0,,7.0,3.0,2.0,7.0,1.0,80.0,31.0,1.0,145.0,67.0,13.0,69.0,8.0,2.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,St. Louis City SC,9k050zmkegfu3gdw2b4g4uwwk,C. Glover,Forward,46,,,9.0,2.0,1.0,5.0,1.0,,,,6.0,,,3.0,,2.0,,,2.0,2.0,1.0,5.0,,,,,2.0,,,3.0,15.0,8.0,5.0,1.0,,,2.0,1.0,1.0,1.0,5.0,1.0,,,3.0,15.0,,,,4.0,,,2.0,,4.0,2.0,5.0,,4.0,1.0,4.0,5.0,,7.0,2.0,,50.0,3.0,5.0,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,St. Louis City SC,4v3o4yemj0frzgkxez1zg51w5,M. Hartel,Midfielder,17,8.0,3.0,54.0,192.0,11.0,51.0,13.0,,4.0,19.0,4.0,12.0,3.0,12.0,7.0,97.0,9.0,2.0,5.0,128.0,2.0,9.0,3.0,,11.0,7.0,91.0,8.0,8.0,312.0,10.0,371.0,59.0,15.0,,16.0,9.0,22.0,17.0,135.0,25.0,7.0,1.0,,50.0,521.0,3.0,6.0,12.0,28.0,3.0,,28.0,9.0,63.0,1.0,9.0,15.0,29.0,3.0,3.0,,1.0,361.0,55.0,13.0,810.0,300.0,106.0,303.0,46.0,4.0,1.0,2.0,5.0,3.0,,3.0,6.0,,,3.0,12.0,1.0,3.0,5.0,10.0,1.0,2.0,,,,,23.0,3.0,1.0,2.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS,2024,St. Louis City SC,7fpjrqc5obhk5rfmr90yf61w4,K. Hiebert,Defender,22,1.0,1.0,122.0,163.0,58.0,74.0,27.0,17.0,9.0,4.0,62.0,7.0,2.0,7.0,25.0,285.0,14.0,12.0,1.0,243.0,3.0,20.0,1.0,12.0,28.0,19.0,54.0,57.0,4.0,583.0,13.0,714.0,131.0,51.0,,19.0,6.0,26.0,31.0,421.0,51.0,6.0,1.0,,60.0,943.0,34.0,17.0,26.0,14.0,9.0,17.0,34.0,3.0,84.0,37.0,20.0,1.0,71.0,12.0,25.0,6.0,3.0,683.0,132.0,4.0,1362.0,557.0,165.0,553.0,52.0,4.0,16.0,0.0,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,
