root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Blocks,Successful Lay-offs,Goals,Successful Crosses & Corners,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Successful Dribbles,Total Shots,Successful Corners into Box,Blocked Shots,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Total Touches In Opposition Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Total Fouls Won,Unsuccessful Dribbles,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Tackles Lost,Shots Off Target (inc woodwork),Substitute Off,Saves Made,GK Successful Distribution,Successful Launches,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Offsides,Unsuccessful lay-offs,Successful Crosses open play,Goals from Inside Box,Right Foot Goals,Other Goals,Clearances Off the Line,Hit Woodwork,Headed Goals,Penalties Taken,Goalkeeper Smother,Penalty Goals Conceded,Crosses not Claimed,Penalties Saved,Penalties Faced,Saves from Penalty,Penalties Conceded,Total Red Cards,Straight Red Cards,Set Pieces Goals,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Second Goal Assists,Foul Won Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Curaçao,Curaçao,adhfs6658xx5hpxur1496kv6d,D. Lachman,Defender,0,,270.0,1.0,129.0,,11.0,33.0,3.0,8.0,,19.0,85.0,4.0,9.0,135.0,3.0,108.0,6.0,17.0,46.0,,13.0,,25.0,3.0,4.0,162.0,3.0,2.0,10.0,54.0,10.0,9.0,10.0,4.0,14.0,7.0,6.0,,3.0,5.0,24.0,112.0,118.0,4.0,,3.0,5.0,5.0,5.0,,1.0,,,,,,,,2.0,,,,,,3.0,,,1.0,1.0,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Curaçao,Curaçao,5p8jind3yq077ligjqla5zv11,M. Maria,Midfielder,0,,137.0,,69.0,,3.0,40.0,1.0,5.0,1.0,24.0,13.0,1.0,12.0,70.0,1.0,46.0,3.0,17.0,25.0,1.0,13.0,,2.0,1.0,4.0,87.0,3.0,1.0,10.0,22.0,10.0,5.0,7.0,,11.0,,3.0,,3.0,5.0,20.0,52.0,53.0,1.0,,,6.0,2.0,5.0,2.0,,,,,,1.0,,3.0,1.0,,1.0,3.0,,,,,,1.0,2.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Curaçao,Curaçao,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,Defender,0,3.0,90.0,9.0,51.0,,4.0,30.0,,,2.0,12.0,15.0,1.0,7.0,51.0,,42.0,2.0,7.0,2.0,2.0,8.0,1.0,5.0,1.0,2.0,72.0,1.0,,2.0,21.0,10.0,1.0,2.0,,4.0,,2.0,3.0,1.0,1.0,24.0,44.0,44.0,2.0,,,3.0,4.0,1.0,,,,,1.0,,,,,,,,1.0,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Curaçao,Curaçao,1zy3yw6f95jx34wj484e2lnmd,Q. Martinus,Forward,6,2.0,106.0,,23.0,,4.0,14.0,,,,20.0,4.0,5.0,5.0,23.0,4.0,16.0,2.0,5.0,10.0,,10.0,,5.0,1.0,,49.0,2.0,2.0,19.0,8.0,10.0,10.0,2.0,,19.0,,2.0,5.0,2.0,9.0,1.0,18.0,18.0,,,3.0,9.0,,10.0,1.0,,,,,,1.0,,2.0,,,,2.0,3.0,,2.0,,,3.0,3.0,,3.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Curaçao,Curaçao,8cxvgu4b0887kjdk68w5fv9hx,D. Mulder,Defender,2,1.0,252.0,,111.0,2.0,10.0,46.0,2.0,7.0,,18.0,58.0,3.0,5.0,115.0,5.0,96.0,5.0,12.0,17.0,1.0,10.0,,10.0,3.0,3.0,147.0,3.0,5.0,19.0,39.0,10.0,10.0,7.0,2.0,21.0,7.0,5.0,1.0,3.0,11.0,49.0,99.0,103.0,2.0,,2.0,11.0,5.0,8.0,,,1.0,,1.0,,1.0,,3.0,1.0,,2.0,2.0,,,,,,2.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Curaçao,Curaçao,hwbm1213wyw7ht153fbe647p,G. Nepomuceno,Forward,0,12.0,263.0,3.0,87.0,4.0,14.0,57.0,2.0,4.0,1.0,49.0,21.0,3.0,14.0,92.0,8.0,71.0,5.0,18.0,23.0,3.0,34.0,,7.0,3.0,3.0,153.0,3.0,2.0,27.0,24.0,10.0,12.0,3.0,,28.0,1.0,5.0,19.0,3.0,15.0,31.0,69.0,74.0,1.0,,2.0,16.0,1.0,12.0,,,3.0,,4.0,,,,2.0,5.0,3.0,2.0,1.0,9.0,,7.0,3.0,3.0,7.0,1.0,,6.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Curaçao,Curaçao,evp683g5vsiu94zywpw24gn2t,J. Pieter,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Curaçao,Curaçao,7cza2st4pm7zecztqgeauujmd,E. Room,Goalkeeper,0,,270.0,,52.0,,,6.0,11.0,21.0,,21.0,61.0,1.0,,88.0,,51.0,6.0,21.0,16.0,,17.0,,28.0,3.0,4.0,124.0,3.0,,1.0,55.0,10.0,2.0,16.0,1.0,2.0,,6.0,,3.0,,17.0,40.0,67.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,33.0,3.0,,,1.0,12.0,3.0,7.0,,7.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Curaçao,Curaçao,5prsilftzw8drzbaytsbldjh1,A. Statie,Midfielder,0,1.0,89.0,8.0,18.0,,,7.0,1.0,2.0,1.0,7.0,5.0,1.0,4.0,18.0,,10.0,1.0,6.0,8.0,1.0,4.0,,6.0,1.0,3.0,34.0,1.0,,3.0,10.0,10.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,,12.0,12.0,2.0,,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Curaçao,Curaçao,2devq4kf636034t4r25zexiad,R. Sumter,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Curaçao,Curaçao,3eay1tv9dgiukgynxdnuk7ljp,F. Zschusschen,Forward,20,,5.0,,3.0,,,2.0,,,,1.0,,,1.0,3.0,,2.0,,1.0,1.0,,1.0,,,,,3.0,1.0,,,,10.0,,,,,,,,1.0,,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2017 USA,Curaçao,Curaçao,89mrojg2kewrjikl5iugqrz6d,G. van Kessel,Forward,0,4.0,159.0,1.0,31.0,5.0,11.0,12.0,,1.0,1.0,30.0,11.0,4.0,10.0,34.0,7.0,23.0,3.0,11.0,10.0,1.0,12.0,,7.0,1.0,3.0,76.0,3.0,2.0,25.0,5.0,10.0,10.0,,,26.0,2.0,3.0,4.0,3.0,15.0,8.0,21.0,23.0,1.0,,3.0,16.0,,10.0,2.0,,5.0,,,,,,2.0,5.0,,,1.0,,,10.0,2.0,,4.0,3.0,,,1.0,,,,1.0,3.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
