liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Launches,Goals Conceded,Goal Kicks,Games Played,Saves Made from Inside Box,Appearances,Starts,Unsuccessful Passes Own Half,Successful Long Passes,Total Losses Of Possession,GK Unsuccessful Distribution,Time Played,Successful Passes Opposition Half,Forward Passes,Unsuccessful Long Passes,Total Clearances,Goals Conceded Outside Box,Saves Made,Duels won,Open Play Passes,Successful Open Play Passes,Recoveries,Rightside Passes,Touches,Index,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Ground Duels won,Unsuccessful Passes Opposition Half,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),GK Successful Distribution,Total Passes,Goalkeeper Smother,Leftside Passes,Goals Conceded Inside Box,Ground Duels,Saves Made from Outside Box,Winning Goal,Duels lost,Aerial Duels lost,Unsuccessful Launches,Penalties Conceded,Foul Attempted Tackle,Unsuccessful Short Passes,PutThrough/Blocked Distribution,Aerial Duels,Yellow Cards,Interceptions,Throw Ins to Own Player,Total Fouls Conceded,Total Fouls Won,Throw Ins to Opposition Player,Backward Passes,Penalty Goals Conceded,Ground Duels lost,Handballs conceded,Substitute Off,PutThrough/Blocked Distribution Won,Times Tackled,Own Goal Scored,Blocks,Goals,Aerial Duels won,Total Shots,Unsuccessful Crosses & Corners,Blocked Shots,Successful Dribbles,Right Foot Goals,Unsuccessful Dribbles,Total Touches In Opposition Box,Unsuccessful Crosses open play,Shots On Target ( inc goals ),Key Passes (Attempt Assists),Goals from Outside Box,Home Goals,Away Goals,Corners Taken (incl short corners),Total Tackles,Substitute On,Successful Corners into Box,Attempts from Set Pieces,Successful Crosses & Corners,Tackles Won,Corners Won,Saves made - parried,Penalties Faced,Successful Crosses open play,Tackles Lost,Overruns,Shots Off Target (inc woodwork),Successful Lay-offs,Offsides,Goals from Inside Box,Unsuccessful lay-offs,Headed Goals,Catches,Punches,Through balls,Penalty Goals,Left Foot Goals,Penalties Taken,Assists (Intentional),Goal Assists,Foul Won Penalty,Unsuccessful Corners into Box,Clean Sheets,Hit Woodwork,Last Player Tackle,Second Goal Assists,Drops,Straight Red Cards,Total Red Cards,Saves made - caught
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guyana,79knhnp7bvpjomzz14k715wtm,O. Glasgow,Forward,10,26.0,,3.0,,2.0,,2.0,2.0,,3.0,32.0,,163.0,20.0,13.0,3.0,,,,10.0,44.0,29.0,8.0,16.0,94.0,10.0,29.0,22.0,10.0,20.0,12.0,15.0,,44.0,,2.0,3.0,18.0,,0.0,12.0,4.0,,,,12.0,12.0,4.0,1.0,1.0,1.0,1.0,7.0,,13.0,,8.0,,2.0,6.0,6.0,,,,,2.0,5.0,2.0,3.0,,1.0,2.0,3.0,2.0,2.0,,,,3.0,,,1.0,2.0,3.0,,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guyana,8c281t1kt0abmpzuwo7olezmx,L. Gordon,Defender,13,51.0,,4.0,,2.0,,2.0,2.0,6.0,9.0,35.0,,180.0,33.0,28.0,9.0,4.0,,,5.0,69.0,53.0,9.0,36.0,141.0,10.0,60.0,11.0,4.0,13.0,28.0,18.0,,78.0,,7.0,4.0,10.0,,0.0,6.0,,4.0,,,9.0,5.0,1.0,,4.0,25.0,,,4.0,7.0,1.0,6.0,,,3.0,4.0,,1.0,,1.0,,1.0,,2.0,,1.0,3.0,1.0,,4.0,,,,1.0,2.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guyana,5ro3x402c55wo72pzmr6btf4l,R. Greenidge,Defender,19,84.0,1.0,4.0,4.0,2.0,,2.0,2.0,8.0,9.0,36.0,,180.0,33.0,59.0,15.0,8.0,,,14.0,118.0,88.0,13.0,44.0,150.0,10.0,93.0,21.0,6.0,23.0,60.0,31.0,4.0,124.0,,16.0,4.0,12.0,,0.0,7.0,1.0,2.0,,2.0,16.0,4.0,9.0,,1.0,,4.0,,,5.0,1.0,6.0,,,2.0,2.0,,1.0,,8.0,1.0,,,3.0,,1.0,4.0,,,,,,,,3.0,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guyana,cl4z1ev5xg7sldhficy8tv0q2,I. Jones,Forward,9,28.0,,4.0,,2.0,,2.0,2.0,1.0,3.0,20.0,,175.0,18.0,10.0,,,,,7.0,37.0,30.0,6.0,5.0,71.0,10.0,31.0,19.0,7.0,8.0,13.0,7.0,,38.0,,9.0,4.0,18.0,,1.0,12.0,1.0,,,4.0,7.0,4.0,1.0,2.0,1.0,2.0,6.0,4.0,1.0,14.0,1.0,11.0,,1.0,3.0,3.0,,,3.0,,5.0,2.0,1.0,2.0,1.0,3.0,11.0,2.0,4.0,1.0,,3.0,0.0,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,,,,,,,2.0,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guyana,4dkg8a51jxfoyilnotq7fjmz8,J. Jones,Defender,5,79.0,1.0,4.0,,2.0,,2.0,2.0,7.0,7.0,17.0,,180.0,15.0,27.0,8.0,10.0,,,5.0,100.0,83.0,5.0,26.0,116.0,10.0,86.0,7.0,,10.0,71.0,17.0,,103.0,,45.0,4.0,,,0.0,2.0,2.0,2.0,,,9.0,1.0,7.0,,,,,,,5.0,1.0,,,,,,,2.0,,5.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guyana,8bf1kbw6l2xpsnbczcovpdbvu,C. Kellman,Defender,14,48.0,1.0,3.0,,2.0,,2.0,2.0,3.0,5.0,19.0,,144.0,18.0,21.0,7.0,8.0,,,10.0,62.0,52.0,3.0,3.0,99.0,10.0,53.0,17.0,8.0,7.0,35.0,10.0,,63.0,,30.0,3.0,14.0,,0.0,7.0,1.0,4.0,,1.0,3.0,1.0,3.0,1.0,1.0,8.0,2.0,1.0,3.0,9.0,1.0,6.0,,2.0,1.0,2.0,,,,2.0,,,,1.0,,2.0,,,,,,,,,6.0,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guyana,4rgtxhmi93hp5fjri867fhj4k,L. Lovell,Defender,2,14.0,,1.0,,1.0,,1.0,,,,,,30.0,3.0,3.0,,,,,1.0,13.0,13.0,1.0,4.0,17.0,10.0,14.0,2.0,1.0,,11.0,,,14.0,,6.0,1.0,2.0,,0.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guyana,c1iumbmytn1g4t2e334nhg3x1,K. McKenzie-Lyle,Goalkeeper,1,,,,,1.0,,1.0,,,,,,4.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guyana,eceqxchqdq7geqpdslgsz654a,N. Moriah-Welsh,Midfielder,6,42.0,,2.0,,2.0,,2.0,2.0,,2.0,11.0,,136.0,32.0,13.0,1.0,,,,7.0,47.0,41.0,4.0,10.0,66.0,10.0,44.0,12.0,7.0,6.0,12.0,6.0,,50.0,,13.0,2.0,12.0,,0.0,5.0,,,,2.0,5.0,3.0,,,,,3.0,3.0,,14.0,,5.0,,2.0,,1.0,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,2.0,,,,,1.0,,,,,1.0,1.0,,4.0,2.0,,,,,,2.0,,,,1.0,1.0,,,,,,1.0,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guyana,5gc8mg3c7ct95ifkm5bc6zt91,C. Nelson,Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guyana,6qp7j3yg8y4mi6awsjk79hwph,Q. Roberts,Goalkeeper,18,35.0,3.0,4.0,22.0,2.0,2.0,2.0,2.0,3.0,5.0,17.0,4.0,174.0,3.0,26.0,17.0,1.0,,6.0,1.0,33.0,21.0,22.0,14.0,84.0,10.0,40.0,1.0,1.0,14.0,37.0,17.0,35.0,57.0,,17.0,4.0,1.0,4.0,0.0,,,12.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
Concacaf_Concacaf_Gold_Cup_Qualification,2025 USA - Canada,Guyana,67le179nv5z3sk2rz6roqnumt,D. Wilson,Midfielder,17,30.0,,3.0,,2.0,,2.0,2.0,1.0,2.0,11.0,,151.0,17.0,12.0,2.0,2.0,,,5.0,40.0,31.0,3.0,14.0,52.0,10.0,32.0,11.0,3.0,8.0,16.0,9.0,,41.0,,6.0,3.0,7.0,,0.0,6.0,2.0,1.0,,1.0,7.0,,4.0,1.0,1.0,,1.0,1.0,,9.0,1.0,4.0,,1.0,,2.0,,,,2.0,,,,,,,1.0,,,,,,,,2.0,,,,1.0,2.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
