liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Club de Foot Montréal,b6bxaibppt85so3xkms5fksmh,S. Breza,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club de Foot Montréal,ckcyp29f4gyjpga6bcpygack4,D. Bugaj,Defender,27,9.0,16.0,2.0,22.0,,5.0,,,3.0,8.0,2.0,11.0,1.0,6.0,6.0,55.0,21.0,,51.0,2.0,12.0,2.0,6.0,,7.0,,79.0,3.0,8.0,3.0,186.0,1.0,58.0,11.0,39.0,3.0,25.0,,,1.0,1.0,33.0,3.0,5.0,127.0,1.0,1.0,1.0,35.0,3.0,5.0,2.0,6.0,3.0,10.0,7.0,10.0,3.0,1.0,76.0,,8.0,0.0,,1.0,1.0,4.0,4.0,6.0,,3.0,,4.0,,1.0,,,,,,2.0,2.0,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club de Foot Montréal,eliciww307c6fs2mg347z1iei,C. Clark,Midfielder,23,23.0,19.0,2.0,13.0,,8.0,,1.0,3.0,3.0,,2.0,3.0,22.0,10.0,40.0,19.0,,41.0,,10.0,1.0,9.0,,3.0,,60.0,2.0,5.0,13.0,193.0,6.0,41.0,23.0,15.0,3.0,10.0,,,1.0,3.0,37.0,3.0,5.0,103.0,9.0,2.0,2.0,31.0,13.0,5.0,1.0,1.0,3.0,10.0,,17.0,3.0,2.0,59.0,2.0,10.0,0.0,,1.0,,5.0,,1.0,,4.0,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club de Foot Montréal,5kxl3fn1tkzy8n831aql93a0a,B. Craig,Defender,5,8.0,21.0,2.0,20.0,,,7.0,,3.0,3.0,6.0,13.0,1.0,20.0,5.0,61.0,18.0,1.0,58.0,3.0,7.0,,7.0,,1.0,3.0,87.0,2.0,4.0,6.0,195.0,,69.0,14.0,40.0,1.0,36.0,,3.0,1.0,,27.0,2.0,3.0,122.0,1.0,1.0,1.0,35.0,3.0,3.0,2.0,10.0,3.0,10.0,11.0,5.0,6.0,2.0,79.0,1.0,8.0,0.0,,1.0,,4.0,,8.0,,3.0,,2.0,,,,,,,,,6.0,,1.0,2.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club de Foot Montréal,c3dtl72eb5ejh6h7ujaspomsq,B. Duke,Midfielder,10,5.0,11.0,,7.0,,1.0,2.0,,2.0,1.0,1.0,1.0,,5.0,5.0,20.0,8.0,,18.0,1.0,5.0,,3.0,,1.0,2.0,29.0,1.0,1.0,,57.0,,21.0,6.0,12.0,1.0,6.0,,,2.0,1.0,13.0,,2.0,45.0,,,,15.0,,2.0,,1.0,2.0,10.0,3.0,7.0,4.0,,28.0,3.0,6.0,0.0,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club de Foot Montréal,5e00w1rqym73habcl01wm7jtg,O. Escobar,Forward,29,10.0,2.0,1.0,8.0,,2.0,,1.0,3.0,,1.0,,1.0,2.0,6.0,17.0,2.0,1.0,16.0,1.0,3.0,1.0,1.0,,1.0,,19.0,,1.0,4.0,92.0,1.0,17.0,11.0,6.0,,4.0,1.0,,2.0,1.0,6.0,3.0,,35.0,1.0,,,13.0,4.0,,3.0,,3.0,10.0,1.0,2.0,,2.0,19.0,3.0,7.0,0.0,,1.0,,3.0,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club de Foot Montréal,2gov9d4n31l3mqpkhh4uyge8k,T. Gillier,Goalkeeper,31,,12.0,1.0,2.0,,,,,1.0,3.0,,14.0,,4.0,,6.0,15.0,,5.0,,,,8.0,,,,27.0,,,,90.0,,12.0,,21.0,,6.0,,,,,16.0,,2.0,43.0,,,,6.0,,2.0,,4.0,1.0,10.0,7.0,1.0,,,13.0,,,0.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,6.0,2.0,4.0,11.0,5.0,,6.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club de Foot Montréal,5vyal8tveawe7le0d9kneghec,O. Graham-Roache,Forward,35,4.0,1.0,,2.0,,,,,2.0,,6.0,,,4.0,,6.0,1.0,1.0,6.0,1.0,1.0,,,,,,7.0,,,9.0,36.0,,6.0,10.0,,,1.0,,5.0,2.0,2.0,5.0,3.0,1.0,13.0,1.0,,1.0,5.0,4.0,1.0,,,2.0,10.0,,1.0,,,7.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club de Foot Montréal,c3v0i66824yeyvnnjrwx018no,A. Guboglo,Defender,39,11.0,12.0,1.0,9.0,,4.0,,,3.0,1.0,4.0,1.0,1.0,9.0,7.0,29.0,10.0,,28.0,2.0,9.0,1.0,6.0,,2.0,,39.0,,6.0,6.0,123.0,1.0,29.0,15.0,12.0,3.0,13.0,,2.0,2.0,,18.0,2.0,4.0,62.0,1.0,1.0,2.0,16.0,4.0,4.0,,,3.0,10.0,1.0,9.0,3.0,1.0,39.0,1.0,9.0,0.0,,,,3.0,1.0,2.0,,3.0,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club de Foot Montréal,5hbw303izlf5shd2qt1615bhm,S. Ibrahim,Forward,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
