root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Mexico,Mexico,9vvleh9yqqcm955432lsl8c7p,R. Alvarado,Forward,22,61.0,,48.0,23.0,9.0,10.0,,2.0,1.0,1.0,1.0,36.0,2.0,1.0,,4.0,,1.0,10.0,17.0,98.0,62.0,,,49.0,,16.0,2.0,,4.0,1.0,25.0,1.0,12.0,13.0,1.0,2.0,16.0,3.0,,1.0,7.0,,1.0,17.0,2.0,4.0,,3.0,3.0,20.0,180.0,5.0,2.0,8.0,,46.0,1.0,,20.0,,,0.0,4.0,1.0,3.0,1.0,1.0,,3.0,3.0,,3.0,1.0,3.0,2.0,3.0,,1.0,1.0,2.0,6.0,,5.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Mexico,Mexico,609edevf8qla1f6vi4mjkkgkp,J. Angulo,Defender,14,52.0,,47.0,4.0,8.0,3.0,,2.0,,,1.0,24.0,2.0,2.0,,,,1.0,10.0,6.0,82.0,54.0,,,49.0,1.0,26.0,4.0,1.0,2.0,,11.0,,8.0,5.0,,1.0,12.0,1.0,,,4.0,,,4.0,16.0,1.0,,4.0,,28.0,91.0,6.0,2.0,4.0,,46.0,,,12.0,,,0.0,1.0,,1.0,,,1.0,3.0,2.0,1.0,4.0,,2.0,,1.0,,,,1.0,1.0,11.0,3.0,,1.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Mexico,Mexico,ehwo68aazpcv1eqhaq5nusrmd,L. Chávez,Midfielder,18,59.0,,48.0,20.0,2.0,8.0,,3.0,3.0,,,32.0,4.0,,,4.0,,1.0,10.0,7.0,77.0,61.0,1.0,,50.0,3.0,20.0,,,2.0,,19.0,1.0,3.0,11.0,1.0,1.0,3.0,,,,1.0,,,14.0,18.0,,,,1.0,16.0,87.0,9.0,4.0,4.0,1.0,45.0,,,7.0,,,0.0,2.0,,2.0,,2.0,,5.0,3.0,,1.0,1.0,,4.0,1.0,,3.0,1.0,,6.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Mexico,Mexico,306gjy5xp2u15gh9qwrek551x,J. Gallardo,Defender,23,83.0,,67.0,1.0,15.0,8.0,,2.0,1.0,1.0,1.0,41.0,3.0,1.0,,4.0,,3.0,10.0,21.0,143.0,84.0,1.0,,68.0,,27.0,4.0,,3.0,,31.0,3.0,18.0,16.0,2.0,3.0,20.0,1.0,,1.0,5.0,,6.0,16.0,40.0,3.0,1.0,7.0,3.0,22.0,269.0,7.0,3.0,6.0,1.0,68.0,1.0,,24.0,,,0.0,3.0,1.0,,3.0,5.0,,,8.0,2.0,9.0,,1.0,,2.0,,,,,2.0,21.0,1.0,2.0,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Mexico,Mexico,aboxil79ulfa73pckzsdnwp62,S. Giménez,Forward,11,14.0,,9.0,4.0,9.0,5.0,1.0,3.0,6.0,1.0,1.0,7.0,2.0,1.0,,10.0,,6.0,10.0,4.0,45.0,14.0,2.0,,9.0,,2.0,2.0,,4.0,2.0,14.0,1.0,13.0,5.0,4.0,2.0,15.0,4.0,,2.0,6.0,,5.0,2.0,3.0,4.0,,4.0,4.0,3.0,169.0,3.0,2.0,12.0,2.0,9.0,,,25.0,,,0.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Mexico,Mexico,1yaltijxes8x1ftlfs9aawwyx,A. Gutiérrez,Midfielder,0,30.0,,28.0,10.0,3.0,2.0,1.0,1.0,1.0,,,24.0,1.0,,,2.0,,,10.0,6.0,38.0,30.0,1.0,,28.0,,6.0,,,2.0,,6.0,1.0,4.0,2.0,1.0,1.0,4.0,,,,1.0,,,2.0,6.0,,,,1.0,8.0,66.0,6.0,1.0,2.0,1.0,28.0,1.0,,6.0,,,0.0,1.0,,2.0,,,,,,,,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Mexico,Mexico,48anl4qgpl4f13hkdkc2u9jhl,C. Huerta,Forward,21,43.0,,34.0,7.0,13.0,8.0,1.0,2.0,2.0,1.0,2.0,26.0,4.0,3.0,,3.0,,3.0,10.0,14.0,82.0,44.0,1.0,1.0,34.0,2.0,9.0,3.0,1.0,10.0,,31.0,7.0,14.0,10.0,1.0,2.0,21.0,2.0,,,8.0,,9.0,12.0,16.0,4.0,2.0,4.0,1.0,7.0,214.0,9.0,4.0,10.0,1.0,33.0,,1.0,24.0,,,0.0,1.0,1.0,1.0,3.0,1.0,,1.0,2.0,,,,3.0,1.0,3.0,,1.0,,2.0,4.0,2.0,5.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Mexico,Mexico,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,Defender,19,45.0,,40.0,22.0,4.0,3.0,,2.0,1.0,,,37.0,1.0,,,2.0,,,10.0,7.0,72.0,45.0,1.0,,40.0,,5.0,1.0,,3.0,,17.0,1.0,5.0,5.0,1.0,1.0,8.0,,,,4.0,,5.0,12.0,2.0,1.0,,1.0,1.0,14.0,66.0,5.0,1.0,5.0,1.0,40.0,2.0,,10.0,,,0.0,1.0,,2.0,4.0,,,,2.0,,,1.0,1.0,,9.0,,,,1.0,9.0,6.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Mexico,Mexico,5wa8lzp50ccfhxg3j4f65gt79,R. Jiménez,Forward,9,89.0,4.0,66.0,25.0,17.0,19.0,12.0,3.0,9.0,1.0,2.0,55.0,4.0,2.0,1.0,20.0,,11.0,10.0,17.0,159.0,90.0,2.0,1.0,67.0,,13.0,5.0,,9.0,1.0,50.0,3.0,28.0,23.0,9.0,4.0,35.0,,5.0,6.0,18.0,4.0,24.0,24.0,24.0,5.0,,10.0,11.0,24.0,346.0,5.0,4.0,27.0,3.0,65.0,3.0,1.0,55.0,3.0,2.0,3.0,6.0,,1.0,3.0,3.0,,2.0,4.0,,1.0,3.0,1.0,,4.0,2.0,,,3.0,4.0,1.0,4.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Mexico,Mexico,76a0p6bdffuxw4ogr6a1r86lm,R. Juárez,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
