liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,FC Dallas,bv9j3etg35jzysw7wcnc3xjo5,L. González,Midfielder,17,,,8.0,,2.0,,,5.0,,,,,,,,1.0,,,,5.0,2.0,,3.0,5.0,,,,1.0,,,3.0,,4.0,,3.0,,,2.0,,2.0,,9.0,,2.0,,2.0,,1.0,1.0,18.0,1.0,,,1.0,,1.0,,1.0,2.0,,,,,2.0,,,,,1.0,,,,2.0,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,FC Dallas,f15e7ll43agweeu2ftaw8zsut,H. Grana,Defender,2,115.0,2.0,2660.0,257.0,,8.0,1.0,1205.0,26.0,212.0,26.0,551.0,32.0,8.0,103.0,21.0,2.0,3.0,11.0,600.0,411.0,63.0,180.0,1219.0,3.0,24.0,45.0,858.0,37.0,4.0,283.0,,35.0,31.0,332.0,4.0,61.0,184.0,30.0,65.0,66.0,2103.0,,30.0,10.0,246.0,,481.0,36.0,48.0,135.0,2.0,,78.0,26.0,13.0,14.0,39.0,271.0,34.0,40.0,1.0,115.0,30.0,,1.0,,3.0,125.0,491.0,1.0,,925.0,936.0,25.0,7.0,,3.0,,,45.0,136.0,18.0,43.0,121.0,9.0,6.0,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,
USA_MLS,2017,FC Dallas,8ls8npa774mbrxje10ff46sb9,C. Gruezo,Midfielder,7,5.0,1.0,2613.0,6.0,1.0,26.0,,1414.0,3.0,153.0,,594.0,27.0,6.0,73.0,25.0,10.0,4.0,26.0,267.0,639.0,82.0,133.0,1439.0,4.0,61.0,14.0,1086.0,35.0,14.0,206.0,,457.0,18.0,149.0,8.0,,194.0,30.0,40.0,62.0,1763.0,,31.0,36.0,231.0,,421.0,7.0,45.0,140.0,4.0,,147.0,,25.0,19.0,5.0,276.0,16.0,39.0,,5.0,31.0,,2.0,,2.0,110.0,408.0,,,1209.0,1233.0,45.0,6.0,,3.0,,2.0,60.0,136.0,22.0,39.0,121.0,10.0,5.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,
USA_MLS,2017,FC Dallas,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,Defender,33,3.0,,374.0,25.0,2.0,1.0,,157.0,,26.0,,44.0,3.0,2.0,7.0,3.0,1.0,1.0,4.0,53.0,85.0,8.0,23.0,159.0,2.0,4.0,1.0,118.0,5.0,1.0,30.0,,63.0,1.0,18.0,1.0,12.0,12.0,4.0,5.0,15.0,250.0,,6.0,1.0,26.0,,65.0,5.0,29.0,22.0,,,11.0,,3.0,10.0,2.0,40.0,14.0,6.0,,3.0,6.0,,1.0,,,14.0,5.0,,,127.0,129.0,14.0,1.0,,,,,8.0,18.0,,6.0,12.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,FC Dallas,8mzf1lhkgv7obfx70f45f3651,A. Harris,Midfielder,14,9.0,1.0,2020.0,74.0,8.0,2.0,2.0,1026.0,3.0,89.0,2.0,277.0,39.0,7.0,77.0,15.0,6.0,4.0,36.0,257.0,582.0,37.0,112.0,1046.0,,35.0,8.0,781.0,29.0,8.0,189.0,,222.0,2.0,144.0,2.0,22.0,115.0,21.0,21.0,54.0,1435.0,,29.0,21.0,127.0,,449.0,26.0,90.0,130.0,2.0,,76.0,2.0,23.0,64.0,7.0,227.0,71.0,33.0,,9.0,29.0,,2.0,,1.0,61.0,286.0,2.0,,838.0,857.0,100.0,5.0,,1.0,,,24.0,97.0,13.0,48.0,66.0,6.0,14.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
USA_MLS,2017,FC Dallas,abmg1ps5i7uo3p08vpnvqdr6x,J. Hayes,Midfielder,15,,,90.0,,1.0,5.0,,38.0,,8.0,,14.0,2.0,,3.0,,,,1.0,15.0,16.0,4.0,6.0,39.0,1.0,4.0,1.0,27.0,,,9.0,,8.0,,3.0,,,8.0,2.0,2.0,6.0,62.0,,3.0,3.0,20.0,,13.0,,20.0,13.0,,,3.0,,7.0,1.0,,22.0,1.0,,,,3.0,,,,,8.0,10.0,,,29.0,30.0,2.0,,1.0,,,,4.0,9.0,,3.0,12.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2017,FC Dallas,cmz985xi3gvv1mdwb10r5ijmd,M. Hedges,Defender,24,1.0,,2425.0,6.0,,,2.0,1141.0,4.0,45.0,,302.0,36.0,7.0,86.0,24.0,12.0,4.0,29.0,213.0,683.0,52.0,95.0,1166.0,1.0,21.0,10.0,857.0,30.0,21.0,181.0,,320.0,2.0,114.0,4.0,,106.0,27.0,27.0,68.0,1565.0,,27.0,6.0,121.0,,559.0,33.0,59.0,130.0,9.0,,128.0,,18.0,50.0,2.0,200.0,124.0,34.0,,1.0,27.0,,,,,41.0,242.0,2.0,,964.0,985.0,79.0,9.0,,,,,39.0,70.0,13.0,68.0,80.0,10.0,14.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
USA_MLS,2017,FC Dallas,82sayfife5cfdk9isox5gg8ut,R. Hollingshead,Defender,12,11.0,2.0,820.0,59.0,9.0,3.0,,333.0,3.0,61.0,6.0,139.0,4.0,,11.0,12.0,8.0,3.0,19.0,127.0,130.0,23.0,63.0,337.0,2.0,8.0,10.0,255.0,17.0,11.0,74.0,,143.0,9.0,61.0,5.0,12.0,36.0,9.0,15.0,24.0,568.0,,18.0,3.0,68.0,,117.0,17.0,17.0,55.0,3.0,,8.0,6.0,5.0,17.0,6.0,104.0,15.0,20.0,,11.0,18.0,,1.0,,,30.0,16.0,,,259.0,263.0,36.0,,,,,,20.0,49.0,3.0,20.0,38.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,FC Dallas,6hkyug8nzyqtvse7dge8bhxwp,W. Hume,Defender,26,,,180.0,,,,,88.0,,3.0,,17.0,2.0,1.0,7.0,1.0,,1.0,3.0,13.0,60.0,3.0,6.0,90.0,,2.0,,68.0,3.0,,13.0,,31.0,,9.0,,,4.0,2.0,1.0,4.0,103.0,,2.0,1.0,5.0,,45.0,,26.0,5.0,,,9.0,,1.0,1.0,,9.0,6.0,4.0,,,2.0,,,,,1.0,11.0,,,75.0,77.0,4.0,,,,,,2.0,4.0,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,FC Dallas,6q9z9gr8sr2ps88apxpb1aehh,R. Lamah,Midfielder,20,27.0,12.0,2157.0,15.0,3.0,38.0,11.0,630.0,23.0,166.0,4.0,313.0,7.0,2.0,21.0,11.0,13.0,4.0,30.0,339.0,165.0,25.0,140.0,635.0,25.0,24.0,33.0,445.0,26.0,36.0,161.0,,184.0,31.0,164.0,8.0,2.0,104.0,29.0,42.0,24.0,1032.0,1.0,32.0,12.0,203.0,,166.0,86.0,46.0,131.0,23.0,,29.0,4.0,37.0,37.0,41.0,270.0,12.0,30.0,7.0,27.0,32.0,,1.0,,1.0,109.0,119.0,11.0,,469.0,474.0,67.0,,1.0,2.0,,3.0,18.0,139.0,7.0,14.0,94.0,2.0,4.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,
USA_MLS,2017,FC Dallas,56qtyl62ebj0dcel5m973eep5,J. Lissek,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,FC Dallas,9aozq6tkkb4ufscam4o1q0kb9,J. Maurer,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,FC Dallas,27dp0c0ichq6wkd8vs2k6fphx,J. Morales,Midfielder,11,9.0,,757.0,9.0,7.0,19.0,1.0,622.0,3.0,99.0,26.0,385.0,8.0,1.0,28.0,11.0,3.0,,5.0,144.0,222.0,12.0,54.0,663.0,6.0,14.0,5.0,530.0,5.0,6.0,82.0,20.0,206.0,27.0,91.0,1.0,1.0,49.0,8.0,20.0,21.0,819.0,40.0,15.0,9.0,59.0,,218.0,6.0,45.0,26.0,3.0,1.0,51.0,3.0,7.0,2.0,5.0,66.0,1.0,5.0,,30.0,15.0,17.0,2.0,,2.0,35.0,140.0,1.0,,549.0,581.0,7.0,1.0,,2.0,,1.0,10.0,40.0,2.0,6.0,24.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,FC Dallas,52tr565cd0o78pb0wy5oqphwp,P. Pomykal,Midfielder,19,1.0,,140.0,,,1.0,,46.0,,15.0,3.0,24.0,,,1.0,,,,1.0,16.0,18.0,3.0,8.0,48.0,2.0,1.0,2.0,38.0,1.0,,9.0,1.0,8.0,3.0,8.0,1.0,,11.0,2.0,1.0,3.0,71.0,3.0,2.0,1.0,12.0,,14.0,4.0,34.0,7.0,,,1.0,2.0,2.0,,1.0,13.0,1.0,1.0,,2.0,2.0,1.0,,,,5.0,11.0,,,37.0,39.0,1.0,,,,,,1.0,6.0,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,FC Dallas,8njj3j7pdb071u9fs2wxozc9h,C. Seitz,Goalkeeper,18,,,450.0,,,,,52.0,,,,19.0,13.0,,38.0,,,2.0,,39.0,61.0,,,118.0,,,,44.0,6.0,,38.0,,20.0,,25.0,,,40.0,5.0,,13.0,162.0,,5.0,,,,74.0,,47.0,2.0,,,36.0,,,2.0,,2.0,4.0,8.0,,,5.0,,,,,,24.0,,,43.0,80.0,2.0,,,,,,,,,,,5.0,,,,,49.0,,21.0,,,12.0,,1.0,,3.0,5.0,8.0,7.0,3.0,1.0,,,,,2.0,,,,,1.0,1.0,,,,,
USA_MLS,2017,FC Dallas,hko74gjxp71eto4a30f86bpx,V. Ulloa,Midfielder,8,1.0,,1203.0,3.0,11.0,7.0,,751.0,2.0,93.0,14.0,291.0,8.0,1.0,28.0,9.0,2.0,4.0,15.0,164.0,392.0,19.0,88.0,785.0,2.0,23.0,5.0,627.0,21.0,6.0,116.0,13.0,209.0,15.0,110.0,,,78.0,12.0,14.0,29.0,950.0,30.0,23.0,13.0,80.0,,266.0,10.0,100.0,56.0,4.0,2.0,42.0,,12.0,21.0,2.0,116.0,12.0,25.0,,23.0,23.0,13.0,1.0,2.0,2.0,45.0,217.0,,,639.0,669.0,36.0,1.0,1.0,2.0,,2.0,14.0,60.0,5.0,18.0,35.0,1.0,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,FC Dallas,a6zfgjf17p31522rdkrofzob9,M. Urruti,Forward,37,10.0,27.0,2749.0,2.0,1.0,16.0,12.0,568.0,21.0,153.0,1.0,352.0,11.0,1.0,25.0,14.0,33.0,4.0,37.0,314.0,130.0,62.0,119.0,625.0,9.0,43.0,30.0,450.0,40.0,72.0,144.0,,144.0,28.0,134.0,31.0,,117.0,31.0,35.0,20.0,1125.0,3.0,32.0,29.0,282.0,2.0,195.0,124.0,72.0,158.0,39.0,,31.0,1.0,52.0,15.0,26.0,334.0,21.0,44.0,1.0,10.0,32.0,,1.0,2.0,4.0,139.0,133.0,10.0,1.0,425.0,481.0,52.0,6.0,4.0,4.0,1.0,4.0,47.0,176.0,15.0,17.0,143.0,1.0,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,
USA_MLS,2017,FC Dallas,eooivgc2bc7bdbl1gq784ehn9,W. Zimmerman,Defender,25,,,1602.0,1.0,4.0,1.0,1.0,762.0,4.0,52.0,,164.0,34.0,,82.0,3.0,3.0,2.0,33.0,175.0,449.0,27.0,81.0,776.0,2.0,20.0,,555.0,23.0,6.0,163.0,,94.0,4.0,119.0,3.0,,70.0,18.0,5.0,44.0,977.0,,22.0,5.0,65.0,,403.0,21.0,45.0,98.0,3.0,,58.0,,9.0,63.0,1.0,161.0,81.0,25.0,,,22.0,,,1.0,1.0,30.0,227.0,1.0,,603.0,613.0,96.0,4.0,,1.0,,,19.0,63.0,8.0,42.0,35.0,11.0,10.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
