root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,dhhcu04sgmbsolhao61hmyk7p,B. Añor,Defender,7.0,11,1,3,0,0,0,6,2
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,b6o0ffhw2hu48cb8dk0bm489h,J. Arrieta,Attacker,25.0,18,9,1,0,0,0,0,7
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,e8wt9n2s2jckzbyvgixgv51at,R. Balchan,Defender,2.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,ae1pq866681k1pbh08w2toel1,C. Birchall,Midfielder,8.0,18,1,4,0,0,0,1,5
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,42xbviu1celrq1fh9ci55zphx,D. Duka,Midfielder,11.0,20,0,3,0,0,0,6,13
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,e6iefbralp7fndpuoaatzfpat,E. Finlay,Midfielder,13.0,15,0,0,0,0,0,12,3
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,97pjboubtkne3y3p19q7oag9h,S. Francis,Defender,29.0,10,0,1,0,0,0,4,2
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,9bdkem3nhq3z4whhb8uu6b9w5,E. Gaven,Midfielder,12.0,34,9,2,0,0,0,0,4
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,g8wp1jywkhrxjjv1okn1a85x,E. Gehrig,Defender,16.0,12,0,1,0,0,0,4,0
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,36i28drwexthu5ztdvhs01lud,K. George,Midfielder,37.0,7,0,2,0,0,0,3,0
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,2t447i5po9ws053i5vxhmtzv9,C. Grossman,Midfielder,22.0,10,1,1,1,1,0,5,2
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,77ieee6ebhnxjf0rbwrau6xg5,A. Gruenebaum,Goalkeeper,30.0,33,0,2,0,0,0,0,2
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,1mt1fcq55qnql0mbvj0xl3xed,T. Heinemann,Attacker,19.0,1,0,0,0,0,0,1,0
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,9bao2fwl18aoehlr0y34s01qt,W. Hesmer,Goalkeeper,1.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,7nofrmk5mdx3f42trmq3tkiqd,F. Higuaín,Midfielder,33.0,13,5,2,0,0,0,2,2
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,apgxsirsi4y68d64fkvbbxp79,A. Horton,Attacker,27.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,eb9vgi1g75bgt1db5ekk2xtcl,J. James,Defender,26.0,12,0,2,0,0,0,5,1
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,9uty4a8ww9ce7ydjgp9z78set,M. Lampson,Goalkeeper,28.0,3,0,0,0,0,0,2,0
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,52tvpk9bqpg8u37a04kuw61g5,C. Marshall,Defender,14.0,24,2,1,0,0,0,0,1
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,aru183e5anszfet3xmha3xrkl,C. Mendes,Defender,4.0,12,0,2,0,0,0,0,3
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,e9edcsoafeo8g7heb4sjt3u8l,J. Meram,Midfielder,9.0,22,4,3,0,0,0,11,9
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,dfudssdfdqifv6l9u4uy2e0np,S. Miranda,Defender,21.0,33,1,3,0,0,0,0,9
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,7o4nq4tn6alw1s1guny7ibjdh,M. Mirosevic,Midfielder,10.0,26,4,2,0,0,0,1,7
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,9bklb4jpdfj27otvuxooeuuol,D. O'Rourke,Defender,5.0,21,0,5,0,0,0,3,1
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,36ams7pvjq524lm23x3tml4np,A. Perry,Defender,36.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,57754a8sq3sdu1tq7t1t3za39,E. Rentería,Attacker,20.0,27,3,4,0,0,0,11,11
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,eop1nbhfam2sroii2mo9781jp,A. Schoenfeld,Attacker,34.0,9,0,2,0,0,0,6,3
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,c31uuxvrfj83xl7jupzaewnh1,B. Speas,Midfielder,18.0,1,0,0,0,0,0,0,1
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,b4fisyd57o49077v5nwv9ex91,T. Tchani,Midfielder,6.0,22,2,3,0,0,0,8,4
testeo_ligas_norteamerica,USA_MLS,2012,Columbus Crew,Columbus_Crew,23ml4p83msrz0esydoilug2xh,K. Urso,Midfielder,15.0,6,0,1,0,0,0,1,0
