dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
,,St. Kitts and Nevis Under 17,Concacaf U17,,St. Kitts and Nevis,6hdtuc8cvdifq9wazv6b7k445,4dbfotz30hj3u5orpboe30qdl,eqgisvgxx07hohsthzgfphzv9,5itpxdo2avd9yxaqiu5taux2h,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/view/4dbfotz30hj3u5orpboe30qdl/player/view/6hdtuc8cvdifq9wazv6b7k445
