root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Juárez,FC_Juárez,3zrr36fbez8ksgivu7ksfv6ne,D. Campillo,Defender,27,,1.0,,,,,,1.0,,,,,,3.0,,1.0,1.0,,,,1.0,,1.0,1.0,,7.0,,1.0,,1.0,1.0,10.0,,,,,1.0,,,,1.0,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Juárez,FC_Juárez,5ltl37t0aom6i3aqd1u8attsk,J. Carmona,Midfielder,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Juárez,FC_Juárez,85436l5up2xc6myludcmq2191,D. Chávez,Forward,13,6.0,22.0,3.0,6.0,3.0,14.0,2.0,8.0,3.0,,1.0,9.0,1.0,58.0,,29.0,8.0,2.0,5.0,,3.0,8.0,22.0,27.0,2.0,150.0,3.0,8.0,14.0,20.0,22.0,10.0,5.0,9.0,14.0,2.0,6.0,,10.0,7.0,3.0,5.0,11.0,,3.0,11.0,0.0,,,,,,,,,2.0,,1.0,,3.0,,2.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Juárez,FC_Juárez,5av0x4no7v8epor7wm4ss371m,A. Cruz,Defender,25,15.0,15.0,7.0,3.0,33.0,34.0,12.0,38.0,6.0,,7.0,16.0,3.0,148.0,1.0,108.0,6.0,3.0,3.0,2.0,3.0,5.0,86.0,108.0,4.0,249.0,10.0,14.0,49.0,86.0,80.0,10.0,1.0,6.0,9.0,1.0,2.0,6.0,56.0,22.0,3.0,13.0,10.0,,3.0,5.0,0.0,3.0,,4.0,,,,,,1.0,,,,2.0,,4.0,,2.0,,,,1.0,1.0,,,1.0,,2.0,,,3.0,,1.0,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Juárez,FC_Juárez,d5v66qyfnyed52vg60c8xblxx,A. Escoto,Forward,35,5.0,8.0,6.0,1.0,7.0,8.0,,9.0,5.0,1.0,,1.0,2.0,38.0,3.0,24.0,1.0,1.0,3.0,,3.0,5.0,19.0,19.0,,120.0,,8.0,10.0,14.0,19.0,10.0,,4.0,7.0,8.0,1.0,,4.0,5.0,,5.0,4.0,2.0,3.0,4.0,0.0,,,,,,1.0,2.0,,3.0,,1.0,,1.0,1.0,,1.0,,,,,2.0,,0.0,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Juárez,FC_Juárez,1uwzexihmrqam59w77px5r3rp,Aitor García,Forward,33,13.0,20.0,9.0,,15.0,35.0,5.0,29.0,8.0,3.0,6.0,15.0,4.0,134.0,11.0,87.0,3.0,3.0,10.0,2.0,3.0,28.0,68.0,84.0,1.0,263.0,,32.0,40.0,65.0,59.0,10.0,,7.0,17.0,9.0,2.0,9.0,12.0,19.0,1.0,16.0,8.0,5.0,3.0,12.0,1.0,2.0,2.0,,,1.0,2.0,2.0,,2.0,,2.0,,4.0,2.0,3.0,2.0,5.0,,,,8.0,1.0,0.0,2.0,2.0,,,2.0,,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Juárez,FC_Juárez,7ektssxzsojwqwjk3vy2mgjro,D. García,Midfielder,5,5.0,19.0,4.0,7.0,23.0,15.0,3.0,34.0,4.0,1.0,5.0,10.0,1.0,93.0,3.0,70.0,1.0,3.0,9.0,,3.0,20.0,60.0,70.0,,184.0,,14.0,26.0,60.0,56.0,10.0,5.0,9.0,18.0,1.0,1.0,4.0,13.0,10.0,4.0,7.0,9.0,,3.0,10.0,0.0,,,,,,,,,2.0,,2.0,,2.0,,1.0,,,,,,2.0,,,,1.0,,2.0,1.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Juárez,FC_Juárez,dwum0a33ais17ui5lyfr6iswl,J. García,Defender,26,9.0,16.0,9.0,6.0,22.0,25.0,8.0,86.0,8.0,1.0,16.0,10.0,1.0,181.0,3.0,144.0,6.0,3.0,1.0,3.0,3.0,60.0,119.0,136.0,4.0,270.0,,12.0,33.0,113.0,110.0,10.0,4.0,9.0,10.0,2.0,2.0,9.0,50.0,25.0,15.0,17.0,13.0,,3.0,3.0,0.0,,,,,,,,,3.0,,,,,1.0,,,,,,,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Juárez,FC_Juárez,65eyz8bmbls8rjrl5i3jg0wve,C. Higuera,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Juárez,FC_Juárez,ezratbmd12n6w0exn0uvlc4fe,F. Nevárez,Defender,21,3.0,7.0,1.0,1.0,,13.0,1.0,10.0,1.0,,,1.0,2.0,42.0,,19.0,1.0,,5.0,1.0,1.0,11.0,16.0,19.0,1.0,53.0,7.0,6.0,7.0,16.0,15.0,10.0,1.0,1.0,6.0,,,1.0,2.0,3.0,1.0,6.0,2.0,,1.0,5.0,0.0,4.0,,1.0,,,,,,,,1.0,,3.0,,1.0,2.0,,,,,,1.0,,,,1.0,,1.0,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Juárez,FC_Juárez,s8szlcmrxn7t5leu5t2cnfje,S. Ormeño,Forward,9,1.0,1.0,2.0,1.0,,1.0,,,2.0,,,3.0,,9.0,,7.0,,,,,1.0,3.0,6.0,7.0,,21.0,,3.0,6.0,6.0,5.0,10.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,0.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
