root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,New York Red Bulls,New_York_Red_Bulls,agtn08txrd68h8gz1i99fhkpg,Elias Manoel,Forward,11,32.0,9.0,1.0,,10.0,,2.0,2.0,,,8.0,,7.0,1.0,,10.0,,2.0,,19.0,15.0,1.0,6.0,9.0,10.0,1.0,10.0,19.0,118.0,9.0,14.0,3.0,6.0,,,,4.0,1.0,1.0,0.0,5.0,,1.0,,,10.0,,8.0,,,,,,3.0,,,1.0,,1.0,,,7.0,,1.0,,2.0,3.0,,2.0,2.0,4.0,,5.0,,,,,,1.0,,,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,New York Red Bulls,New_York_Red_Bulls,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,Forward,7,2.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,10.0,,1.0,,2.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,1.0,,,0.0,,,,,,1.0,,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,New York Red Bulls,New_York_Red_Bulls,dug5046izrlh3owqk26hnvdre,W. Carmona,Midfielder,19,84.0,29.0,2.0,,22.0,3.0,2.0,3.0,2.0,3.0,10.0,5.0,12.0,7.0,3.0,10.0,1.0,2.0,,45.0,29.0,3.0,21.0,6.0,32.0,13.0,32.0,45.0,180.0,13.0,23.0,15.0,12.0,1.0,12.0,1.0,7.0,3.0,12.0,0.0,14.0,,1.0,,,16.0,,2.0,,,,,,,,,1.0,,,,2.0,1.0,,,3.0,2.0,5.0,,4.0,6.0,1.0,1.0,2.0,,2.0,,1.0,,2.0,,,,,3.0,,2.0,2.0,1.0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,New York Red Bulls,New_York_Red_Bulls,9a17gcgta337bfvtu994p1x,C. Coronel,Goalkeeper,31,33.0,8.0,1.0,,2.0,,1.0,8.0,,,,,11.0,,,10.0,,1.0,,31.0,19.0,4.0,,5.0,8.0,3.0,12.0,22.0,90.0,19.0,,1.0,25.0,,10.0,13.0,,19.0,,0.0,,4.0,1.0,1.0,1.0,,6.0,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,New York Red Bulls,New_York_Red_Bulls,a79oz5xhvq7gz2k2j20sa02dw,R. Donkor,Midfielder,48,96.0,66.0,2.0,,36.0,2.0,2.0,,2.0,2.0,7.0,4.0,12.0,4.0,2.0,10.0,,2.0,1.0,79.0,18.0,1.0,10.0,23.0,67.0,9.0,67.0,79.0,179.0,12.0,12.0,11.0,35.0,2.0,31.0,3.0,4.0,5.0,10.0,0.0,6.0,,1.0,,1.0,8.0,,2.0,,,,,,,,,1.0,,,,,1.0,,,,2.0,4.0,1.0,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,New York Red Bulls,New_York_Red_Bulls,1o6ncw2f6h5uodlhavzsswvrp,K. Duncan,Defender,6,124.0,56.0,2.0,,25.0,5.0,2.0,2.0,,2.0,9.0,2.0,11.0,5.0,5.0,10.0,1.0,2.0,4.0,69.0,29.0,1.0,14.0,30.0,56.0,24.0,57.0,68.0,180.0,12.0,19.0,2.0,22.0,5.0,32.0,1.0,9.0,3.0,15.0,0.0,9.0,,1.0,,,10.0,,5.0,,,,,,4.0,,,1.0,,,1.0,1.0,,2.0,12.0,,2.0,5.0,,2.0,2.0,,,1.0,,,,,,1.0,1.0,7.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,New York Red Bulls,New_York_Red_Bulls,dhy8f54t9uvukub7qbmsth8iy,D. Edelman,Midfielder,75,117.0,65.0,2.0,1.0,42.0,4.0,2.0,2.0,2.0,2.0,10.0,4.0,15.0,11.0,3.0,10.0,1.0,2.0,1.0,89.0,18.0,8.0,13.0,18.0,72.0,10.0,73.0,88.0,180.0,16.0,19.0,22.0,39.0,3.0,31.0,3.0,14.0,6.0,10.0,0.0,2.0,,1.0,,1.0,5.0,,6.0,,,,,,3.0,,,1.0,,,1.0,1.0,,6.0,,,,,,,,1.0,,3.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,New York Red Bulls,New_York_Red_Bulls,3vescyd2jf8wxx19q0kfedx0q,N. Eile,Defender,3,76.0,54.0,1.0,2.0,29.0,,2.0,4.0,,,3.0,,3.0,1.0,,10.0,,2.0,4.0,66.0,7.0,5.0,2.0,26.0,58.0,7.0,59.0,65.0,134.0,7.0,5.0,9.0,25.0,,30.0,3.0,2.0,4.0,6.0,0.0,1.0,,1.0,,,3.0,,3.0,,,,,,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,New York Red Bulls,New_York_Red_Bulls,1bmpw7r7k157fav4g5w4j14yy,D. Gjengaar,Forward,2,26.0,15.0,1.0,,16.0,2.0,2.0,,2.0,,1.0,2.0,2.0,3.0,2.0,10.0,,2.0,1.0,18.0,4.0,1.0,4.0,4.0,16.0,5.0,16.0,18.0,65.0,2.0,4.0,4.0,5.0,,,,3.0,1.0,5.0,0.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,New York Red Bulls,New_York_Red_Bulls,8y7kqet5swj9dmqama0z5ngus,J. Hall,Forward,16,21.0,7.0,1.0,,6.0,1.0,1.0,,,1.0,6.0,1.0,6.0,1.0,,10.0,,1.0,,13.0,11.0,,5.0,,6.0,2.0,7.0,12.0,62.0,6.0,8.0,3.0,4.0,,1.0,,2.0,,6.0,0.0,4.0,,,,,6.0,,3.0,,,,,,1.0,,,,,,,,2.0,,,,1.0,4.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
