liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,Real Monarchs SLC,6egtx0g6cyy8yok03ndu70tuc,L. Adjalala,Defender,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Real Monarchs SLC,b6grxeep2qbhxwnsim4m2vka2,T. Alphin,Goalkeeper,99,1.0,1.0,2.0,,,11.0,,3.0,1.0,2.0,,39.0,1.0,2.0,,,3.0,,,,2.0,1.0,1.0,,18.0,,55.0,,3.0,,,20.0,,12.0,,,,2.0,,,,,,8.0,45.0,3.0,50.0,45.0,1.0,,180.0,,1.0,1.0,,16.0,69.0,,53.0,1.0,,16.0,92.0,,,,13.0,2.0,1.0,,,0.0,,,,3.0,,,,,,,,,3.0,,14.0,6.0,,,1.0,1.0,,1.0,,,,8.0,14.0,,,5.0,1.0,9.0,7.0,2.0,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Real Monarchs SLC,929ogu77f1e7edncwll3wv4t0,I. Amparo,Midfielder,61,10.0,7.0,9.0,64.0,2.0,47.0,,59.0,25.0,34.0,63.0,96.0,3.0,9.0,1.0,,10.0,2.0,,,49.0,22.0,27.0,6.0,75.0,,279.0,,17.0,14.0,10.0,21.0,,54.0,7.0,1.0,3.0,5.0,1.0,,,2.0,2.0,5.0,238.0,100.0,148.0,243.0,7.0,2.0,522.0,12.0,3.0,6.0,9.0,63.0,289.0,4.0,248.0,16.0,12.0,41.0,375.0,2.0,,4.0,30.0,35.0,2.0,,,0.0,4.0,3.0,,8.0,,,,,9.0,1.0,1.0,,13.0,,1.0,1.0,,,,2.0,,1.0,,,,3.0,6.0,1.0,1.0,,,,,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Real Monarchs SLC,6kpb5yyfk2ifjgtfkspb8xwd0,O. Anderson,Midfielder,30,1.0,,5.0,35.0,1.0,37.0,1.0,31.0,21.0,10.0,46.0,15.0,1.0,5.0,,1.0,4.0,1.0,1.0,,30.0,20.0,10.0,4.0,21.0,,100.0,1.0,16.0,1.0,1.0,10.0,1.0,29.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,9.0,4.0,87.0,44.0,44.0,83.0,1.0,1.0,237.0,14.0,,1.0,3.0,33.0,100.0,5.0,87.0,2.0,10.0,13.0,142.0,,,7.0,9.0,9.0,,0.0,1.0,0.0,2.0,1.0,,3.0,1.0,,,,1.0,,,1.0,4.0,,,,,1.0,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Real Monarchs SLC,2lqxi3n1dl81940f6zbdy7wgk,J. Arias,Defender,21,3.0,1.0,2.0,6.0,,12.0,,17.0,9.0,8.0,,34.0,3.0,2.0,,,5.0,3.0,,,14.0,7.0,7.0,1.0,53.0,,97.0,1.0,6.0,,,13.0,,10.0,1.0,,,2.0,2.0,,,,,4.0,86.0,12.0,79.0,87.0,2.0,,142.0,1.0,1.0,5.0,2.0,14.0,103.0,,91.0,5.0,,12.0,119.0,,,1.0,4.0,8.0,1.0,,,0.0,,2.0,,2.0,,,,,3.0,,,,8.0,,,,,2.0,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Real Monarchs SLC,60po8o0vgf2uyom0uur8euf4k,Jesús Barea,Forward,36,4.0,2.0,2.0,15.0,5.0,24.0,2.0,27.0,18.0,9.0,65.0,14.0,1.0,2.0,1.0,1.0,4.0,,1.0,,23.0,16.0,7.0,3.0,17.0,,76.0,,10.0,1.0,,5.0,1.0,33.0,4.0,4.0,2.0,2.0,,1.0,,2.0,8.0,4.0,70.0,51.0,23.0,69.0,1.0,1.0,180.0,13.0,,1.0,4.0,25.0,79.0,6.0,73.0,1.0,10.0,6.0,126.0,2.0,2.0,7.0,8.0,5.0,,1.0,0.0,1.0,,2.0,,4.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Real Monarchs SLC,7djbfbsqwu0g7wd1xo1ufp2zu,G. Calderón,Defender,55,15.0,8.0,7.0,17.0,2.0,59.0,,41.0,22.0,19.0,9.0,112.0,4.0,7.0,,,10.0,4.0,,,26.0,15.0,11.0,,135.0,,362.0,,26.0,2.0,1.0,15.0,,123.0,,,,6.0,1.0,,,,,20.0,324.0,52.0,296.0,328.0,3.0,,445.0,2.0,24.0,12.0,5.0,46.0,387.0,,348.0,6.0,6.0,39.0,442.0,1.0,1.0,,25.0,19.0,1.0,,,0.0,1.0,7.0,,6.0,,,,,3.0,,,,15.0,1.0,7.0,7.0,1.0,2.0,,,,5.0,,,1.0,7.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS_Next_Pro,2026,Real Monarchs SLC,bst0cnba7qhy8yea6hng4enyt,W. Charpie,Defender,67,6.0,4.0,6.0,22.0,1.0,64.0,1.0,15.0,4.0,11.0,13.0,92.0,,6.0,,,6.0,1.0,,,9.0,2.0,7.0,1.0,142.0,,299.0,,24.0,4.0,1.0,26.0,,52.0,1.0,,,3.0,1.0,1.0,1.0,1.0,,23.0,270.0,70.0,210.0,256.0,2.0,,388.0,1.0,17.0,,,30.0,308.0,,279.0,6.0,2.0,29.0,353.0,,,,16.0,13.0,,,,0.0,3.0,2.0,,5.0,,,,,4.0,,,,13.0,3.0,1.0,1.0,,4.0,,1.0,,1.0,,5.0,,7.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Real Monarchs SLC,3514h23j8mh5m37hsg90245ck,C. Cowell,Forward,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Real Monarchs SLC,3wkej06590b61lyqm7vt1kwes,G. Dillon,Midfielder,27,,,2.0,16.0,,24.0,2.0,9.0,8.0,1.0,20.0,45.0,,2.0,,,3.0,2.0,,,9.0,8.0,1.0,,37.0,,124.0,,10.0,3.0,,6.0,,34.0,,2.0,1.0,2.0,2.0,,,,3.0,2.0,109.0,43.0,74.0,115.0,,,141.0,5.0,,2.0,1.0,22.0,132.0,3.0,117.0,,2.0,15.0,149.0,1.0,1.0,2.0,9.0,13.0,1.0,,,0.0,,,,1.0,,1.0,,,,,,,7.0,,,,,2.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
