liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Mexico Under 17,3ehrq9mryoug8osgxkpg4eo7o,O. Bolaños,Midfielder,3,3.0,,,3.0,,,,1.0,1.0,2.0,,76.0,,,1.0,119.0,38.0,,,,2.0,,1.0,29.0,1.0,66.0,,2.0,,1.0,1.0,,,,,5.0,10.0,72.0,83.0,2.0,2.0,33.0,,74.0,74.0,0.0,,2.0,,1.0,1.0,3.0,,36.0,,,,14.0,,2.0,,2.0,1.0,,,,,,8.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Mexico Under 17,6mu589a2t3trfj9al0qm7lzis,T. Cereceres,Defender,5,13.0,,,1.0,1.0,13.0,1.0,9.0,1.0,10.0,1.0,106.0,,5.0,2.0,135.0,22.0,1.0,,7.0,2.0,1.0,3.0,21.0,1.0,94.0,,17.0,,8.0,12.0,8.0,4.0,1.0,,8.0,10.0,96.0,140.0,2.0,1.0,39.0,,106.0,96.0,0.0,2.0,,,,1.0,5.0,8.0,76.0,,,2.0,38.0,,,,,5.0,,,,,,2.0,,,,,,,,,,4.0,,,2.0,2.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Mexico Under 17,f5bctghghss1tsntg40spe7f8,M. Corona,Defender,19,16.0,,1.0,6.0,1.0,,,6.0,,11.0,,140.0,3.0,1.0,4.0,270.0,66.0,9.0,1.0,1.0,3.0,3.0,5.0,64.0,3.0,118.0,7.0,12.0,1.0,7.0,5.0,10.0,1.0,,,9.0,10.0,127.0,158.0,3.0,11.0,49.0,2.0,138.0,129.0,0.0,,2.0,,,,6.0,5.0,63.0,,1.0,,22.0,,3.0,,3.0,4.0,,,,,,11.0,,,,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,
Concacaf_Concacaf_U17,2025,Mexico Under 17,4fu382i630gurj7nxs329hrf8,A. de Nigris,Forward,9,38.0,3.0,1.0,,2.0,,,12.0,1.0,11.0,1.0,45.0,1.0,2.0,1.0,263.0,6.0,16.0,,12.0,4.0,6.0,1.0,14.0,3.0,33.0,6.0,32.0,3.0,10.0,18.0,28.0,1.0,8.0,2.0,7.0,10.0,30.0,113.0,4.0,20.0,10.0,1.0,41.0,34.0,0.0,7.0,4.0,2.0,9.0,1.0,10.0,11.0,28.0,5.0,1.0,7.0,10.0,1.0,48.0,,18.0,6.0,,,,,,1.0,,,,,,,,,,6.0,,9.0,2.0,,,1.0,1.0,,,,,7.0,1.0,,2.0,4.0,2.0,4.0,0.0,4.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Mexico Under 17,87ol1pdn8h3qa8zxas4i9pr10,L. Gamboa,Forward,7,27.0,3.0,1.0,1.0,3.0,4.0,,36.0,1.0,22.0,1.0,85.0,,5.0,3.0,260.0,7.0,12.0,,10.0,4.0,5.0,2.0,27.0,3.0,60.0,1.0,56.0,,19.0,13.0,22.0,4.0,8.0,2.0,11.0,10.0,61.0,170.0,4.0,14.0,29.0,1.0,83.0,63.0,1.0,2.0,2.0,,6.0,,5.0,19.0,67.0,5.0,,5.0,10.0,2.0,35.0,1.0,13.0,3.0,,,,,,3.0,,,,,,,,,,10.0,,7.0,16.0,11.0,3.0,2.0,2.0,1.0,11.0,3.0,,7.0,,,15.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,2.0,,,,,,,1.0,1.0,,,1.0,,,
Concacaf_Concacaf_U17,2025,Mexico Under 17,e7f09939bfd38eu9sbwu20ro4,G. García,Forward,8,47.0,7.0,1.0,,2.0,,,43.0,1.0,30.0,1.0,149.0,1.0,5.0,12.0,252.0,14.0,20.0,1.0,20.0,4.0,4.0,1.0,33.0,3.0,97.0,6.0,60.0,3.0,18.0,25.0,40.0,4.0,9.0,2.0,20.0,10.0,103.0,233.0,4.0,22.0,53.0,2.0,133.0,119.0,1.0,8.0,2.0,,5.0,1.0,7.0,14.0,124.0,8.0,,2.0,49.0,,15.0,,8.0,5.0,,,,,,22.0,,,,,,,,,1.0,22.0,,3.0,14.0,19.0,,2.0,3.0,9.0,2.0,34.0,14.0,5.0,,,2.0,1.0,,1.0,0.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,2.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Mexico Under 17,11f122a1wc55cm467nk5m6nf8,J. Grajales,Defender,14,19.0,,1.0,3.0,,39.0,5.0,20.0,,17.0,3.0,156.0,4.0,8.0,6.0,330.0,42.0,4.0,1.0,13.0,4.0,3.0,6.0,33.0,4.0,124.0,,35.0,,11.0,14.0,17.0,5.0,3.0,1.0,15.0,10.0,138.0,251.0,4.0,5.0,53.0,2.0,155.0,139.0,0.0,5.0,1.0,,2.0,8.0,2.0,30.0,101.0,2.0,1.0,,40.0,,7.0,,4.0,1.0,,,,,,15.0,,,,,,,1.0,,,7.0,,2.0,9.0,4.0,,,,,4.0,,,2.0,1.0,,9.0,1.0,,,0.0,1.0,,,,,,,,,,1.0,,,,,,,,2.0,,,1.0,,,
Concacaf_Concacaf_U17,2025,Mexico Under 17,6jz7tez3ak2tyia4la0tcv40k,S. López,Goalkeeper,12,,,,1.0,,,,,,1.0,,20.0,,,,90.0,18.0,,,,1.0,,1.0,8.0,1.0,14.0,,1.0,,1.0,,,,,,7.0,10.0,11.0,26.0,1.0,,8.0,,12.0,19.0,0.0,,,,,,,,1.0,,,,4.0,,,,,,,,,1.0,10.0,5.0,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Mexico Under 17,bn2uq2094rjubyiicw6ofga38,H. Mancilla,Forward,0,32.0,2.0,1.0,1.0,4.0,2.0,,17.0,1.0,13.0,2.0,82.0,,6.0,1.0,204.0,8.0,14.0,1.0,15.0,3.0,6.0,3.0,6.0,2.0,67.0,3.0,32.0,2.0,12.0,17.0,29.0,4.0,10.0,,9.0,10.0,69.0,136.0,3.0,15.0,28.0,2.0,82.0,69.0,0.0,7.0,1.0,,5.0,,3.0,19.0,63.0,7.0,1.0,,29.0,,15.0,,9.0,2.0,,,,,,2.0,,,,,,,,,,9.0,,4.0,7.0,2.0,,1.0,1.0,,2.0,,,,,,7.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,
Concacaf_Concacaf_U17,2025,Mexico Under 17,33fq51ts09wjaxmp5w4710kr8,K. Martínez,Midfielder,17,24.0,1.0,1.0,2.0,3.0,1.0,,12.0,,15.0,3.0,165.0,1.0,5.0,4.0,246.0,40.0,8.0,1.0,7.0,3.0,5.0,3.0,54.0,3.0,131.0,3.0,17.0,,11.0,11.0,15.0,2.0,1.0,1.0,14.0,10.0,147.0,190.0,3.0,13.0,49.0,2.0,162.0,150.0,0.0,1.0,5.0,,1.0,2.0,9.0,7.0,110.0,,,,55.0,,,,1.0,4.0,,,,,,19.0,,,,,,,,,,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
