liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,Orange County SC,5yagqw0826fi91s0i8qv8lfkk,F. Aguirre,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Orange County SC,3461sfmst5pjeiaof78d0efo,B. Barjolo,Forward,24,7.0,7.0,10.0,7.0,120.0,0.0,6.0,3.0,3.0,,4.0,,15.0,,6.0,18.0,11.0,7.0,,5.0,2.0,,4.0,4.0,,12.0,8.0,4.0,3.0,1.0,2.0,16.0,1.0,12.0,1.0,,2.0,5.0,,,,,1.0,1.0,1.0,,8.0,7.0,2.0,8.0,1.0,2.0,,,6.0,,,1.0,2.0,,29.0,16.0,,8.0,3.0,7.0,8.0,50.0,,8.0,8.0,3.0,1.0,1.0,15.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Orange County SC,8sydisziijh84elb8dprtlduy,N. Benalcázar,Defender,4,31.0,31.0,10.0,,2807.0,2.0,110.0,47.0,63.0,1.0,193.0,28.0,436.0,1.0,12.0,277.0,103.0,174.0,52.0,558.0,20.0,3.0,45.0,41.0,4.0,167.0,56.0,111.0,19.0,16.0,548.0,1569.0,4.0,186.0,31.0,16.0,132.0,357.0,19.0,31.0,1.0,,6.0,6.0,3.0,88.0,1372.0,500.0,960.0,1366.0,16.0,26.0,9.0,44.0,12.0,3.0,5.0,95.0,37.0,68.0,266.0,1656.0,29.0,1454.0,42.0,43.0,202.0,2120.0,1.0,18.0,16.0,3.0,44.0,94.0,164.0,56.0,108.0,5.0,7.0,4.0,2.0,2.0,,,10.0,7.0,1.0,2.0,1.0,3.0,10.0,2.0,1.0,,2.0,,,,2.0,8.0,,,,9.0,,9.0,,1.0,,,,,,,,,5.0,1.0,,1.0,,,,,,,,,,,,
USA_USL_Championship,2025,Orange County SC,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,Defender,5,20.0,20.0,10.0,2.0,1539.0,1.0,54.0,22.0,32.0,,56.0,14.0,207.0,,1.0,75.0,32.0,43.0,,258.0,3.0,,23.0,23.0,,21.0,10.0,11.0,8.0,5.0,320.0,817.0,3.0,74.0,3.0,,45.0,218.0,5.0,18.0,4.0,,,,3.0,45.0,743.0,174.0,602.0,731.0,2.0,3.0,,,,1.0,,95.0,9.0,3.0,84.0,852.0,7.0,776.0,5.0,17.0,76.0,1013.0,,,,,19.0,33.0,43.0,33.0,43.0,3.0,3.0,,,,,,2.0,8.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2025,Orange County SC,f1hzg65u0b5lvvzj3q1z6qplg,N. Ciotta,Defender,32,12.0,12.0,10.0,4.0,574.0,0.0,10.0,4.0,6.0,,48.0,3.0,63.0,,4.0,78.0,34.0,44.0,6.0,99.0,3.0,,6.0,4.0,2.0,68.0,30.0,38.0,5.0,3.0,73.0,217.0,,41.0,13.0,7.0,27.0,9.0,,8.0,6.0,,2.0,2.0,8.0,11.0,176.0,87.0,103.0,177.0,7.0,7.0,17.0,42.0,9.0,,,10.0,9.0,17.0,83.0,229.0,,188.0,14.0,4.0,41.0,388.0,,9.0,9.0,5.0,7.0,12.0,39.0,11.0,29.0,3.0,2.0,,,,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Orange County SC,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,Defender,23,29.0,29.0,10.0,,2573.0,1.0,24.0,16.0,8.0,2.0,202.0,8.0,299.0,,18.0,159.0,73.0,86.0,124.0,342.0,10.0,3.0,39.0,36.0,3.0,135.0,57.0,78.0,22.0,26.0,29.0,854.0,4.0,151.0,54.0,15.0,111.0,305.0,9.0,29.0,4.0,,21.0,21.0,16.0,37.0,661.0,304.0,400.0,646.0,11.0,27.0,28.0,128.0,28.0,9.0,1.0,61.0,22.0,24.0,348.0,878.0,18.0,683.0,38.0,54.0,195.0,1411.0,,54.0,54.0,16.0,36.0,76.0,183.0,66.0,119.0,,6.0,3.0,3.0,3.0,,5.0,9.0,9.0,3.0,3.0,3.0,0.0,2.0,,,1.0,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
USA_USL_Championship,2025,Orange County SC,26uulzcbbpgdrvnf5msmqidck,G. Doody,Defender,2,5.0,5.0,10.0,,441.0,0.0,10.0,3.0,7.0,,46.0,,63.0,,1.0,36.0,11.0,25.0,,61.0,2.0,,8.0,8.0,,26.0,8.0,18.0,6.0,1.0,85.0,193.0,1.0,26.0,9.0,3.0,24.0,5.0,,5.0,1.0,,,,6.0,7.0,161.0,72.0,93.0,158.0,5.0,7.0,6.0,42.0,3.0,,,16.0,3.0,,55.0,197.0,1.0,165.0,12.0,2.0,32.0,316.0,,7.0,7.0,2.0,5.0,10.0,25.0,14.0,22.0,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,,,1.0,0.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Orange County SC,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,Forward,7,23.0,23.0,10.0,10.0,1222.0,1.0,17.0,14.0,3.0,,85.0,,182.0,1.0,16.0,130.0,69.0,61.0,85.0,48.0,6.0,1.0,22.0,20.0,2.0,113.0,55.0,58.0,3.0,18.0,67.0,215.0,2.0,91.0,17.0,8.0,35.0,26.0,14.0,13.0,13.0,,8.0,8.0,22.0,1.0,177.0,126.0,70.0,187.0,2.0,7.0,1.0,5.0,43.0,4.0,5.0,8.0,8.0,27.0,149.0,226.0,26.0,188.0,9.0,66.0,38.0,493.0,,30.0,30.0,31.0,4.0,7.0,60.0,8.0,31.0,1.0,1.0,2.0,1.0,2.0,,5.0,12.0,,,2.0,1.0,1.0,15.0,,1.0,1.0,2.0,4.0,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Orange County SC,bzs1od5hwli1ohgp3ahu4vklw,T. Espy,Defender,15,3.0,3.0,10.0,3.0,15.0,0.0,1.0,,1.0,,,,7.0,,,3.0,1.0,2.0,,6.0,,,,,,2.0,1.0,1.0,,,10.0,20.0,,2.0,,,1.0,4.0,,,,,,,,,19.0,6.0,13.0,19.0,1.0,,,1.0,,,,3.0,1.0,,1.0,20.0,,19.0,1.0,,1.0,25.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Orange County SC,66munwmhmpdq06686gawcz9ck,D. Garcia,Defender,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
