liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Opposition Player,Offsides,Goals,Right Foot Goals,Yellow Cards,Successful Corners into Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Goals from Inside Box,Penalties Taken,Penalty Goals,Penalties Conceded,Total Red Cards,Straight Red Cards,Unsuccessful lay-offs,Headed Goals,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Clearances Off the Line,Penalty Goals Conceded,Winning Goal,Times Tackled,Overruns,Own Goal Scored,Second Goal Assists,Home Goals,Away Goals,Saves from Penalty,Penalties Saved,Goal Kicks,Goals from Outside Box,Goalkeeper Smother,Crosses not Claimed,Red Cards - 2nd Yellow,Set Pieces Goals,Last Player Tackle,Penalties Off Target,Other Goals
Mexico_Liga_MX,2018-2019,Club Santos Laguna,2xchh8ku8lm05p0sd89y6gjit,J. Furch,Forward,9,4.0,1598.0,2.0,,34.0,,480.0,8.0,126.0,1.0,262.0,,1.0,15.0,11.0,2.0,75.0,227.0,77.0,2.0,158.0,497.0,2.0,15.0,3.0,331.0,18.0,34.0,159.0,120.0,27.0,138.0,5.0,40.0,18.0,32.0,25.0,712.0,,18.0,9.0,1.0,69.0,117.0,79.0,10.0,98.0,23.0,,7.0,1.0,29.0,71.0,4.0,215.0,23.0,20.0,4.0,18.0,,,5.0,42.0,134.0,321.0,338.0,146.0,3.0,5.0,,2.0,117.0,,10.0,27.0,,5.0,12.0,3.0,,,4.0,,1.0,12.0,1.0,1.0,,,,10.0,5.0,,,,,,,,,,,,,4.0,3.0,22.0,,,,7.0,5.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,acsje2dbtg32t2pcaqkx7lmnd,J. García,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,9e6gavtd12x5curksj8yno5ih,B. Garnica,Midfielder,7,35.0,843.0,19.0,6.0,4.0,1.0,202.0,13.0,51.0,5.0,128.0,5.0,7.0,10.0,5.0,4.0,10.0,129.0,42.0,16.0,31.0,203.0,7.0,10.0,6.0,161.0,12.0,8.0,38.0,45.0,10.0,66.0,4.0,22.0,9.0,28.0,8.0,407.0,1.0,15.0,6.0,,99.0,51.0,22.0,10.0,52.0,3.0,1.0,4.0,4.0,23.0,7.0,14.0,116.0,2.0,16.0,36.0,15.0,,,,54.0,56.0,164.0,165.0,17.0,1.0,,,8.0,64.0,8.0,8.0,45.0,2.0,6.0,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,36.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,9xwyo231y43x30otwh2vnydx,E. Herrera,Forward,11,1.0,126.0,,5.0,3.0,,29.0,1.0,10.0,,15.0,,1.0,,,,8.0,19.0,4.0,1.0,10.0,30.0,1.0,2.0,,19.0,2.0,1.0,11.0,7.0,2.0,9.0,2.0,2.0,1.0,2.0,3.0,45.0,,6.0,1.0,,7.0,5.0,10.0,10.0,10.0,1.0,,,,2.0,7.0,,22.0,1.0,2.0,1.0,6.0,,,,4.0,8.0,18.0,19.0,15.0,,,,1.0,12.0,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,1v3lq8vey4ddxio0o17fuuitx,J. Isijara,Midfielder,7,27.0,797.0,6.0,,6.0,1.0,220.0,14.0,55.0,5.0,119.0,5.0,10.0,7.0,9.0,,9.0,110.0,62.0,9.0,34.0,220.0,10.0,14.0,2.0,159.0,8.0,13.0,44.0,24.0,6.0,61.0,1.0,23.0,11.0,22.0,11.0,366.0,1.0,11.0,4.0,,54.0,55.0,18.0,10.0,24.0,4.0,,17.0,5.0,9.0,5.0,9.0,68.0,8.0,8.0,28.0,11.0,1.0,,1.0,35.0,86.0,176.0,176.0,14.0,,1.0,,6.0,44.0,3.0,8.0,19.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,20.0,5.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,czybcajgm1ts1bionzqqrgout,B. Lozano,Midfielder,0,56.0,1635.0,8.0,,5.0,,661.0,26.0,132.0,26.0,355.0,3.0,28.0,14.0,26.0,2.0,9.0,351.0,220.0,27.0,98.0,675.0,8.0,21.0,23.0,444.0,19.0,40.0,126.0,245.0,27.0,220.0,14.0,83.0,19.0,40.0,13.0,1130.0,59.0,19.0,13.0,,197.0,180.0,47.0,10.0,93.0,14.0,16.0,105.0,12.0,38.0,5.0,29.0,211.0,4.0,21.0,107.0,19.0,44.0,3.0,4.0,109.0,118.0,538.0,549.0,14.0,1.0,4.0,1.0,19.0,118.0,8.0,12.0,88.0,2.0,3.0,2.0,1.0,2.0,13.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,4.0,0.0,67.0,9.0,,,1.0,1.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,748h26tk6u48g3iwpcwjsbe8l,C. Martínez,Forward,30,1.0,32.0,,2.0,,,18.0,,4.0,1.0,5.0,,,,,,,12.0,8.0,,6.0,18.0,,,,12.0,2.0,,6.0,8.0,1.0,7.0,,5.0,,,,26.0,,2.0,,,4.0,6.0,1.0,10.0,1.0,,,,1.0,1.0,,,4.0,,2.0,1.0,2.0,,,,3.0,,12.0,12.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,3.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,eynp2mtuc2ertd1v1m6jdj7bp,O. Martínez,Midfielder,10,9.0,1497.0,2.0,,5.0,4.0,677.0,10.0,108.0,16.0,344.0,9.0,45.0,4.0,17.0,2.0,9.0,223.0,246.0,25.0,89.0,708.0,10.0,17.0,9.0,502.0,17.0,25.0,134.0,167.0,25.0,145.0,11.0,84.0,18.0,18.0,23.0,941.0,34.0,18.0,12.0,2.0,118.0,223.0,11.0,10.0,56.0,8.0,13.0,72.0,2.0,20.0,2.0,9.0,129.0,4.0,19.0,34.0,18.0,19.0,,1.0,64.0,210.0,549.0,574.0,11.0,2.0,1.0,1.0,18.0,73.0,7.0,9.0,54.0,,,1.0,1.0,3.0,14.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,2.0,1.0,30.0,2.0,,,1.0,0.0,,,,1.0,,,,1.0,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,aa53igsrv81m9zy3ub1ri4v6d,M. Nervo,Defender,5,,1710.0,4.0,,,10.0,728.0,2.0,44.0,,196.0,35.0,56.0,8.0,1.0,2.0,31.0,126.0,450.0,13.0,63.0,765.0,,25.0,1.0,596.0,19.0,1.0,119.0,175.0,1.0,83.0,2.0,54.0,19.0,20.0,36.0,963.0,,19.0,12.0,17.0,47.0,329.0,5.0,10.0,73.0,,,50.0,,9.0,53.0,,131.0,85.0,21.0,,19.0,,,,27.0,217.0,611.0,646.0,84.0,4.0,,,7.0,58.0,6.0,34.0,20.0,,,,,5.0,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,4.0,0.0,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,1gs5ptbru4t4s0s2vb2r3izca,A. Ocejo,Midfielder,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,4tahxulohx1q6u5aztkauto0l,J. Orozco,Goalkeeper,1,,1350.0,,,,39.0,216.0,1.0,,,98.0,47.0,115.0,,,1.0,,118.0,249.0,,1.0,463.0,,,1.0,194.0,14.0,,116.0,51.0,5.0,100.0,,124.0,15.0,,16.0,575.0,,15.0,,,2.0,332.0,,10.0,3.0,,,153.0,,2.0,1.0,,3.0,9.0,15.0,,15.0,,,,,80.0,174.0,347.0,1.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,44.0,164.0,7.0,,4.0,15.0,7.0,28.0,4.0,,44.0,,2.0,0.0,,,,,,,1.0,1.0,159.0,,,1.0,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,5rigugxkjo6yummreudad70t1,C. Orrantía,Defender,8,14.0,455.0,11.0,7.0,4.0,1.0,158.0,1.0,31.0,3.0,89.0,6.0,9.0,3.0,3.0,,6.0,74.0,36.0,7.0,27.0,158.0,4.0,5.0,4.0,118.0,4.0,6.0,36.0,13.0,5.0,43.0,1.0,25.0,5.0,9.0,7.0,250.0,,12.0,3.0,,33.0,60.0,12.0,10.0,18.0,3.0,,4.0,3.0,2.0,5.0,5.0,44.0,2.0,4.0,14.0,12.0,,1.0,1.0,20.0,54.0,122.0,122.0,11.0,,1.0,,5.0,26.0,2.0,3.0,13.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,14.0,2.0,,,1.0,0.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,694zvj9x9pfl4iujjgp9yqy1h,A. Preciado,Midfielder,32,14.0,570.0,2.0,12.0,1.0,,239.0,10.0,45.0,,165.0,,3.0,1.0,4.0,1.0,7.0,88.0,41.0,8.0,34.0,243.0,4.0,11.0,8.0,196.0,6.0,10.0,37.0,101.0,3.0,42.0,5.0,25.0,4.0,7.0,9.0,360.0,2.0,16.0,6.0,1.0,57.0,65.0,26.0,10.0,36.0,6.0,1.0,10.0,,8.0,13.0,7.0,77.0,5.0,7.0,14.0,16.0,,,1.0,34.0,32.0,202.0,206.0,20.0,,2.0,,7.0,41.0,1.0,1.0,23.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.0,21.0,3.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,dunj14dcpg99a61fjjcq6tg45,D. Quiñónes,Midfielder,22,1.0,104.0,,8.0,,,54.0,,13.0,2.0,49.0,,,1.0,2.0,,2.0,10.0,6.0,2.0,3.0,56.0,,2.0,10.0,52.0,2.0,4.0,3.0,16.0,4.0,2.0,,7.0,,2.0,2.0,85.0,1.0,8.0,1.0,,19.0,10.0,4.0,10.0,14.0,2.0,,1.0,2.0,1.0,1.0,1.0,22.0,,2.0,1.0,8.0,,,,6.0,17.0,51.0,53.0,3.0,,,,2.0,8.0,,,13.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,1.0,0.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,4w1mssxwhdxsg91kqvtldnglx,B. Rabello,Midfielder,0,7.0,1467.0,8.0,,16.0,,587.0,7.0,117.0,1.0,295.0,5.0,22.0,4.0,5.0,3.0,22.0,151.0,228.0,17.0,56.0,600.0,2.0,12.0,19.0,476.0,21.0,10.0,78.0,185.0,17.0,71.0,7.0,82.0,17.0,15.0,14.0,808.0,,17.0,8.0,1.0,133.0,148.0,18.0,10.0,76.0,5.0,1.0,46.0,1.0,33.0,8.0,14.0,163.0,7.0,24.0,7.0,17.0,,,2.0,65.0,150.0,511.0,522.0,30.0,3.0,4.0,2.0,15.0,87.0,2.0,9.0,68.0,,,1.0,,2.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.0,41.0,,,,0.0,1.0,,,,1.0,,,1.0,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,ayhu9k3hcyu95f26myefk0gr9,U. Rivas,Midfielder,16,1.0,134.0,,3.0,,1.0,45.0,,5.0,,20.0,,2.0,2.0,,,1.0,9.0,20.0,4.0,3.0,45.0,,2.0,,34.0,1.0,,5.0,14.0,,4.0,,5.0,1.0,2.0,2.0,62.0,,4.0,1.0,1.0,6.0,7.0,,10.0,6.0,,,6.0,,,2.0,,9.0,2.0,1.0,1.0,4.0,,,,2.0,19.0,40.0,40.0,3.0,,,,4.0,3.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,e1y7jb2a2ixwmmm0n5l5pu2fp,O. Rivero,Forward,29,1.0,596.0,,3.0,6.0,,144.0,7.0,52.0,1.0,98.0,,2.0,,12.0,2.0,11.0,64.0,29.0,1.0,30.0,158.0,1.0,10.0,5.0,123.0,8.0,18.0,32.0,50.0,12.0,28.0,6.0,9.0,6.0,6.0,5.0,234.0,,9.0,4.0,,35.0,33.0,30.0,10.0,19.0,6.0,1.0,3.0,1.0,5.0,8.0,3.0,54.0,3.0,10.0,1.0,9.0,,1.0,,24.0,23.0,113.0,126.0,19.0,2.0,,,,35.0,1.0,,11.0,,1.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,14.0,2.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,yg8ti1bgub7sqln98ibtrd91,H. Rodríguez,Defender,20,,510.0,10.0,7.0,,6.0,234.0,,20.0,,72.0,7.0,26.0,2.0,6.0,1.0,7.0,62.0,117.0,9.0,25.0,240.0,,5.0,1.0,170.0,7.0,6.0,51.0,39.0,,41.0,,20.0,4.0,7.0,10.0,326.0,,11.0,3.0,8.0,21.0,110.0,8.0,10.0,27.0,,,19.0,,1.0,16.0,,44.0,25.0,8.0,,11.0,,,,10.0,71.0,184.0,189.0,23.0,1.0,,,6.0,17.0,3.0,8.0,11.0,8.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,bepgomq3u5u8e6d4qrsj0frh1,J. Rodríguez,Forward,13,16.0,1583.0,2.0,,9.0,1.0,266.0,21.0,89.0,2.0,169.0,3.0,9.0,6.0,18.0,2.0,22.0,198.0,63.0,14.0,57.0,296.0,10.0,22.0,22.0,215.0,16.0,45.0,66.0,110.0,16.0,73.0,8.0,42.0,19.0,22.0,9.0,593.0,3.0,19.0,7.0,2.0,145.0,55.0,95.0,10.0,75.0,27.0,2.0,15.0,2.0,26.0,14.0,19.0,181.0,16.0,18.0,16.0,19.0,,2.0,2.0,84.0,42.0,203.0,230.0,36.0,2.0,3.0,,10.0,106.0,4.0,2.0,61.0,,10.0,9.0,8.0,,,,,3.0,8.0,,,,,,2.0,1.0,,,,,,,,,,,,,2.0,4.0,61.0,10.0,,,6.0,3.0,,,,1.0,,,,1.0,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,c94pw47zvf1kyaj4h7oreon2t,D. Valdés,Midfielder,10,7.0,1017.0,2.0,6.0,14.0,,497.0,10.0,96.0,9.0,310.0,3.0,17.0,7.0,10.0,1.0,18.0,155.0,137.0,24.0,59.0,514.0,3.0,16.0,6.0,400.0,17.0,22.0,76.0,160.0,18.0,100.0,8.0,52.0,10.0,14.0,10.0,717.0,27.0,16.0,12.0,,99.0,127.0,20.0,10.0,58.0,12.0,3.0,38.0,1.0,18.0,11.0,6.0,128.0,5.0,18.0,34.0,16.0,21.0,1.0,2.0,52.0,131.0,422.0,438.0,29.0,,3.0,2.0,15.0,70.0,9.0,11.0,47.0,,2.0,2.0,2.0,4.0,5.0,,1.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,1.0,1.0,22.0,1.0,,1.0,2.0,0.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,Club Santos Laguna,60mav3linjpzdk443j8iy6n6d,J. Vázquez,Midfielder,23,1.0,1620.0,3.0,,6.0,,802.0,,126.0,1.0,403.0,10.0,21.0,11.0,1.0,2.0,8.0,113.0,328.0,40.0,70.0,821.0,,13.0,2.0,703.0,18.0,3.0,91.0,246.0,15.0,67.0,4.0,85.0,18.0,19.0,25.0,1002.0,,18.0,9.0,3.0,84.0,225.0,7.0,10.0,62.0,2.0,,27.0,1.0,17.0,3.0,1.0,95.0,7.0,20.0,1.0,18.0,,,,25.0,224.0,711.0,730.0,11.0,4.0,,2.0,21.0,33.0,19.0,45.0,59.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,0.0,7.0,,,,,,,,,,,,,,,,
