liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,CF Pachuca,4brxad2pilyhwhjgri3u0rmga,A. Aceves,Defender,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Pachuca,eth2ln1ksmelcy85gwxyhwn4k,A. Bautista,Midfielder,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Pachuca,bsy8lkmbj23rwec5ne1q9cnv9,G. Cabral,Defender,22,120.0,1391.0,103.0,609.0,511.0,65.0,158.0,214.0,,8.0,16.0,25.0,45.0,829.0,364.0,,3.0,10.0,20.0,83.0,63.0,641.0,,14.0,2.0,58.0,538.0,211.0,16.0,16.0,1.0,5.0,12.0,,60.0,174.0,486.0,1.0,1.0,1.0,173.0,52.0,4.0,5.0,23.0,98.0,38.0,2.0,16.0,2.0,15.0,43.0,38.0,10.0,36.0,37.0,19.0,12.0,60.0,95.0,13.0,35.0,,,,,,2.0,3.0,7.0,7.0,5.0,9.0,3.0,5.0,,2.0,,10.0,,2.0,,2.0,2.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Pachuca,8mdiikf8397ay3a7yf6vnv2p6,L. Calzadilla,Forward,0,9.0,62.0,3.0,14.0,11.0,2.0,7.0,5.0,1.0,,2.0,3.0,,32.0,1.0,4.0,,10.0,2.0,2.0,4.0,14.0,1.0,,,4.0,11.0,,4.0,4.0,,1.0,4.0,1.0,6.0,10.0,11.0,,,0.0,4.0,,,,1.0,1.0,1.0,2.0,,,2.0,5.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,3.0,,,,,,1.0,,,,,4.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Pachuca,ey0dok6grjk40qsvo6as36hre,José Castillo Pérez,Defender,14,1.0,7.0,1.0,4.0,3.0,,,2.0,,,1.0,,,4.0,3.0,1.0,1.0,10.0,1.0,1.0,,4.0,,,,1.0,3.0,2.0,1.0,1.0,,,,,,,3.0,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Pachuca,3vzhaojt7khed6aejvrhatvx1,M. Catalán,Defender,2,120.0,708.0,80.0,234.0,156.0,44.0,70.0,120.0,5.0,48.0,9.0,19.0,23.0,422.0,58.0,4.0,,10.0,12.0,33.0,31.0,239.0,11.0,12.0,1.0,68.0,159.0,59.0,11.0,11.0,3.0,5.0,7.0,11.0,41.0,107.0,133.0,1.0,0.0,0.0,36.0,26.0,3.0,7.0,15.0,29.0,12.0,2.0,7.0,1.0,19.0,24.0,36.0,4.0,9.0,20.0,21.0,5.0,17.0,39.0,11.0,22.0,1.0,6.0,,,6.0,2.0,7.0,8.0,1.0,8.0,5.0,2.0,2.0,,14.0,,10.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2021-2022,CF Pachuca,ehwo68aazpcv1eqhaq5nusrmd,L. Chávez,Midfielder,24,101.0,784.0,69.0,326.0,262.0,45.0,69.0,132.0,2.0,6.0,8.0,21.0,18.0,485.0,111.0,3.0,1.0,10.0,10.0,63.0,36.0,347.0,6.0,4.0,2.0,64.0,278.0,82.0,12.0,12.0,4.0,7.0,7.0,13.0,46.0,179.0,255.0,0.0,2.0,0.0,89.0,23.0,2.0,1.0,6.0,23.0,15.0,5.0,9.0,5.0,6.0,44.0,24.0,2.0,11.0,7.0,12.0,16.0,8.0,33.0,4.0,25.0,,12.0,,,2.0,3.0,19.0,4.0,,8.0,5.0,2.0,2.0,15.0,,4.0,10.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Pachuca,b1rg7kkgu7kcbf1rdsm1mdtk9,A. Figueroa,Midfielder,16,69.0,314.0,16.0,98.0,82.0,13.0,40.0,35.0,3.0,2.0,2.0,22.0,1.0,197.0,19.0,4.0,1.0,10.0,3.0,16.0,23.0,103.0,17.0,2.0,,32.0,87.0,39.0,7.0,7.0,7.0,19.0,6.0,17.0,39.0,72.0,82.0,,,0.0,2.0,5.0,1.0,,4.0,1.0,1.0,,3.0,3.0,5.0,27.0,3.0,1.0,3.0,1.0,1.0,6.0,,17.0,3.0,17.0,1.0,4.0,1.0,,3.0,7.0,7.0,,,3.0,3.0,,2.0,2.0,,,5.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Pachuca,83ifjcbrq6y33g8qdmi6jwiui,B. González,Defender,8,62.0,414.0,26.0,109.0,83.0,20.0,58.0,26.0,7.0,,5.0,21.0,2.0,205.0,24.0,1.0,,10.0,5.0,20.0,30.0,111.0,6.0,,,30.0,85.0,11.0,7.0,7.0,8.0,15.0,12.0,6.0,43.0,64.0,81.0,0.0,1.0,0.0,37.0,4.0,,,6.0,15.0,9.0,3.0,6.0,6.0,16.0,37.0,6.0,2.0,3.0,1.0,4.0,7.0,6.0,28.0,4.0,22.0,,3.0,,,3.0,9.0,6.0,,,5.0,4.0,,1.0,1.0,,,6.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Pachuca,e2ecjp2hobzgi1o9l57xgcd0p,V. Guzmán,Midfielder,6,183.0,982.0,90.0,392.0,303.0,76.0,123.0,131.0,12.0,19.0,8.0,47.0,23.0,654.0,105.0,6.0,1.0,10.0,11.0,58.0,71.0,408.0,21.0,9.0,3.0,108.0,318.0,104.0,17.0,17.0,7.0,24.0,25.0,41.0,81.0,234.0,295.0,3.0,0.0,1.0,106.0,23.0,3.0,,19.0,42.0,24.0,9.0,11.0,6.0,17.0,67.0,14.0,5.0,3.0,11.0,2.0,11.0,18.0,52.0,14.0,34.0,1.0,21.0,,,6.0,4.0,29.0,6.0,1.0,10.0,11.0,1.0,11.0,35.0,1.0,18.0,21.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,,1.0,1.0,,,,,,4.0,15.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
