liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,Charlotte Independence,5jz7p2yap2y7xizp1pg1hquax,Pedro Fonseca,Midfielder,77,2.0,2.0,,7.0,4.0,8.0,14.0,9.0,5.0,9.0,1.0,7.0,,2.0,2.0,,12.0,7.0,5.0,10.0,9.0,1.0,37.0,,,,4.0,7.0,4.0,4.0,,17.0,1.0,7.0,,,3.0,28.0,24.0,7.0,27.0,3.0,,86.0,3.0,,4.0,2.0,19.0,39.0,1.0,30.0,3.0,6.0,9.0,67.0,1.0,,9.0,9.0,,,,0.0,2.0,,1.0,,,,,,2.0,,,,,,1.0,,2.0,,3.0,1.0,,3.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,3gma44vra7c6e65mdk97jvztg,N. Gray,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,3d46ge47hk35gfe624389umfo,N. Gritz,Goalkeeper,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,Midfielder,80,22.0,17.0,5.0,24.0,67.0,198.0,116.0,64.0,52.0,153.0,7.0,24.0,,21.0,19.0,,94.0,47.0,47.0,10.0,119.0,2.0,437.0,4.0,,,103.0,19.0,9.0,51.0,,101.0,1.0,16.0,15.0,5.0,12.0,359.0,252.0,112.0,350.0,14.0,1.0,865.0,29.0,,11.0,13.0,148.0,440.0,6.0,362.0,23.0,35.0,78.0,631.0,18.0,13.0,71.0,65.0,,,,0.0,6.0,2.0,12.0,146.0,2.0,,,,13.0,2.0,5.0,8.0,,6.0,12.0,1.0,9.0,,15.0,15.0,8.0,22.0,,,5.0,6.0,9.0,,,,,,,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,cnh6nswy2vrnppeqcl9fro48a,R. Jauregui,Forward,15,44.0,29.0,15.0,30.0,174.0,217.0,215.0,119.0,96.0,213.0,10.0,30.0,1.0,34.0,31.0,1.0,171.0,90.0,81.0,10.0,178.0,1.0,683.0,2.0,,,100.0,40.0,23.0,69.0,,122.0,11.0,4.0,19.0,16.0,11.0,579.0,404.0,185.0,572.0,16.0,1.0,2076.0,44.0,,29.0,22.0,241.0,687.0,22.0,583.0,25.0,74.0,104.0,1064.0,26.0,15.0,126.0,89.0,7.0,1.0,0.0,0.0,17.0,4.0,10.0,107.0,3.0,,,,20.0,5.0,11.0,26.0,,21.0,2.0,4.0,38.0,,42.0,41.0,5.0,20.0,1.0,,11.0,1.0,9.0,1.0,2.0,1.0,1.0,3.0,,6.0,5.0,3.0,,,,,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,afw0d1iesr2uueu8200rbn561,A. Knight,Goalkeeper,31,,,,7.0,,24.0,4.0,1.0,3.0,84.0,,7.0,,12.0,10.0,,4.0,1.0,3.0,10.0,48.0,,93.0,,,,13.0,,,52.0,,35.0,,,,,32.0,77.0,23.0,103.0,94.0,1.0,,630.0,,,12.0,,42.0,167.0,,126.0,1.0,,41.0,239.0,,39.0,36.0,2.0,,,,0.0,,,,,2.0,,,,,2.0,,7.0,,,,,2.0,,,,20.0,5.0,,,,15.0,,,,,,,,,,,,,,,,,,65.0,49.0,,,,4.0,2.0,,15.0,1.0,3.0,1.0,5.0,19.0,14.0,5.0,1.0,,6.0,,1.0,,,,
USA_USL_League_One,2025,Charlotte Independence,dwul4lmviqip867mzy4go6kno,M. Levy,Goalkeeper,28,16.0,2.0,14.0,24.0,,52.0,22.0,4.0,18.0,333.0,,24.0,,40.0,38.0,,6.0,2.0,4.0,10.0,125.0,,263.0,,,,18.0,,,211.0,,116.0,,,1.0,,94.0,203.0,66.0,331.0,303.0,,,2160.0,,,23.0,,185.0,574.0,,397.0,,,177.0,828.0,,173.0,138.0,4.0,,,,0.0,,,1.0,,2.0,,,,,4.0,,24.0,,,,,3.0,,,,74.0,39.0,5.0,,,28.0,,,,,,,,,,,,,,,,,,270.0,202.0,,,,,35.0,7.0,52.0,,5.0,,9.0,64.0,41.0,23.0,,,10.0,,,,,,
USA_USL_League_One,2025,Charlotte Independence,45rrysz5aphougx2zkn6c82ga,S. Marou,Forward,26,59.0,31.0,28.0,30.0,53.0,54.0,109.0,68.0,41.0,44.0,6.0,30.0,9.0,26.0,24.0,9.0,50.0,37.0,13.0,10.0,45.0,9.0,185.0,,,,24.0,14.0,4.0,21.0,1.0,50.0,22.0,20.0,4.0,8.0,4.0,137.0,95.0,49.0,140.0,3.0,1.0,1243.0,12.0,9.0,9.0,17.0,109.0,192.0,34.0,144.0,6.0,73.0,48.0,356.0,4.0,4.0,45.0,44.0,,4.0,5.0,2.0,6.0,1.0,5.0,48.0,2.0,7.0,1.0,4.0,7.0,3.0,12.0,10.0,1.0,6.0,3.0,6.0,3.0,1.0,6.0,6.0,2.0,9.0,,,12.0,,3.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,2jvhxshrgdipks1zku9kfzrpw,S. Martinez,Defender,19,,,,1.0,,3.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,10.0,3.0,,4.0,,,,1.0,,,1.0,,,,1.0,,,,4.0,3.0,2.0,4.0,1.0,,9.0,,,,,2.0,4.0,,4.0,1.0,,,9.0,,,1.0,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,616x42afdja89ng8xzh47dxbd,T. Mbuyu,Midfielder,16,3.0,3.0,,7.0,3.0,8.0,12.0,8.0,4.0,1.0,2.0,7.0,,1.0,,,9.0,5.0,4.0,10.0,2.0,1.0,9.0,,,,2.0,4.0,3.0,,,4.0,,7.0,,1.0,,8.0,10.0,,9.0,2.0,,40.0,2.0,,,2.0,7.0,10.0,2.0,9.0,4.0,5.0,1.0,28.0,,,3.0,1.0,2.0,,,0.0,1.0,,2.0,6.0,1.0,,,,2.0,,2.0,,,,,1.0,,,2.0,2.0,,,,,,,2.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,Midfielder,18,9.0,6.0,3.0,7.0,36.0,78.0,83.0,48.0,35.0,49.0,3.0,7.0,1.0,5.0,4.0,1.0,74.0,42.0,32.0,10.0,41.0,1.0,176.0,,,,33.0,11.0,8.0,32.0,,57.0,5.0,,14.0,2.0,18.0,137.0,113.0,38.0,126.0,8.0,,496.0,30.0,,3.0,6.0,106.0,183.0,12.0,144.0,11.0,23.0,39.0,338.0,12.0,6.0,57.0,33.0,,0.0,1.0,0.0,5.0,,4.0,,1.0,,,,9.0,1.0,7.0,7.0,,7.0,,1.0,7.0,,22.0,8.0,1.0,4.0,,,4.0,1.0,3.0,1.0,3.0,16.0,,4.0,,7.0,5.0,6.0,9.0,2.0,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,9eqtm15vz5832h1h4owg41ez8,J. Moreno,Forward,8,11.0,7.0,4.0,23.0,50.0,124.0,73.0,43.0,30.0,75.0,1.0,23.0,3.0,19.0,18.0,3.0,62.0,36.0,26.0,10.0,84.0,3.0,266.0,,,,58.0,16.0,3.0,28.0,1.0,62.0,7.0,18.0,9.0,3.0,4.0,208.0,176.0,47.0,208.0,7.0,1.0,686.0,25.0,2.0,6.0,5.0,147.0,271.0,13.0,212.0,10.0,37.0,59.0,449.0,12.0,9.0,97.0,50.0,2.0,1.0,2.0,0.0,4.0,,8.0,93.0,1.0,3.0,,,13.0,2.0,6.0,5.0,1.0,4.0,6.0,1.0,8.0,1.0,47.0,38.0,3.0,9.0,,,3.0,1.0,3.0,,2.0,14.0,,2.0,,11.0,8.0,1.0,9.0,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,Forward,21,12.0,3.0,9.0,16.0,97.0,140.0,91.0,42.0,49.0,96.0,3.0,16.0,,18.0,17.0,,79.0,39.0,40.0,10.0,69.0,,363.0,3.0,,,56.0,18.0,9.0,31.0,,114.0,3.0,6.0,13.0,6.0,11.0,310.0,224.0,105.0,309.0,8.0,,838.0,23.0,,8.0,10.0,131.0,376.0,8.0,320.0,14.0,35.0,56.0,562.0,14.0,3.0,78.0,53.0,1.0,,,0.0,5.0,1.0,10.0,153.0,1.0,,1.0,,12.0,2.0,5.0,10.0,,10.0,7.0,3.0,13.0,,33.0,15.0,,11.0,,,5.0,1.0,6.0,1.0,1.0,23.0,,1.0,,9.0,3.0,5.0,13.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,1o9gtc0b71tummwmj1ycpxp1w,B. Ndiaye,Midfielder,11,102.0,49.0,53.0,30.0,232.0,325.0,375.0,170.0,205.0,368.0,40.0,30.0,4.0,44.0,41.0,4.0,273.0,121.0,152.0,10.0,265.0,7.0,1131.0,1.0,,,142.0,47.0,20.0,126.0,2.0,268.0,6.0,1.0,25.0,16.0,34.0,956.0,599.0,361.0,923.0,28.0,,2431.0,44.0,3.0,42.0,63.0,277.0,1133.0,13.0,957.0,46.0,50.0,176.0,1555.0,18.0,26.0,146.0,150.0,9.0,1.0,3.0,0.0,6.0,7.0,8.0,162.0,3.0,2.0,5.0,1.0,17.0,6.0,7.0,29.0,,14.0,,3.0,84.0,1.0,14.0,14.0,9.0,44.0,3.0,,18.0,2.0,18.0,,,1.0,2.0,,1.0,3.0,3.0,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2025,Charlotte Independence,95p5exnd7bm81vbir9y5zp9be,F. Ngah,Defender,2,25.0,9.0,16.0,29.0,79.0,189.0,156.0,65.0,91.0,246.0,5.0,29.0,5.0,31.0,29.0,5.0,131.0,56.0,75.0,10.0,34.0,,604.0,1.0,,,126.0,26.0,9.0,92.0,3.0,262.0,5.0,16.0,16.0,2.0,58.0,483.0,294.0,221.0,438.0,29.0,11.0,1394.0,24.0,2.0,51.0,13.0,243.0,621.0,11.0,496.0,41.0,21.0,125.0,1074.0,12.0,53.0,148.0,72.0,,3.0,2.0,1.0,2.0,5.0,3.0,53.0,2.0,5.0,2.0,,21.0,3.0,6.0,13.0,,3.0,112.0,,18.0,,57.0,56.0,21.0,34.0,4.0,,19.0,7.0,12.0,,1.0,,,1.0,,19.0,17.0,3.0,,,,,,,1.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,30lj47v0obm8trxn71y2camtw,P. Ousmanou,Defender,3,30.0,8.0,22.0,23.0,32.0,97.0,83.0,29.0,54.0,147.0,4.0,23.0,,15.0,14.0,,53.0,21.0,32.0,10.0,33.0,,297.0,1.0,,,50.0,2.0,1.0,24.0,,96.0,,18.0,8.0,,20.0,231.0,91.0,153.0,220.0,14.0,2.0,619.0,5.0,,42.0,13.0,92.0,308.0,2.0,240.0,17.0,9.0,68.0,453.0,5.0,37.0,60.0,31.0,5.0,,,0.0,,3.0,1.0,4.0,1.0,,,,5.0,1.0,2.0,5.0,,2.0,11.0,,7.0,,4.0,4.0,22.0,12.0,,,7.0,6.0,3.0,,,,,,,4.0,4.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,b4lnsi6yhdat1ovn02je9lpn8,G. Pierce,Midfielder,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,7astcl2gmmstkohusy34jeuqc,A. Renteria,Midfielder,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,8xcte4ampa59ses54xs5tocgk,M. Rice,Forward,27,2.0,1.0,1.0,2.0,,1.0,7.0,6.0,1.0,1.0,2.0,2.0,,,,,5.0,5.0,,10.0,1.0,,3.0,,,,,,,1.0,,1.0,,1.0,,,,3.0,2.0,1.0,3.0,,,54.0,2.0,,,4.0,9.0,3.0,,3.0,,3.0,,15.0,,,,,,,,0.0,1.0,,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,1flsu0b92eflc2wkg9m1wwufo,J. Romero,Defender,5,33.0,19.0,14.0,22.0,40.0,320.0,116.0,53.0,63.0,503.0,8.0,22.0,,39.0,36.0,,83.0,34.0,49.0,10.0,131.0,,997.0,1.0,,,205.0,11.0,7.0,77.0,,364.0,,1.0,12.0,1.0,93.0,843.0,406.0,478.0,790.0,21.0,1.0,1823.0,8.0,,69.0,20.0,192.0,1038.0,3.0,883.0,30.0,8.0,155.0,1267.0,4.0,105.0,122.0,50.0,8.0,,,0.0,,15.0,1.0,6.0,3.0,,,,3.0,5.0,3.0,21.0,,1.0,7.0,1.0,7.0,,4.0,4.0,42.0,37.0,3.0,1.0,12.0,12.0,9.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Charlotte Independence,4i620dhlqjnt73wr5adx20991,D. Romig,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
