liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Goals Conceded Inside Box,Starts,Appearances,Index,Goals Conceded,Games Played,Substitute Off,Yellow Cards,Substitute On,Goals,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Open Play Passes,Successful Passes Opposition Half,Aerial Duels lost,Total Passes,Touches,Total Touches In Opposition Box,Successful Long Passes,Duels,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Saves Made,GK Successful Distribution,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Unsuccessful Passes Own Half,Catches,Forward Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Throw Ins to Own Player,Backward Passes,Interceptions,Penalties Conceded,Successful Launches,Corners Won,Total Tackles,Total Fouls Conceded,Foul Attempted Tackle,Ground Duels,Duels won,Total Fouls Won,Aerial Duels won,Ground Duels lost,Tackles Won,Ground Duels won,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Tackles Lost,PutThrough/Blocked Distribution,Blocks,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Shots,Handballs conceded,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Shots On Target ( inc goals ),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Crosses open play,Successful Dribbles,Throw Ins to Opposition Player,Successful Lay-offs,Right Foot Goals,Unsuccessful Dribbles,Goals from Inside Box,Penalties Taken,Penalty Goals,Hit Woodwork,Foul Won Penalty,Offsides,Through balls,Goals Conceded Outside Box,Assists (Intentional),Goal Assists,Unsuccessful lay-offs,Punches,Drops,Headed Goals,Left Foot Goals,Clean Sheets,Goals from Outside Box,Penalties Off Target,Goalkeeper Smother,Clearances Off the Line,Set Pieces Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks,Second Goal Assists,Own Goal Scored,Other Goals,Last Man Tackle
USA_US_Open_Cup,2017,Houston Dynamo FC,cj26xwfd5pgx6ewxu1b2cwhjp,J. James,Midfielder,41.0,9.0,,,1.0,10.0,,1.0,,,1.0,,,,,4.0,1.0,,4.0,5.0,,,2.0,1.0,1.0,1.0,,2.0,,,1.0,2.0,4.0,,1.0,1.0,3.0,,,1.0,2.0,2.0,,3.0,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Houston Dynamo FC,1qwfuyvv8uof5oybfjn3xs4wl,R. Luna,Midfielder,39.0,64.0,1.0,,2.0,10.0,1.0,2.0,,1.0,2.0,,,,,12.0,7.0,1.0,14.0,24.0,4.0,,12.0,3.0,10.0,12.0,2.0,9.0,,,,,7.0,5.0,2.0,12.0,2.0,2.0,2.0,3.0,1.0,,,2.0,,,,,,,,,7.0,,,,,,4.0,3.0,10.0,3.0,1.0,1.0,8.0,,2.0,1.0,1.0,,,,,3.0,3.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Houston Dynamo FC,56qs00qihzt3ac7gwlf7a58mh,C. Monroy,Forward,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Houston Dynamo FC,by0ug4fs0yocti5ygf49xsc15,K. Murphy,Forward,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Houston Dynamo FC,5vgfowhvv0bwl1ojj4vm1wmvp,D. Remick,Defender,15.0,210.0,2.0,2.0,2.0,10.0,4.0,2.0,,,,1.0,,,,114.0,52.0,1.0,116.0,161.0,9.0,1.0,14.0,5.0,94.0,96.0,4.0,4.0,,,4.0,6.0,28.0,46.0,14.0,95.0,20.0,55.0,3.0,15.0,9.0,8.0,,37.0,,,7.0,,,,,9.0,19.0,3.0,,,,5.0,2.0,2.0,10.0,10.0,2.0,3.0,3.0,4.0,7.0,3.0,3.0,1.0,6.0,1.0,3.0,2.0,4.0,,2.0,,,,2.0,,,2.0,,2.0,1.0,1.0,,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,
USA_US_Open_Cup,2017,Houston Dynamo FC,azzlg3wwltk1o9fhnjs374b85,M. Rodríguez,Midfielder,18.0,201.0,2.0,2.0,2.0,10.0,4.0,2.0,1.0,1.0,,1.0,,,,77.0,45.0,2.0,79.0,125.0,5.0,9.0,27.0,7.0,63.0,65.0,3.0,13.0,,,1.0,4.0,30.0,21.0,10.0,56.0,14.0,33.0,3.0,18.0,11.0,2.0,,20.0,,,1.0,,,,,,19.0,2.0,,,1.0,4.0,3.0,1.0,24.0,14.0,6.0,1.0,11.0,3.0,13.0,3.0,6.0,1.0,3.0,,2.0,3.0,5.0,1.0,1.0,1.0,,5.0,2.0,3.0,1.0,1.0,3.0,,4.0,1.0,2.0,,,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Houston Dynamo FC,9arl4023zrlg0jcz78ckvi11x,V. Sánchez,Forward,10.0,168.0,2.0,2.0,2.0,10.0,4.0,2.0,1.0,,,,,,,45.0,33.0,1.0,52.0,83.0,8.0,2.0,18.0,19.0,34.0,39.0,3.0,8.0,,,1.0,4.0,29.0,9.0,9.0,37.0,13.0,6.0,2.0,20.0,5.0,1.0,,13.0,,,1.0,,,,,,14.0,,,,2.0,1.0,4.0,,15.0,10.0,4.0,2.0,7.0,1.0,8.0,4.0,8.0,,,,,1.0,2.0,2.0,3.0,3.0,1.0,6.0,1.0,1.0,,,3.0,,1.0,,3.0,,,,,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Houston Dynamo FC,,,Midfielder,36.0,120.0,,1.0,1.0,10.0,2.0,1.0,,,,,,,,99.0,52.0,,101.0,121.0,1.0,18.0,7.0,30.0,93.0,95.0,1.0,1.0,,,,3.0,12.0,43.0,3.0,77.0,6.0,28.0,,8.0,7.0,,,32.0,,,1.0,,,,,,11.0,2.0,,2.0,1.0,4.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,,2.0,,2.0,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Houston Dynamo FC,8nqrawlcxlxttkt5nwbchdsyd,,Midfielder,36.0,90.0,2.0,1.0,1.0,10.0,2.0,1.0,,,,,,,,61.0,36.0,1.0,65.0,72.0,,4.0,5.0,19.0,60.0,64.0,1.0,5.0,,,,,4.0,28.0,1.0,60.0,1.0,25.0,,3.0,5.0,1.0,,13.0,,,,,,,,,8.0,,,,1.0,,3.0,3.0,4.0,,,,4.0,,,3.0,3.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Houston Dynamo FC,covdroh3u0yk1g5d6uofqi5zp,A. Wenger,Midfielder,11.0,182.0,1.0,2.0,2.0,10.0,3.0,2.0,1.0,2.0,,1.0,,,,43.0,20.0,5.0,45.0,75.0,15.0,,23.0,13.0,25.0,27.0,10.0,15.0,,,,1.0,35.0,7.0,17.0,27.0,18.0,11.0,1.0,20.0,3.0,1.0,,13.0,,,,,,,,,8.0,1.0,,,3.0,2.0,7.0,4.0,13.0,8.0,,5.0,10.0,2.0,3.0,3.0,3.0,,,1.0,,5.0,7.0,2.0,,,,,2.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Houston Dynamo FC,241n038j8171d06j7y97ug4id,J. Willis,Goalkeeper,31.0,210.0,2.0,2.0,2.0,10.0,4.0,2.0,,,,,,,,12.0,9.0,,39.0,60.0,,10.0,,5.0,10.0,24.0,,,7.0,19.0,4.0,15.0,15.0,15.0,,14.0,15.0,2.0,,15.0,15.0,,1.0,32.0,2.0,1.0,2.0,5.0,,,8.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
