liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Carolina Core FC,f3uzkdl46t1mujsddhr5tg07o,M. Alenga,Midfielder,12,38.0,812.0,23.0,720.0,169.0,237.0,20.0,4.0,2230.0,71.0,29.0,8.0,373.0,11.0,41.0,75.0,806.0,10.0,25.0,74.0,29.0,16.0,159.0,7.0,18.0,17.0,5.0,2.0,145.0,228.0,655.0,8.0,,99.0,9.0,92.0,348.0,29.0,40.0,26.0,3.0,714.0,194.0,81.0,78.0,1080.0,61.0,0.0,2.0,2.0,2.0,65.0,,,,,,,14.0,,3.0,7.0,,5.0,,3.0,2.0,,4.0,,13.0,10.0,,5.0,16.0,,17.0,,28.0,7.0,13.0,153.0,1.0,39.0,,1.0,,23.0,,9.0,4.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,54.0,87.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Carolina Core FC,6le9ztbx7n6ogg6fdxmnrk9w4,R. Bailey,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Carolina Core FC,9isbk9daqxgtj196349irnkk,J. Bazaes,Midfielder,77,1.0,57.0,6.0,47.0,29.0,16.0,3.0,,190.0,20.0,10.0,4.0,36.0,2.0,5.0,7.0,56.0,10.0,4.0,16.0,8.0,5.0,37.0,2.0,2.0,6.0,1.0,1.0,36.0,4.0,45.0,4.0,,7.0,6.0,10.0,13.0,8.0,1.0,2.0,,46.0,16.0,16.0,21.0,107.0,11.0,0.0,4.0,,,2.0,,,,1.0,,,1.0,,,,,,,2.0,,,1.0,,7.0,4.0,2.0,1.0,1.0,,3.0,,4.0,1.0,1.0,21.0,,3.0,,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,10.0,,1.0,,,,
USA_MLS_Next_Pro,2025,Carolina Core FC,clvcgt5ofonse0q96sppu7hg4,S. Cambindo,Midfielder,29,3.0,113.0,1.0,107.0,10.0,27.0,1.0,,196.0,3.0,2.0,,44.0,2.0,5.0,3.0,109.0,10.0,4.0,8.0,5.0,1.0,11.0,2.0,2.0,2.0,,,11.0,38.0,105.0,,,11.0,,6.0,63.0,5.0,4.0,2.0,,103.0,30.0,8.0,3.0,138.0,4.0,0.0,,,,2.0,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,6.0,1.0,,3.0,,3.0,,2.0,18.0,,2.0,,,,1.0,,2.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,6.0,,,,,,
USA_MLS_Next_Pro,2025,Carolina Core FC,3jx1f1s8r150i6qo2juzooro4,F. Canete,Midfielder,24,43.0,1197.0,44.0,991.0,354.0,304.0,28.0,5.0,2603.0,131.0,67.0,20.0,490.0,2.0,64.0,160.0,1147.0,10.0,40.0,165.0,29.0,32.0,372.0,48.0,24.0,69.0,3.0,5.0,296.0,342.0,905.0,18.0,,158.0,92.0,206.0,504.0,29.0,48.0,29.0,22.0,941.0,312.0,206.0,166.0,1691.0,175.0,1.0,6.0,6.0,3.0,86.0,2.0,2.0,9.0,5.0,,2.0,76.0,,3.0,41.0,,6.0,1.0,23.0,5.0,1.0,7.0,,27.0,28.0,3.0,6.0,24.0,1.0,46.0,7.0,48.0,35.0,18.0,239.0,,51.0,4.0,3.0,7.0,21.0,2.0,12.0,26.0,,3.0,,6.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,304.0,84.0,133.0,4.0,9.0,5.0,,,
USA_MLS_Next_Pro,2025,Carolina Core FC,74x5zysb9qkyyxuha65102z56,D. Chica,Defender,2,42.0,1256.0,33.0,1108.0,192.0,547.0,10.0,4.0,2544.0,61.0,18.0,2.0,292.0,1.0,60.0,67.0,1218.0,10.0,38.0,99.0,29.0,9.0,228.0,16.0,101.0,30.0,15.0,11.0,160.0,168.0,990.0,2.0,,112.0,23.0,148.0,817.0,29.0,47.0,28.0,7.0,1071.0,416.0,136.0,92.0,1638.0,93.0,1.0,6.0,2.0,2.0,118.0,1.0,,1.0,1.0,2.0,,68.0,,11.0,37.0,,6.0,,,5.0,,7.0,,7.0,7.0,,5.0,22.0,1.0,81.0,1.0,29.0,31.0,22.0,125.0,2.0,57.0,,1.0,1.0,35.0,,45.0,9.0,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,273.0,15.0,129.0,4.0,,,,,
USA_MLS_Next_Pro,2025,Carolina Core FC,f0jwa1a61lxs31g47csjv7itw,I. Covi,Defender,20,29.0,1275.0,23.0,1167.0,132.0,532.0,13.0,4.0,1879.0,34.0,6.0,1.0,244.0,3.0,30.0,35.0,1210.0,10.0,22.0,58.0,25.0,3.0,125.0,2.0,88.0,27.0,9.0,2.0,92.0,333.0,1035.0,1.0,,102.0,5.0,108.0,923.0,25.0,30.0,21.0,1.0,1108.0,323.0,75.0,50.0,1526.0,69.0,0.0,,,2.0,132.0,,,,2.0,1.0,,33.0,,8.0,17.0,1.0,5.0,,,1.0,,6.0,,1.0,6.0,,2.0,8.0,,73.0,,15.0,16.0,11.0,87.0,,40.0,,,,32.0,,31.0,1.0,,,4.0,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,312.0,4.0,170.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Carolina Core FC,1j1ybmazykfh5nqs7egkcdxck,D. Cuevas,Midfielder,21,12.0,271.0,7.0,233.0,128.0,96.0,6.0,2.0,704.0,50.0,37.0,19.0,154.0,3.0,18.0,33.0,264.0,10.0,15.0,44.0,20.0,17.0,102.0,15.0,11.0,9.0,1.0,56.0,94.0,18.0,224.0,18.0,10.0,30.0,33.0,38.0,84.0,20.0,12.0,6.0,8.0,226.0,81.0,47.0,55.0,522.0,49.0,0.0,4.0,2.0,,9.0,1.0,,2.0,1.0,1.0,,8.0,2.0,1.0,3.0,,1.0,,6.0,,,1.0,,24.0,13.0,1.0,2.0,3.0,,5.0,1.0,13.0,5.0,6.0,76.0,1.0,8.0,2.0,5.0,,8.0,,3.0,7.0,,5.0,14.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,110.0,34.0,56.0,,1.0,,,,
USA_MLS_Next_Pro,2025,Carolina Core FC,6uq78l90qnn1qhsm77dwg920a,M. Diakite,Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Carolina Core FC,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,Midfielder,10,30.0,817.0,13.0,695.0,267.0,137.0,7.0,3.0,1846.0,76.0,55.0,54.0,504.0,11.0,19.0,95.0,783.0,10.0,13.0,63.0,26.0,22.0,157.0,27.0,28.0,22.0,3.0,6.0,139.0,268.0,638.0,30.0,,63.0,49.0,122.0,217.0,26.0,32.0,21.0,16.0,669.0,220.0,71.0,86.0,1168.0,151.0,1.0,19.0,5.0,9.0,57.0,3.0,14.0,5.0,4.0,,1.0,18.0,1.0,,8.0,,2.0,1.0,29.0,2.0,,1.0,,21.0,56.0,35.0,8.0,6.0,3.0,27.0,5.0,31.0,10.0,11.0,192.0,,25.0,4.0,26.0,3.0,7.0,1.0,6.0,11.0,11.0,10.0,5.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,251.0,52.0,120.0,10.0,3.0,3.0,,,
