liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Passes Opposition Half,Successful Long Passes,Forward Passes,Starts,Saves Made from Outside Box,Open Play Passes,Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,GK Unsuccessful Distribution,Appearances,Recoveries,Catches,Total Passes,Saves Made from Inside Box,Goals Conceded,Unsuccessful Passes Own Half,Saves Made,Games Played,Index,Unsuccessful Long Passes,Time Played,Goal Kicks,Crosses not Claimed,Total Successful Passes ( Excl Crosses & Corners ) ,GK Successful Distribution,Leftside Passes,Total Losses Of Possession,Saves made - parried,Touches,Winning Goal,Headed Goals,Penalty Goals,Aerial Duels won,Successful Crosses & Corners,Through balls,Corners Won,Times Tackled,Tackles Lost,Blocks,Unsuccessful Crosses open play,Goals Conceded Outside Box,Successful Crosses open play,Backward Passes,Goals from Inside Box,Hit Woodwork,Duels lost,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Interceptions,Throw Ins to Own Player,Ground Duels lost,Goals,Ground Duels,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Successful Corners into Box,Unsuccessful Short Passes,Foul Attempted Tackle,Substitute Off,Successful Lay-offs,Right Foot Goals,Total Tackles,Aerial Duels lost,Successful Dribbles,Aerial Duels,Penalties Taken,Shots On Target ( inc goals ),Total Shots,Penalty Goals Conceded,Duels,Overruns,Substitute On,Duels won,Unsuccessful Dribbles,Handballs conceded,Unsuccessful Crosses & Corners,Attempts from Set Pieces,Total Fouls Won,Corners Taken (incl short corners),Shots Off Target (inc woodwork),Blocked Shots,Ground Duels won,Unsuccessful Corners into Box,Total Touches In Opposition Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Total Clearances,Offsides,Total Fouls Conceded,Key Passes (Attempt Assists),Home Goals,Away Goals,Left Foot Goals,Straight Red Cards,Goals from Outside Box,Successful Launches,Total Red Cards,Yellow Cards,Clearances Off the Line,Assists (Intentional),Goal Assists,Penalties Conceded,Clean Sheets,Penalties Faced,Punches,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Own Goal Scored,Red Cards - 2nd Yellow,Last Man Tackle,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Penalties Off Target,Other Goals
USA_USL_League_One,2023,Charlotte Independence,bu51rg2ezwrqq6l5t1qvyjcnp,M. Ibarra,Midfielder,10,1241.0,686.0,104.0,372.0,34.0,,1419.0,31.0,684.0,1288.0,403.0,133.0,152.0,,35.0,137.0,,1478.0,,37.0,34.0,,35.0,10.0,31.0,2646.0,,,1345.0,,392.0,258.0,,1835.0,1.0,,,7.0,25.0,2.0,9.0,29.0,16.0,2.0,26.0,6.0,9.0,311.0,1.0,,108.0,6.0,18.0,22.0,38.0,84.0,2.0,145.0,29.0,,10.0,12.0,102.0,12.0,27.0,11.0,1.0,26.0,24.0,14.0,31.0,,11.0,21.0,5.0,176.0,1.0,1.0,68.0,15.0,2.0,53.0,1.0,21.0,42.0,10.0,7.0,61.0,21.0,35.0,1.0,4.0,14.0,1.0,33.0,38.0,1.0,1.0,1.0,,1.0,4.0,,5.0,,4.0,7.0,1.0,2.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,p7tdajwof80hitlrqmu3q44q,A. Ibrahim,Forward,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,9j7k19w9hlw0cz8egy841huc5,J. Johnson,Defender,8,914.0,585.0,71.0,429.0,34.0,,1152.0,35.0,429.0,945.0,171.0,211.0,234.0,,35.0,123.0,,1196.0,,42.0,53.0,,35.0,10.0,69.0,3013.0,,,985.0,,354.0,395.0,,1766.0,2.0,,,38.0,29.0,7.0,14.0,43.0,11.0,8.0,47.0,7.0,17.0,242.0,5.0,3.0,124.0,17.0,21.0,19.0,91.0,91.0,7.0,160.0,49.0,,21.0,9.0,142.0,15.0,10.0,15.0,6.0,32.0,33.0,26.0,71.0,,14.0,33.0,5.0,231.0,7.0,1.0,107.0,20.0,2.0,76.0,2.0,11.0,34.0,19.0,8.0,69.0,22.0,69.0,16.0,,50.0,8.0,38.0,53.0,4.0,3.0,1.0,,2.0,7.0,,6.0,1.0,4.0,4.0,,6.0,,,,,,,1.0,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,2ahydamecjom9wgc8o59g3v85,D. Kelly,Forward,9,229.0,139.0,13.0,50.0,23.0,,288.0,27.0,104.0,206.0,74.0,83.0,66.0,,33.0,57.0,,325.0,,30.0,21.0,,33.0,10.0,10.0,2090.0,,,242.0,,84.0,202.0,,659.0,0.0,2.0,1.0,39.0,1.0,,13.0,48.0,5.0,6.0,4.0,3.0,1.0,117.0,7.0,1.0,173.0,2.0,14.0,8.0,1.0,114.0,8.0,178.0,22.0,2.0,14.0,,73.0,21.0,16.0,20.0,4.0,19.0,59.0,20.0,98.0,1.0,24.0,51.0,4.0,276.0,4.0,10.0,103.0,20.0,3.0,4.0,,26.0,,27.0,16.0,64.0,,119.0,,6.0,19.0,22.0,50.0,17.0,4.0,4.0,2.0,,1.0,,,6.0,,3.0,5.0,,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,dwul4lmviqip867mzy4go6kno,M. Levy,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,616x42afdja89ng8xzh47dxbd,T. Mbuyu,Midfielder,11,328.0,239.0,26.0,167.0,33.0,,554.0,32.0,119.0,353.0,183.0,201.0,203.0,,35.0,126.0,,555.0,,39.0,37.0,,35.0,10.0,40.0,2822.0,,,354.0,,85.0,436.0,,1150.0,2.0,,,9.0,4.0,1.0,44.0,94.0,22.0,1.0,39.0,7.0,4.0,120.0,9.0,,218.0,18.0,31.0,25.0,6.0,182.0,9.0,329.0,71.0,,45.0,,161.0,35.0,19.0,18.0,6.0,67.0,36.0,36.0,45.0,,23.0,44.0,5.0,374.0,16.0,2.0,156.0,54.0,1.0,39.0,,44.0,1.0,21.0,17.0,147.0,,165.0,1.0,4.0,17.0,14.0,53.0,29.0,6.0,3.0,3.0,,,5.0,,4.0,,3.0,4.0,,3.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,90ztownk01wxk0shb41mum4gk,A. Morrison,Midfielder,32,2.0,2.0,,,,,2.0,,,2.0,1.0,,,,1.0,1.0,,2.0,,,,,1.0,10.0,,3.0,,,2.0,,1.0,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,1o9gtc0b71tummwmj1ycpxp1w,B. Ndiaye,Midfielder,27,279.0,128.0,11.0,123.0,8.0,,358.0,8.0,162.0,287.0,89.0,71.0,48.0,,16.0,58.0,,361.0,,10.0,25.0,,16.0,10.0,18.0,822.0,,,290.0,,77.0,88.0,,479.0,0.0,,,16.0,,,1.0,9.0,4.0,6.0,2.0,2.0,,72.0,,,45.0,10.0,7.0,11.0,,22.0,,62.0,15.0,,5.0,,53.0,5.0,6.0,4.0,,9.0,23.0,7.0,39.0,,1.0,1.0,,101.0,1.0,8.0,56.0,8.0,,2.0,,24.0,,,1.0,40.0,,8.0,,,11.0,3.0,8.0,4.0,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,95p5exnd7bm81vbir9y5zp9be,F. Ngah,Defender,2,264.0,185.0,27.0,153.0,5.0,,346.0,7.0,113.0,287.0,118.0,59.0,47.0,,23.0,54.0,,350.0,,8.0,19.0,,23.0,10.0,14.0,623.0,,,291.0,,33.0,90.0,,529.0,0.0,,,4.0,7.0,,2.0,9.0,10.0,1.0,6.0,1.0,7.0,46.0,1.0,,32.0,3.0,5.0,12.0,49.0,27.0,1.0,63.0,10.0,,19.0,,45.0,2.0,3.0,,,29.0,5.0,5.0,9.0,,2.0,3.0,1.0,72.0,1.0,18.0,40.0,6.0,1.0,7.0,,2.0,2.0,1.0,2.0,36.0,1.0,9.0,5.0,,16.0,,6.0,11.0,1.0,0.0,1.0,,,7.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,hjyr7mwtn82wuf2akzl928k5,G. Obertan,Midfielder,56,654.0,525.0,30.0,289.0,18.0,,820.0,13.0,174.0,651.0,208.0,169.0,170.0,,28.0,71.0,,853.0,,17.0,23.0,,28.0,10.0,23.0,1597.0,,,684.0,,195.0,261.0,,1144.0,0.0,,,29.0,15.0,5.0,11.0,25.0,5.0,3.0,24.0,4.0,15.0,161.0,3.0,,91.0,2.0,7.0,7.0,11.0,61.0,4.0,128.0,20.0,,15.0,,146.0,5.0,16.0,30.0,2.0,20.0,30.0,24.0,59.0,,11.0,23.0,2.0,187.0,5.0,10.0,96.0,15.0,,24.0,3.0,23.0,,12.0,19.0,67.0,,50.0,,7.0,14.0,2.0,21.0,34.0,1.0,3.0,2.0,,1.0,,,4.0,,3.0,4.0,,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,9jkyl8iz1bijq4nu2ac4kahg,D. Akyeampong,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,1fs7rq391ssjoyodqa5b9xyax,A. Pack,Goalkeeper,1,402.0,99.0,180.0,509.0,35.0,42.0,404.0,38.0,483.0,286.0,134.0,284.0,223.0,99.0,35.0,245.0,29.0,866.0,86.0,45.0,61.0,129.0,35.0,10.0,279.0,3177.0,341.0,,582.0,391.0,223.0,293.0,32.0,1247.0,0.0,,,19.0,,,1.0,1.0,,,,7.0,,,,,6.0,38.0,,,,3.0,,13.0,,,,,5.0,,1.0,,,,3.0,1.0,22.0,,,,6.0,35.0,,,29.0,1.0,,,,9.0,,,1.0,10.0,,1.0,,,41.0,,1.0,1.0,,,,,,13.0,,7.0,,,,1.0,10.0,7.0,28.0,6.0,2.0,3.0,,2.0,,,,,1.0,1.0,,
USA_USL_League_One,2023,Charlotte Independence,f3c8i0krxzx95n116943o5zbo,I. Scheer,Midfielder,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,c8xn3uvbzfa8l5nr2s2kqaihg,L. Sowinski,Midfielder,0,14.0,12.0,,5.0,,,17.0,2.0,2.0,14.0,5.0,3.0,3.0,,6.0,4.0,,17.0,,3.0,1.0,,6.0,10.0,,38.0,,,14.0,,6.0,8.0,,29.0,0.0,,,,,,1.0,3.0,,1.0,1.0,1.0,,1.0,,,8.0,,,,,6.0,,9.0,,,,,3.0,1.0,,,,,2.0,1.0,2.0,,,,1.0,11.0,,6.0,3.0,3.0,,1.0,,2.0,,,,3.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,b4cookdvowyvfm2lghy2ezfu1,N. Spielman,Defender,4,1481.0,398.0,105.0,705.0,34.0,,1750.0,38.0,1189.0,1546.0,424.0,213.0,138.0,,35.0,187.0,,1799.0,,44.0,76.0,,35.0,10.0,119.0,3155.0,,,1586.0,,564.0,228.0,,2180.0,3.0,2.0,,75.0,1.0,1.0,3.0,6.0,12.0,30.0,1.0,6.0,1.0,106.0,2.0,,80.0,34.0,15.0,36.0,2.0,36.0,2.0,90.0,21.0,,17.0,,94.0,7.0,,,,29.0,44.0,16.0,119.0,,2.0,11.0,6.0,209.0,,1.0,129.0,1.0,,1.0,,9.0,,9.0,6.0,54.0,,38.0,1.0,,176.0,,26.0,5.0,2.0,0.0,,,,10.0,,7.0,,,,,10.0,,,,,,,1.0,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,90l1s5s2aumy5bvcoore6xwtm,C. Talboys,Defender,15,25.0,8.0,8.0,9.0,,,33.0,,25.0,32.0,11.0,1.0,1.0,,4.0,3.0,,34.0,,1.0,,,4.0,10.0,,35.0,,,33.0,,10.0,2.0,,40.0,0.0,,,,,,,,,,,1.0,,4.0,,,3.0,,,,2.0,1.0,,2.0,,,1.0,,1.0,1.0,,,,1.0,2.0,,2.0,,,,,4.0,,4.0,1.0,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,9u5iicsaw7wgo3eif6ys0fqxg,M. Wright,Defender,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,1m1s5p5j607baa6lany39txxw,L. Álvarez,Midfielder,14,241.0,194.0,22.0,84.0,,,311.0,8.0,78.0,258.0,71.0,56.0,79.0,,30.0,44.0,,319.0,,9.0,13.0,,30.0,10.0,11.0,497.0,,,263.0,,97.0,137.0,,499.0,0.0,,,9.0,9.0,1.0,8.0,25.0,5.0,1.0,22.0,1.0,4.0,67.0,1.0,1.0,61.0,1.0,4.0,4.0,6.0,51.0,1.0,90.0,11.0,1.0,9.0,4.0,45.0,6.0,,6.0,1.0,14.0,10.0,19.0,19.0,,3.0,11.0,2.0,109.0,1.0,30.0,48.0,13.0,2.0,36.0,1.0,6.0,20.0,8.0,5.0,39.0,13.0,23.0,,,4.0,,15.0,14.0,1.0,0.0,,,,1.0,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,
