liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,Charlotte Independence,f3d0x1nyin2vvtsuvbrvkvvqi,J. Amaya,Midfielder,24,2.0,9.0,9.0,10.0,3.0,7.0,5.0,28.0,2.0,2.0,2.0,5.0,1.0,4.0,6.0,,66.0,,3.0,2.0,10.0,14.0,,2.0,1.0,,,,51.0,21.0,30.0,46.0,,179.0,,,3.0,17.0,66.0,51.0,1.0,,15.0,89.0,11.0,10.0,0.0,5.0,2.0,,,15.0,5.0,1.0,5.0,,1.0,1.0,,,,,,1.0,5.0,,,,,,,,,2.0,,,,,,1.0,,,,,,5.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Charlotte Independence,547hoahcy6nbgk48wvovoaind,Jon Bakero,Forward,10,2.0,15.0,11.0,8.0,4.0,4.0,27.0,12.0,2.0,1.0,1.0,6.0,4.0,2.0,2.0,,39.0,6.0,,,5.0,,,1.0,1.0,1.0,1.0,1.0,30.0,19.0,14.0,31.0,,101.0,3.0,,1.0,23.0,41.0,32.0,,2.0,9.0,67.0,16.0,6.0,0.0,2.0,,,,14.0,1.0,1.0,1.0,,8.0,6.0,2.0,,1.0,1.0,,2.0,3.0,1.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Charlotte Independence,dvdazk9wbdt2aq5hpkpk8irys,J. Burton,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Charlotte Independence,3tufsrejg0sddkpj3ibf74qju,C. Dimick,Defender,17,2.0,17.0,3.0,13.0,6.0,7.0,21.0,40.0,2.0,2.0,2.0,5.0,2.0,3.0,1.0,1.0,73.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,,1.0,1.0,,53.0,28.0,27.0,51.0,,180.0,,,3.0,25.0,74.0,54.0,,3.0,20.0,114.0,16.0,10.0,0.0,8.0,4.0,,1.0,13.0,8.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,,12.0,1.0,2.0,10.0,,,,,,,,,6.0,,,,,,,,,,1.0,,3.0,4.0,,,,,,,,,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Charlotte Independence,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,Midfielder,8,2.0,13.0,16.0,17.0,12.0,5.0,36.0,32.0,2.0,2.0,2.0,16.0,11.0,5.0,3.0,2.0,79.0,11.0,2.0,1.0,11.0,23.0,2.0,2.0,1.0,,,2.0,62.0,41.0,22.0,58.0,3.0,179.0,8.0,,,33.0,80.0,63.0,3.0,4.0,17.0,114.0,15.0,14.0,0.0,1.0,1.0,2.0,3.0,12.0,,3.0,3.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,3.0,1.0,,,4.0,,,,,3.0,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Charlotte Independence,dwul4lmviqip867mzy4go6kno,M. Levy,Goalkeeper,28,2.0,,3.0,2.0,1.0,1.0,,40.0,2.0,2.0,2.0,1.0,1.0,,,,39.0,1.0,,,21.0,16.0,,2.0,,,,,33.0,6.0,40.0,35.0,,180.0,,,,31.0,73.0,46.0,,,27.0,96.0,22.0,,0.0,1.0,,,,17.0,6.0,,5.0,,,,,,,,,,27.0,,,,,,,,,11.0,,,,,,,,,,,1.0,11.0,1.0,13.0,18.0,,11.0,1.0,7.0,6.0,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Charlotte Independence,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,Defender,16,2.0,1.0,,11.0,2.0,9.0,3.0,3.0,2.0,2.0,2.0,9.0,1.0,8.0,1.0,,6.0,,,,2.0,2.0,,,,,,1.0,4.0,2.0,2.0,4.0,3.0,33.0,,,1.0,2.0,6.0,4.0,6.0,,2.0,17.0,2.0,,0.0,2.0,1.0,,,,2.0,,,,,,,,2.0,,,,2.0,,,,,,,,,1.0,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Charlotte Independence,f05dt6y93tjcd8to0wblhf33e,R. Manin,Midfielder,14,2.0,10.0,14.0,12.0,4.0,8.0,3.0,49.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,,101.0,5.0,1.0,,7.0,17.0,,2.0,,,,,77.0,18.0,63.0,73.0,2.0,180.0,,,,27.0,105.0,81.0,2.0,3.0,24.0,141.0,16.0,8.0,0.0,9.0,3.0,4.0,1.0,29.0,18.0,1.0,8.0,,,,,,,,,1.0,16.0,,,,,,,,,10.0,,,,,,,,,,,,8.0,6.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Cup,2026,Charlotte Independence,bw2z2vanb8dqql21p4cz9034l,C. Manzinga,Forward,9,2.0,9.0,1.0,7.0,7.0,,16.0,4.0,2.0,,,2.0,2.0,,,,19.0,1.0,,,5.0,5.0,,1.0,1.0,,,,17.0,13.0,4.0,17.0,,82.0,2.0,,,11.0,19.0,17.0,,3.0,2.0,33.0,1.0,2.0,0.0,5.0,5.0,,,1.0,,,1.0,,,,,1.0,1.0,,,3.0,,,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Charlotte Independence,45rrysz5aphougx2zkn6c82ga,S. Marou,Forward,26,2.0,6.0,6.0,14.0,9.0,5.0,19.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,13.0,5.0,,,2.0,5.0,1.0,1.0,,,,,8.0,7.0,3.0,8.0,1.0,105.0,,1.0,,11.0,15.0,10.0,1.0,7.0,5.0,33.0,5.0,5.0,0.0,12.0,8.0,1.0,,,,1.0,,,,,,2.0,1.0,,2.0,4.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,2.0,4.0,,,,,,,,,,,,2.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
