liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,New York Red Bulls,65p0a68vn2iw3ev3liepvchec,N. Benedetti,Midfielder,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York Red Bulls,6br25cdde7u380e5jnwgy4xjp,G. Berggren,Midfielder,4,5.0,1.0,4.0,6.0,29.0,,1.0,29.0,,27.0,15.0,12.0,53.0,40.0,4.0,,6.0,,8.0,7.0,1.0,22.0,14.0,8.0,,10.0,5.0,,57.0,176.0,,,18.0,3.0,2.0,23.0,52.0,4.0,3.0,2.0,1.0,1.0,2.0,5.0,156.0,88.0,71.0,153.0,1.0,5.0,,,,355.0,3.0,9.0,,26.0,178.0,158.0,6.0,,20.0,209.0,1.0,1.0,2.0,6.0,16.0,5.0,14.0,,0.0,,,1.0,,,,,,,,,6.0,,,,,,,,,,1.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York Red Bulls,4e78f8a634m9hn5uxofi9eyac,W. Bogacz,Forward,7,33.0,23.0,10.0,19.0,34.0,,1.0,22.0,,63.0,42.0,21.0,4.0,13.0,1.0,,19.0,,5.0,5.0,,30.0,19.0,11.0,1.0,10.0,,,13.0,75.0,,,8.0,3.0,,12.0,16.0,1.0,2.0,18.0,,,,,56.0,42.0,15.0,57.0,,2.0,,,,305.0,2.0,5.0,6.0,40.0,76.0,57.0,2.0,14.0,19.0,126.0,1.0,1.0,,,19.0,1.0,19.0,1.0,0.0,1.0,,,4.0,1.0,1.0,1.0,1.0,,,,5.0,1.0,3.0,,,,,,3.0,3.0,,3.0,7.0,14.0,1.0,1.0,,6.0,,4.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York Red Bulls,660h1wknuv25qhnx5247tbjl5,F. Carballo,Midfielder,20,12.0,5.0,7.0,18.0,105.0,5.0,6.0,170.0,3.0,113.0,56.0,57.0,,234.0,6.0,,18.0,,15.0,13.0,2.0,101.0,51.0,50.0,1.0,10.0,16.0,,206.0,731.0,,,91.0,27.0,18.0,68.0,207.0,12.0,6.0,6.0,10.0,5.0,1.0,22.0,641.0,397.0,273.0,638.0,11.0,22.0,3.0,,1.0,1064.0,19.0,14.0,11.0,146.0,752.0,660.0,33.0,18.0,92.0,968.0,18.0,5.0,7.0,17.0,91.0,19.0,75.0,1.0,0.0,1.0,,23.0,5.0,1.0,,,,,,,10.0,,,3.0,,,,1.0,10.0,4.0,5.0,6.0,19.0,18.0,2.0,,,14.0,13.0,8.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_MLS,2025,New York Red Bulls,dug5046izrlh3owqk26hnvdre,W. Carmona,Midfielder,19,47.0,30.0,17.0,34.0,194.0,12.0,2.0,212.0,2.0,221.0,116.0,105.0,73.0,133.0,14.0,,34.0,,27.0,24.0,3.0,174.0,86.0,88.0,2.0,10.0,13.0,,161.0,628.0,,1.0,93.0,60.0,39.0,94.0,144.0,21.0,19.0,13.0,6.0,6.0,,9.0,528.0,371.0,167.0,523.0,15.0,25.0,2.0,,4.0,1896.0,16.0,25.0,33.0,207.0,632.0,532.0,40.0,40.0,100.0,990.0,26.0,22.0,9.0,13.0,104.0,22.0,87.0,1.0,0.0,1.0,,2.0,11.0,1.0,,,,,,1.0,6.0,,3.0,4.0,,,,,13.0,8.0,,16.0,23.0,43.0,2.0,,,21.0,1.0,19.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York Red Bulls,62awqz56meu6i0fnwg7vynq7e,A. Causey,Goalkeeper,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York Red Bulls,e5mjphb52suw89189nyca72z9,E. Choupo-Moting,Forward,13,159.0,97.0,62.0,33.0,163.0,10.0,2.0,232.0,6.0,386.0,231.0,155.0,101.0,198.0,16.0,1.0,33.0,1.0,43.0,37.0,6.0,227.0,134.0,93.0,3.0,10.0,2.0,,162.0,635.0,,2.0,94.0,40.0,12.0,73.0,158.0,31.0,8.0,2.0,1.0,1.0,1.0,8.0,461.0,396.0,112.0,499.0,6.0,17.0,8.0,,,2759.0,18.0,33.0,32.0,366.0,681.0,507.0,23.0,150.0,174.0,1113.0,5.0,5.0,,3.0,161.0,18.0,171.0,4.0,5.0,3.0,,,11.0,4.0,17.0,10.0,17.0,,1.0,1.0,37.0,6.0,32.0,2.0,6.0,5.0,10.0,1.0,13.0,36.0,,38.0,40.0,101.0,8.0,8.0,13.0,49.0,,36.0,6.0,13.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York Red Bulls,9a17gcgta337bfvtu994p1x,C. Coronel,Goalkeeper,31,6.0,2.0,4.0,31.0,,,,79.0,10.0,12.0,5.0,7.0,,525.0,1.0,259.0,31.0,173.0,42.0,36.0,6.0,6.0,3.0,3.0,,10.0,1.0,,153.0,611.0,1.0,2.0,24.0,,,252.0,180.0,31.0,,,,,37.0,117.0,418.0,73.0,474.0,430.0,,1.0,,,,2790.0,42.0,1.0,2.0,317.0,858.0,547.0,1.0,,311.0,1192.0,,,191.0,305.0,248.0,63.0,6.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,5.0,66.0,1.0,3.0,11.0,103.0,78.0,22.0,26.0,5.0,5.0,,,,,1.0,1.0,,,,,,,
USA_MLS,2025,New York Red Bulls,a79oz5xhvq7gz2k2j20sa02dw,R. Donkor,Midfielder,48,12.0,7.0,5.0,20.0,95.0,1.0,1.0,148.0,1.0,107.0,51.0,56.0,59.0,217.0,13.0,,20.0,,15.0,13.0,2.0,95.0,44.0,51.0,,10.0,20.0,,142.0,619.0,,2.0,66.0,12.0,4.0,71.0,173.0,8.0,3.0,12.0,,,,22.0,549.0,364.0,193.0,535.0,8.0,24.0,2.0,,2.0,861.0,11.0,18.0,7.0,108.0,627.0,557.0,32.0,13.0,70.0,777.0,2.0,2.0,6.0,13.0,61.0,11.0,57.0,5.0,0.0,2.0,,,3.0,2.0,,,,,,1.0,14.0,,1.0,,,,,,3.0,1.0,,12.0,9.0,12.0,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,New York Red Bulls,1o6ncw2f6h5uodlhavzsswvrp,K. Duncan,Defender,6,48.0,22.0,26.0,20.0,165.0,3.0,9.0,231.0,4.0,184.0,85.0,99.0,67.0,280.0,7.0,,20.0,,24.0,22.0,2.0,136.0,63.0,73.0,,10.0,18.0,,377.0,855.0,,1.0,113.0,26.0,10.0,108.0,47.0,17.0,6.0,3.0,11.0,11.0,4.0,28.0,723.0,414.0,332.0,707.0,17.0,24.0,3.0,38.0,108.0,1534.0,46.0,24.0,15.0,272.0,869.0,735.0,41.0,20.0,134.0,1329.0,36.0,36.0,22.0,42.0,135.0,35.0,92.0,3.0,0.0,3.0,,,5.0,3.0,,,,,,1.0,16.0,,,5.0,,,,2.0,8.0,2.0,,18.0,2.0,26.0,5.0,1.0,,10.0,,13.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,
