liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Headed Goals,Ground Duels lost,Leftside Passes,Clearances Off the Line,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Offsides,Successful Lay-offs,Right Foot Goals,Successful Crosses & Corners,Successful Corners into Box,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Successful Crosses open play,Left Foot Goals,Unsuccessful Crosses & Corners,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Penalties Taken,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Penalties Conceded,Total Red Cards,Straight Red Cards,Hit Woodwork,Last Man Tackle,Red Cards - 2nd Yellow,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Second Goal Assists,Own Goal Scored,Set Pieces Goals,Crosses not Claimed,Penalties Off Target,Penalties Saved,Saves from Penalty
USA_USL_League_One,2019,Lansing Ignite FC,amjlvixpfu1b6ksznihymelii,P. Botello Faz,Forward,19,993.0,2.0,11.0,,7.0,260.0,7.0,79.0,131.0,1.0,,1.0,6.0,12.0,2.0,42.0,121.0,87.0,14.0,59.0,2.0,277.0,9.0,7.0,6.0,211.0,14.0,25.0,60.0,92.0,14.0,53.0,2.0,36.0,11.0,10.0,12.0,439.0,22.0,5.0,,65.0,54.0,51.0,10.0,58.0,13.0,6.0,11.0,28.0,4.0,135.0,1.0,16.0,22.0,1.0,35.0,52.0,,7.0,200.0,217.0,70.0,,10.0,77.0,4.0,1.0,30.0,5.0,4.0,12.0,5.0,1.0,,1.0,,,,1.0,1.0,5.0,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,bcd5xeprff304onvw6mpjjaei,A. Bruce,Forward,20,1107.0,,11.0,,3.0,220.0,11.0,73.0,110.0,,2.0,7.0,10.0,12.0,4.0,29.0,144.0,63.0,4.0,65.0,2.0,245.0,9.0,18.0,7.0,162.0,13.0,26.0,72.0,64.0,7.0,67.0,2.0,30.0,12.0,20.0,7.0,394.0,23.0,3.0,1.0,72.0,54.0,54.0,10.0,31.0,14.0,11.0,9.0,12.0,11.0,113.0,2.0,17.0,23.0,,53.0,54.0,,3.0,149.0,173.0,41.0,,1.0,82.0,3.0,2.0,19.0,2.0,15.0,10.0,3.0,,,,,,,,,2.0,,3.0,1.0,,5.0,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,ei9nhdaug5ht3w2mtyqms3uqy,K. Carr,Defender,8,1271.0,23.0,12.0,6.0,,766.0,1.0,123.0,289.0,28.0,3.0,59.0,10.0,2.0,3.0,19.0,228.0,384.0,22.0,84.0,3.0,806.0,6.0,16.0,15.0,598.0,24.0,3.0,143.0,166.0,14.0,130.0,3.0,110.0,13.0,15.0,39.0,1063.0,25.0,8.0,4.0,112.0,322.0,3.0,10.0,77.0,1.0,65.0,21.0,22.0,3.0,153.0,17.0,27.0,25.0,,57.0,195.0,,,628.0,663.0,41.0,,16.0,76.0,6.0,16.0,55.0,6.0,,,,10.0,9.0,6.0,23.0,,1.0,1.0,,26.0,12.0,2.0,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,dwfear5sdv1c4wnq44vd52hh,I. Cerda,Midfielder,21,2319.0,7.0,2.0,8.0,,1428.0,2.0,227.0,437.0,46.0,4.0,67.0,24.0,3.0,6.0,24.0,286.0,812.0,68.0,161.0,4.0,1476.0,4.0,40.0,19.0,1190.0,25.0,4.0,228.0,410.0,11.0,155.0,4.0,159.0,26.0,53.0,79.0,1821.0,28.0,18.0,4.0,239.0,477.0,10.0,10.0,160.0,1.0,58.0,42.0,32.0,8.0,295.0,30.0,31.0,28.0,,111.0,362.0,,,1201.0,1248.0,56.0,6.0,49.0,135.0,19.0,43.0,128.0,5.0,,2.0,,1.0,1.0,1.0,2.0,,,,,6.0,1.0,4.0,1.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30,1980.0,,,28.0,,284.0,,,69.0,91.0,3.0,195.0,1.0,,4.0,,205.0,292.0,,7.0,2.0,563.0,,1.0,3.0,248.0,22.0,,202.0,124.0,,159.0,,261.0,22.0,1.0,43.0,843.0,22.0,1.0,,7.0,362.0,,10.0,12.0,,113.0,3.0,8.0,,15.0,19.0,26.0,22.0,,3.0,77.0,,,198.0,361.0,8.0,7.0,,3.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,269.0,5.0,3.0,1.0,16.0,28.0,19.0,39.0,4.0,6.0,55.0,,,,,1.0,,2.0,2.0
USA_USL_League_One,2019,Lansing Ignite FC,1suxiryblcrtho55zwjwbeg9h,K. Coiffic,Defender,17,1993.0,59.0,1.0,19.0,2.0,1430.0,1.0,86.0,439.0,51.0,4.0,116.0,4.0,8.0,5.0,37.0,323.0,758.0,26.0,155.0,3.0,1468.0,2.0,21.0,15.0,1004.0,22.0,11.0,271.0,115.0,10.0,184.0,2.0,131.0,23.0,16.0,89.0,1810.0,24.0,11.0,15.0,83.0,756.0,25.0,10.0,117.0,3.0,193.0,6.0,70.0,1.0,190.0,75.0,27.0,24.0,1.0,36.0,511.0,1.0,2.0,1164.0,1197.0,107.0,5.0,15.0,73.0,11.0,46.0,47.0,2.0,,,1.0,,,25.0,,,,,,2.0,,1.0,2.0,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,411grh3cytippnnanb767qvsa,Rafa Mentzingen,Midfielder,7,1457.0,18.0,7.0,3.0,6.0,356.0,31.0,66.0,168.0,8.0,4.0,18.0,15.0,28.0,4.0,23.0,292.0,72.0,32.0,104.0,2.0,359.0,5.0,14.0,56.0,216.0,12.0,55.0,122.0,127.0,14.0,109.0,13.0,90.0,15.0,34.0,24.0,829.0,22.0,6.0,2.0,231.0,115.0,91.0,10.0,149.0,27.0,21.0,35.0,29.0,36.0,283.0,5.0,16.0,22.0,1.0,111.0,51.0,,5.0,234.0,237.0,52.0,2.0,20.0,134.0,12.0,14.0,120.0,10.0,5.0,4.0,4.0,3.0,,2.0,1.0,1.0,1.0,3.0,1.0,11.0,1.0,,3.0,,,7.0,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,ee12f0u7m07sw81xkozouyd3p,B. Fricke,Defender,5,2501.0,,,15.0,2.0,1375.0,,76.0,184.0,76.0,3.0,116.0,11.0,8.0,5.0,50.0,241.0,1002.0,24.0,106.0,4.0,1408.0,2.0,22.0,9.0,1086.0,29.0,11.0,222.0,476.0,,128.0,1.0,132.0,28.0,14.0,94.0,1685.0,28.0,7.0,17.0,81.0,480.0,22.0,10.0,124.0,3.0,100.0,17.0,75.0,,206.0,105.0,34.0,28.0,,32.0,376.0,1.0,2.0,1157.0,1186.0,125.0,7.0,16.0,82.0,8.0,32.0,49.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,7a9y6fu0qj6xr6xdnzomrv90q,X. Gomez,Midfielder,10,2398.0,10.0,1.0,2.0,3.0,1194.0,14.0,278.0,555.0,8.0,2.0,20.0,30.0,10.0,6.0,25.0,355.0,549.0,92.0,154.0,3.0,1262.0,3.0,44.0,30.0,1051.0,27.0,20.0,174.0,324.0,28.0,194.0,10.0,172.0,27.0,54.0,46.0,1780.0,28.0,27.0,8.0,298.0,301.0,51.0,10.0,180.0,10.0,37.0,38.0,20.0,16.0,343.0,9.0,33.0,28.0,,138.0,359.0,,3.0,1028.0,1088.0,45.0,7.0,59.0,163.0,33.0,8.0,160.0,14.0,3.0,12.0,2.0,16.0,9.0,,50.0,,,3.0,1.0,66.0,35.0,5.0,4.0,,2.0,5.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_League_One,2019,Lansing Ignite FC,duvfmnlf1os15o06gogj37wtl,M. Hollingsworth,Defender,25,806.0,40.0,4.0,3.0,,328.0,1.0,90.0,148.0,14.0,,22.0,3.0,1.0,3.0,8.0,120.0,120.0,22.0,43.0,2.0,330.0,3.0,9.0,10.0,248.0,8.0,1.0,65.0,123.0,12.0,47.0,2.0,62.0,9.0,7.0,31.0,524.0,13.0,4.0,2.0,76.0,106.0,10.0,10.0,57.0,,17.0,15.0,12.0,6.0,96.0,9.0,11.0,13.0,,31.0,11.0,,,263.0,265.0,20.0,2.0,12.0,39.0,10.0,17.0,45.0,10.0,,,,3.0,2.0,7.0,5.0,,,1.0,,13.0,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
