liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,Miami FC,8gnvbaqsuet4v3x6orkm20b56,A. Acloque,Midfielder,27,1.0,1.0,10.0,,54.0,0.0,,,,,3.0,,5.0,,,3.0,2.0,1.0,,9.0,1.0,,,,,3.0,2.0,1.0,1.0,,6.0,18.0,,2.0,1.0,,3.0,,,1.0,1.0,,,,,,12.0,6.0,6.0,12.0,1.0,,3.0,5.0,,,,2.0,1.0,,11.0,18.0,,12.0,1.0,,6.0,33.0,,2.0,2.0,,4.0,4.0,7.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,Defender,21,27.0,27.0,10.0,3.0,2204.0,0.0,93.0,22.0,71.0,,64.0,18.0,231.0,,1.0,235.0,70.0,165.0,9.0,412.0,15.0,,45.0,41.0,4.0,142.0,48.0,94.0,22.0,5.0,180.0,973.0,5.0,90.0,29.0,20.0,96.0,363.0,3.0,24.0,,,,,6.0,54.0,813.0,228.0,622.0,796.0,26.0,35.0,1.0,6.0,8.0,,,122.0,27.0,28.0,193.0,1019.0,4.0,850.0,61.0,15.0,169.0,1375.0,,2.0,2.0,2.0,45.0,88.0,108.0,63.0,81.0,3.0,3.0,,,,,,1.0,4.0,2.0,,,,2.0,,,,,,,,,2.0,,,,8.0,,8.0,,,,,,,,,,,,,2.0,,1.0,,1.0,,,1.0,,,,,,
USA_USL_Championship,2025,Miami FC,9w4hxsqx1uixdvlo4lp47gums,V. Arana,Defender,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,Forward,35,13.0,13.0,10.0,10.0,380.0,0.0,22.0,11.0,11.0,,32.0,1.0,55.0,,3.0,61.0,32.0,29.0,18.0,42.0,,,8.0,7.0,1.0,39.0,21.0,18.0,5.0,5.0,1.0,120.0,2.0,33.0,11.0,3.0,15.0,45.0,2.0,3.0,2.0,,,,5.0,3.0,88.0,45.0,43.0,85.0,5.0,5.0,11.0,34.0,14.0,3.0,,16.0,4.0,3.0,82.0,120.0,2.0,88.0,10.0,7.0,32.0,267.0,,5.0,5.0,7.0,9.0,11.0,28.0,9.0,21.0,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,Midfielder,10,23.0,23.0,10.0,3.0,1413.0,1.0,13.0,9.0,4.0,3.0,100.0,,254.0,20.0,15.0,108.0,61.0,47.0,91.0,291.0,11.0,3.0,18.0,17.0,1.0,95.0,52.0,43.0,6.0,35.0,90.0,641.0,4.0,123.0,20.0,4.0,50.0,212.0,12.0,20.0,18.0,7.0,23.0,15.0,16.0,60.0,449.0,356.0,161.0,434.0,4.0,5.0,1.0,10.0,26.0,3.0,,7.0,22.0,18.0,295.0,693.0,22.0,494.0,9.0,25.0,199.0,936.0,9.0,36.0,23.0,19.0,8.0,56.0,216.0,19.0,143.0,6.0,,1.0,,,,1.0,10.0,1.0,5.0,,0.0,1.0,7.0,1.0,4.0,,,,,,1.0,13.0,4.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,Forward,9,29.0,29.0,10.0,,2535.0,1.0,188.0,107.0,81.0,,206.0,2.0,190.0,,14.0,397.0,227.0,170.0,111.0,91.0,20.0,,39.0,36.0,3.0,209.0,120.0,89.0,11.0,23.0,103.0,523.0,5.0,80.0,36.0,20.0,69.0,159.0,30.0,29.0,5.0,,,,10.0,17.0,404.0,249.0,191.0,423.0,8.0,15.0,,2.0,56.0,5.0,15.0,27.0,62.0,57.0,240.0,559.0,69.0,440.0,23.0,122.0,119.0,995.0,,6.0,6.0,26.0,8.0,12.0,90.0,35.0,107.0,6.0,3.0,14.0,10.0,13.0,3.0,1.0,39.0,,,11.0,7.0,7.0,21.0,1.0,7.0,1.0,2.0,9.0,2.0,1.0,9.0,39.0,8.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,
USA_USL_Championship,2025,Miami FC,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,Goalkeeper,1,18.0,18.0,10.0,,1553.0,0.0,2.0,,2.0,,1.0,,42.0,,,6.0,3.0,3.0,1.0,232.0,1.0,,29.0,22.0,7.0,4.0,3.0,1.0,,,90.0,228.0,5.0,14.0,,,135.0,83.0,,18.0,,,,,,72.0,180.0,40.0,262.0,230.0,,,,,1.0,,,23.0,1.0,1.0,109.0,406.0,,302.0,,1.0,104.0,581.0,,,,,50.0,100.0,90.0,14.0,4.0,1.0,1.0,,,,,,,24.0,,,,,,,,,,,,,,,,12.0,,176.0,35.0,128.0,3.0,,6.0,8.0,49.0,30.0,18.0,1.0,16.0,,,,,,1.0,3.0,1.0,,,,1.0,,,,,
USA_USL_Championship,2025,Miami FC,1460tac94fhhy43lmohs4fj3e,N. Cardona,Defender,4,19.0,19.0,10.0,4.0,1276.0,0.0,34.0,14.0,20.0,,72.0,4.0,102.0,,1.0,134.0,59.0,75.0,20.0,215.0,10.0,,22.0,21.0,1.0,100.0,45.0,55.0,13.0,6.0,94.0,468.0,2.0,51.0,30.0,17.0,52.0,93.0,4.0,15.0,7.0,,3.0,3.0,2.0,25.0,363.0,159.0,213.0,344.0,7.0,30.0,41.0,72.0,11.0,,,44.0,22.0,16.0,181.0,474.0,4.0,369.0,37.0,2.0,105.0,788.0,,12.0,12.0,7.0,23.0,45.0,80.0,37.0,60.0,4.0,3.0,,,,,,,5.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,c14ntw6zvozswy685dztldl1x,F. Celeste,Midfielder,22,16.0,16.0,10.0,13.0,476.0,0.0,15.0,8.0,7.0,,55.0,,54.0,5.0,2.0,54.0,35.0,19.0,6.0,67.0,7.0,,7.0,6.0,1.0,39.0,27.0,12.0,1.0,5.0,49.0,237.0,,29.0,9.0,5.0,24.0,79.0,,3.0,3.0,,2.0,2.0,,12.0,201.0,115.0,100.0,201.0,,6.0,,2.0,13.0,1.0,1.0,9.0,10.0,6.0,70.0,250.0,1.0,213.0,6.0,8.0,37.0,326.0,5.0,10.0,5.0,9.0,2.0,13.0,38.0,9.0,24.0,4.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2025,Miami FC,bbic10tw6eaf7rgpogt37rgtl,G. Díaz,Midfielder,16,10.0,10.0,10.0,10.0,203.0,0.0,7.0,5.0,2.0,1.0,23.0,1.0,38.0,1.0,3.0,33.0,23.0,10.0,12.0,28.0,3.0,1.0,4.0,4.0,,26.0,18.0,8.0,,3.0,14.0,84.0,,24.0,7.0,4.0,16.0,20.0,2.0,,,,,,3.0,4.0,65.0,33.0,33.0,62.0,2.0,1.0,,2.0,8.0,,,6.0,5.0,2.0,36.0,85.0,3.0,66.0,3.0,6.0,19.0,143.0,1.0,4.0,3.0,6.0,6.0,10.0,15.0,8.0,9.0,4.0,,,,,,,1.0,,,,,,2.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,6mcj6w4or747a0z7s2qw5to7p,C. García,Defender,93,9.0,9.0,10.0,1.0,750.0,0.0,25.0,10.0,15.0,,15.0,6.0,94.0,,,56.0,24.0,32.0,11.0,196.0,2.0,,14.0,12.0,2.0,31.0,14.0,17.0,10.0,,92.0,428.0,2.0,42.0,6.0,2.0,39.0,156.0,5.0,8.0,,,,,1.0,65.0,350.0,110.0,262.0,307.0,2.0,9.0,2.0,1.0,6.0,,,66.0,7.0,5.0,102.0,459.0,6.0,372.0,11.0,8.0,87.0,597.0,,1.0,1.0,1.0,33.0,65.0,69.0,19.0,22.0,2.0,1.0,,,,,,1.0,8.0,,,,,,,,,,1.0,,,,,,,,3.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,Midfielder,7,24.0,24.0,10.0,11.0,1180.0,0.0,24.0,16.0,8.0,4.0,88.0,1.0,156.0,13.0,7.0,148.0,77.0,71.0,55.0,84.0,5.0,4.0,25.0,21.0,4.0,124.0,61.0,63.0,5.0,15.0,74.0,315.0,4.0,71.0,24.0,15.0,43.0,81.0,7.0,13.0,13.0,4.0,15.0,7.0,17.0,14.0,251.0,179.0,96.0,246.0,4.0,12.0,,3.0,46.0,6.0,7.0,4.0,6.0,30.0,169.0,327.0,14.0,260.0,16.0,40.0,67.0,582.0,6.0,31.0,21.0,18.0,8.0,20.0,83.0,15.0,47.0,1.0,,1.0,1.0,1.0,,1.0,7.0,1.0,,,1.0,0.0,7.0,,1.0,,1.0,5.0,,,,12.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2025,Miami FC,9q3w4j10qfsq94svbmyxa879x,B. Hamid,Goalkeeper,28,23.0,23.0,10.0,,2025.0,0.0,7.0,,7.0,,,,27.0,,,13.0,2.0,11.0,,298.0,,,35.0,32.0,3.0,6.0,2.0,4.0,,,95.0,187.0,6.0,9.0,,,193.0,111.0,,23.0,1.0,,,,,88.0,130.0,55.0,273.0,240.0,,,,,,,,20.0,,6.0,180.0,504.0,,328.0,,,176.0,708.0,,,,,72.0,174.0,142.0,34.0,2.0,1.0,4.0,,,,,,,19.0,,,,,,,,,,,,,,,,22.0,4.0,230.0,41.0,181.0,1.0,,7.0,4.0,57.0,37.0,20.0,,19.0,,,,,,,4.0,,,,,,,,,1.0,1.0
USA_USL_Championship,2025,Miami FC,66mp8cxjrfuyw16t00oh4i8r9,K. Hoyos,Forward,29,9.0,9.0,10.0,9.0,169.0,0.0,18.0,8.0,10.0,,13.0,,17.0,,2.0,33.0,14.0,19.0,5.0,10.0,,,2.0,2.0,,15.0,6.0,9.0,1.0,4.0,5.0,44.0,,8.0,3.0,2.0,,16.0,4.0,,,,1.0,1.0,2.0,2.0,34.0,30.0,5.0,32.0,,2.0,,,4.0,,1.0,1.0,2.0,7.0,21.0,44.0,9.0,34.0,2.0,15.0,10.0,86.0,,5.0,5.0,2.0,,1.0,13.0,2.0,9.0,,,2.0,2.0,2.0,,,5.0,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,7deyffi1b0b76ej9mpgbgr9qs,I. Jiménez,Midfielder,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,Defender,13,29.0,29.0,10.0,,2574.0,2.0,110.0,31.0,79.0,,62.0,13.0,242.0,,2.0,219.0,68.0,151.0,19.0,508.0,11.0,,41.0,37.0,4.0,109.0,37.0,72.0,25.0,5.0,386.0,1197.0,6.0,102.0,25.0,12.0,72.0,300.0,8.0,29.0,2.0,,,,2.0,119.0,992.0,266.0,772.0,919.0,19.0,36.0,2.0,6.0,3.0,,,195.0,27.0,15.0,237.0,1256.0,12.0,1038.0,55.0,26.0,218.0,1660.0,,3.0,3.0,1.0,61.0,127.0,163.0,58.0,91.0,7.0,5.0,4.0,,4.0,1.0,,4.0,25.0,,4.0,2.0,2.0,2.0,,2.0,,,,,,3.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,Forward,19,8.0,8.0,10.0,8.0,132.0,0.0,11.0,5.0,6.0,,8.0,2.0,15.0,,1.0,49.0,23.0,26.0,,9.0,1.0,,2.0,2.0,,38.0,18.0,20.0,1.0,2.0,,24.0,,9.0,4.0,3.0,12.0,7.0,2.0,,,,2.0,2.0,8.0,1.0,18.0,12.0,8.0,17.0,1.0,2.0,4.0,3.0,11.0,,,3.0,5.0,9.0,33.0,24.0,4.0,18.0,3.0,4.0,6.0,99.0,,2.0,2.0,1.0,1.0,2.0,7.0,1.0,4.0,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
USA_USL_Championship,2025,Miami FC,arrb65a3pfk77637pdxagaxyi,R. Martell,Goalkeeper,12,1.0,1.0,10.0,1.0,45.0,0.0,,,,,,,,,,,,,,16.0,,,1.0,1.0,,,,,,,,3.0,,,,,5.0,1.0,,,,,,,,6.0,,6.0,1.0,1.0,,,,,,,,,,,10.0,17.0,,7.0,,,10.0,21.0,,,,,6.0,10.0,9.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,4.0,2.0,6.0,1.0,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,67tm2uozhacktv8pmixqlwsno,T. Mas,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,bzs1s1yntau3dvzyvn6t7t785,L. Melano,Forward,26,26.0,26.0,10.0,6.0,1619.0,1.0,72.0,41.0,31.0,2.0,105.0,,141.0,1.0,7.0,180.0,115.0,65.0,38.0,72.0,15.0,2.0,28.0,25.0,3.0,108.0,74.0,34.0,8.0,15.0,65.0,313.0,5.0,82.0,18.0,7.0,43.0,73.0,13.0,20.0,18.0,1.0,7.0,6.0,9.0,4.0,225.0,149.0,85.0,223.0,3.0,10.0,,9.0,34.0,6.0,4.0,7.0,35.0,12.0,196.0,315.0,23.0,227.0,13.0,66.0,88.0,562.0,,20.0,20.0,14.0,5.0,18.0,94.0,14.0,70.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,10.0,1.0,2.0,2.0,2.0,0.0,5.0,,,3.0,,5.0,,,1.0,11.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,di22gz1zuezwqxrbjffiv1hjo,D. Mello,Forward,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,cyignmjprj3whvban361mclm2,D. Mercado,Midfielder,5,25.0,25.0,10.0,1.0,1996.0,0.0,48.0,23.0,25.0,,158.0,5.0,167.0,1.0,3.0,224.0,112.0,112.0,42.0,299.0,32.0,,29.0,27.0,2.0,176.0,89.0,87.0,40.0,12.0,222.0,917.0,4.0,74.0,35.0,20.0,107.0,256.0,5.0,24.0,10.0,,,,18.0,46.0,773.0,346.0,443.0,743.0,15.0,36.0,,2.0,22.0,1.0,1.0,27.0,48.0,18.0,198.0,935.0,9.0,789.0,51.0,11.0,146.0,1219.0,,8.0,7.0,8.0,17.0,49.0,108.0,46.0,97.0,7.0,3.0,,,,,,4.0,5.0,3.0,,,,3.0,,,2.0,,,,,,25.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,
USA_USL_Championship,2025,Miami FC,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,Defender,3,18.0,18.0,10.0,8.0,967.0,0.0,19.0,8.0,11.0,,48.0,2.0,72.0,,1.0,107.0,49.0,58.0,47.0,145.0,8.0,1.0,11.0,11.0,,88.0,41.0,47.0,15.0,6.0,9.0,268.0,1.0,46.0,22.0,13.0,43.0,71.0,2.0,10.0,6.0,,10.0,10.0,4.0,17.0,200.0,91.0,124.0,188.0,10.0,18.0,26.0,63.0,17.0,2.0,,48.0,18.0,15.0,142.0,273.0,3.0,205.0,28.0,12.0,68.0,577.0,,23.0,23.0,9.0,22.0,31.0,72.0,19.0,37.0,3.0,,,,,,1.0,1.0,7.0,,,,,1.0,,1.0,,,2.0,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,77gregagvz7mpn86rm12513pw,A. Naranjo,Forward,36,1.0,1.0,10.0,1.0,45.0,0.0,2.0,1.0,1.0,,2.0,,2.0,,,6.0,4.0,2.0,9.0,2.0,,,,,,4.0,3.0,1.0,,,,5.0,,,1.0,,2.0,1.0,2.0,,,,,,,,4.0,3.0,1.0,4.0,1.0,,,,,,1.0,,3.0,,4.0,5.0,2.0,4.0,1.0,6.0,1.0,15.0,,1.0,1.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,Defender,2,29.0,29.0,10.0,,2568.0,0.0,131.0,49.0,82.0,,135.0,18.0,210.0,,11.0,320.0,136.0,184.0,85.0,452.0,16.0,,41.0,37.0,4.0,189.0,87.0,102.0,39.0,13.0,264.0,977.0,6.0,104.0,47.0,21.0,110.0,149.0,6.0,29.0,3.0,,9.0,9.0,7.0,48.0,699.0,280.0,446.0,669.0,19.0,39.0,47.0,149.0,26.0,2.0,1.0,128.0,51.0,37.0,401.0,1000.0,13.0,717.0,58.0,41.0,283.0,1666.0,,14.0,14.0,16.0,75.0,133.0,225.0,72.0,150.0,4.0,5.0,1.0,,1.0,1.0,1.0,7.0,10.0,,1.0,0.0,1.0,1.0,,2.0,,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,
USA_USL_Championship,2025,Miami FC,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,Forward,17,8.0,8.0,10.0,7.0,161.0,0.0,15.0,9.0,6.0,,21.0,2.0,14.0,,,34.0,23.0,11.0,1.0,9.0,3.0,,6.0,5.0,1.0,19.0,14.0,5.0,,1.0,7.0,43.0,1.0,5.0,,,5.0,11.0,,1.0,1.0,,1.0,1.0,1.0,,29.0,20.0,15.0,34.0,1.0,1.0,,,6.0,1.0,,2.0,9.0,2.0,23.0,48.0,,34.0,2.0,3.0,14.0,73.0,,,,2.0,1.0,3.0,11.0,3.0,11.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,amy6q1u6b1rvlsudoc73mj2ms,F. Rodriguez,Goalkeeper,31,7.0,7.0,10.0,1.0,605.0,0.0,2.0,,2.0,,,,17.0,,,6.0,1.0,5.0,,115.0,,,12.0,11.0,1.0,4.0,1.0,3.0,,,40.0,101.0,,10.0,,,63.0,34.0,,6.0,,,,,,30.0,71.0,21.0,103.0,94.0,,,,,,,,13.0,,4.0,67.0,189.0,,124.0,,,65.0,278.0,,,,,31.0,61.0,49.0,16.0,4.0,,1.0,,,,,,,12.0,,,,,,,,,,,,,,,,8.0,3.0,74.0,14.0,49.0,,,,3.0,19.0,12.0,7.0,,7.0,,,,,,,2.0,,,,,1.0,,,,,
USA_USL_Championship,2025,Miami FC,c7o32tpxgb4n83i6fe93b8ez9,F. Rodríguez,Defender,77,1.0,1.0,10.0,,61.0,0.0,1.0,,1.0,,4.0,,3.0,,,4.0,2.0,2.0,,12.0,1.0,,,,,3.0,2.0,1.0,3.0,1.0,3.0,25.0,,2.0,1.0,1.0,4.0,7.0,,1.0,1.0,,2.0,,,1.0,19.0,12.0,10.0,19.0,,1.0,,2.0,,,,,1.0,,7.0,26.0,,20.0,1.0,,6.0,36.0,,1.0,,,2.0,3.0,6.0,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,fm9i7pzwi2diu6i18kycmx1x,M. Romero,Midfielder,8,29.0,29.0,10.0,,2513.0,1.0,37.0,24.0,13.0,1.0,283.0,3.0,307.0,5.0,9.0,209.0,115.0,94.0,121.0,436.0,13.0,1.0,41.0,37.0,4.0,172.0,91.0,81.0,26.0,34.0,346.0,1278.0,6.0,151.0,27.0,8.0,139.0,236.0,9.0,29.0,2.0,2.0,20.0,18.0,20.0,37.0,1090.0,563.0,569.0,1075.0,12.0,25.0,9.0,45.0,38.0,3.0,,30.0,26.0,24.0,331.0,1301.0,15.0,1112.0,37.0,19.0,189.0,1729.0,2.0,49.0,45.0,15.0,27.0,56.0,194.0,44.0,133.0,7.0,5.0,1.0,1.0,,,1.0,6.0,4.0,3.0,,1.0,0.0,6.0,1.0,,1.0,,3.0,,,1.0,19.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
USA_USL_Championship,2025,Miami FC,864l8bcr288r74g3tmt1eqfe2,D. Verón,Midfielder,11,25.0,25.0,10.0,19.0,748.0,0.0,34.0,14.0,20.0,,74.0,1.0,91.0,25.0,6.0,96.0,51.0,45.0,32.0,131.0,16.0,,14.0,12.0,2.0,62.0,37.0,25.0,5.0,19.0,81.0,374.0,2.0,48.0,15.0,4.0,30.0,110.0,10.0,6.0,6.0,11.0,19.0,3.0,6.0,23.0,274.0,173.0,137.0,268.0,10.0,5.0,,2.0,6.0,1.0,,9.0,26.0,5.0,155.0,396.0,10.0,291.0,15.0,10.0,105.0,546.0,11.0,26.0,12.0,3.0,16.0,41.0,106.0,25.0,64.0,6.0,,,,,,,,2.0,,,,,4.0,,2.0,2.0,,1.0,,,,12.0,,,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,1.0,,,,,,,
USA_USL_Championship,2025,Miami FC,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,Midfielder,30,27.0,27.0,10.0,4.0,1779.0,0.0,20.0,15.0,5.0,6.0,169.0,2.0,267.0,25.0,8.0,198.0,97.0,101.0,96.0,181.0,8.0,6.0,31.0,29.0,2.0,178.0,82.0,96.0,13.0,24.0,174.0,643.0,4.0,119.0,37.0,20.0,87.0,151.0,4.0,23.0,20.0,10.0,23.0,11.0,31.0,39.0,536.0,349.0,237.0,524.0,1.0,20.0,2.0,12.0,48.0,5.0,4.0,9.0,20.0,44.0,239.0,675.0,12.0,563.0,21.0,25.0,112.0,1036.0,12.0,29.0,14.0,19.0,6.0,30.0,118.0,23.0,82.0,6.0,,,,,,4.0,8.0,1.0,3.0,,,,8.0,,2.0,1.0,,2.0,,,,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Miami FC,dl30golj96vcxvwz35t0lvbsa,W. Yacoubou,Defender,6,6.0,6.0,10.0,,531.0,0.0,24.0,13.0,11.0,,34.0,3.0,50.0,,1.0,43.0,21.0,22.0,19.0,77.0,4.0,,6.0,5.0,1.0,19.0,8.0,11.0,1.0,,131.0,263.0,1.0,22.0,5.0,4.0,17.0,26.0,4.0,6.0,2.0,,,,1.0,11.0,231.0,49.0,187.0,225.0,5.0,4.0,4.0,7.0,2.0,,1.0,38.0,6.0,1.0,44.0,268.0,4.0,236.0,9.0,6.0,32.0,357.0,,3.0,3.0,1.0,10.0,17.0,23.0,12.0,15.0,1.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
