root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Necaxa,Club_Necaxa,9hqnmrjflza9rvm8h56wrnap5,F. Batista,Forward,9,5.0,16.0,4.0,,5.0,6.0,,3.0,4.0,,,4.0,2.0,28.0,1.0,15.0,8.0,2.0,2.0,1.0,2.0,2.0,10.0,15.0,5.0,108.0,,2.0,7.0,10.0,10.0,10.0,,6.0,8.0,1.0,3.0,,6.0,5.0,1.0,5.0,11.0,,2.0,5.0,0.0,,,,,,,,,5.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Necaxa,Club_Necaxa,4am166qume7qpt7lojtm3frx0,Á. Chávez,Defender,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Necaxa,Club_Necaxa,2hi5h555in6p6fabpns68h4ru,A. Colorado,Midfielder,5,5.0,21.0,5.0,5.0,10.0,8.0,1.0,9.0,5.0,1.0,2.0,4.0,4.0,52.0,3.0,28.0,5.0,1.0,6.0,2.0,2.0,4.0,21.0,27.0,1.0,136.0,,6.0,12.0,20.0,20.0,10.0,1.0,10.0,16.0,4.0,4.0,1.0,8.0,7.0,2.0,6.0,11.0,,2.0,10.0,0.0,,,,,,,,,4.0,,4.0,,1.0,,,1.0,1.0,,,,2.0,,,,3.0,1.0,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Necaxa,Club_Necaxa,5tid5s3chwxvij1r6q8fsodii,J. Cortés,Defender,24,,1.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,1.0,5.0,,,,,,10.0,,,,,,,,,1.0,,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Necaxa,Club_Necaxa,agl1iwyokrjjdnc0yy0as4kr8,R. Cortéz,Midfielder,17,,3.0,1.0,,2.0,2.0,,3.0,1.0,,,1.0,,12.0,1.0,7.0,,,2.0,,1.0,2.0,7.0,7.0,,23.0,,1.0,5.0,7.0,6.0,10.0,,1.0,3.0,,,1.0,2.0,,,1.0,1.0,,1.0,2.0,0.0,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Necaxa,Club_Necaxa,8urkitc19yftx182gfaa8may1,M. Domínguez,Midfielder,14,1.0,1.0,1.0,,,3.0,,3.0,1.0,,,3.0,,17.0,,15.0,,,1.0,,1.0,6.0,14.0,14.0,,21.0,,3.0,11.0,13.0,14.0,10.0,,,1.0,,,,6.0,1.0,,1.0,,,1.0,1.0,0.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Necaxa,Club_Necaxa,73ffdzeslizj3vj7pv94071sl,J. Esquivel,Defender,16,5.0,11.0,6.0,2.0,21.0,10.0,3.0,21.0,6.0,,2.0,8.0,5.0,69.0,,48.0,2.0,2.0,4.0,1.0,2.0,11.0,41.0,39.0,1.0,143.0,,9.0,20.0,33.0,34.0,10.0,2.0,5.0,9.0,,1.0,7.0,7.0,7.0,3.0,4.0,6.0,,2.0,5.0,0.0,,,,,,,,,3.0,,1.0,,,1.0,,,,,,,,,,,5.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Necaxa,Club_Necaxa,ac9zsaj07w991ty80u83u1jv9,F. Formiliano,Defender,2,2.0,4.0,7.0,1.0,14.0,12.0,6.0,41.0,7.0,,8.0,8.0,,76.0,1.0,64.0,1.0,2.0,2.0,,2.0,21.0,54.0,61.0,,180.0,,5.0,13.0,51.0,48.0,10.0,1.0,1.0,3.0,1.0,1.0,6.0,24.0,10.0,7.0,4.0,1.0,,2.0,3.0,0.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Necaxa,Club_Necaxa,9e6gavtd12x5curksj8yno5ih,B. Garnica,Midfielder,15,10.0,12.0,5.0,1.0,6.0,26.0,1.0,5.0,5.0,,2.0,6.0,1.0,63.0,,32.0,1.0,2.0,4.0,1.0,2.0,9.0,20.0,30.0,,136.0,,9.0,19.0,19.0,20.0,10.0,,7.0,11.0,2.0,1.0,,8.0,12.0,1.0,23.0,7.0,,2.0,5.0,0.0,12.0,,,,,,,,5.0,6.0,2.0,5.0,1.0,,5.0,,1.0,,,,,4.0,,,,,1.0,,,5.0,,2.0,1.0,,,,,,,,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Club Necaxa,Club_Necaxa,cvtcdvadfa2rd0iwce89chdyh,C. González,Defender,28,14.0,14.0,7.0,2.0,4.0,35.0,8.0,19.0,7.0,,6.0,7.0,4.0,100.0,,64.0,,2.0,10.0,2.0,2.0,20.0,44.0,58.0,,168.0,7.0,9.0,29.0,40.0,40.0,10.0,,4.0,14.0,1.0,,4.0,31.0,20.0,1.0,19.0,4.0,2.0,2.0,10.0,0.0,7.0,,2.0,,,,,,,,4.0,,4.0,1.0,3.0,2.0,2.0,,,,,4.0,,,1.0,,2.0,2.0,,6.0,2.0,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
