liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,Ottawa Fury FC,eb3mlq9ljfuw8ugqlamroc4b9,N. Attakora,Defender,4,,,1434.0,,11.0,2.0,431.0,3.0,29.0,,96.0,38.0,3.0,84.0,5.0,3.0,30.0,149.0,220.0,12.0,,52.0,452.0,1.0,10.0,3.0,277.0,12.0,4.0,136.0,,71.0,1.0,103.0,,,56.0,17.0,9.0,33.0,647.0,,17.0,34.0,,200.0,7.0,10.0,63.0,3.0,,39.0,,12.0,37.0,,101.0,109.0,15.0,,,17.0,,1.0,8.0,152.0,301.0,316.0,67.0,7.0,38.0,5.0,15.0,26.0,,,1.0,3.0,6.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,7.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,
USA_USL_Championship,2018,Ottawa Fury FC,am64w1ueohlr85v0nyhe965ii,C. Bayiha,Midfielder,31,,,50.0,2.0,,,11.0,,4.0,1.0,6.0,,,,1.0,,2.0,9.0,2.0,,,4.0,11.0,1.0,,1.0,7.0,2.0,,4.0,,5.0,1.0,4.0,,1.0,2.0,1.0,1.0,,23.0,,2.0,6.0,,,1.0,10.0,1.0,,,,1.0,,,3.0,8.0,,2.0,,,2.0,,,5.0,2.0,7.0,7.0,2.0,,7.0,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Ottawa Fury FC,68fao57c8scqvf3a13f4f7bh1,G. Bruna,Midfielder,10,1.0,,352.0,1.0,2.0,,106.0,1.0,31.0,1.0,54.0,3.0,2.0,4.0,2.0,1.0,7.0,41.0,39.0,7.0,,13.0,109.0,5.0,12.0,1.0,78.0,3.0,4.0,17.0,1.0,15.0,2.0,22.0,2.0,,13.0,5.0,4.0,3.0,165.0,7.0,5.0,35.0,,30.0,2.0,10.0,19.0,1.0,1.0,14.0,,5.0,6.0,4.0,48.0,3.0,4.0,,8.0,5.0,6.0,,22.0,33.0,89.0,92.0,13.0,3.0,29.0,4.0,2.0,13.0,,14.0,3.0,9.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Ottawa Fury FC,6nmcuw8asxh6k3l5khx5atmfp,M. Crépeau,Goalkeeper,16,,,2790.0,,121.0,,398.0,1.0,1.0,,305.0,195.0,,461.0,1.0,7.0,2.0,472.0,185.0,1.0,,2.0,953.0,,,3.0,105.0,24.0,,463.0,,35.0,,381.0,,,280.0,31.0,2.0,82.0,1163.0,,31.0,7.0,,847.0,3.0,10.0,20.0,,,385.0,,4.0,14.0,,23.0,23.0,31.0,,,31.0,,,1.0,70.0,240.0,490.0,16.0,,3.0,1.0,4.0,6.0,,,,,,,,,82.0,195.0,9.0,,24.0,29.0,24.0,53.0,1.0,139.0,,,,,,,,,15.0,2.0,5.0,,,,,,,,,,,,2.0,2.0,,,,,,
USA_USL_Championship,2018,Ottawa Fury FC,4ezd4d37kbb1249qd7bvi0dzp,J. Dixon,Midfielder,22,3.0,,2153.0,,2.0,,652.0,,117.0,,290.0,21.0,2.0,34.0,18.0,6.0,42.0,222.0,217.0,59.0,,120.0,661.0,5.0,36.0,20.0,463.0,24.0,6.0,154.0,,121.0,6.0,115.0,2.0,,148.0,24.0,24.0,42.0,959.0,,30.0,182.0,,230.0,4.0,10.0,145.0,2.0,,44.0,,23.0,44.0,9.0,268.0,26.0,30.0,,3.0,30.0,,1.0,81.0,193.0,498.0,507.0,86.0,36.0,123.0,23.0,41.0,101.0,6.0,6.0,4.0,20.0,3.0,1.0,3.0,2.0,,,,,,,,,,,,,,,1.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Ottawa Fury FC,1bvo1q3jlflqdmjrvypnt2lzp,Steevan dos Santos,Forward,8,9.0,5.0,2107.0,5.0,,5.0,657.0,14.0,179.0,,269.0,12.0,,25.0,17.0,6.0,141.0,451.0,135.0,26.0,,282.0,711.0,11.0,42.0,17.0,393.0,28.0,41.0,307.0,,91.0,24.0,279.0,11.0,,100.0,24.0,38.0,37.0,1100.0,,29.0,198.0,,306.0,94.0,10.0,292.0,13.0,,11.0,,57.0,200.0,16.0,539.0,19.0,34.0,1.0,9.0,29.0,,3.0,106.0,135.0,351.0,404.0,341.0,17.0,247.0,9.0,9.0,92.0,5.0,28.0,28.0,16.0,,5.0,,6.0,,,,,,,,,,,4.0,2.0,2.0,4.0,2.0,5.0,5.0,3.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Ottawa Fury FC,b84lif9t7gwlw9ou9izawvumt,D. Edgar,Defender,20,,2.0,785.0,2.0,7.0,,276.0,2.0,25.0,,53.0,14.0,1.0,39.0,6.0,2.0,9.0,62.0,177.0,6.0,,19.0,288.0,1.0,11.0,,203.0,7.0,4.0,58.0,,81.0,,43.0,,,47.0,8.0,8.0,15.0,381.0,,12.0,19.0,,106.0,7.0,10.0,30.0,2.0,1.0,27.0,,1.0,24.0,,52.0,51.0,9.0,,,12.0,,1.0,13.0,76.0,222.0,230.0,33.0,4.0,22.0,2.0,10.0,6.0,4.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Ottawa Fury FC,a7au2iq6fgzj6do9bwafw6dat,E. Edward,Defender,3,15.0,,2529.0,207.0,22.0,,741.0,10.0,136.0,3.0,277.0,81.0,8.0,127.0,13.0,6.0,30.0,466.0,189.0,49.0,,159.0,749.0,,29.0,31.0,420.0,19.0,4.0,286.0,,45.0,12.0,217.0,1.0,103.0,130.0,28.0,32.0,84.0,1456.0,,29.0,179.0,,382.0,18.0,10.0,148.0,1.0,,43.0,3.0,26.0,45.0,22.0,254.0,89.0,25.0,,15.0,29.0,,4.0,76.0,186.0,459.0,463.0,75.0,34.0,106.0,15.0,37.0,103.0,1.0,1.0,3.0,10.0,10.0,,2.0,,,,,,,,,,,,,,,,,,,,14.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2018,Ottawa Fury FC,v2vp6mke7xzki15pas9r19ed,C. Falvey,Defender,32,,,1080.0,1.0,6.0,1.0,513.0,,31.0,,113.0,35.0,,76.0,2.0,4.0,12.0,131.0,296.0,13.0,,48.0,533.0,,9.0,2.0,354.0,16.0,2.0,124.0,,72.0,2.0,86.0,,,63.0,12.0,7.0,38.0,670.0,,12.0,36.0,,277.0,3.0,10.0,42.0,1.0,,55.0,,8.0,19.0,1.0,67.0,62.0,20.0,1.0,,12.0,,1.0,13.0,153.0,395.0,409.0,31.0,11.0,25.0,2.0,30.0,23.0,,1.0,1.0,4.0,6.0,,,,,,,,,,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Ottawa Fury FC,biryivznbx721pfon49wy3fth,Kévin Oliveira,Midfielder,88,15.0,,2478.0,3.0,2.0,4.0,787.0,19.0,202.0,12.0,395.0,14.0,4.0,47.0,22.0,5.0,38.0,464.0,217.0,55.0,,161.0,808.0,9.0,65.0,38.0,559.0,33.0,44.0,208.0,3.0,209.0,25.0,220.0,18.0,1.0,177.0,29.0,46.0,35.0,1388.0,22.0,31.0,333.0,1.0,264.0,44.0,10.0,160.0,13.0,11.0,41.0,3.0,55.0,13.0,39.0,384.0,8.0,38.0,1.0,47.0,31.0,17.0,12.0,186.0,133.0,583.0,600.0,51.0,38.0,224.0,17.0,23.0,147.0,2.0,42.0,31.0,33.0,2.0,2.0,9.0,2.0,,,,,,,,,,,3.0,,1.0,3.0,1.0,3.0,,,7.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
