root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Corners Taken (incl short corners),Successful Dribbles,Duels lost,PutThrough/Blocked Distribution,Touches,Time Played,Ground Duels lost,Backward Passes,Total Fouls Won,Successful Crosses & Corners,Successful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Tackles Lost,Goals Conceded Inside Box,Penalty Goals Conceded,Starts,Key Passes (Attempt Assists),Total Touches In Opposition Box,Ground Duels won,Total Tackles,Successful Crosses open play,Tackles Won,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Substitute Off,Forward Passes,Unsuccessful Long Passes,Total Clearances,Total Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Successful Lay-offs,Aerial Duels,Index,Successful Passes Opposition Half,Total Losses Of Possession,Blocked Shots,Goals Conceded,Aerial Duels lost,Ground Duels,Interceptions,Duels won,Unsuccessful Crosses open play,Unsuccessful Dribbles,Leftside Passes,Aerial Duels won,Unsuccessful Launches,Total Shots,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Times Tackled,Recoveries,Unsuccessful Crosses & Corners,Appearances,Games Played,Blocks,Total Fouls Conceded,PutThrough/Blocked Distribution Won,Duels,Successful Open Play Passes,Successful Long Passes,Corners Won,Shots Off Target (inc woodwork),Rightside Passes,Winning Goal,Successful Launches,Clean Sheets,Saves Made from Outside Box,Saves made - parried,Saves Made,GK Successful Distribution,Goal Kicks,Catches,Punches,GK Unsuccessful Distribution,Saves Made from Inside Box,Substitute On,Foul Attempted Tackle,Shots On Target ( inc goals ),Goals from Inside Box,Handballs conceded,Right Foot Goals,Goals,Assists (Intentional),Yellow Cards,Goal Assists,Attempts from Set Pieces,Home Goals,Away Goals,Unsuccessful Corners into Box,Penalty Goals,Offsides,Penalties Taken,Successful Corners into Box,Throw Ins to Opposition Player,Own Goal Scored,Headed Goals,Second Goal Assists,Left Foot Goals,Penalties Conceded,Penalties Faced,Goals Conceded Outside Box,Through balls,Goalkeeper Smother,Foul Won Penalty,Clearances Off the Line,Saves from Penalty,Penalties Saved,Unsuccessful lay-offs,Last Man Tackle,Total Red Cards,Straight Red Cards,Drops,Saves made - caught,Goals from Outside Box,Hit Woodwork,Red Cards - 2nd Yellow,Fifty Fifty,Successful Fifty Fifty,Overruns,Crosses not Claimed,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Guadeloupe,Guadeloupe,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,Defender,2,,,7.0,3.0,144.0,270.0,4.0,21.0,3.0,1.0,44.0,71.0,15.0,,5.0,1.0,3.0,4.0,,5.0,2.0,1.0,2.0,26.0,28.0,,41.0,13.0,7.0,102.0,14.0,7.0,,9.0,10.0,31.0,36.0,,6.0,3.0,9.0,3.0,11.0,5.0,,37.0,6.0,3.0,2.0,96.0,74.0,1.0,19.0,5.0,3.0,3.0,1.0,2.0,,18.0,69.0,3.0,,2.0,3.0,0.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Guadeloupe,Guadeloupe,65js4yds9vyg0iyck8xh10frp,T. Ambrose,Forward,9,,10.0,26.0,3.0,144.0,249.0,17.0,23.0,9.0,,22.0,63.0,14.0,,5.0,1.0,3.0,8.0,19.0,20.0,1.0,,1.0,15.0,15.0,2.0,12.0,1.0,2.0,80.0,,2.0,5.0,13.0,10.0,43.0,42.0,1.0,6.0,9.0,37.0,,24.0,2.0,8.0,20.0,4.0,1.0,6.0,72.0,65.0,13.0,6.0,2.0,3.0,3.0,,4.0,2.0,50.0,57.0,2.0,,2.0,25.0,0.0,,,,,,,,,,,,,1.0,4.0,1.0,,1.0,1.0,1.0,,1.0,,0.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Guadeloupe,Guadeloupe,56ren2lnzpt4bfbvlg4nh2nvu,Q. Annette,Midfielder,6,,,,,9.0,21.0,,1.0,,,1.0,5.0,1.0,,,,,,1.0,,,,,2.0,2.0,,4.0,1.0,1.0,7.0,,,1.0,1.0,10.0,4.0,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,7.0,5.0,,1.0,,2.0,2.0,,,,1.0,5.0,,,,1.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Guadeloupe,Guadeloupe,19addig7dyotjybbwgbjkft2h,L. Archimède,Forward,21,,1.0,6.0,,10.0,27.0,5.0,,2.0,,,1.0,3.0,,,,,,,3.0,,,,3.0,3.0,,3.0,,,4.0,,,,2.0,10.0,1.0,4.0,,,1.0,8.0,,4.0,,1.0,1.0,1.0,,,4.0,1.0,1.0,,,3.0,3.0,,4.0,,10.0,1.0,,,,,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Guadeloupe,Guadeloupe,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,Defender,13,,,7.0,2.0,101.0,238.0,3.0,4.0,1.0,,56.0,61.0,4.0,,4.0,,3.0,,,1.0,,,,7.0,11.0,1.0,27.0,7.0,15.0,77.0,,4.0,,12.0,10.0,10.0,11.0,,5.0,4.0,4.0,5.0,9.0,,,20.0,8.0,2.0,,73.0,66.0,,9.0,,3.0,3.0,,3.0,1.0,16.0,63.0,5.0,,,26.0,0.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Guadeloupe,Guadeloupe,ap18f2pic6emw6x8a6qmc1l1x,A. Baron,Defender,17,,2.0,9.0,6.0,198.0,270.0,7.0,20.0,2.0,,80.0,119.0,11.0,1.0,5.0,1.0,3.0,1.0,3.0,6.0,2.0,,1.0,17.0,25.0,,67.0,14.0,4.0,153.0,13.0,10.0,,4.0,10.0,48.0,31.0,,6.0,2.0,13.0,4.0,8.0,2.0,,17.0,2.0,5.0,3.0,140.0,128.0,,19.0,2.0,3.0,3.0,,2.0,3.0,17.0,116.0,9.0,1.0,1.0,49.0,0.0,3.0,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,0.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Guadeloupe,Guadeloupe,90lnsmpr122i9tpm33blodgtm,S. Casimir,Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Guadeloupe,Guadeloupe,drg5iqt5ii4r6n5qy03zpzwlx,B. Cognard,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Guadeloupe,Guadeloupe,1lko4b4svzrwj6svtz8ukja50,S. Davidas,Forward,12,,1.0,2.0,,11.0,21.0,2.0,1.0,1.0,,2.0,3.0,2.0,,,,,,2.0,2.0,,,,2.0,3.0,,2.0,1.0,,6.0,,1.0,,,10.0,1.0,4.0,,,,4.0,,2.0,,,,,1.0,,6.0,3.0,1.0,2.0,,2.0,2.0,,,,4.0,3.0,,,,3.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Guadeloupe,Guadeloupe,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,Defender,3,,1.0,6.0,3.0,103.0,232.0,5.0,3.0,6.0,,30.0,52.0,12.0,2.0,4.0,,3.0,1.0,1.0,12.0,5.0,,3.0,11.0,17.0,2.0,24.0,5.0,4.0,74.0,,7.0,,3.0,10.0,27.0,18.0,2.0,5.0,1.0,17.0,1.0,14.0,1.0,,24.0,2.0,3.0,7.0,74.0,57.0,,14.0,1.0,3.0,3.0,1.0,3.0,,20.0,57.0,5.0,2.0,2.0,23.0,0.0,,,,,,,,,,,,,2.0,5.0,1.0,,,1.0,,1.0,,1.0,1.0,0.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
