liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Dominican Republic Under 17,17schdnzbaazqahayw1jizf9w,J. Abreu,Defender,5,30.0,3.0,,15.0,,2.0,,8.0,,14.0,1.0,89.0,6.0,5.0,6.0,270.0,59.0,6.0,2.0,9.0,3.0,,6.0,30.0,3.0,72.0,5.0,15.0,2.0,8.0,21.0,15.0,4.0,,,6.0,10.0,70.0,128.0,3.0,9.0,29.0,2.0,83.0,75.0,0.0,1.0,3.0,,,3.0,15.0,2.0,17.0,,1.0,,28.0,,2.0,,2.0,12.0,,,,,,3.0,,,,,,,1.0,,,1.0,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,
Concacaf_Concacaf_U17,2025,Dominican Republic Under 17,3bdpo78z7aa8cqa25f7fz6z2s,Y. Alba,Defender,4,2.0,,,4.0,1.0,,,1.0,1.0,,,9.0,,1.0,,11.0,2.0,,,1.0,1.0,1.0,,5.0,,8.0,,1.0,,,2.0,1.0,1.0,,,,10.0,8.0,17.0,1.0,,3.0,,8.0,9.0,0.0,,,,,,1.0,,7.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominican Republic Under 17,5meu6hidmzkkirddnqxf05250,E. Beras,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominican Republic Under 17,88qf9jcdjtibdhojz6u0pyntg,A. Cury,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominican Republic Under 17,as4njp4qhopdqgmbbbhkeprmc,M. Durgun,Defender,13,2.0,,,3.0,,,,5.0,1.0,5.0,,15.0,1.0,,5.0,45.0,6.0,2.0,,,1.0,,,,,9.0,2.0,7.0,1.0,,,2.0,,,,3.0,10.0,10.0,21.0,1.0,2.0,13.0,,14.0,10.0,0.0,,,,,,,2.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominican Republic Under 17,6fo3f91jx7jffa2v87wsq58us,D. Fernández,Defender,6,16.0,1.0,,4.0,6.0,10.0,1.0,14.0,2.0,17.0,6.0,42.0,3.0,9.0,5.0,128.0,6.0,6.0,2.0,10.0,3.0,8.0,5.0,7.0,1.0,22.0,,22.0,,12.0,10.0,16.0,3.0,1.0,,5.0,10.0,25.0,82.0,3.0,6.0,25.0,2.0,42.0,25.0,0.0,,,1.0,1.0,3.0,,3.0,19.0,,,,7.0,,2.0,,1.0,,,,,,,3.0,,,,,,,3.0,,,1.0,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominican Republic Under 17,eye40cvv15fcuv9cc7oa4aoes,K. Ferreira,Defender,2,29.0,1.0,,10.0,1.0,38.0,6.0,30.0,,35.0,2.0,105.0,10.0,10.0,14.0,270.0,22.0,12.0,2.0,15.0,3.0,9.0,9.0,47.0,3.0,63.0,2.0,57.0,,21.0,15.0,27.0,8.0,5.0,,8.0,10.0,70.0,207.0,3.0,14.0,37.0,2.0,105.0,70.0,0.0,4.0,2.0,,1.0,4.0,2.0,17.0,51.0,3.0,,1.0,4.0,2.0,5.0,,3.0,,,,,,,7.0,,,,,,,1.0,,,3.0,,2.0,4.0,3.0,1.0,,,,3.0,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
Concacaf_Concacaf_U17,2025,Dominican Republic Under 17,2xb7g2hdc9n0i4swa9faqnmz8,A. Garcia,Forward,10,31.0,2.0,,2.0,3.0,,,18.0,,14.0,3.0,52.0,,7.0,,140.0,11.0,8.0,,14.0,2.0,5.0,2.0,9.0,2.0,34.0,3.0,33.0,,14.0,20.0,22.0,4.0,5.0,2.0,10.0,10.0,37.0,104.0,2.0,11.0,18.0,,51.0,38.0,0.0,5.0,3.0,2.0,1.0,2.0,9.0,12.0,28.0,2.0,,,13.0,1.0,6.0,1.0,5.0,6.0,,,,,,4.0,,,,,,,,,1.0,5.0,,4.0,6.0,1.0,1.0,,,3.0,,5.0,1.0,2.0,,,1.0,1.0,,1.0,0.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Dominican Republic Under 17,5zne7ygfkio2fx5f0pfd0tuz8,W. Geraldo,Goalkeeper,1,4.0,2.0,,9.0,,,,13.0,,19.0,,73.0,9.0,1.0,18.0,270.0,49.0,,2.0,3.0,3.0,,6.0,9.0,3.0,43.0,,19.0,,1.0,4.0,3.0,1.0,,,28.0,10.0,28.0,110.0,3.0,,32.0,2.0,38.0,54.0,0.0,,,,,,1.0,,5.0,,,,32.0,,,,,1.0,4.0,,,3.0,30.0,11.0,,9.0,7.0,5.0,26.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,2.0,,,,,,
Concacaf_Concacaf_U17,2025,Dominican Republic Under 17,644pjofiynrsk5oenppzye9lg,H. Gonzalez,Midfielder,17,24.0,1.0,,1.0,2.0,3.0,,12.0,3.0,10.0,2.0,38.0,,5.0,1.0,112.0,4.0,9.0,1.0,7.0,3.0,3.0,1.0,5.0,,26.0,3.0,23.0,2.0,9.0,10.0,16.0,3.0,1.0,,7.0,10.0,27.0,69.0,3.0,14.0,20.0,1.0,37.0,28.0,0.0,1.0,5.0,,,,8.0,2.0,24.0,,,1.0,11.0,1.0,7.0,,2.0,3.0,,,,,,2.0,,,,,,,,,,1.0,,2.0,3.0,,,,,2.0,,3.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
