liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,Seattle Sounders FC,dmkjak486yfipq71pu953zpey,Léo Chú,Midfielder,23,11.0,,82.0,112.0,2.0,38.0,5.0,,9.0,14.0,7.0,29.0,,9.0,6.0,24.0,12.0,,4.0,89.0,4.0,15.0,3.0,,19.0,10.0,45.0,2.0,14.0,136.0,12.0,176.0,40.0,8.0,,19.0,4.0,42.0,6.0,27.0,45.0,5.0,,,75.0,333.0,1.0,4.0,1.0,36.0,10.0,,33.0,19.0,46.0,4.0,15.0,3.0,37.0,10.0,3.0,3.0,,175.0,18.0,8.0,726.0,135.0,111.0,135.0,36.0,1.0,,0.0,2.0,,,1.0,2.0,,,1.0,,,,1.0,,,,,1.0,12.0,3.0,1.0,5.0,0.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Seattle Sounders FC,3p7l8nat5o6ry2pmm8hgfnmui,J. Atencio,Midfielder,8,13.0,1.0,177.0,352.0,16.0,102.0,12.0,,19.0,18.0,53.0,25.0,11.0,15.0,7.0,232.0,12.0,4.0,6.0,196.0,13.0,24.0,3.0,1.0,39.0,20.0,141.0,34.0,18.0,597.0,15.0,733.0,136.0,33.0,,36.0,11.0,61.0,14.0,248.0,89.0,9.0,1.0,1.0,124.0,1025.0,10.0,25.0,27.0,32.0,23.0,,63.0,8.0,121.0,25.0,24.0,3.0,88.0,15.0,28.0,12.0,1.0,724.0,164.0,12.0,1091.0,570.0,214.0,588.0,78.0,2.0,2.0,0.0,1.0,2.0,,,16.0,,,,,,,,,,2.0,,1.0,7.0,1.0,,12.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
USA_MLS,2024,Seattle Sounders FC,7mnh4dln104xhunf6u9f2546i,C. Baker,Defender,33,2.0,1.0,49.0,131.0,13.0,36.0,8.0,,2.0,10.0,11.0,8.0,1.0,,34.0,81.0,4.0,1.0,,60.0,1.0,13.0,4.0,,16.0,14.0,56.0,15.0,10.0,195.0,14.0,246.0,51.0,19.0,,13.0,8.0,12.0,8.0,68.0,19.0,,,,38.0,389.0,9.0,4.0,3.0,9.0,3.0,,26.0,4.0,42.0,4.0,13.0,4.0,30.0,2.0,7.0,9.0,1.0,242.0,49.0,5.0,474.0,192.0,92.0,191.0,20.0,,14.0,0.0,1.0,,,,,,,,,,,1.0,,,,,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Seattle Sounders FC,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,Midfielder,21,12.0,2.0,118.0,207.0,18.0,48.0,11.0,,15.0,28.0,21.0,23.0,1.0,4.0,39.0,117.0,7.0,2.0,1.0,154.0,8.0,25.0,6.0,3.0,31.0,16.0,121.0,23.0,28.0,354.0,12.0,425.0,71.0,23.0,,25.0,8.0,46.0,13.0,153.0,54.0,3.0,,,97.0,694.0,10.0,16.0,16.0,17.0,17.0,,51.0,13.0,76.0,13.0,25.0,6.0,64.0,16.0,8.0,18.0,2.0,421.0,33.0,8.0,874.0,338.0,157.0,350.0,44.0,2.0,6.0,0.0,,,,,,,,,,,,,,,1.0,,,4.0,8.0,,3.0,,,3.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
USA_MLS,2024,Seattle Sounders FC,dneo628ad0z1j9wjiznmlh52h,J. Bell,Defender,15,2.0,,49.0,90.0,26.0,30.0,9.0,,5.0,1.0,32.0,3.0,1.0,5.0,4.0,125.0,6.0,7.0,4.0,142.0,,11.0,2.0,3.0,9.0,4.0,18.0,22.0,1.0,281.0,48.0,333.0,52.0,21.0,,9.0,,6.0,9.0,193.0,22.0,1.0,1.0,,17.0,420.0,14.0,8.0,18.0,8.0,3.0,,11.0,2.0,32.0,16.0,11.0,2.0,27.0,3.0,16.0,5.0,1.0,321.0,48.0,1.0,604.0,263.0,61.0,271.0,24.0,,1.0,0.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,0.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Seattle Sounders FC,bdrs643l8uzj01plxa25wncdm,J. Castro,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Seattle Sounders FC,27fyf4lu42ovf02lksw45pjo5,S. Frei,Goalkeeper,24,,,17.0,86.0,18.0,3.0,27.0,302.0,,,8.0,,,,,486.0,33.0,,,154.0,1.0,33.0,,58.0,,,,231.0,,563.0,14.0,797.0,234.0,57.0,,1.0,9.0,3.0,30.0,477.0,3.0,,12.0,,9.0,1062.0,132.0,,191.0,,,250.0,6.0,,177.0,8.0,33.0,,14.0,1.0,,,3.0,449.0,157.0,,2856.0,372.0,235.0,329.0,194.0,3.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,62.0,56.0,23.0,91.0,33.0,9.0,,1.0,,,1.0,,21.0,1.0,6.0,,2.0,3.0,,,,,,
USA_MLS,2024,Seattle Sounders FC,bmnmlbq9uk9c7p1sxc09shl1x,Y. Gómez,Defender,28,8.0,6.0,241.0,534.0,150.0,127.0,28.0,1.0,18.0,,112.0,8.0,7.0,14.0,4.0,741.0,30.0,20.0,4.0,238.0,12.0,33.0,1.0,19.0,52.0,34.0,88.0,105.0,,1444.0,15.0,1676.0,232.0,78.0,,36.0,20.0,49.0,32.0,911.0,83.0,10.0,10.0,1.0,129.0,2108.0,76.0,63.0,84.0,31.0,21.0,1.0,80.0,6.0,154.0,78.0,33.0,1.0,158.0,25.0,34.0,3.0,4.0,1633.0,609.0,8.0,2711.0,1360.0,259.0,1405.0,141.0,4.0,,0.0,,,,1.0,,,,1.0,,,,,,,,,,5.0,,,6.0,1.0,0.0,1.0,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Seattle Sounders FC,e1e506479mqo8j3geie6amuj8,S. Hawkins,Defender,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Seattle Sounders FC,8khtu1w0lp1f5d5t4zmfxiei,S. Kitahara,Midfielder,77,,,8.0,15.0,3.0,9.0,4.0,,2.0,3.0,,,,,10.0,21.0,2.0,,,9.0,1.0,2.0,,1.0,3.0,1.0,8.0,2.0,3.0,38.0,17.0,49.0,11.0,3.0,,1.0,2.0,3.0,4.0,23.0,3.0,,,,8.0,77.0,1.0,1.0,3.0,,,,5.0,,11.0,,2.0,,5.0,2.0,,,,47.0,11.0,,148.0,35.0,19.0,36.0,3.0,,3.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
