liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Toronto FC,7c3asx73extld50awe557y3ft,A. Akinola,Forward,20,11.0,58.0,3.0,135.0,,11.0,145.0,3.0,8.0,5.0,24.0,17.0,39.0,21.0,,3.0,,7.0,66.0,46.0,38.0,,606.0,17.0,5.0,41.0,,22.0,250.0,63.0,,4.0,43.0,4.0,15.0,17.0,10.0,122.0,9.0,,91.0,21.0,158.0,10.0,2.0,2.0,11.0,,,6.0,15.0,4.0,15.0,,22.0,10.0,20.0,132.0,,4.0,15.0,1.0,28.0,2.0,1.0,2.0,5.0,,,4.0,15.0,9.0,2.0,23.0,0.0,2.0,,,,1.0,,,,,2.0,2.0,,3.0,,,3.0,,5.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Toronto FC,c760g3hvhvi7nra7gpdrynn1m,J. Altobelli,Midfielder,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Toronto FC,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,Midfielder,81,10.0,43.0,4.0,166.0,22.0,7.0,199.0,3.0,,1.0,2.0,24.0,14.0,11.0,,9.0,,1.0,48.0,90.0,39.0,5.0,478.0,3.0,8.0,75.0,1.0,23.0,289.0,50.0,2.0,2.0,27.0,10.0,62.0,8.0,2.0,164.0,12.0,,80.0,11.0,201.0,15.0,2.0,5.0,12.0,3.0,1.0,6.0,3.0,6.0,6.0,2.0,21.0,1.0,4.0,157.0,,3.0,34.0,1.0,24.0,,12.0,,2.0,,,1.0,16.0,15.0,5.0,35.0,0.0,4.0,,2.0,1.0,,,,,,3.0,3.0,,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Toronto FC,7w2rw1jd8ouhu8bbvswvysu8k,J. Batiz,Forward,73,,7.0,,16.0,,3.0,19.0,,,1.0,2.0,3.0,8.0,2.0,,,,,8.0,8.0,6.0,,63.0,2.0,,3.0,,3.0,35.0,7.0,,2.0,1.0,1.0,1.0,2.0,,16.0,2.0,,8.0,2.0,19.0,5.0,,1.0,2.0,,,1.0,,,1.0,,25.0,,1.0,16.0,,,2.0,1.0,1.0,,,1.0,,,,,6.0,,,3.0,0.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Toronto FC,6kms3ctf8joymna289onk9lg5,F. Bernardeschi,Forward,10,33.0,327.0,80.0,720.0,41.0,53.0,881.0,35.0,12.0,4.0,30.0,245.0,397.0,31.0,,41.0,,17.0,537.0,212.0,320.0,12.0,2608.0,132.0,2.0,67.0,3.0,171.0,1611.0,227.0,5.0,46.0,197.0,16.0,226.0,,49.0,686.0,44.0,3.0,538.0,31.0,917.0,126.0,35.0,11.0,51.0,2.0,,16.0,3.0,12.0,146.0,2.0,46.0,10.0,7.0,679.0,3.0,31.0,119.0,,194.0,7.0,26.0,31.0,9.0,,,53.0,130.0,32.0,5.0,197.0,0.0,30.0,1.0,71.0,41.0,3.0,1.0,,,7.0,64.0,13.0,2.0,32.0,1.0,14.0,90.0,1.0,,1.0,1.0,2.0,14.0,14.0,5.0,1.0,23.0,4.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Toronto FC,6fnojo4m3daqz5moaa9yu1dk9,L. Blessing,Midfielder,11,28.0,177.0,2.0,450.0,4.0,23.0,514.0,2.0,5.0,14.0,20.0,49.0,164.0,20.0,,19.0,,2.0,114.0,209.0,148.0,14.0,1194.0,15.0,6.0,162.0,,59.0,711.0,69.0,4.0,21.0,86.0,38.0,124.0,5.0,4.0,445.0,17.0,1.0,241.0,20.0,519.0,77.0,3.0,21.0,18.0,1.0,,14.0,15.0,23.0,22.0,,34.0,10.0,29.0,431.0,1.0,15.0,104.0,3.0,71.0,1.0,10.0,2.0,11.0,,,11.0,91.0,22.0,17.0,69.0,0.0,,,,,1.0,,,,1.0,18.0,,,2.0,,,11.0,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2023,Toronto FC,2c8lm8pc33blr2596jt0fxkgl,M. Bradley,Midfielder,4,6.0,59.0,,773.0,1.0,19.0,814.0,,1.0,2.0,15.0,52.0,256.0,17.0,,40.0,2.0,1.0,114.0,513.0,51.0,19.0,1444.0,2.0,53.0,233.0,,62.0,1030.0,76.0,2.0,3.0,29.0,20.0,296.0,,5.0,728.0,26.0,3.0,261.0,17.0,861.0,28.0,1.0,17.0,32.0,4.0,2.0,9.0,6.0,4.0,8.0,,37.0,10.0,8.0,733.0,2.0,17.0,105.0,3.0,23.0,6.0,26.0,1.0,4.0,,2.0,4.0,30.0,36.0,3.0,88.0,0.0,1.0,,1.0,,,,,,1.0,5.0,,,4.0,,1.0,4.0,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Toronto FC,3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,Midfielder,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Toronto FC,ekok8abryabgzadxjcg5dhes4,Alonso Coello,Midfielder,52,10.0,165.0,13.0,874.0,,25.0,963.0,11.0,,9.0,9.0,92.0,306.0,21.0,,56.0,,3.0,170.0,464.0,143.0,18.0,1287.0,7.0,14.0,295.0,,91.0,1222.0,105.0,2.0,9.0,71.0,59.0,286.0,8.0,4.0,847.0,24.0,2.0,412.0,21.0,992.0,85.0,3.0,40.0,27.0,3.0,,14.0,13.0,7.0,20.0,,34.0,5.0,22.0,818.0,3.0,13.0,114.0,1.0,58.0,3.0,27.0,2.0,6.0,1.0,,9.0,94.0,39.0,19.0,118.0,0.0,2.0,,2.0,1.0,,,,,4.0,17.0,2.0,1.0,1.0,,,7.0,,1.0,,,,1.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Toronto FC,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,Defender,65,,,,2.0,,,2.0,,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,4.0,,,,,,,1.0,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,10.0,1.0,,2.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
